House Index,Address,Price,County,Room,Approx price per room
151,"1A Silver Street, Slver Mews, Nenagh, Co. Tipperary",600, Co. Tipperary,2,300.00
16,"half mile from templemore, Templemore, Co. Tipperary",600, Co. Tipperary,1,600.00
17,"Dominics Court, Cashel, Co. Tipperary",750, Co. Tipperary,2,375.00
18,"Carrig Rua, Gortandroe, Nenagh, Co. Tipperary",700, Co. Tipperary,2,350.00
1,"Glencove, Dunmore Road, Waterford., Waterford City, Co. Waterford",1200, Co. Waterford,2,600.00
2,"Castle Place Railway Square, Waterford City, Co. Waterford",900, Co. Waterford,2,450.00
3,"Watersgate, Billberry, Waterford, Waterford City, Co. Waterford",1100, Co. Waterford,2,550.00
4,"Adelphi Quay, Waterford, Waterford City, Co. Waterford",975, Co. Waterford,2,487.50
5,"Railway Square, Castle Place, Waterford City, Co. Waterford",1100, Co. Waterford,3,366.67
6,"Ardkeen Woods, Dunmore Road, Waterford City, Co. Waterford",1150, Co. Waterford,3,383.33
7,"De Bruin Court, Waterford City, Co. Waterford",365, Co. Waterford,1,365.00
8,"Glencove, Dunmore Road, Waterford City, Co. Waterford",1200, Co. Waterford,2,600.00
