House,Price,County
"581. Ballsbridge Gardens, Ballsbridge, Dublin 4",2295, Dublin 4
"582. Bissett's Loft, Strand Street, Malahide, Co. Dublin",2700, Co. Dublin
"583. Merrion court ,Ailesbury Road Ballsbridge, Ballsbridge, Dublin 4",2350, Dublin 4
"584. Castleland Court, Balbriggan, Balbriggan, Co. Dublin",1200, Co. Dublin
"585. Bushy Park House, Terenure, Dublin 6",1900, Dublin 6
"586. Stanford, Harlech Grove, Clonskeagh, Dublin 14",2700, Dublin 14
"587. Clontarf Road, Clontarf, Dublin 3",4600, Dublin 3
"588. The Oaks Rockfield Apartments, Dundrum, Dublin 14",3500, Dublin 14
"589. Baileys court, Baileys Row, Dublin 1",2000, Dublin 1
"590. 86 Grand Canal Square, Grand Canal, Dublin 2",3045, Dublin 2
"591. Hansfield Wood, Clonsilla, Clonsilla, Dublin 15",1800, Dublin 15
"592. 30 The Marker residence, Grand Canal Dock, Dublin 2",3535, Dublin 2
"593. bakers yard, North portland street, Dublin 1",2000, Dublin 1
"594. Lansdowne Gate, Drimnagh, Dublin 12",1525, Dublin 12
"595. Charlestown Place, Finglas, Dublin 11",1540, Dublin 11
"596. 71 the marker residence, Grand Canal Dock, Dublin 2",3055, Dublin 2
"597. Hendrick Street, Smithfield, Dublin 1",1400, Dublin 1
"598. Cardy Rock View, Balbriggan, Co. Dublin",1400, Co. Dublin
"599. Malahide Marina Village, Malahide, Co. Dublin",1800, Co. Dublin
"600. Eustace Court, Cualanor, Dun Laoghaire, Co. Dublin",2050, Co. Dublin
"601. Jervis Park Apartments, Jervis Street, Dublin 1",2259, Dublin 1
"602. Apt 1, Woodlawn Avenue, Santry, Santry, Dublin 9",1400, Dublin 9
"603. Granitfield Manor, Rochestown Avenue, Dun Laoghaire, Co. Dublin",1800, Co. Dublin
"604. Apt 2,Woodlawn, Santry, Santry, Dublin 9",1700, Dublin 9
"605. School House Court, Santry, Dublin 9",675, Dublin 9
"606. Northwood, Santry, Dublin 9",900, Dublin 9
"607. Hanover Quarter, Hanover Quay, off Asgard Road, Grand Canal Dock, Dublin 2",3500, Dublin 2
"608. Apartment 3, 540 North Circular Road, North Circular Road, Dublin 1",1800, Dublin 1
"609. Garryknock, Bracken Park, Castleknock, Dublin 15",1985, Dublin 15
"610. Collins Square, Benburb Street, Dublin 7",2100, Dublin 7
"611. Landscape Court, Landscape Road, Churchtown, Dublin 14",1750, Dublin 14
"612. Castle Lawn, Kilgobbin Wood, Leopardstown, Dublin 18",2290, Dublin 18
"613. Corn Exchange, Burgh Quay, Dublin 2",3000, Dublin 2
"614. 2 Kilininny Court, Firhouse, Dublin 24",1650, Dublin 24
"615. Landscape Court, Landscape Road, Churchtown, Dublin 14",1750, Dublin 14
"616. 17 Castle Lawns Kilgobbin Wood, Sandyford, Dublin 18",2290, Dublin 18
"617. 5 The Willows, Rock Road, Blackrock, Co. Dublin",2000, Co. Dublin
"618. Riverbank Hall, Addison Park, Glasnevin, Dublin 11",1700, Dublin 11
"619. Kings Court, Parnell Street, Dublin 1",1950, Dublin 1
"620. The Distillery, Distillery Road, Drumcondra, Dublin 3",1750, Dublin 3
"621. Riverstown House, Spencer Dock, IFSC, Dublin 1",2200, Dublin 1
"622. Bellevue, Islandbridge, Dublin 8",1400, Dublin 8
"623. Achill House, Custom House Square, IFSC, Dublin 1",1850, Dublin 1
"624. Shelbourne Hall, Shelbourne Road, Ballsbridge, Dublin 4",3450, Dublin 4
"625. Shelbourne Hall, Ballsbridge, Dublin 4",2300, Dublin 4
"626. Shelbourne Court, Ballsbridge, Dublin 4",3200, Dublin 4
"627. Shelbourne Road Apartments, Ballsbridge, Dublin 4",2500, Dublin 4
"628. Shelbourne Road Apartments, Shelbourne Road, Ballsbridge, Dublin 4",4450, Dublin 4
"629. The Island Chapelizod, Chapelizod, Dublin 20",1750, Dublin 20
"630. Robin Hill Sandyford Road, Dundrum, Dublin 16",2200, Dublin 16
"631. Robin Hill Sandyford Road, Sandyford, Dublin 18",2200, Dublin 18
"632. Brook House, Corrig Avenue, Dun Laoghaire, Co. Dublin",2700, Co. Dublin
"633. Frankfort Avenue, Rathgar, Dublin 6",1995, Dublin 6
"634. Cubes 6, Beacon South Quarter, Sandyford, Sandyford, Dublin 18",2000, Dublin 18
"635. Castlepark Residence, Dalkey, Co. Dublin",1700, Co. Dublin
"636. Cubes 2, Beacon South Quarter, Sandyford, Dublin 18",1650, Dublin 18
"637. Drummartin Road, Goatstown, Dublin 14",1750, Dublin 14
"638. Rowan Hall, Millbrook Court, Milltown, Dublin 6",2900, Dublin 6
"639. Skyview, Sorrento Road, Dalkey, Co. Dublin",3000, Co. Dublin
"640. Robin Hill Sandyford Road Sandyford, Sandyford, Dublin 18",2800, Dublin 18
"641. The Elms, Abberley, Shanganagh Road, Killiney, Co. Dublin",2000, Co. Dublin
"642. The Rectory, Stepaside, Dublin 18",1850, Dublin 18
"643. Courtney House Appian Way, Dublin 4",1700, Dublin 4
"644. Clanwilliam court, Grand Canal Dock, Dublin 2",2400, Dublin 2
"645. Castlecourt Apartments, Kilgobbin Woods, Sandyford, Sandyford, Dublin 18",1755, Dublin 18
"646. Philipsburg Avenue, Fairview, Dublin 3",1650, Dublin 3
"647. Farmhill Road, Clonskeagh, Dublin 14",1800, Dublin 14
"648. 109 Townsend Street, Dublin 2",2000, Dublin 2
"649. Christchurch View, Christchurch, Dublin 8",2200, Dublin 8
"650. Ardoyne House, Pembroke Park, Ballsbridge, Dublin 4",3100, Dublin 4
"651. Leeson Street Upper, Dublin 4",2400, Dublin 4
"652. Mount Merrion Avenue, Blackrock, Blackrock, Co. Dublin",1900, Co. Dublin
"653. IFSC, The Steelworks, Foley Street, Dublin 1",2500, Dublin 1
"654. Liffey View, Dublin 2",3000, Dublin 2
"655. Cubes 6, Beacon South Quarter, Sandyford, Dublin 18",2400, Dublin 18
"656. Cubes 6, Beacon South Quarter, Sandyford, Dublin 18",2000, Dublin 18
"657. One Beacon, Beacon Hotel, Sandyford, Dublin 18",2500, Dublin 18
"658. One Beacon, Beacon Hotel, Sandyford, Dublin 18",2500, Dublin 18
"659. Roebuck Hill, Clonskeagh, Dublin 14",2500, Dublin 14
"660. Batchelors Walk Apartments, Dublin 2",2500, Dublin 2
"661. Killiney Court Apartments, Killiney, Co. Dublin",3500, Co. Dublin
"662. Shandon Hall, Blackrock, Co. Dublin",2000, Co. Dublin
"663. Killiney Court Apartments, Station Road, Killiney, Co. Dublin",3500, Co. Dublin
"664. Cairnbrook Manor, Carrickmines, Dublin 18",2500, Dublin 18
"665. Killiney Court, Killiney Bay, Killiney, Co. Dublin",3500, Co. Dublin
"666. 64 Corr Castle, Howth Road, Howth, Dublin 13",2000, Dublin 13
"667. Avoca Hall, Blackrock, Co. Dublin",1900, Co. Dublin
"668. Old Quay Terrace, Strand Road, Sutton, Dublin 13",1853, Dublin 13
"669. Achill Square, Waterville, Blanchardstown, Dublin 15",1700, Dublin 15
"670. Francis Street, Christchurch, Dublin 8",2200, Dublin 8
"671. Esker Manor, Lucan, Co. Dublin",1460, Co. Dublin
"672. Clifden Court, Ellis Quay, Smithfield, Dublin 7",1498, Dublin 7
"673. 149 Rathgar road, Rathmines Dublin 6, Rathmines, Dublin 6",1585, Dublin 6
"674. Hamilton Court, (Rear of 77 Ailesbury Road), Nutle, Dublin 4",1650, Dublin 4
"675. 15 Upper Mount Pleasant Avenue, Rathmines, Dublin 6",1600, Dublin 6
"676. Gracepark Manor, Drumcondra, Dublin 9",1800, Dublin 9
"677. Finglas Road, Finglas, Dublin 11",1304, Dublin 11
"678. Cedar Hall Milltown Road, Milltown, Dublin 6",2250, Dublin 6
"679. Meadow Grove, Churchtown, Dublin 14",1400, Dublin 14
"680. Orwell Place, Marianella, Rathgar, Dublin 6",2200, Dublin 6
"681. Marlborough Court, Marlborough Street, Dublin 1",1600, Dublin 1
"682. Malin Hall, Waterville, Blanchardstown, Dublin 15",1352, Dublin 15
"683. 13 Adelaide Road, Dublin 2",3200, Dublin 2
"684. Belfield Court, Donnybrook, Dublin 4",1975, Dublin 4
"685. Apt 3 Bellsfield Court, Balbriggan, Co. Dublin K32, Balbriggan, Co. Dublin",1000, Co. Dublin
"686. GEORGES QUAY, Dublin 2",2200, Dublin 2
"687. Elm Court Merrion Road Ballsbridge, Dublin 4",1950, Dublin 4
"688. The Lansdowne Block, Pembroke Square, Grand Canal Dock, Dublin 4",2000, Dublin 4
"689. Milners Square, Santry, Dublin 9",1700, Dublin 9
"690. 1 Bedroom Apartment, Island Key, East Wall, Dublin 3",1500, Dublin 3
"691. Hanover Quay, Grand Canal Dock, Dublin 2",3000, Dublin 2
"692. Collins Square, Benburb Street, Smithfield, Dublin 7",2100, Dublin 7
"693. Block 9 , Allendale Square, Clonsilla, Dublin 15",1519, Dublin 15
"694. Terenure road east, Rathgar, Dublin 6",1750, Dublin 6
"695. leeson street lower, Dublin 2",2100, Dublin 2
"696. The Innings, Rathmines, Dublin 6",1850, Dublin 6
"697. Bloomfield park, Donnybrook, Dublin 4",2600, Dublin 4
"698. Georges Street Lower, Dun Laoghaire, Co. Dublin",2000, Co. Dublin
"699. Meath St, Dublin 8",1500, Dublin 8
"700. Knockmaree, Chapelizod, Dublin 20",1950, Dublin 20
"701. Palace Gardens, Exchange Court, Dame St, Dublin 2",2000, Dublin 2
"702. The Edges 1, Beacon South Quater, Sandyford, Dublin 18",2200, Dublin 18
"703. Wyckham Place, Dundrum Dublin 14, Dundrum, Dublin 14",2400, Dublin 14
"704. 19 Ashleigh Court, Casleknock, Dublin 15, Castleknock, Dublin 15",1800, Dublin 15
"705. 2 The Spinnaker, Alverno, Castle Avenue, Clontarf, Clontarf, Dublin 3",1800, Dublin 3
"706. 19 Frankfort Court, Rathgar, Dublin 6",1450, Dublin 6
"707. Kavanagh Hall, Castleknock, Dublin 15",1800, Dublin 15
"708. Rathgar, Rathgar, Dublin 6",1650, Dublin 6
"709. Richmond Avenue, Fairview, Dublin 3",1600, Dublin 3
"710. Mayor Street, Dublin 1",1080, Dublin 1
"711. Mayor Street, Dublin 1",960, Dublin 1
"712. 181 Bellevue, Islandbridge, Dublin 8",2000, Dublin 8
"713. 46 saint Lawrence Road, Clontarf, Dublin 3",1400, Dublin 3
"714. Saddlers Place, Ardee Road, Rathmines, Dublin 6",1700, Dublin 6
"715. Rathmines Road Upper, Rathmines, Dublin 6",1700, Dublin 6
"716. Shrewsbury Wood, Cabinteely, Dublin 18",1166, Dublin 18
"717. Clancy Quay Phase Two by Kennedy Wilson, Dublin 8",2200, Dublin 8
"718. The Grange, Brewery Road, Stillorgan, Co. Dublin",2400, Co. Dublin
"719. Clancy Quay, Phase Two by Kennedy Wilson, Islandbridge, Dublin 8",2650, Dublin 8
"720. Clancy Quay Phase Two by Kennedy Wilson, Dublin 8",2000, Dublin 8
"721. Clancy Quay by Kennedy Wilson, Islandbridge, Dublin 8",2800, Dublin 8
"722. Clancy Quay Phase Two by Kennedy Wilson, Dublin 8",2200, Dublin 8
"723. Clancy Quay, Phase Two by Kennedy Wilson, Islandbridge, Dublin 8",2650, Dublin 8
"724. The Grange, Brewery Road, Stillorgan, Co. Dublin",2400, Co. Dublin
"725. The Grange, Brewery Road, Stillorgan, Co. Dublin",2100, Co. Dublin
"726. Emmet Road, Kilmainham, Dublin 8",1800, Dublin 8
"727. Brewers Gate, Newport Street, Dublin 8",1900, Dublin 8
"728. 1 Rockview, Sandyford, Dublin 18",1700, Dublin 18
"729. No.20 Bremore Pastures Way, Balbriggan, Co. Dublin, Balbriggan, Co. Dublin",1400, Co. Dublin
"730. Ely Woods,Ballyboden Road, Rathfarnham, Dublin 16, Rathfarnham, Dublin 16",2100, Dublin 16
"731. Irwin Street, Kilmainham, Dublin 8",1580, Dublin 8
"732. Neptune House, Bellevue, Islandbridge, Dublin 8",1508, Dublin 8
"733. The Rectory, Stepaside, Dublin 18",1800, Dublin 18
"734. Malahide Marina Village, Malahide, Co. Dublin",1500, Co. Dublin
"735. Bracken Hill, Blackglen Road, Simon's Ridge, Sandyford, Dublin 18",1595, Dublin 18
"736. Frederick Street North, Dublin 1",1400, Dublin 1
"737. Frederick Street North, Dublin 1",2400, Dublin 1
"738. Brackenwood, Balbriggan, Co. Dublin",1500, Co. Dublin
"739. Smithfield market, Smithfield, Dublin 7",2600, Dublin 7
"740. Smithfield Market, Smithfield, Dublin 7",2400, Dublin 7
"741. Pembroke Square, Grand Canal Street Upper, Grand C, Ballsbridge, Dublin 4",3300, Dublin 4
"742. Carrickmines, Carrickmines, Dublin 18",1850, Dublin 18
"743. 25 Saddlers Court, Rathmines, Dublin 6",1400, Dublin 6
"744. The Oval, Tullyvale, Cabinteely, Dublin 18",1400, Dublin 18
"745. Grand Central, Rockbrook, Sandyford, Dublin 18",1455, Dublin 18
"746. Apt. 2, 191 Clonliffe Road, Drumcondra, Dublin 3",1500, Dublin 3
"747. Stationcourt View, Coolmine, Coolmine, Dublin 15",1800, Dublin 15
"748. St Andrews Court, Lucan, Co. Dublin",1300, Co. Dublin
"749. Cedarbrook Walk, Cherry Orchard, Dublin 10",1400, Dublin 10
"750. 18 Old Connaught House, Rathmichael, Co. Dublin",1600, Co. Dublin
"751. 208 The links, Elm Park, Merrion, Dublin 4",2300, Dublin 4
"752. Rockview, Simonsridge, Sandyford, Dublin 18",1800, Dublin 18
"753. Belgrove Park, Clontarf, Dublin 3",1800, Dublin 3
"754. 136 Temple Gardens, Santry, Dublin 9",3000, Dublin 9
"755. The Wood, Clon Brugh, Aiken\'s Village, Sandyford, Dublin 18",1600, Dublin 18
"756. 29 St Laurences Glen, St Laurences Road, Chapelizo, Chapelizod, Dublin 20",1768, Dublin 20
"757. Beacon South Quarter, Sandyford, Dublin 18",2500, Dublin 18
"758. South Circular Road, Dublin 8",1900, Dublin 8
"759. Esker manor, Lucan, Co. Dublin",1800, Co. Dublin
"760. Apt. 28 Hanover Riverside, Sir John Rogerson\'s Qu, Dublin 2",3250, Dublin 2
"761. 340 Castleforbes Square, Dublin 1",2300, Dublin 1
"762. Hazelwood Court, Artane, Dublin 5",2100, Dublin 5
"763. Alen Hall, Belgard square west, tallaght, Tallaght, Dublin 24",1226, Dublin 24
"764. The Island, Chapelizod, Dublin 20",1768, Dublin 20
"765. Mayor Street Lower, IFSC, Dublin 1",3500, Dublin 1
"766. Clarion Quay, IFSC, Dublin 1",3360, Dublin 1
"767. Cabra Park, Dublin 7",2380, Dublin 7
"768. Benson Street, Grand Canal Dock, Dublin 2",3150, Dublin 2
"769. Parnell Street, Dublin 1",3900, Dublin 1
"770. Tara Street, Dublin 2",3080, Dublin 2
"771. Grand Canal Waterside Apartments, Grand Canal Dock, Dublin 2",5180, Dublin 2
"772. Charlotte Quay, Grand Canal Dock, Dublin 2",3100, Dublin 2
"773. Hanover Quay, Grand Canal Dock, Dublin 2",3560, Dublin 2
"774. Northumberland, Ballsbridge, Dublin 4",2940, Dublin 4
"775. Windmill Lane, Dublin 2",3150, Dublin 2
"776. Grafton Street, Dublin 2",3960, Dublin 2
"777. Auburn Park, Castleknock, Dublin 15",2940, Dublin 15
"778. Burlington Road, Ballsbridge, Dublin 4",3000, Dublin 4
"779. Townsend Street, Dublin 2",3300, Dublin 2
"780. Parnell Street, Dublin 1",2550, Dublin 1
"781. Parnell Street, Dublin 1",3490, Dublin 1
"782. College Gate, Dublin 2",3350, Dublin 2
"783. Apt. 508 South Dock Quarter, Ringsend Road, Grand Canal Dock, Dublin 4",2635, Dublin 4
"784. Hazelgrove Court, Tallaght, Dublin 24",1664, Dublin 24
"785. Charles Street Great, Dublin 1",1500, Dublin 1
"786. (1) Tallaght Cross East, Tallaght, Dublin 24",1350, Dublin 24
"787. The Ramparts, Victoria Road, Rathgar, Dublin 6",1800, Dublin 6
"788. Apt 19, Booterstown Hall, Booterstown Avenue, Booterstown, Co. Dublin",1900, Co. Dublin
"789. Carmanhall Court, Burton Hall Road, Sandyford, Dublin 18",2100, Dublin 18
"790. 214 The Distillery, Distillery Road, Fairview, Dublin 3",1950, Dublin 3
"791. 8 Lynton Court, Ballsbridge, Dublin 4",3640, Dublin 4
"792. 28 Crane Yard, Crane Lane, Temple Bar, Dublin 2",1850, Dublin 2
"793. River Gardens Glasnevin, Glasnevin, Dublin 9",1500, Dublin 9
"794. Portland Street North, Dublin 1",1400, Dublin 1
"795. Millrace Drive Saggart, Saggart, Co. Dublin",1700, Co. Dublin
"796. Woodleigh Ash, Rathgar, Dublin 6",1850, Dublin 6
"797. Tara Street, Dublin 2",1500, Dublin 2
"798. Pembroke Road, Dublin 2",2500, Dublin 2
"799. Pembroke Road, Ballsbridge, Dublin 4",2500, Dublin 4
"800. Boyne House, Custom House Square, IFSC, Dublin 1",1950, Dublin 1
"801. Phibblestown House, Clonee, Dublin 15",1800, Dublin 15
"802. Canon Hall, Dublin 1",2200, Dublin 1
"803. Willbrook House, Northbrook Ave, Ranelagh, Dublin 6",1800, Dublin 6
"804. Ashwood house, mount street, Dublin 2, Grand Canal Dock, Dublin 2",2600, Dublin 2
"805. 20, The Hibernian, Barrow Street, Dublin 4",2700, Dublin 4
"806. Barnwall Court, Balbriggan, Co. Dublin",1450, Co. Dublin
"807. Richmond Street South, Portobello, Dublin 8",1600, Dublin 8
"808. Clanwilliam Court, Grand Canal Dock, Dublin 2",2200, Dublin 2
"809. The Crescent Building, Park West, Dublin 12",1800, Dublin 12
"810. Castle Street, Dublin 2",1950, Dublin 2
"811. 36 Thornwood Booterstown, Blackrock, Co. Dublin",2500, Co. Dublin
"812. Nerano Road, Dalkey, Co. Dublin",1750, Co. Dublin
"813. 2 Grove House, Grove Road, Rathmines, Dublin 6",2300, Dublin 6
"814. 25 wolfetone street dublin 1, Dublin 1",1650, Dublin 1
"815. The Hampton's, Santry Cross, Santry, Dublin 9",1664, Dublin 9
"816. Mayeston Court, St Margarets Road, Finglas, Dublin 11",1950, Dublin 11
"817. Merrion Street, Dublin 2",8850, Dublin 2
"818. Merrion Street, Dublin 2",5750, Dublin 2
"819. 12 Joyce Hall, Carrickmines Avenue, Carrickmines W, Foxrock, Dublin 18",3900, Dublin 18
"820. 20 Belfield Park, Stillorgan, Co. Dublin",2100, Co. Dublin
"821. Church Road, Ballybrack, Killiney, Co. Dublin",1250, Co. Dublin
"822. Christchurch, Christchurch, Dublin 8",2000, Dublin 8
"823. Christchurch Place, Christchurch, Dublin 8",1700, Dublin 8
"824. Unit 8, 238 North Circular Road, Phibsboro, Phibsborough, Dublin 7",1275, Dublin 7
"825. The Concert Building, Parkwest Pointe, Park West, Dublin 12",1750, Dublin 12
"826. Fitzwilliam Quay, Ringsend, Dublin 4",2000, Dublin 4
"827. 8 Clareville House, Harolds Cross Road, Harold's Cross, Dublin 6w",1600, Dublin 6w
"828. Oak House, Seven Oaks, Sarsfield Road, Ballyfermot, Dublin 10",3200, Dublin 10
"829. Ha\'Penny Bridge House, Ormond Quay, Dublin 1, Dublin 1",2200, Dublin 1
"830. Ranelagh, Ranelagh, Dublin 6",1166, Dublin 6
"831. The courtyard clonsilla, Clonsilla, Dublin 15",1650, Dublin 15
"832. Blackhall Square, Smithfield, Dublin 1",1750, Dublin 1
"833. Oak House, Red Arches Drive, The Coast, Baldoyle, Dublin 13",1600, Dublin 13
"834. 6 Mountjoy Square, Dublin 1",2000, Dublin 1
"835. 82 lower camden street, Dublin 2",2000, Dublin 2
"836. Beacon South Quarter, Sandyford, Dublin 18",1790, Dublin 18
"837. Old County Road, Crumlin, Dublin 12",1800, Dublin 12
"838. 52 Terenure road east, Rathgar, Dublin 6",2400, Dublin 6
"839. dame street, Dublin 2",2300, Dublin 2
"840. rathgar road, Rathgar, Dublin 6",2000, Dublin 6
"841. 15 Sheas Court, Manor St, Dublin 7, Stoneybatter, Dublin 7",1400, Dublin 7
"842. Gracepark Manor, Drumcondra, Dublin 3",3180, Dublin 3
"843. Falcon's View, New Navan Road, Blanchardstown, Blanchardstown, Dublin 15",1800, Dublin 15
"844. 169 171 James's street, Dublin 8",1850, Dublin 8
"845. Kelly’s row, Dublin 1",1950, Dublin 1
"846. Custom house square, IFSC, Dublin 1",2200, Dublin 1
"847. Merchamp, Seafield Road, Clontarf, Dublin 3",1427, Dublin 3
"848. Dunlin, Redcourt Oaks, Seafield Road, Clontarf, Dublin 3",1850, Dublin 3
"849. Bayview Ave, North Strand, Dublin 3",1700, Dublin 3
"850. Applewood Village, Swords, Co. Dublin",1240, Co. Dublin
"851. The square , haddington rd, Ballsbridge, Dublin 4",2400, Dublin 4
"852. Mongomery Court, Foley Street, Dublin 1",2250, Dublin 1
"853. Rockwell Cove, Blackrock, Co. Dublin",2100, Co. Dublin
"854. 29 Dorset street lower, Dublin 1",2000, Dublin 1
"855. 77 Alen Hall, Belgard Square, Tallaght, Dublin 24",2350, Dublin 24
"856. 112 pembroke road dublin 4, Ballsbridge, Dublin 4",1500, Dublin 4
"857. Spencer dock, Dublin 1",2300, Dublin 1
"858. Brennanstown Avenue, Cabinteely, Dublin 18",1940, Dublin 18
"859. 9 Watermill Court, Raheny, Dublin 5",1600, Dublin 5
"860. Clifton Court, Dun Laoghaire, Co. Dublin",1850, Co. Dublin
"861. 2 Old Connaught House, Ferndale Road, Rathmichael, Co. Dublin",1650, Co. Dublin
"862. Castledawson, Sion Hill, Blackrock, Co. Dublin",2890, Co. Dublin
"863. Charlotte Apartments, Dun Laoghaire, Co. Dublin",1975, Co. Dublin
"864. Charlotte Apartments, Dun Laoghaire, Co. Dublin",1800, Co. Dublin
"865. IFSC, custom house harbour, Dublin 1",1795, Dublin 1
"866. Bachelors Walk, Dublin 1",1500, Dublin 1
"867. Parsons Court, Newcastle, Co. Dublin",1400, Co. Dublin
"868. Castleland Court, Balbriggan, Co. Dublin",1200, Co. Dublin
"869. Hanbury Mews, Hanbury Lane, Dublin 8",1700, Dublin 8
"870. Kilmainham Square, Kilmainham, Dublin 8",2000, Dublin 8
"871. 106 Botanic Road, Glasnevin, Dublin 9",1680, Dublin 9
"872. Gleann Ribh, Lusk, Co. Dublin",1550, Co. Dublin
"873. 109 Parnell St, Dublin 1",2000, Dublin 1
"874. Main Street, Ballymun, Dublin 9",1750, Dublin 9
"875. Ranelagh Court, Ranelagh Road, Ranelagh, Dublin 6., Ranelagh, Dublin 6",1500, Dublin 6
"876. Grand Central Apartments, Sandyford, Dublin 18",1700, Dublin 18
"877. Apt 201 The Hermitage Apartments, Balgriffin, Dublin 13",2100, Dublin 13
"878. 6 South Strand House, Skerries, Co. Dublin",1650, Co. Dublin
"879. Apt 65 St Gabriels, Johnstown Road, Cabinteely, Dublin 18",2450, Dublin 18
"880. Neptune Apartments, Dun Laoghaire, Co. Dublin",2064, Co. Dublin
"881. Tara Street, Dublin 2",1950, Dublin 2
"882. allendale court, Clonsilla, Dublin 15",1800, Dublin 15
"883. 155 hunters green hunterswood, Ballycullen, Dublin 16",1610, Dublin 16
"884. Manor House, St. Augustine's Park, Carysfort Avenu, Blackrock, Co. Dublin",1800, Co. Dublin
"885. Parnell Road, Harold's Cross, Dublin 6",1950, Dublin 6
"886. 32 Marlay View, Rathfarnham, Dublin 16",1800, Dublin 16
"887. 16 Grenville,110 Rathgar Road, Rathgar, Dublin 6",1795, Dublin 6
"888. 83 The Oaks, Rockfield, Dundrum, Dublin 16",1950, Dublin 16
"889. Crescent building, Park West Pointe, Park West, Dublin 12",1800, Dublin 12
"890. 40 Main Street, Chapelizod, Chapelizod, Dublin 20",1350, Dublin 20
"891. 27 Bushy Park House Templeogue, Templeogue, Dublin 6w",2200, Dublin 6w
"892. Holywell lane, Swords, Co. Dublin",1475, Co. Dublin
"893. Slade Saggart, Saggart, Co. Dublin",900, Co. Dublin
"894. Manor Hall Mount Brown, Dublin 8",1800, Dublin 8
"895. Ring Commons, Balbriggan, Co. Dublin",1100, Co. Dublin
"896. 24 holywell dene, Swords, Dublin 13",1650, Dublin 13
"897. 28 Collis Court, Jugback Lane, Swords., Swords, Co. Dublin",1650, Co. Dublin
"898. 13 Spangers Yard, Crow Street, Temple Bar, Dublin 2",2750, Dublin 2
"899. Wyckham point, Dundrum, Dublin 14",1800, Dublin 14
"900. Leona Apartments, Dun Laoghaire, Co. Dublin",2432, Co. Dublin
"901. clarion quay bl 5, Dublin 1",2300, Dublin 1
"902. Green Isle Court, Clondalkin, Dublin 22",1400, Dublin 22
"903. 12 Orchard Hall, Castleknock, Dublin 15",1850, Dublin 15
"904. Castleforbes Square, Dublin 1",2200, Dublin 1
"905. Holywell, Swords, Co. Dublin",1600, Co. Dublin
"906. Harold's Cross Road, Harold's Cross, Dublin 6w",1600, Dublin 6w
"907. Mountjoy Square, Dublin 1",1900, Dublin 1
"908. Marianella, Rathgar, Dublin 6",2850, Dublin 6
"1. Apartment 2, Garrison, Co. Fermanagh, BT93 4AE",400456, BT93 4AE
"1. Nun's Island, Galway City Centre, Galway City, Co. Galway",1300, Co. Galway
"2. 5 Dun na Coiribe, Headford Road, Co. Galway",1400, Co. Galway
"3. Tuam rd, Galway City, Co. Galway",900, Co. Galway
"4. 92 Leas na Mara, Ballymoneen Road, Knocknacarra, Co. Galway",1215, Co. Galway
"5. Lios An Uisca, Merlin Park, Co. Galway",700, Co. Galway
"6. Fearann Ri, Doughiska, Galway City, Doughiska, Co. Galway",1300, Co. Galway
"7. 10 Aisling Court, Renmore, Galway City, Co. Galway",1400, Co. Galway
"8. An Creagan, Barna, Co. Galway",1400, Co. Galway
"9. Dun Oran, Oranhill, Oranmore, Co. Galway",1150, Co. Galway
"10. 33 Abbeygate street, Galway City, Co. Galway",1495, Co. Galway
"11. Lydon Court, Galway City, Co. Galway",1250, Co. Galway
"12. Ce Na Mara, The Docks, Galway City, Co. Galway",925, Co. Galway
"13. Sheerwater House, Galway City, Co. Galway",2000, Co. Galway
"14. Bluebell Woods, Oranmore, Co Galway, Oranmore, Co. Galway",1100, Co. Galway
"15. 19 Dun Leinn, Ballybrit, Co. Galway",910, Co. Galway
"16. Arus Grattan, Grattan Road, Upper Salthill, galwa, Galway City, Co. Galway",1200, Co. Galway
"17. The Cobblestones, Eyre Street, Galway City, Co. Galway",1400, Co. Galway
"18. Bushypark, Bushy Park, Co. Galway",600, Co. Galway
"19. Apt 1, The Vineyard Apartments, Lombard Street, Galway City, Co. Galway",1450, Co. Galway
"20. 29b St. Brendans Ave, Woodquay, Co. Galway",1850, Co. Galway
"21. 212 Bluebell Woods, Oranmore, Co. Galway",750, Co. Galway
"22. Dominick Street, Portumna, Co. Galway",575, Co. Galway
"23. Shannon Oaks Apartments, Portumna, Co. Galway",700, Co. Galway
"24. 4 Arus Bun Caise, Rahoon, Co. Galway",1350, Co. Galway
"25. Ce Na Mara, The Docks, Galway City, Co. Galway",1560, Co. Galway
"26. Bishop O\'Donnell Road, Rahoon, Co. Galway",560, Co. Galway
"27. Costa Na Mara, Oranmore, Co. Galway",1175, Co. Galway
"28. Bowling Green, Galway City, Co. Galway",1675, Co. Galway
"29. Abbey Court, Mary Street, Galway City, Co. Galway",1395, Co. Galway
"30. Ocean Towers, Blackrock, Salthill, Co. Galway",1600, Co. Galway
"31. 16 Killderry House, Galway City, Co. Galway",1895, Co. Galway
"32. Cois na hAbhainn, Ballygaddy Road, Tuam, Co. Galway",800, Co. Galway
"33. Shannon Oaks St Joesphs Road, Portumna, Co. Galway",700, Co. Galway
"34. Drum East, Drum East, Co. Galway",1300, Co. Galway
"35. Dominick Street, Galway City, Co. Galway",2350, Co. Galway
"36. Radharc Na Locha, Bealdangan, Co. Galway",650, Co. Galway
"37. Lisheenoran, Annaghdown, Co. Galway",650, Co. Galway
"38. Lydican, Carnmore, Co. Galway",750, Co. Galway
