House,Price,County
"203. New Priory. Hole In The Wall rd, Donaghmede, Dublin 13",1664, Dublin 13
"204. No.20 Bremore Pastures Way, Balbriggan, Co. Dublin, Balbriggan, Co. Dublin",1400, Co. Dublin
"205. Ely Woods,Ballyboden Road, Rathfarnham, Dublin 16, Rathfarnham, Dublin 16",2100, Dublin 16
"206. Irwin Street, Kilmainham, Dublin 8",1580, Dublin 8
"207. Neptune House, Bellevue, Islandbridge, Dublin 8",1508, Dublin 8
"208. Bellevue, Islandbridge, Dublin 8",1400, Dublin 8
"209. The View, Carrickmines Manor, Carrickmines, Dublin 18",2000, Dublin 18
"210. IFSC, The Steelworks, Foley Street, Dublin 1",2500, Dublin 1
"211. Liffey View, Dublin 2",3000, Dublin 2
"212. The Holly Rockfield Apartments, Dundrum, Dublin 14",3000, Dublin 14
"213. The Oaks Rockfield Apartments, Dundrum, Dublin 14",3500, Dublin 14
"214. The Rectory, Stepaside, Dublin 18",1800, Dublin 18
"215. Hendrick Street, Smithfield, Dublin 1",1400, Dublin 1
"216. Olivemount house, Olivemount road, Dundrum, Dublin 14",1200, Dublin 14
"217. Bedford Court Lwr Kimmagh road, Kimmage, Dublin 6w",1500, Dublin 6w
"218. Cherrywood road, Cherrywood, Co. Dublin",1500, Co. Dublin
"219. Cherrywood road, Loughlinstown, Co. Dublin",1500, Co. Dublin
"220. Malahide Marina Village, Malahide, Co. Dublin",1500, Co. Dublin
"221. Christchurch View, Christchurch, Dublin 8",2200, Dublin 8
"222. 15 Upper Mount Pleasant Avenue, Rathmines, Dublin 6",1600, Dublin 6
"223. Bracken Hill, Blackglen Road, Simon's Ridge, Sandyford, Dublin 18",1595, Dublin 18
"224. The Innings, Observatory Lane, Rathmines, Dublin 6",1950, Dublin 6
"225. Meadow Grove, Churchtown, Dublin 14",1400, Dublin 14
"226. Orwell Place, Marianella, Rathgar, Dublin 6",2200, Dublin 6
"227. Marlborough Court, Marlborough Street, Dublin 1",1600, Dublin 1
"228. Malin Hall, Waterville, Blanchardstown, Dublin 15",1352, Dublin 15
"229. Wyckham Place, Dundrum Dublin 14, Dundrum, Dublin 14",2400, Dublin 14
"230. Clanwilliam court, Grand Canal Dock, Dublin 2",2400, Dublin 2
"231. Sorrento Court, Dalkey, Co. Dublin",1935, Co. Dublin
"232. Gracepark Manor, Drumcondra, Dublin 9",1800, Dublin 9
"233. Seabury, Sandymount, Dublin 4",2400, Dublin 4
"234. The Lansdowne Block, Pembroke Square, Grand Canal Dock, Dublin 4",2000, Dublin 4
"235. Courtney House Appian Way, Dublin 4",1700, Dublin 4
"236. Frederick Street North, Dublin 1",1400, Dublin 1
"237. Frederick Street North, Dublin 1",2400, Dublin 1
"238. Brackenwood, Balbriggan, Co. Dublin",1500, Co. Dublin
"239. Apartment 6 26 st james walk Herberton Rialto dubl, Rialto, Dublin 8",1700, Dublin 8
"240. Gandon Close, Harold's Cross, Dublin 6",1385, Dublin 6
"241. Smithfield market, Smithfield, Dublin 7",2600, Dublin 7
"242. Smithfield Market, Smithfield, Dublin 7",2400, Dublin 7
"243. Pembroke Square, Grand Canal Street Upper, Grand C, Ballsbridge, Dublin 4",3300, Dublin 4
"244. Sallymount Avenue, Ranelagh, Dublin 6",1800, Dublin 6
"245. Chelmsford Lane, Ranelagh, Dublin 6",2200, Dublin 6
"246. Adj Terenure, Kimmage, Dublin 6w",2600, Dublin 6w
"247. Carrickmines, Carrickmines, Dublin 18",1850, Dublin 18
"248. 25 Saddlers Court, Rathmines, Dublin 6",1400, Dublin 6
"249. Pearse Street 107, Hanover Quay, Dublin 2",2200, Dublin 2
"250. Adelaide Square, Dublin 2",2760, Dublin 2
"251. Adelaide Square Penthouse, Dublin 2",4100, Dublin 2
"252. Alexandra Walk, Dublin 2",3740, Dublin 2
"253. Alexandra Walk, Dublin 2",3740, Dublin 2
"254. Adelaide Square, Dublin 2",3080, Dublin 2
"255. Alexandra Walk, Dublin 2",3600, Dublin 2
"256. Adelaide Square, Dublin 2",3380, Dublin 2
"257. Grand Central, Rockbrook, Sandyford, Dublin 18",1455, Dublin 18
"258. The Oval, Tullyvale, Cabinteely, Dublin 18",1400, Dublin 18
"259. Greenville Court, Stradbrook Road, Blackrock, Co. Dublin",1850, Co. Dublin
"260. The Edges 1, Beacon South Quarter, Sandyford, Dublin 18",2200, Dublin 18
"261. Rathborne Court, Ashtown, Dublin 15",2950, Dublin 15
"262. Stationcourt View, Coolmine, Coolmine, Dublin 15",1800, Dublin 15
"263. The Crescent Building, Park West, Dublin 12",1437, Dublin 12
"264. Aras Na Cluaine, Clondalkin, Dublin 22",1800, Dublin 22
"265. Dunstaffnage, Stillorgan, Co. Dublin",1664, Co. Dublin
"266. 89 Milltown Hall, Mount Saint Annes, Milltown, Dublin 6",1875, Dublin 6
"267. 29 howth rd, Clontarf, Dublin 3",2800, Dublin 3
"268. St Andrews Court, Lucan, Co. Dublin",1300, Co. Dublin
"269. Cedarbrook Walk, Cherry Orchard, Dublin 10",1400, Dublin 10
"270. 2 Carnegie Court, Swords, Co. Dublin",1081, Co. Dublin
"271. Old Quay Terrace, Strand Road, Sutton, Dublin 13",1853, Dublin 13
"272. 18 Old Connaught House, Rathmichael, Co. Dublin",1600, Co. Dublin
"273. 25 Upper Pembroke Street, Dublin 2",3500, Dublin 2
"274. 25 Upper Pembroke Street, Dublin 2",3400, Dublin 2
"275. Robin Hill Sandyford Road, Sandyford, Dublin 18",2200, Dublin 18
"276. Bushy Park House, Terenure, Dublin 6w",1995, Dublin 6w
"277. Herbert Park Lane, Ballsbridge, Dublin 4",2700, Dublin 4
"278. Farmhill Road, Clonskeagh, Dublin 14",1800, Dublin 14
"279. Brighton Rd, Rathgar, Dublin 6",1510, Dublin 6
"280. Windmill Lane Apartments, Dublin 2",2200, Dublin 2
"281. Robin Hill Sandyford Road, Dundrum, Dublin 16",2200, Dublin 16
"282. 208 The links, Elm Park, Merrion, Dublin 4",2300, Dublin 4
"283. Esker Manor, Lucan, Co. Dublin",1460, Co. Dublin
"284. The Northumberlands, Love Lane, Mount Street Lower, Dublin 2",1565, Dublin 2
"285. Rockview, Simonsridge, Sandyford, Dublin 18",1800, Dublin 18
"286. Iveagh Court, Dublin 2",4200, Dublin 2
"287. Leeson Street, Dublin 2",4250, Dublin 2
"288. Grand Canal Square, Grand Canal Dock, Dublin 2",4250, Dublin 2
"289. Grand Canal Square, Dublin 2",3450, Dublin 2
"290. Grand Canal Quay, Grand Canal Dock, Dublin 2",4200, Dublin 2
"291. Grand Canal Dock, Dublin 2",4250, Dublin 2
"292. Iveagh Court, Dublin 2",4050, Dublin 2
"293. Grand Canal Square, Grand Canal Dock, Dublin 2",3400, Dublin 2
"294. Millennium Tower, Grand Canal Dock, Dublin 2",4000, Dublin 2
"295. Leeson Street, Dublin 2",3450, Dublin 2
"296. Grand Canal Square, Dublin 2",4250, Dublin 2
"297. Leeson Street, Dublin 2",3900, Dublin 2
"298. Leeson Street, Dublin 2",3450, Dublin 2
"299. Bridge Street, Grand Canal Dock, Dublin 4",3900, Dublin 4
"300. The Gasworks, Dublin 4",4250, Dublin 4
"301. Grand Canal Quay, Grand Canal Dock, Dublin 2",4200, Dublin 2
"302. Leeson Street, Dublin 4",3450, Dublin 4
"303. Gasworks, Grand Canal Dock, Dublin 2",3900, Dublin 2
"304. Grand Canal Square, Dublin 2",4200, Dublin 2
"305. Grand Canal Square, Grand Canal Dock, Dublin 2",4000, Dublin 2
"306. Grand Canal Dock, Dublin 2",4250, Dublin 2
"307. Bridge Street, Grand Canal Dock, Dublin 4",4350, Dublin 4
"308. Grand Canal Square, Grand Canal Dock, Dublin 2",4250, Dublin 2
"309. Iveagh Court, Dublin 2",4050, Dublin 2
"310. Grand Canal Square, Grand Canal Dock, Dublin 2",3450, Dublin 2
"311. Grand Canal Square, Dublin 2",4350, Dublin 2
"312. Grand Canal Square, Dublin 2",4250, Dublin 2
"313. Grand Canal Square, Dublin 2",3450, Dublin 2
"314. Leeson Street, Dublin 2",3450, Dublin 2
"315. Grand Canal Square, Dublin 2",4000, Dublin 2
"316. Hanover Quay, Grand Canal Dock, Dublin 2",4250, Dublin 2
"317. Leeson Street, Dublin 2",3750, Dublin 2
"318. Bridge Street, Grand Canal Dock, Dublin 4",3900, Dublin 4
"319. Grand Canal Square, Grand Canal Dock, Dublin 2",3400, Dublin 2
"320. Leeson Street, Dublin 2",4250, Dublin 2
"321. Lower Baggot Street, Dublin 2",4200, Dublin 2
"322. Lad Lane, Baggot Street, Dublin 2",4200, Dublin 2
"323. Grand Canal Square, Grand Canal Dock, Dublin 2",3450, Dublin 2
"324. Grand Canal Square, Grand Canal Dock, Dublin 2",4250, Dublin 2
"325. Leeson Street, Dublin 2",3450, Dublin 2
"326. Burton House, Custom House Square, Mayor St. Lower, IFSC, Dublin 1",3150, Dublin 1
"327. Grand Canal Square, Grand Canal Dock, Dublin 2",4200, Dublin 2
"328. Leeson Street, Dublin 2",3450, Dublin 2
"329. Leeson Street, Dublin 2",4500, Dublin 2
"330. Leeson Street, Dublin 2",4250, Dublin 2
"331. Hanover Quay, Grand Canal Dock, Dublin 2",4350, Dublin 2
"332. Grand Canal Square, Dublin 2",4350, Dublin 2
"333. Iveagh Court, Dublin 2",4050, Dublin 2
"334. Bridge Street, Grand Canal Dock, Dublin 4",4350, Dublin 4
"335. Leeson Street, Dublin 2",4250, Dublin 2
"336. Grand Canal Square, Dublin 2",4250, Dublin 2
"337. Grand Canal Square, Grand Canal Dock, Dublin 2",4000, Dublin 2
"338. Grand Canal Square, Dublin 2",4000, Dublin 2
"339. Grand Canal Square, Grand Canal Dock, Dublin 2",4250, Dublin 2
"340. Leeson Street, Dublin 2",3900, Dublin 2
"341. Leeson Court, Dublin 4",3600, Dublin 4
"342. Grand Canal Square, Grand Canal Dock, Dublin 2",4250, Dublin 2
"343. Leeson Street, Dublin 2",3450, Dublin 2
"344. Lad Lane, Dublin 2",4200, Dublin 2
"345. Gasworks, Grand Canal Dock, Dublin 2",3900, Dublin 2
"346. Ballsbridge Woods, Shelbourne Road, Ballsbridge, Dublin 4",3900, Dublin 4
"347. Belgrove Park, Clontarf, Dublin 3",1800, Dublin 3
"348. The Chandler, Rathborne Village, Ashtown, Dublin 15",1400, Dublin 15
"349. 136 Temple Gardens, Santry, Dublin 9",3000, Dublin 9
"350. Santry Cross, Ballymun, Ballymun, Dublin 11",2250, Dublin 11
"351. 30 Dorset Street, Dublin 1",2400, Dublin 1
"352. 176 South Circular Road, Dublin 8",1600, Dublin 8
"353. Shelbourne Plaza, Ringsend Road, Dublin 4",2280, Dublin 4
"354. Apt 27 The Ramparts, Cabinteely, Dublin 18",1900, Dublin 18
"355. Adelaide Square, Dublin 2",2600, Dublin 2
"356. Highfield Road, Rathgar, Dublin 6",1425, Dublin 6
"357. Bushy Park House, Terenure, Dublin 6w",2050, Dublin 6w
"358. Bushy Park House, Templeogue Road, Terenure, Dublin 6w",2600, Dublin 6w
"359. Pembroke Row, Dublin 2",3080, Dublin 2
"360. Bloomfield Avenue (Ref:1003), Portobello, Dublin 8",1400, Dublin 8
"361. Hawthorn, Bird Avenue, Clonskeagh, Dublin 14",2750, Dublin 14
"362. Pembroke Row, Dublin 2",3600, Dublin 2
"363. Pembroke Row, Dublin 2",3600, Dublin 2
"364. Crannagh Hall, Landscape Road, Churchtown, Dublin 14",1750, Dublin 14
"365. The Wood, Clon Brugh, Aiken\'s Village, Sandyford, Dublin 18",1600, Dublin 18
"366. 29 St Laurences Glen, St Laurences Road, Chapelizo, Chapelizod, Dublin 20",1768, Dublin 20
"367. Beacon South Quarter, Sandyford, Dublin 18",2500, Dublin 18
"368. Gratton Wood, Clongriffin, Dublin 13",1200, Dublin 13
"369. Greenlea Place, Terenure Road West, Terenure, Dublin 6w",1450, Dublin 6w
"370. South Circular Road, Dublin 8",1900, Dublin 8
"371. Stocking Wood Hall, Rathfarnham, Dublin 16",1716, Dublin 16
"372. Mountbrook, Booterstown, Co. Dublin",2300, Co. Dublin
"373. Belgrove Park, Clontarf, Dublin 3",1750, Dublin 3
"374. Esker manor, Lucan, Co. Dublin",1800, Co. Dublin
"375. Castleland Court, Balbriggan, Balbriggan, Co. Dublin",1200, Co. Dublin
"376. Phoenix Apartments, Riverpark, Islandbridge, Dublin 8",1710, Dublin 8
"377. Ardoyne House, Pembroke Park, Ballsbridge, Dublin 4",3100, Dublin 4
"378. The Hibernian,The Gasworks, Barrow Street, Grand Canal Dock, Dublin 4",3810, Dublin 4
"379. Longboat Quay, Sir Rogeron\'s Quay, Grand Canal Dock, Dublin 2",4200, Dublin 2
"380. The Cedars, Herbert Park Lane, Ballsbridge, Dublin 4",3600, Dublin 4
"381. The Cedars, Herbert Park Lane, Ballsbridge, Dublin 4",3600, Dublin 4
"382. Warrington Place, Dublin 2, Ballsbridge, Dublin 4",3600, Dublin 4
"383. The Argyle, Custom House Quay, IFSC, Dublin 1",3600, Dublin 1
"384. William Bligh, The Gasworks, Barrow Street, Grand Canal Dock, Dublin 4",3400, Dublin 4
"385. The Sweepstakes, Ballsbridge, Ballsbridge, Dublin 4",3640, Dublin 4
"386. William Bligh, The Gasworks, Barrow Street, Grand Canal Dock, Dublin 4",3600, Dublin 4
"387. The Hibernian,The Gasworks, Barrow Street, Ringsend, Dublin 4",3390, Dublin 4
"388. The Pines, Herbert Park Lane, Ballsbridge, Dublin 4",2700, Dublin 4
"389. Hanover Riverside, Sir Rogerson's Quay, Dublin 2, Grand Canal Dock, Dublin 2",3810, Dublin 2
"390. Longboat Quay, Sir Rogeron\'s Quay, Grand Canal Dock, Dublin 2",4200, Dublin 2
"391. The Hibernian,The Gasworks, Barrow Street, Grand Canal Dock, Dublin 4",3600, Dublin 4
"392. The Hibernian,The Gasworks, Barrow Street, Grand Canal Dock, Dublin 4",3810, Dublin 4
"393. Upper Leeson Street, Dublin 4",3800, Dublin 4
"394. Gallery Quay, Grand Canal Quay, Grand Canal Dock, Dublin 2",4500, Dublin 2
"395. The Cedars, Herbert Park Lane, Ballsbridge, Dublin 4",3600, Dublin 4
"396. William Bligh, The Gasworks, Barrow Street, Grand Canal Dock, Dublin 4",3400, Dublin 4
"397. The Hibernian,The Gasworks, Barrow Street, Grand Canal Dock, Dublin 4",3390, Dublin 4
"398. The Alliance, The Gasworks, South Lotts Road, Ballsbridge, Dublin 4",4500, Dublin 4
"399. The Poolbeg, The Gasworks, Barrow Street, Grand Canal Dock, Dublin 4",3810, Dublin 4
"400. The Clayton, The Gasworks, Barrow Street, Ballsbridge, Dublin 4",3390, Dublin 4
"401. The Hibernian,The Gasworks, Barrow Street, Grand Canal Dock, Dublin 4",3390, Dublin 4
"402. Osborne Court, Seapoint Avenue, Blackrock, Blackrock, Co. Dublin",2206, Co. Dublin
"403. The Cedars, Herbert Park Lane, Ballsbridge, Dublin 4",3600, Dublin 4
"404. The Cedars, Herbert Park Lane, Ballsbridge, Dublin 4",3600, Dublin 4
"405. Herbert Park Lane, The Pines, Ballsbridge, Dublin 4",3600, Dublin 4
"406. Apt. 28 Hanover Riverside, Sir John Rogerson\'s Qu, Dublin 2",3250, Dublin 2
"407. 340 Castleforbes Square, Dublin 1",2300, Dublin 1
"408. Goatstown Road, Clonskeagh, Dublin 14",1800, Dublin 14
"409. Fitzwilliam Place, Dublin 2",3000, Dublin 2
"410. Francis Street, Dublin 8",2500, Dublin 8
"411. Dunluce, Anglesea Road, Ballsbridge, Dublin 4",3500, Dublin 4
"412. Hazelwood Court, Artane, Dublin 5",2100, Dublin 5
"413. Robin Hill Sandyford Road Sandyford, Sandyford, Dublin 18",2800, Dublin 18
"414. Apt. 99 Hampton Square, Navan Road (D7), Dublin 7",1400, Dublin 7
"415. Cedar Hall Milltown Road, Milltown, Dublin 6",2250, Dublin 6
"416. Finglas Road, Finglas, Dublin 11",1304, Dublin 11
"417. The Willow, Rockfield, Dundrum, Dublin 14",1700, Dublin 14
"418. Palace Gardens, Exchange Court, Dame St, Dublin 2",2000, Dublin 2
"419. Rathmines Town Centre, Rathmines, Dublin 6",1520, Dublin 6
"420. Alen Hall, Belgard square west, tallaght, Tallaght, Dublin 24",1226, Dublin 24
"421. Cowper Downs, Rathmines, Dublin 6",1475, Dublin 6
"422. The Island, Chapelizod, Dublin 20",1768, Dublin 20
"423. Alexandra Walk, Off South Great George's Street, Dublin 2",2600, Dublin 2
"424. The Aston Building, Aston Quay, Dublin 2",3360, Dublin 2
"425. Alto Vetro, Grand Canal Square, Dublin 2",3560, Dublin 2
"426. Grand Canal Dock, Grand Canal Square, Dublin 2",3560, Dublin 2
"427. Beacon South Quarter, Sandyford, Dublin 18",3196, Dublin 18
"428. Beacon South Quarter, Sandyford, Dublin 18",2796, Dublin 18
"429. Grand Canal Dock, Grand Canal Square, Dublin 2",3560, Dublin 2
"430. Alexandra Walk, Off South Great Georges Street, Dublin 2",3360, Dublin 2
"431. The Aston Building, Aston Quay, Dublin 2",3600, Dublin 2
"432. Alto Vetro, Grand Canal Square, Dublin 2",3560, Dublin 2
"433. Hanover Dock, Grand Canal Square, Dublin 2",4400, Dublin 2
"434. Hanover Dock, Hanover Quay, Dublin 2",3800, Dublin 2
"435. Alexandra Walk, Whitefriar Street, Dublin 8",3360, Dublin 8
"436. Shelbourne Road, Ballsbridge, Dublin 4",3880, Dublin 4
"437. Hanover Dock, Hanover Quay, Dublin 2",4400, Dublin 2
"438. Hanover Dock, Grand Canal Square, Dublin 2",3800, Dublin 2
"439. Shelbourne Road, Ballsbridge, Dublin 4",4800, Dublin 4
"440. Castleway, Off South Great George's Street, Dublin 2",3680, Dublin 2
"441. Castleway, Golden Lane, Dublin 8",3680, Dublin 8
"442. The Aston Building, Aston Quay, Dublin 2",3360, Dublin 2
"443. The Aston Building, Aston Quay, Dublin 2",3600, Dublin 2
"444. Castleway, Off South Great George's Street, Dublin 2",3360, Dublin 2
"445. Castleway, Golden Lane, Dublin 8",3360, Dublin 8
"446. Alexandra Walk, Whitefriar Street, Dublin 8",2600, Dublin 8
"447. Baggotrath House, Newbridge Ave, Ballsbridge, Dublin 4",3360, Dublin 4
"448. Baggot Rath House, Newbridge Ave, Ballsbridge, Dublin 4",5460, Dublin 4
"449. Blackthorn Drive, Sandyford, Dublin 18",4760, Dublin 18
"450. Mayor Street Lower, IFSC, Dublin 1",3500, Dublin 1
"451. Clarion Quay, IFSC, Dublin 1",3360, Dublin 1
"452. Cabra Park, Dublin 7",2380, Dublin 7
"453. Benson Street, Grand Canal Dock, Dublin 2",3150, Dublin 2
"454. Parnell Street, Dublin 1",3900, Dublin 1
"455. Tara Street, Dublin 2",3080, Dublin 2
"456. Grand Canal Waterside Apartments, Grand Canal Dock, Dublin 2",5180, Dublin 2
"457. Charlotte Quay, Grand Canal Dock, Dublin 2",3100, Dublin 2
"458. Hanover Quay, Grand Canal Dock, Dublin 2",3560, Dublin 2
"459. Northumberland, Ballsbridge, Dublin 4",2940, Dublin 4
"460. Windmill Lane, Dublin 2",3150, Dublin 2
"461. Charlotte Quay, Grand Canal Dock, Dublin 2",3100, Dublin 2
"462. Grand Canal Waterside Apartments, Grand Canal Dock, Dublin 2",5180, Dublin 2
"463. Benson Street, Grand Canal Dock, Dublin 2",3150, Dublin 2
"464. Hanover Quay, Grand Canal Dock, Dublin 2",3560, Dublin 2
"465. Burlington Road, Ballsbridge, Dublin 4",3000, Dublin 4
"466. Tara Street, Dublin 2",3080, Dublin 2
"467. Northumberland, Ballsbridge, Dublin 4",2940, Dublin 4
"468. Adelaide Square, Dublin 2",2720, Dublin 2
"469. Highfield Court, Highfield Road, Rathgar, Dublin 6",2200, Dublin 6
"470. Spencer House, IFSC, Dublin 1",2200, Dublin 1
"471. 51 Leeson Street Upper - 1, Dublin 4",2700, Dublin 4
"472. 51 Leeson Street Upper - 1, Dublin 4",2000, Dublin 4
"473. Apt. 508 South Dock Quarter, Ringsend Road, Grand Canal Dock, Dublin 4",2635, Dublin 4
"474. Sorrento Heights, Sorrento Rd, Dalkey, Co. Dublin",3450, Co. Dublin
"475. Adelaide Square Penthouse, Dublin 2",4280, Dublin 2
"476. The Courtyard, Beechpark, Clonsilla, Dublin 15",1750, Dublin 15
"477. Hazelgrove Court, Tallaght, Dublin 24",1664, Dublin 24
"478. Belmayne Park North, Balgriffin, Dublin 13",1365, Dublin 13
"479. 249 Kilmainham Square, Kilmainham, Dublin 8",2200, Dublin 8
"480. 44 The Oaks, Rockfield, Dundrum, Dublin 14",1900, Dublin 14
"481. 44 The Oaks, Rockfield, Dundrum, Dublin 14",1900, Dublin 14
"482. Apartment 7 14-15 ranelagh road Ranelagh, Ranelagh, Dublin 6",1500, Dublin 6
"483. Charles Street Great, Dublin 1",1500, Dublin 1
"484. Adelaide Road, Dublin 2",2800, Dublin 2
"485. North Circular Road, Phibsborough, Dublin 7",1750, Dublin 7
"486. Adelaide Road, Dublin 2",2200, Dublin 2
"487. Annesley Bridge Road, North Strand, Fairview, Dublin 3",1400, Dublin 3
"488. Baltray House, Ridgewood Oaks, Swords, Co. Dublin",1850, Co. Dublin
"489. Smithfield Gate, Smithfield, Dublin 7",1500, Dublin 7
"490. Forest Lawn, Kingswood, Dublin 24",1300, Dublin 24
"491. (1) Tallaght Cross East, Tallaght, Dublin 24",1350, Dublin 24
"492. Brookville Park, Coolock, Dublin 5",1600, Dublin 5
"493. Brookville Park, Artane, Dublin 5",1600, Dublin 5
"494. The Ramparts, Victoria Road, Rathgar, Dublin 6",1800, Dublin 6
"495. Apt 19, Booterstown Hall, Booterstown Avenue, Booterstown, Co. Dublin",1900, Co. Dublin
"496. Wellington Court, Whitehall Road West, Perrystown, Dublin 12",1300, Dublin 12
"497. The Ash, Parkview, Stepaside, Dublin 18",1550, Dublin 18
"498. Holywell avenue, Swords, Co. Dublin",1250, Co. Dublin
"499. Kiltipper Gate, Tallaght, Dublin 24",1800, Dublin 24
"500. Melville Court, Finglas, Dublin 11",1800, Dublin 11
"501. Stocking Wood Copse, Stocking Wood, Rathfarnham, Dublin 16",1700, Dublin 16
"502. Stewart Hall, Parnell Street, Dublin 1",2000, Dublin 1
"503. Lanesborough Square, Finglas, Dublin 11",1550, Dublin 11
"504. Penthouse,Rivervale, Ashtown, Dublin 15",3100, Dublin 15
"505. Frascati Hall, Sweetmans Avenue, Blackrock, Co. Dublin",1950, Co. Dublin
"506. Jervis Street, Dublin 1",2300, Dublin 1
"507. Lansdowne Hall, Naas Road, Bluebell, Dublin 12",1850, Dublin 12
"508. College House, Taylors Hill, Rathfarnham, Dublin 16",1700, Dublin 16
"509. Lanesborough Mews, Finglas, Dublin 11",1300, Dublin 11
"510. Kilmainham Square, Kilmainham, Dublin 8",1950, Dublin 8
"511. Raleigh Square, Crumlin, Dublin 12",1400, Dublin 12
"512. Rivervale, Ashtown, Dublin 15",1700, Dublin 15
"513. Cedarbrook Avenue, Park West, Dublin 12",1875, Dublin 12
"514. Whatley Hall, Archers Wood, Clonee, Dublin 15",1600, Dublin 15
"515. Lanesborough Square, Finglas, Dublin 11",1800, Dublin 11
"516. Bantry Square, Waterville, Blanchardstown, Dublin 15",1700, Dublin 15
"517. Kilmore house, Spencer Dock, Dublin 1",2600, Dublin 1
"518. Kilmore house, Spencer Dock, Dublin 1",2500, Dublin 1
"519. Woodbrook, Castleknock, Dublin 15",1700, Dublin 15
"520. Hunters Run, Clonee, Dublin 15",1000, Dublin 15
"521. The Hardwicke, Smithfield, Dublin 7",1500, Dublin 7
"522. Hansted, Lucan, Co. Dublin",1850, Co. Dublin
"523. Townsend Street, Dublin 2",2100, Dublin 2
"524. Cedarbrook Avenue, Cherry Orchard, Dublin 10",1650, Dublin 10
"525. The Chandler, Arran Quay, Dublin 7",1500, Dublin 7
"526. Kings Court, Parnell Street, Dublin 1",1500, Dublin 1
"527. Crookshane, Rathcoole, Co. Dublin",950, Co. Dublin
"528. Greenbank House, Upper Glengeary Road, Dun Laoghaire, Co. Dublin",1800, Co. Dublin
"529. Gandon Hall, Gardiner Street, Dublin 1",1650, Dublin 1
"530. Saunders House, Spencer Dock, Dublin 1",3000, Dublin 1
"531. Custom Hall, Gardiner Street, Dublin 1",2000, Dublin 1
"532. Carmanhall Court, Burton Hall Road, Sandyford, Dublin 18",2100, Dublin 18
"533. Wyckham Point, Wyckham Point, Dundrum, Dublin 14",2150, Dublin 14
"534. Customs House Harbour, Dublin 1",2500, Dublin 1
"535. The Oaks, Rockfield, Dundrum, Dublin 16",1900, Dublin 16
"536. 59 Long Meadows, Conygham road, Islandbridge, Islandbridge, Dublin 8",2000, Dublin 8
"537. 214 The Distillery, Distillery Road, Fairview, Dublin 3",1950, Dublin 3
"538. 8 Lynton Court, Ballsbridge, Dublin 4",3640, Dublin 4
"539. 28 Crane Yard, Crane Lane, Temple Bar, Dublin 2",1850, Dublin 2
"540. The Richmond, North Richmond Street, Dublin 7",1716, Dublin 7
"541. Corn Exchange, Poolbeg Street, Dublin 2",2000, Dublin 2
"542. Smithfield Village, Smithfield, Dublin 7",1700, Dublin 7
"543. Fernleigh Grange, Castleknock, Dublin 15",1400, Dublin 15
"544. 235 Marina Village Malahide, Malahide, Co. Dublin",1450, Co. Dublin
"545. 8 Northcliffe, Chapelizod, Dublin 20",1550, Dublin 20
"546. Leinster Road, Rathmines, Dublin 6",1100, Dublin 6
"547. Sherrard Street Lower, Dublin 1",1500, Dublin 1
"548. Garville Avenue, Rathgar, Dublin 6",2000, Dublin 6
"549. The Cresent, Robswall, Malahide, Co. Dublin",1700, Co. Dublin
"550. Gleneagle House, Ridgewood, Swords, Co. Dublin",1600, Co. Dublin
"551. Brook House, Corrig Avenue, Dun Laoghaire, Co. Dublin",2700, Co. Dublin
"552. Frankfort Avenue, Rathgar, Dublin 6",1995, Dublin 6
"553. Cubes 6, Beacon South Quarter, Sandyford, Sandyford, Dublin 18",2000, Dublin 18
"554. Castlepark Residence, Dalkey, Co. Dublin",1700, Co. Dublin
"555. Cubes 2, Beacon South Quarter, Sandyford, Dublin 18",1650, Dublin 18
"556. Rowan Hall, Millbrook Court, Milltown, Dublin 6",2900, Dublin 6
"557. Skyview, Sorrento Road, Dalkey, Co. Dublin",3000, Co. Dublin
"558. The Elms, Abberley, Shanganagh Road, Killiney, Co. Dublin",2000, Co. Dublin
"559. The Rectory, Stepaside, Dublin 18",1850, Dublin 18
"560. Bushy Park House, Terenure, Dublin 6",1900, Dublin 6
"561. Raglan Hall, Clyde Road, Ballsbridge, Dublin 4",3600, Dublin 4
"562. 5 Dunville Court, Rathmines, Dublin 6",1600, Dublin 6
"563. Highfield Park, Dundrum, Dublin 14",4500, Dublin 14
"564. The Distillery, Distillery Road, Drumcondra, Dublin 3",1750, Dublin 3
"565. Achill House, Custom House Square, IFSC, Dublin 1",1850, Dublin 1
"566. Riverbank Hall, Addison Park, Glasnevin, Dublin 11",1700, Dublin 11
"567. Riverstown House, Spencer Dock, IFSC, Dublin 1",2200, Dublin 1
"568. Kings Court, Parnell Street, Dublin 1",1950, Dublin 1
"569. Shelbourne Road Apartments, Ballsbridge, Dublin 4",2500, Dublin 4
"570. Shelbourne Court, Ballsbridge, Dublin 4",3200, Dublin 4
"571. Shelbourne Road Apartments, Shelbourne Road, Ballsbridge, Dublin 4",4450, Dublin 4
"572. Shelbourne Hall, Ballsbridge, Dublin 4",2300, Dublin 4
"573. Shelbourne Hall, Shelbourne Road, Ballsbridge, Dublin 4",3450, Dublin 4
"574. 34 The Sycamores, Stradbrook Hill, Blackrock, Co. Dublin",1500, Co. Dublin
"575. Hamilton Court, (Rear of 77 Ailesbury Road), Nutle, Dublin 4",1650, Dublin 4
"576. 75 Duplex Shieling Square, Raheny, Dublin 5",3200, Dublin 5
