House,Price,County
"214. Clancy Quay Phase Two by Kennedy Wilson, Dublin 8",2200, Dublin 8
"215. Clancy Quay by Kennedy Wilson, Dublin 8",1900, Dublin 8
"216. Clancy Quay by Kennedy Wilson, Islandbridge, Dublin 8",2800, Dublin 8
"217. Clancy Quay by Kennedy Wilson, Dublin 8",1700, Dublin 8
"218. Clancy Quay, Phase Two by Kennedy WIlson, Islandbridge, Dublin 8",2200, Dublin 8
"219. Clancy Quay, Phase Two by Kennedy Wilson, Islandbridge, Dublin 8",2650, Dublin 8
"220. Clancy Quay Phase Two by Kennedy Wilson, Dublin 8",2000, Dublin 8
"221. Charlestown Place, Finglas, Dublin 11",1540, Dublin 11
"222. Westend Village, Blanchardstown, Dublin 15",1500, Dublin 15
"223. Hampton Square, Navan Road (D7), Dublin 7",1400, Dublin 7
"224. rathfarnham castle, Rathfarnham, Dublin 14",1800, Dublin 14
"225. 51 Leeson Street Upper - 1, Dublin 4",2700, Dublin 4
"226. 51 Leeson Street Upper - 1, Dublin 4",2000, Dublin 4
"227. Apartment 3, 540 North Circular Road, North Circular Road, Dublin 1",1870, Dublin 1
"228. Stocking Wood Copse, Stocking Wood, Rathfarnham, Dublin 16",1437, Dublin 16
"229. Roebuck Lawn, Clonskeagh, Dublin 14",1575, Dublin 14
"230. Cranford Court, Donnybrook, Dublin 4",1500, Dublin 4
"231. Blackhall Square, Smithfield, Smithfield, Dublin 7",1850, Dublin 7
"232. Hawthorn, Bird Avenue, Clonskeagh, Dublin 14",2750, Dublin 14
"233. Ashwood house, mount street, Dublin 2, Grand Canal Dock, Dublin 2",2600, Dublin 2
"234. 20, The Hibernian, Barrow Street, Dublin 4",2700, Dublin 4
"235. Barnwall Court, Balbriggan, Co. Dublin",1450, Co. Dublin
"236. Castle Lawn, Kilgobbin Wood, Leopardstown, Dublin 18",2290, Dublin 18
"237. Wyckham Point, Wyckham Point, Dundrum, Dublin 14",2150, Dublin 14
"238. 75 Duplex Shieling Square, Raheny, Dublin 5",3200, Dublin 5
"239. Laurel, Hazeldene, Ballsbridge, Dublin 4",2500, Dublin 4
"240. Ros Mor View, Knocklyon, Dublin 16",1800, Dublin 16
"241. Shieling Square, Raheny, Dublin 5",2450, Dublin 5
"242. The Links, Elm Park, Merrion Road, Dublin 4",2250, Dublin 4
"243. Parnell Street, Dublin 1",2550, Dublin 1
"244. Cabra Park, Dublin 7",2380, Dublin 7
"245. Clarion Quay, IFSC, Dublin 1",3360, Dublin 1
"246. College Gate, Dublin 2",3350, Dublin 2
"247. Auburn Park, Castleknock, Dublin 15",2940, Dublin 15
"248. Grafton Street, Dublin 2",3960, Dublin 2
"249. Parnell Street, Dublin 1",3490, Dublin 1
"250. Townsend Street, Dublin 2",3300, Dublin 2
"251. Windmill Lane, Dublin 2",3150, Dublin 2
"252. Mayor Street Lower, IFSC, Dublin 1",3500, Dublin 1
"253. Parnell Street, Dublin 1",3900, Dublin 1
"254. Charlotte Quay, Grand Canal Dock, Dublin 2",3100, Dublin 2
"255. Grand Canal Waterside Apartments, Grand Canal Dock, Dublin 2",5180, Dublin 2
"256. Benson Street, Grand Canal Dock, Dublin 2",3150, Dublin 2
"257. Hanover Quay, Grand Canal Dock, Dublin 2",3560, Dublin 2
"258. Burlington Road, Ballsbridge, Dublin 4",3000, Dublin 4
"259. Tara Street, Dublin 2",3080, Dublin 2
"260. Northumberland, Ballsbridge, Dublin 4",2940, Dublin 4
"261. 208 The links, Elm Park, Merrion, Dublin 4",2300, Dublin 4
"262. The Waxworks, Ashtown, Dublin 7",1700, Dublin 7
"263. Shelbourne Plaza, Ringsend Road, Dublin 4",2120, Dublin 4
"264. Adelaide Square, Dublin 2",3380, Dublin 2
"265. Adelaide Square, Dublin 2",2680, Dublin 2
"266. Richmond Street South, Portobello, Dublin 8",1600, Dublin 8
"267. South Circular Road, Dublin 8",1900, Dublin 8
"268. Madison Court, Grattan Street, Dublin 2",2200, Dublin 2
"269. Clanwilliam Court, Grand Canal Dock, Dublin 2",2200, Dublin 2
"270. Saint James Walk, Dublin 8",2200, Dublin 8
"271. Goatstown Road, Clonskeagh, Dublin 14",1800, Dublin 14
"272. The Crescent Building, Park West, Dublin 12",1800, Dublin 12
"273. Charles Street Great, Dublin 1",1500, Dublin 1
"274. Castle Street, Dublin 2",1950, Dublin 2
"275. Hanover Quay, The Waterfront, Grand Canal Dock, Dublin 2",4800, Dublin 2
"276. The Dickens, The Gasworks, Barrow Street, Grand Canal Dock, Dublin 4",3810, Dublin 4
"277. The Poolbeg, The Gasworks, Barrow Street, Grand Canal Dock, Dublin 4",3600, Dublin 4
"278. The Cedars, Herbert Park Lane, Ballsbridge, Dublin 4",3600, Dublin 4
"279. Warrington Place, Dublin 2, Ballsbridge, Dublin 4",3600, Dublin 4
"280. The Argyle, Custom House Quay, IFSC, Dublin 1",3600, Dublin 1
"281. William Bligh, The Gasworks, Barrow Street, Grand Canal Dock, Dublin 4",3400, Dublin 4
"282. The Sweepstakes, Ballsbridge, Ballsbridge, Dublin 4",3640, Dublin 4
"283. William Bligh, The Gasworks, Barrow Street, Grand Canal Dock, Dublin 4",3600, Dublin 4
"284. The Hibernian,The Gasworks, Barrow Street, Ringsend, Dublin 4",3390, Dublin 4
"285. The Pines, Herbert Park Lane, Ballsbridge, Dublin 4",2700, Dublin 4
"286. Hanover Riverside, Sir Rogerson's Quay, Dublin 2, Grand Canal Dock, Dublin 2",3810, Dublin 2
"287. Longboat Quay, Sir Rogeron\'s Quay, Grand Canal Dock, Dublin 2",4200, Dublin 2
"288. The Hibernian,The Gasworks, Barrow Street, Grand Canal Dock, Dublin 4",3600, Dublin 4
"289. The Hibernian,The Gasworks, Barrow Street, Grand Canal Dock, Dublin 4",3810, Dublin 4
"290. Upper Leeson Street, Dublin 4",3800, Dublin 4
"291. Gallery Quay, Grand Canal Quay, Grand Canal Dock, Dublin 2",4500, Dublin 2
"292. The Cedars, Herbert Park Lane, Ballsbridge, Dublin 4",3600, Dublin 4
"293. William Bligh, The Gasworks, Barrow Street, Grand Canal Dock, Dublin 4",3400, Dublin 4
"294. The Hibernian,The Gasworks, Barrow Street, Grand Canal Dock, Dublin 4",3390, Dublin 4
"295. The Alliance, The Gasworks, South Lotts Road, Ballsbridge, Dublin 4",4500, Dublin 4
"296. The Poolbeg, The Gasworks, Barrow Street, Grand Canal Dock, Dublin 4",3810, Dublin 4
"297. The Clayton, The Gasworks, Barrow Street, Ballsbridge, Dublin 4",3390, Dublin 4
"298. The Hibernian,The Gasworks, Barrow Street, Grand Canal Dock, Dublin 4",3390, Dublin 4
"299. Osborne Court, Seapoint Avenue, Blackrock, Blackrock, Co. Dublin",2206, Co. Dublin
"300. The Cedars, Herbert Park Lane, Ballsbridge, Dublin 4",3600, Dublin 4
"301. The Cedars, Herbert Park Lane, Ballsbridge, Dublin 4",3600, Dublin 4
"302. Herbert Park Lane, The Pines, Ballsbridge, Dublin 4",3600, Dublin 4
"303. 25 Upper Pembroke Street, Dublin 2",3400, Dublin 2
"304. 25 Upper Pembroke Street, Dublin 2",3500, Dublin 2
"305. Castlepark Residence, Dalkey, Co. Dublin",1700, Co. Dublin
"306. Castleland Court, Balbriggan, Balbriggan, Co. Dublin",1200, Co. Dublin
"307. Saddlers Place, Ardee Road, Rathmines, Dublin 6",1700, Dublin 6
"308. Beacon Cubes 8, Sandyford, Dublin 18",2100, Dublin 18
"309. Stocking Wood Hall, Rathfarnham, Dublin 16",1716, Dublin 16
"310. Mountbrook, Booterstown, Co. Dublin",2300, Co. Dublin
"311. 235 Marina Village Malahide, Malahide, Co. Dublin",1450, Co. Dublin
"312. Cedarbrook Walk, Cherry Orchard, Dublin 10",1400, Dublin 10
"313. St Andrews Court, Lucan, Co. Dublin",1300, Co. Dublin
"314. Cedarbrook Avenue, Park West, Dublin 12",1875, Dublin 12
"315. Castledawson, Sion Hill, Rock Road, Blackrock, Co. Dublin",1750, Co. Dublin
"316. Gleann Na Ri, Cabinteely, Dublin 18",1650, Dublin 18
"317. Northbrook Avenue, Ranelagh, Dublin 6",2000, Dublin 6
"318. Alexandra Walk, Off South Great George's Street, Dublin 2",2600, Dublin 2
"319. The Aston Building, Aston Quay, Dublin 2",3360, Dublin 2
"320. Alto Vetro, Grand Canal Square, Dublin 2",3560, Dublin 2
"321. Grand Canal Dock, Grand Canal Square, Dublin 2",3560, Dublin 2
"322. Beacon South Quarter, Sandyford, Dublin 18",3196, Dublin 18
"323. Beacon South Quarter, Sandyford, Dublin 18",2796, Dublin 18
"324. Grand Canal Dock, Grand Canal Square, Dublin 2",3560, Dublin 2
"325. Alexandra Walk, Off South Great Georges Street, Dublin 2",3360, Dublin 2
"326. The Aston Building, Aston Quay, Dublin 2",3600, Dublin 2
"327. Alto Vetro, Grand Canal Square, Dublin 2",3560, Dublin 2
"328. Hanover Dock, Grand Canal Square, Dublin 2",4400, Dublin 2
"329. Hanover Dock, Hanover Quay, Dublin 2",3800, Dublin 2
"330. Alexandra Walk, Whitefriar Street, Dublin 8",3360, Dublin 8
"331. Shelbourne Road, Ballsbridge, Dublin 4",3880, Dublin 4
"332. Hanover Dock, Hanover Quay, Dublin 2",4400, Dublin 2
"333. Hanover Dock, Grand Canal Square, Dublin 2",3800, Dublin 2
"334. Shelbourne Road, Ballsbridge, Dublin 4",4800, Dublin 4
"335. Castleway, Off South Great George's Street, Dublin 2",3680, Dublin 2
"336. Castleway, Golden Lane, Dublin 8",3680, Dublin 8
"337. The Aston Building, Aston Quay, Dublin 2",3360, Dublin 2
"338. The Aston Building, Aston Quay, Dublin 2",3600, Dublin 2
"339. Castleway, Off South Great George's Street, Dublin 2",3360, Dublin 2
"340. Castleway, Golden Lane, Dublin 8",3360, Dublin 8
"341. Alexandra Walk, Whitefriar Street, Dublin 8",2600, Dublin 8
"342. 36 Thornwood Booterstown, Blackrock, Co. Dublin",2500, Co. Dublin
"343. Nerano Road, Dalkey, Co. Dublin",1750, Co. Dublin
"344. Greenfield Manor, beside RTE & UCD, Donnybrook, Dublin 4",2995, Dublin 4
"345. Braemor Road, Churchtown, Dublin 14",2000, Dublin 14
"346. Sandyford view - beside parade of local shops, Sandyford, Dublin 18",2000, Dublin 18
"347. Riverbank, Churchtown, Dublin 14",2000, Dublin 14
"348. Greenville Court, Stradbrook Road, Blackrock, Co. Dublin",1850, Co. Dublin
"349. 2 Grove House, Grove Road, Rathmines, Dublin 6",2300, Dublin 6
"350. Gandon Close, Harold's Cross, Dublin 6",1385, Dublin 6
"351. St Annes, Ailesbury Road, Donnybrook, Dublin 4",2020, Dublin 4
"352. Greenlea Place, Terenure Road West, Terenure, Dublin 6w",1450, Dublin 6w
"353. Gratton Wood, Clongriffin, Dublin 13",1200, Dublin 13
"354. The View, Carrickmines Manor, Carrickmines, Dublin 18",2000, Dublin 18
"355. Dunstaffnage, Stillorgan, Co. Dublin",1664, Co. Dublin
"356. Fitzwilliam Place, Dublin 2",3000, Dublin 2
"357. Francis Street, Dublin 8",2500, Dublin 8
"358. Dunluce, Anglesea Road, Ballsbridge, Dublin 4",3500, Dublin 4
"359. Bachelors Walk, Dublin 2",1500, Dublin 2
"360. Adelaide Square, Dublin 8",2300, Dublin 8
"361. Farmleigh Woods, Castleknock, Dublin 15, Castleknock, Dublin 15",2100, Dublin 15
"362. Garryknock, Bracken Park Drive, Castleknock, Dublin 15",2075, Dublin 15
"363. Chancery Lane, Dublin 8",2450, Dublin 8
"364. Garryknock, Bracken Park Drive, Castleknock, Dublin 15",2075, Dublin 15
"365. 25 wolfetone street dublin 1, Dublin 1",1650, Dublin 1
"366. The Hampton's, Santry Cross, Santry, Dublin 9",1664, Dublin 9
"367. rrathgar dublin 6, Rathgar, Dublin 6",1650, Dublin 6
"368. Smithfield Towers, Smithfield Market, Smithfield, Dublin 7",3900, Dublin 7
"369. Corn Exchange, Poolbeg Street, Dublin 2",2000, Dublin 2
"370. Sorrento Court, Dalkey, Co. Dublin",1935, Co. Dublin
"371. Belmayne Park North, Balgriffin, Dublin 13",1365, Dublin 13
"372. Rowan Hall, Millbrook Court, Milltown, Dublin 6",2900, Dublin 6
"373. Mayeston Court, St Margarets Road, Finglas, Dublin 11",1950, Dublin 11
"374. 28 Mountfield Park, Malahide, Co. Dublin",2000, Co. Dublin
"375. Castlecourt Apartments, Kilgobbin Woods, Sandyford, Sandyford, Dublin 18",1755, Dublin 18
"376. Cardy Rock View, Balbriggan, Co. Dublin",1400, Co. Dublin
"377. Adelaide Road, Dublin 2",2800, Dublin 2
"378. North Circular Road, Phibsborough, Dublin 7",1750, Dublin 7
"379. Adelaide Road, Dublin 2",2200, Dublin 2
"380. Annesley Bridge Road, North Strand, Fairview, Dublin 3",1400, Dublin 3
"381. 27 Kingram Place, Dublin 2",1700, Dublin 2
"382. Eustace Court, Dun Laoghaire, Co Dublin, Dun Laoghaire, Co. Dublin",2500, Co. Dublin
"383. Riverbank Hall, Addison Park, Glasnevin, Dublin 11",1700, Dublin 11
"384. The Distillery, Distillery Road, Drumcondra, Dublin 3",1750, Dublin 3
"385. Riverstown House, Spencer Dock, IFSC, Dublin 1",2200, Dublin 1
"386. Achill House, Custom House Square, IFSC, Dublin 1",1850, Dublin 1
"387. Shelbourne Hall, Shelbourne Road, Ballsbridge, Dublin 4",3450, Dublin 4
"388. Shelbourne Hall, Ballsbridge, Dublin 4",2300, Dublin 4
"389. Shelbourne Court, Ballsbridge, Dublin 4",3200, Dublin 4
"390. Shelbourne Road Apartments, Ballsbridge, Dublin 4",2500, Dublin 4
"391. Shelbourne Road Apartments, Shelbourne Road, Ballsbridge, Dublin 4",4450, Dublin 4
"392. Robin Hill, Dundrum, Dublin 16",2600, Dublin 16
"393. Brook House, Corrig Avenue, Dun Laoghaire, Co. Dublin",2700, Co. Dublin
"394. Frankfort Avenue, Rathgar, Dublin 6",1995, Dublin 6
"395. Cubes 6, Beacon South Quarter, Sandyford, Sandyford, Dublin 18",2000, Dublin 18
"396. Cubes 2, Beacon South Quarter, Sandyford, Dublin 18",1650, Dublin 18
"397. Robin Hill, Dundrum, Dublin 16",2400, Dublin 16
"398. Skyview, Sorrento Road, Dalkey, Co. Dublin",3000, Co. Dublin
"399. The Elms, Abberley, Shanganagh Road, Killiney, Co. Dublin",2000, Co. Dublin
"400. The Rectory, Stepaside, Dublin 18",1850, Dublin 18
"401. Baggot Rath House, Newbridge Ave, Ballsbridge, Dublin 4",5460, Dublin 4
"402. Baggotrath House, Newbridge Ave, Ballsbridge, Dublin 4",3360, Dublin 4
"403. Blackthorn Drive, Sandyford, Dublin 18",4760, Dublin 18
"404. Sorrento Road Dalkey, Dalkey, Co. Dublin",1595, Co. Dublin
"405. Serviced Apartments in Malahide, Malahide, Co. Dublin",3360, Co. Dublin
"406. The Pines, Herbert Park Lane, Ballsbridge, Dublin 4",2700, Dublin 4
"407. Highfield Road, Rathgar, Dublin 6",1425, Dublin 6
"408. The Mews, Fortfield Square, Terenure, Dublin 6w",1800, Dublin 6w
"409. Hanover Court, Francis Street, Dublin 8",1927, Dublin 8
"410. Bushy Park House, Templeogue Road, Terenure, Dublin 6w",2600, Dublin 6w
"411. Bushy Park House, Terenure, Dublin 6w",2050, Dublin 6w
"412. 17 Millrace Court, Phoenix Park Racecourse, Castleknock, Dublin 15",1400, Dublin 15
"413. The Amber The Grange Brewery Road, Blackrock, Co. Dublin",3780, Co. Dublin
"414. Baggot Rath Penthouse Apartment, Newbridge Avenue, Ballsbridge, Dublin 4",4508, Dublin 4
"415. Baggot Rath 2BS4, Newbridge Avenue, Dublin 4",4200, Dublin 4
"416. The Forum, Sandyford, Dublin 18",3220, Dublin 18
"417. Baggot Rath 3BS5, Newbridge Avenue, Ballsbridge, Dublin 4",4620, Dublin 4
"418. Greenacre, Westmanstown, Lucan, Co. Dublin",1800, Co. Dublin
"419. Aikens Village, Sandyford, Dublin 18",2800, Dublin 18
"420. The Cubes 3 Floor 4 Beacon South Quarter, Sandyford, Dublin 18",3920, Dublin 18
"421. Galloping Green Stillorgan Co Dublin, Stillorgan, Co. Dublin",5600, Co. Dublin
"422. Ridge Hall Ballybrack, Glenageary, Co. Dublin",5600, Co. Dublin
"423. Adelphi House, Dun Laoghaire, Co. Dublin",3600, Co. Dublin
"424. Ferncourt, Stepaside, Dublin 18",3360, Dublin 18
"425. Grande Central, Sandyford, Dublin 18",3220, Dublin 18
"426. Milners Square, Santry, Dublin 9",1700, Dublin 9
"427. The Pines, Herbert Park Lane, Ballsbridge, Dublin 4",4000, Dublin 4
"428. The Pines, Herbert Park Lane, Ballsbridge, Dublin 4",3500, Dublin 4
"429. Eastmoreland Court, Ballsbridge, Dublin 4",2500, Dublin 4
"430. 87 The Willow, Charleville Square, Rathfarnham, Dublin 14",2000, Dublin 14
"431. Merrion Court, Sydney Parade Avenue, Ballsbridge, Sandymount, Dublin 4",2288, Dublin 4
"432. The Ash, Parkview, Stepaside, Dublin 18",1550, Dublin 18
"433. Wellington Court, Whitehall Road West, Perrystown, Dublin 12",1300, Dublin 12
"434. Kiltipper Gate, Tallaght, Dublin 24",1800, Dublin 24
"435. Holywell avenue, Swords, Co. Dublin",1250, Co. Dublin
"436. Venetian Hall, Killester, Dublin 5",1750, Dublin 5
"437. Hanover Quarter, Hanover Quay, off Asgard Road, Grand Canal Dock, Dublin 2",3500, Dublin 2
"438. Carrickmines, Carrickmines, Dublin 18",1850, Dublin 18
"439. Belgrave Square East, Ranelagh, Dublin 6",2500, Dublin 6
"440. Blackhall Square, Smithfield, Dublin 7",2000, Dublin 7
"441. Blackhall Square, Smithfield, Dublin 7",2000, Dublin 7
"442. Baileys court, Baileys Row, Dublin 1",2000, Dublin 1
"443. Lanesborough Mews, Finglas, Dublin 11",1300, Dublin 11
"444. Kilmainham Square, Kilmainham, Dublin 8",1950, Dublin 8
"445. Raleigh Square, Crumlin, Dublin 12",1400, Dublin 12
"446. Rivervale, Ashtown, Dublin 15",1700, Dublin 15
"447. Whatley Hall, Archers Wood, Clonee, Dublin 15",1600, Dublin 15
"448. Lanesborough Square, Finglas, Dublin 11",1800, Dublin 11
"449. Bantry Square, Waterville, Blanchardstown, Dublin 15",1700, Dublin 15
"450. Kilmore house, Spencer Dock, Dublin 1",2600, Dublin 1
"451. Penthouse Apartment, Rathborne Court, Ashtown, Dublin 15",3500, Dublin 15
"452. Kilmore house, Spencer Dock, Dublin 1",2500, Dublin 1
"453. Woodbrook, Castleknock, Dublin 15",1700, Dublin 15
"454. Hunters Run, Clonee, Dublin 15",1000, Dublin 15
"455. The Hardwicke, Smithfield, Dublin 7",1500, Dublin 7
"456. Manor Hall, Mount Brown, Kilmainham, Dublin 8",1950, Dublin 8
"457. Stewart Hall, Parnell Street, Dublin 1",2000, Dublin 1
"458. Hansted, Lucan, Co. Dublin",1850, Co. Dublin
"459. Townsend Street, Dublin 2",2100, Dublin 2
"460. Cedarbrook Avenue, Cherry Orchard, Dublin 10",1650, Dublin 10
"461. Lanesborough Square, Finglas, Dublin 11",1550, Dublin 11
"462. The Chandler, Arran Quay, Dublin 7",1500, Dublin 7
"463. Kings Court, Parnell Street, Dublin 1",1500, Dublin 1
"464. Crookshane, Rathcoole, Co. Dublin",950, Co. Dublin
"465. Greenbank House, Upper Glengeary Road, Dun Laoghaire, Co. Dublin",1800, Co. Dublin
"466. Gandon Hall, Gardiner Street, Dublin 1",1650, Dublin 1
"467. Saunders House, Spencer Dock, Dublin 1",3000, Dublin 1
"468. Mayeston Square, Finglas, Dublin 11",1550, Dublin 11
"469. Custom Hall, Gardiner Street, Dublin 1",2000, Dublin 1
"470. Penthouse,Rivervale, Ashtown, Dublin 15",3100, Dublin 15
"471. Frascati Hall, Sweetmans Avenue, Blackrock, Co. Dublin",1950, Co. Dublin
"472. Jervis Street, Dublin 1",2300, Dublin 1
"473. Lansdowne Hall, Naas Road, Bluebell, Dublin 12",1850, Dublin 12
"474. College House, Taylors Hill, Rathfarnham, Dublin 16",1700, Dublin 16
"475. Iveagh Court, Dublin 2",4200, Dublin 2
"476. Leeson Street, Dublin 2",4250, Dublin 2
"477. Grand Canal Square, Grand Canal Dock, Dublin 2",4250, Dublin 2
"478. Grand Canal Square, Dublin 2",3450, Dublin 2
"479. Grand Canal Quay, Grand Canal Dock, Dublin 2",4200, Dublin 2
"480. Grand Canal Dock, Dublin 2",4250, Dublin 2
"481. Iveagh Court, Dublin 2",4050, Dublin 2
"482. Grand Canal Square, Grand Canal Dock, Dublin 2",3400, Dublin 2
"483. Millennium Tower, Grand Canal Dock, Dublin 2",4000, Dublin 2
"484. Leeson Street, Dublin 2",3450, Dublin 2
"485. Grand Canal Square, Dublin 2",4250, Dublin 2
"486. Leeson Street, Dublin 2",3900, Dublin 2
"487. Leeson Street, Dublin 2",3450, Dublin 2
"488. Bridge Street, Grand Canal Dock, Dublin 4",3900, Dublin 4
"489. The Gasworks, Dublin 4",4250, Dublin 4
"490. Leeson Street, Dublin 2",4250, Dublin 2
"491. Gallery Quay, Grand Canal Dock, Dublin 2",3450, Dublin 2
"492. Leeson Street, Dublin 2",3450, Dublin 2
"493. Hanover Quay, Grand Canal Dock, Dublin 2",4250, Dublin 2
"494. Leeson Street, Dublin 2",4500, Dublin 2
"495. Grand Canal Square, Dublin 2",4250, Dublin 2
"496. Leeson Street, Dublin 2",3750, Dublin 2
"497. Grand Canal Square, Dublin 2",3450, Dublin 2
"498. Grand Canal Square, Grand Canal Dock, Dublin 2",3450, Dublin 2
"499. Lad Lane, Baggot Street, Dublin 2",4200, Dublin 2
"500. 18 Lower Baggot Street, Dublin 2",4200, Dublin 2
"501. Leeson Street, Dublin 4",3450, Dublin 4
"502. Pembroke Square, Grand Canal Dock, Dublin 4",4200, Dublin 4
"503. The Gasworks, Dublin 4",4250, Dublin 4
"504. Grand Canal Square, Dublin 2",4250, Dublin 2
"505. Grand Canal Square, Dublin 2",4200, Dublin 2
"506. The Gasworks, Dublin 4",4250, Dublin 4
"507. Millennium Tower, Grand Canal Dock, Dublin 2",4000, Dublin 2
"508. Grand Canal Dock, Dublin 2",3450, Dublin 2
"509. Lad Lane, Dublin 2",4200, Dublin 2
"510. Lower Baggot Street, Dublin 2",4200, Dublin 2
"511. Lad Lane, Baggot Street, Dublin 2",4200, Dublin 2
"512. Grand Canal Square, Grand Canal Dock, Dublin 2",3450, Dublin 2
"513. Grand Canal Square, Grand Canal Dock, Dublin 2",4250, Dublin 2
"514. Leeson Street, Dublin 2",3450, Dublin 2
"515. Burton House, Custom House Square, Mayor St. Lower, IFSC, Dublin 1",3150, Dublin 1
"516. Grand Canal Square, Grand Canal Dock, Dublin 2",4200, Dublin 2
"517. Leeson Street, Dublin 2",3450, Dublin 2
"518. Leeson Street, Dublin 2",4500, Dublin 2
"519. Leeson Street, Dublin 2",4250, Dublin 2
"520. Hanover Quay, Grand Canal Dock, Dublin 2",4350, Dublin 2
"521. Grand Canal Square, Dublin 2",4350, Dublin 2
"522. Iveagh Court, Dublin 2",4050, Dublin 2
"523. Bridge Street, Grand Canal Dock, Dublin 4",4350, Dublin 4
"524. Leeson Street, Dublin 2",4250, Dublin 2
"525. Grand Canal Square, Dublin 2",4250, Dublin 2
"526. Grand Canal Square, Grand Canal Dock, Dublin 2",4000, Dublin 2
"527. Grand Canal Square, Dublin 2",4000, Dublin 2
"528. Grand Canal Square, Grand Canal Dock, Dublin 2",4250, Dublin 2
"529. Leeson Street, Dublin 2",3900, Dublin 2
"530. Leeson Court, Dublin 4",3600, Dublin 4
"531. Grand Canal Square, Grand Canal Dock, Dublin 2",4250, Dublin 2
"532. Leeson Street, Dublin 2",3450, Dublin 2
"533. Lad Lane, Dublin 2",4200, Dublin 2
"534. Gasworks, Grand Canal Dock, Dublin 2",3900, Dublin 2
"535. Ballsbridge Woods, Shelbourne Road, Ballsbridge, Dublin 4",3900, Dublin 4
"536. Milltown Hall, Milltown, Dublin 6",2600, Dublin 6
"537. Temple Hall, Mount Saint Anne\'s, Milltown, Dublin 6",2600, Dublin 6
"538. Mount Saint Annes, Milltown, Dublin 6",2600, Dublin 6
"539. Convent Hall, Milltown, Dublin 6",1975, Dublin 6
"540. Richmond Hall, Mount Saint Anne\'s, Milltown, Milltown, Dublin 6",1872, Dublin 6
"541. Milltown Hall, Milltown, Dublin 6",2392, Dublin 6
"542. Joyce Hall, Foxrock, Dublin 18",2800, Dublin 18
"543. Mount Saint Annes, Milltown, Dublin 6",2600, Dublin 6
"544. Joyce Hall, Carrickmines Wood, Foxrock, Dublin 18",2800, Dublin 18
"545. The Cresent, Robswall, Malahide, Co. Dublin",1700, Co. Dublin
"546. Gleneagle House, Ridgewood, Swords, Co. Dublin",1600, Co. Dublin
"547. Philipsburg Avenue, Fairview, Dublin 3",1650, Dublin 3
"548. Dargle Wood, Knocklyon, Dublin 16",1350, Dublin 16
"549. Ranelagh Village, Ranelagh, Dublin 6",3500, Dublin 6
"550. Leinster Road, Rathmines, Dublin 6",1100, Dublin 6
"551. Sherrard Street Lower, Dublin 1",1500, Dublin 1
"552. Garville Avenue, Rathgar, Dublin 6",2000, Dublin 6
"553. Grove Park, Rathmines, Dublin 6",1595, Dublin 6
"554. Customs House Harbour, Dublin 1",2500, Dublin 1
"555. The Oaks, Rockfield, Dundrum, Dublin 16",1900, Dublin 16
"556. Distillery Row, Drumcondra, Dublin 3",1700, Dublin 3
"557. Castlegrange Court, Clonsilla, Dublin 15",2200, Dublin 15
"558. 20 Castlegrange Court, Clonsilla, Dublin 15",1800, Dublin 15
"559. Smithfield Market, Smithfield, Dublin 7",2400, Dublin 7
"560. Merrion Street, Dublin 2",5750, Dublin 2
"561. 12 Joyce Hall, Carrickmines Avenue, Carrickmines W, Foxrock, Dublin 18",3900, Dublin 18
"562. 34 The Sycamores, Stradbrook Hill, Blackrock, Co. Dublin",1500, Co. Dublin
"563. 20 Belfield Park, Stillorgan, Co. Dublin",2100, Co. Dublin
"564. Elm Court Merrion Road Ballsbridge, Dublin 4",2200, Dublin 4
"565. GEORGES QUAY, Dublin 2",2200, Dublin 2
"566. Bedford Court Lwr Kimmagh road, Kimmage, Dublin 6w",1500, Dublin 6w
"567. Whiteoak, Clonskeagh, Dublin 14",1950, Dublin 14
"568. Cherrywood road, Cherrywood, Co. Dublin",1500, Co. Dublin
"569. Cherrywood road, Loughlinstown, Co. Dublin",1500, Co. Dublin
"570. 58 Serpentine Avenue, Ballsbridge, Dublin 4",2350, Dublin 4
"571. Clanbrassil Street Lower, Dublin 8",1675, Dublin 8
"572. Apartment 5, 2 Eaton Square, Monkstown, Co. Dublin",1500, Co. Dublin
"573. Lansdowne Gate, Drimnagh, Dublin 12",1525, Dublin 12
"574. bakers yard, North portland street, Dublin 1",2000, Dublin 1
"575. Hansfield Wood, Clonsilla, Clonsilla, Dublin 15",1800, Dublin 15
"576. 86 Grand Canal Square, Grand Canal, Dublin 2",3045, Dublin 2
"577. 71 the marker residence, Grand Canal Dock, Dublin 2",3055, Dublin 2
"578. 30 The Marker residence, Grand Canal Dock, Dublin 2",3535, Dublin 2
"579. 41 Pembroke Road, Ballsbridge, Dublin 4",2100, Dublin 4
"580. 5 The Willows, Rock Road, Blackrock, Co. Dublin",2000, Co. Dublin
"581. Elgin Road, Ballsbridge, Dublin 4",3400, Dublin 4
"582. The Watermill, Raheny, Dublin 5",2000, Dublin 5
"583. Brookville Park, Coolock, Dublin 5",1600, Dublin 5
"584. Brookville Park, Artane, Dublin 5",1600, Dublin 5
"585. The Ramparts, Victoria Road, Rathgar, Dublin 6",1800, Dublin 6
"586. Landscape Court, Landscape Road, Churchtown, Dublin 14",1750, Dublin 14
"587. Landscape Court, Landscape Road, Churchtown, Dublin 14",1750, Dublin 14
