House Index,Address,Price,County,Room,Approx price per room
"20. Glebe, Meelnagh, Castletalbot, Blackwater, Co. Wexford - Apar","Glebe, Meelnagh, Castletalbot, Blackwater, Co. Wexford",600, Co. Wexford,1,600.00
"1. 61 Church Drive, Eden Gate, Delgany, Co. Wicklow - Apa","61 Church Drive, Eden Gate, Delgany, Co. Wicklow",1425, Co. Wicklow,2,712.50
"2. Silverdale, King Edward Road, Bray, Co. Wicklow - Apa","Silverdale, King Edward Road, Bray, Co. Wicklow",1800, Co. Wicklow,2,900.00
"3. Clearwater Court, Church Road, Greystones, Co. Wicklow - Apa","Clearwater Court, Church Road, Greystones, Co. Wicklow",2000, Co. Wicklow,2,1000.00
"4. Wentworth Place, Wicklow Town, Co. Wicklow - Apa","Wentworth Place, Wicklow Town, Co. Wicklow",1150, Co. Wicklow,1,1150.00
"5. Kilmurray South, Kilmacanogue, Co. Wicklow - Apa","Kilmurray South, Kilmacanogue, Co. Wicklow",1400, Co. Wicklow,1,1400.00
"6. 45A Kilgarron Park, Enniskerry, Co. Wicklow - Apa","45A Kilgarron Park, Enniskerry, Co. Wicklow",1600, Co. Wicklow,3,533.33
"7. Roundwood Village, Roundwood, Co. Wicklow - Apa","Roundwood Village, Roundwood, Co. Wicklow",1100, Co. Wicklow,2,550.00
"8. Ash Mews, Sidmonton Road, Bray, Co. Wicklow - Apa","Ash Mews, Sidmonton Road, Bray, Co. Wicklow",1400, Co. Wicklow,1,1400.00
"9. Blacklion manor, Greystones, Co. Wicklow - Apa","Blacklion manor, Greystones, Co. Wicklow",2050, Co. Wicklow,3,683.33
"10. Church Road, Newtownmountkennedy, Co. Wicklow - Apar","Church Road, Newtownmountkennedy, Co. Wicklow",1000, Co. Wicklow,1,1000.00
"11. Charlesland Park, Greystones, Co. Wicklow - Apar","Charlesland Park, Greystones, Co. Wicklow",1820, Co. Wicklow,3,606.67
"12. Knocknamuck, Grange Con, Co. Wicklow - Apar","Knocknamuck, Grange Con, Co. Wicklow",700, Co. Wicklow,2,350.00
"13. Charlesland Court, Greystones, Co. Wicklow - Apar","Charlesland Court, Greystones, Co. Wicklow",1650, Co. Wicklow,3,550.00
"14. Burnaby Mews, Greystones, Co. Wicklow - Apar","Burnaby Mews, Greystones, Co. Wicklow",1600, Co. Wicklow,2,800.00
"15. Slaney Park, Baltinglass, Co. Wicklow - Apar","Slaney Park, Baltinglass, Co. Wicklow",1000, Co. Wicklow,2,500.00
"16. 1 The Green, Quldara B, Main Street, Blessington, Co. Wicklow - Apar","1 The Green, Quldara B, Main Street, Blessington, Co. Wicklow",1450, Co. Wicklow,2,725.00
"17. 27 The Mill, Baltinglass, Co. Wicklow - Apar","27 The Mill, Baltinglass, Co. Wicklow",900, Co. Wicklow,2,450.00
"18. Rockview Park, Arklow, Co. Wicklow - Apar","Rockview Park, Arklow, Co. Wicklow",1100, Co. Wicklow,2,550.00
"19. main street, Carnew, Co. Wicklow - Apar","main street, Carnew, Co. Wicklow",700, Co. Wicklow,1,700.00
"20. “The Mews”, Roseair, Eden road, Greystones, Co. Wi, Greystones, Co. Wicklow - Apar","“The Mews”, Roseair, Eden road, Greystones, Co. Wi, Greystones, Co. Wicklow",1750, Co. Wicklow,2,875.00
