House,Price,County
"214. Baggot Rath House, Newbridge Ave, Ballsbridge, Dublin 4",5460, Dublin 4
"215. Blackthorn Drive, Sandyford, Dublin 18",4760, Dublin 18
"216. Sorrento Road Dalkey, Dalkey, Co. Dublin",1595, Co. Dublin
"217. Serviced Apartments in Malahide, Malahide, Co. Dublin",3360, Co. Dublin
"218. One Beacon, Beacon Hotel, Sandyford, Dublin 18",2500, Dublin 18
"219. One Beacon, Beacon Hotel, Sandyford, Dublin 18",2500, Dublin 18
"220. Batchelors Walk Apartments, Dublin 2",2500, Dublin 2
"221. Killiney Court Apartments, Killiney, Co. Dublin",3500, Co. Dublin
"222. Milltown Hall, Mount Saint Annes, Milltown, Dublin 6",1800, Dublin 6
"223. Shandon Hall, Blackrock, Co. Dublin",2000, Co. Dublin
"224. Killiney Court Apartments, Station Road, Killiney, Co. Dublin",3500, Co. Dublin
"225. Shandon Hall, Monkstown, Co. Dublin",2000, Co. Dublin
"226. Cairnbrook Manor, Carrickmines, Dublin 18",2500, Dublin 18
"227. Killiney Court, Killiney Bay, Killiney, Co. Dublin",3500, Co. Dublin
"228. The Pines, Herbert Park Lane, Ballsbridge, Dublin 4",2700, Dublin 4
"229. Highfield Road, Rathgar, Dublin 6",1425, Dublin 6
"230. Bushy Park House, Terenure, Dublin 6w",2050, Dublin 6w
"231. Bushy Park House, Templeogue Road, Terenure, Dublin 6w",2600, Dublin 6w
"232. Hanover Court, Francis Street, Dublin 8",1927, Dublin 8
"233. The Mews, Fortfield Square, Terenure, Dublin 6w",1800, Dublin 6w
"234. 17 Millrace Court, Phoenix Park Racecourse, Castleknock, Dublin 15",1400, Dublin 15
"235. The Penthouses at Custom House Square, Dublin 1",4000, Dublin 1
"236. Baggot Rath Penthouse Apartment, Newbridge Avenue, Ballsbridge, Dublin 4",4508, Dublin 4
"237. Baggot Rath 2BS4, Newbridge Avenue, Dublin 4",4200, Dublin 4
"238. The Forum, Sandyford, Dublin 18",3220, Dublin 18
"239. Baggot Rath 3BS5, Newbridge Avenue, Ballsbridge, Dublin 4",4620, Dublin 4
"240. Ferncourt, Stepaside, Dublin 18",3360, Dublin 18
"241. Galloping Green Stillorgan Co Dublin, Stillorgan, Co. Dublin",5600, Co. Dublin
"242. Adelphi House, Dun Laoghaire, Co. Dublin",3600, Co. Dublin
"243. The Cubes 3 Floor 4 Beacon South Quarter, Sandyford, Dublin 18",3920, Dublin 18
"244. Greenacre, Westmanstown, Lucan, Co. Dublin",1800, Co. Dublin
"245. The Amber The Grange Brewery Road, Blackrock, Co. Dublin",3780, Co. Dublin
"246. Ridge Hall Ballybrack, Glenageary, Co. Dublin",5600, Co. Dublin
"247. Aikens Village, Sandyford, Dublin 18",2800, Dublin 18
"248. Grande Central, Sandyford, Dublin 18",3220, Dublin 18
"249. Milners Square, Santry, Dublin 9",1700, Dublin 9
"250. The Pines, Herbert Park Lane, Ballsbridge, Dublin 4",4000, Dublin 4
"251. The Pines, Herbert Park Lane, Ballsbridge, Dublin 4",3500, Dublin 4
"252. Eastmoreland Court, Ballsbridge, Dublin 4",2500, Dublin 4
"253. 87 The Willow, Charleville Square, Rathfarnham, Dublin 14",2000, Dublin 14
"254. Merrion Court, Sydney Parade Avenue, Ballsbridge, Sandymount, Dublin 4",2288, Dublin 4
"255. Wellington Court, Whitehall Road West, Perrystown, Dublin 12",1300, Dublin 12
"256. The Ash, Parkview, Stepaside, Dublin 18",1550, Dublin 18
"257. Kiltipper Gate, Tallaght, Dublin 24",1800, Dublin 24
"258. Holywell avenue, Swords, Co. Dublin",1250, Co. Dublin
"259. Courtney House Appian Way, Dublin 4",1700, Dublin 4
"260. IFSC, The Steelworks, Foley Street, Dublin 1",2500, Dublin 1
"261. Liffey View, Dublin 2",3000, Dublin 2
"262. Venetian Hall, Killester, Dublin 5",1750, Dublin 5
"263. The Gallery, Turvey Walk, Donabate, Co. Dublin",1700, Co. Dublin
"264. Hanover Quarter, Hanover Quay, off Asgard Road, Grand Canal Dock, Dublin 2",3500, Dublin 2
"265. Carrickmines, Carrickmines, Dublin 18",1850, Dublin 18
"266. Belgrave Square East, Ranelagh, Dublin 6",2500, Dublin 6
"267. The Courtyard, Beechpark, Clonsilla, Dublin 15",1750, Dublin 15
"268. Blackhall Square, Smithfield, Dublin 7",2000, Dublin 7
"269. Baileys court, Baileys Row, Dublin 1",2000, Dublin 1
"270. Lanesborough Mews, Finglas, Dublin 11",1300, Dublin 11
"271. Kilmainham Square, Kilmainham, Dublin 8",1950, Dublin 8
"272. Raleigh Square, Crumlin, Dublin 12",1400, Dublin 12
"273. Rivervale, Ashtown, Dublin 15",1700, Dublin 15
"274. Whatley Hall, Archers Wood, Clonee, Dublin 15",1600, Dublin 15
"275. Lanesborough Square, Finglas, Dublin 11",1800, Dublin 11
"276. Bantry Square, Waterville, Blanchardstown, Dublin 15",1700, Dublin 15
"277. Kilmore house, Spencer Dock, Dublin 1",2600, Dublin 1
"278. Penthouse Apartment, Rathborne Court, Ashtown, Dublin 15",3500, Dublin 15
"279. Kilmore house, Spencer Dock, Dublin 1",2500, Dublin 1
"280. Woodbrook, Castleknock, Dublin 15",1700, Dublin 15
"281. Hunters Run, Clonee, Dublin 15",1000, Dublin 15
"282. The Hardwicke, Smithfield, Dublin 7",1500, Dublin 7
"283. Manor Hall, Mount Brown, Kilmainham, Dublin 8",1950, Dublin 8
"284. Stewart Hall, Parnell Street, Dublin 1",2000, Dublin 1
"285. Hansted, Lucan, Co. Dublin",1850, Co. Dublin
"286. Townsend Street, Dublin 2",2100, Dublin 2
"287. Cedarbrook Avenue, Cherry Orchard, Dublin 10",1650, Dublin 10
"288. Lanesborough Square, Finglas, Dublin 11",1550, Dublin 11
"289. The Chandler, Arran Quay, Dublin 7",1500, Dublin 7
"290. Kings Court, Parnell Street, Dublin 1",1500, Dublin 1
"291. Crookshane, Rathcoole, Co. Dublin",950, Co. Dublin
"292. Greenbank House, Upper Glengeary Road, Dun Laoghaire, Co. Dublin",1800, Co. Dublin
"293. Gandon Hall, Gardiner Street, Dublin 1",1650, Dublin 1
"294. Saunders House, Spencer Dock, Dublin 1",3000, Dublin 1
"295. Mayeston Square, Finglas, Dublin 11",1550, Dublin 11
"296. Custom Hall, Gardiner Street, Dublin 1",2000, Dublin 1
"297. Penthouse,Rivervale, Ashtown, Dublin 15",3100, Dublin 15
"298. Frascati Hall, Sweetmans Avenue, Blackrock, Co. Dublin",1950, Co. Dublin
"299. Jervis Street, Dublin 1",2300, Dublin 1
"300. Lansdowne Hall, Naas Road, Bluebell, Dublin 12",1850, Dublin 12
"301. College House, Taylors Hill, Rathfarnham, Dublin 16",1700, Dublin 16
"302. Iveagh Court, Dublin 2",4050, Dublin 2
"303. Leeson Court, Dublin 4",3600, Dublin 4
"304. Leeson Street, Dublin 2",4250, Dublin 2
"305. Grand Canal Square, Dublin 2",3450, Dublin 2
"306. The Gasworks, Dublin 4",4250, Dublin 4
"307. Iveagh Court, Dublin 2",4200, Dublin 2
"308. Leeson Street, Dublin 2",4500, Dublin 2
"309. Millennium Tower, Grand Canal Dock, Dublin 2",4000, Dublin 2
"310. Leeson Street, Dublin 2",3450, Dublin 2
"311. Lower Baggot Street, Dublin 2",4200, Dublin 2
"312. Leeson Street, Dublin 2",3900, Dublin 2
"313. Hanover Quay, Grand Canal Dock, Dublin 2",4350, Dublin 2
"314. Lad Lane, Baggot Street, Dublin 2",4200, Dublin 2
"315. Grand Canal Square, Grand Canal Dock, Dublin 2",4200, Dublin 2
"316. Leeson Street, Dublin 2",4250, Dublin 2
"317. Grand Canal Quay, Grand Canal Dock, Dublin 2",4200, Dublin 2
"318. Leeson Street, Dublin 4",3450, Dublin 4
"319. Gasworks, Grand Canal Dock, Dublin 2",3900, Dublin 2
"320. Grand Canal Square, Dublin 2",4200, Dublin 2
"321. Grand Canal Square, Grand Canal Dock, Dublin 2",4000, Dublin 2
"322. Grand Canal Dock, Dublin 2",4250, Dublin 2
"323. Bridge Street, Grand Canal Dock, Dublin 4",4350, Dublin 4
"324. Grand Canal Square, Grand Canal Dock, Dublin 2",4250, Dublin 2
"325. Iveagh Court, Dublin 2",4050, Dublin 2
"326. Grand Canal Square, Grand Canal Dock, Dublin 2",3450, Dublin 2
"327. Grand Canal Square, Dublin 2",4350, Dublin 2
"328. Grand Canal Square, Dublin 2",4250, Dublin 2
"329. Grand Canal Square, Dublin 2",3450, Dublin 2
"330. Leeson Street, Dublin 2",3450, Dublin 2
"331. Grand Canal Square, Dublin 2",4000, Dublin 2
"332. Hanover Quay, Grand Canal Dock, Dublin 2",4250, Dublin 2
"333. Leeson Street, Dublin 2",3750, Dublin 2
"334. Bridge Street, Grand Canal Dock, Dublin 4",3900, Dublin 4
"335. Grand Canal Square, Grand Canal Dock, Dublin 2",3400, Dublin 2
"336. Leeson Street, Dublin 2",4250, Dublin 2
"337. Gallery Quay, Grand Canal Dock, Dublin 2",3450, Dublin 2
"338. Grand Canal Square, Grand Canal Dock, Dublin 2",3450, Dublin 2
"339. Millennium Tower, Grand Canal Dock, Dublin 2",4000, Dublin 2
"340. Grand Canal Square, Grand Canal Dock, Dublin 2",4250, Dublin 2
"341. Leeson Street, Dublin 2",3450, Dublin 2
"342. Burton House, Custom House Square, Mayor St. Lower, IFSC, Dublin 1",3150, Dublin 1
"343. Grand Canal Square, Grand Canal Dock, Dublin 2",4200, Dublin 2
"344. Leeson Street, Dublin 2",3450, Dublin 2
"345. Leeson Street, Dublin 2",4500, Dublin 2
"346. Leeson Street, Dublin 2",4250, Dublin 2
"347. Hanover Quay, Grand Canal Dock, Dublin 2",4350, Dublin 2
"348. Grand Canal Square, Dublin 2",4350, Dublin 2
"349. Iveagh Court, Dublin 2",4050, Dublin 2
"350. Bridge Street, Grand Canal Dock, Dublin 4",4350, Dublin 4
"351. Leeson Street, Dublin 2",4250, Dublin 2
"352. Grand Canal Square, Dublin 2",4250, Dublin 2
"353. Grand Canal Square, Grand Canal Dock, Dublin 2",4000, Dublin 2
"354. Grand Canal Square, Dublin 2",4000, Dublin 2
"355. Grand Canal Square, Grand Canal Dock, Dublin 2",4250, Dublin 2
"356. Leeson Street, Dublin 2",3900, Dublin 2
"357. Leeson Court, Dublin 4",3600, Dublin 4
"358. Grand Canal Square, Grand Canal Dock, Dublin 2",4250, Dublin 2
"359. Leeson Street, Dublin 2",3450, Dublin 2
"360. Lad Lane, Dublin 2",4200, Dublin 2
"361. Gasworks, Grand Canal Dock, Dublin 2",3900, Dublin 2
"362. Ballsbridge Woods, Shelbourne Road, Ballsbridge, Dublin 4",3900, Dublin 4
"363. Milltown Hall, Milltown, Dublin 6",2600, Dublin 6
"364. Temple Hall, Mount Saint Anne\'s, Milltown, Dublin 6",2600, Dublin 6
"365. Mount Saint Annes, Milltown, Dublin 6",2600, Dublin 6
"366. Convent Hall, Milltown, Dublin 6",1975, Dublin 6
"367. Richmond Hall, Mount Saint Anne\'s, Milltown, Milltown, Dublin 6",1872, Dublin 6
"368. Milltown Hall, Milltown, Dublin 6",2392, Dublin 6
"369. Joyce Hall, Foxrock, Dublin 18",2800, Dublin 18
"370. Mount Saint Annes, Milltown, Dublin 6",2600, Dublin 6
"371. Joyce Hall, Carrickmines Wood, Foxrock, Dublin 18",2800, Dublin 18
"372. The Cresent, Robswall, Malahide, Co. Dublin",1700, Co. Dublin
"373. Gleneagle House, Ridgewood, Swords, Co. Dublin",1600, Co. Dublin
"374. Bellevue, Islandbridge, Dublin 8",1600, Dublin 8
"375. Temple Hall Parnell Street, Dublin 1",1750, Dublin 1
"376. Blackhall View, Dublin 7",1650, Dublin 7
"377. Philipsburg Avenue, Fairview, Dublin 3",1650, Dublin 3
"378. Dargle Wood, Knocklyon, Dublin 16",1350, Dublin 16
"379. Ranelagh Village, Ranelagh, Dublin 6",3500, Dublin 6
"380. Leinster Road, Rathmines, Dublin 6",1100, Dublin 6
"381. Sherrard Street Lower, Dublin 1",1500, Dublin 1
"382. Merrion Grove, Stillorgan, Co. Dublin",1600, Co. Dublin
"383. Garville Avenue, Rathgar, Dublin 6",2000, Dublin 6
"384. Belfield Court, Donnybrook, Dublin 4",1600, Dublin 4
"385. Grove Park, Rathmines, Dublin 6",1595, Dublin 6
"386. Customs House Harbour, Dublin 1",2500, Dublin 1
"387. The Oaks, Rockfield, Dundrum, Dublin 16",1900, Dublin 16
"388. Distillery Row, Drumcondra, Dublin 3",1700, Dublin 3
"389. Castlegrange Court, Clonsilla, Dublin 15",2200, Dublin 15
"390. 20 Castlegrange Court, Clonsilla, Dublin 15",1800, Dublin 15
"391. Smithfield Market, Smithfield, Dublin 7",2400, Dublin 7
"392. Merrion Street, Dublin 2",5750, Dublin 2
"393. 12 Joyce Hall, Carrickmines Avenue, Carrickmines W, Foxrock, Dublin 18",3900, Dublin 18
"394. 34 The Sycamores, Stradbrook Hill, Blackrock, Co. Dublin",1500, Co. Dublin
"395. 20 Belfield Park, Stillorgan, Co. Dublin",2100, Co. Dublin
"396. Elm Court Merrion Road Ballsbridge, Dublin 4",2200, Dublin 4
"397. GEORGES QUAY, Dublin 2",2200, Dublin 2
"398. Whiteoak, Clonskeagh, Dublin 14",1950, Dublin 14
"399. Cherrywood road, Loughlinstown, Co. Dublin",1500, Co. Dublin
"400. Cherrywood road, Cherrywood, Co. Dublin",1500, Co. Dublin
"401. Cherrywood road, Loughlinstown, Co. Dublin",1500, Co. Dublin
"402. 58 Serpentine Avenue, Ballsbridge, Dublin 4",2350, Dublin 4
"403. Fishermans Green, Malahide, Co. Dublin",1985, Co. Dublin
"404. Swords Road, Malahide, Co Dublin, Malahide, Co. Dublin",1800, Co. Dublin
"405. 8 Ridgewood Grove, Swords, Co. Dublin",1480, Co. Dublin
"406. Clanbrassil Street Lower, Dublin 8",1675, Dublin 8
"407. Apartment 5, 2 Eaton Square, Monkstown, Co. Dublin",1500, Co. Dublin
"408. Lansdowne Gate, Drimnagh, Dublin 12",1525, Dublin 12
"409. bakers yard, North portland street, Dublin 1",2000, Dublin 1
"410. Hansfield Wood, Clonsilla, Clonsilla, Dublin 15",1800, Dublin 15
"411. 86 Grand Canal Square, Grand Canal, Dublin 2",3045, Dublin 2
"412. 71 the marker residence, Grand Canal Dock, Dublin 2",3055, Dublin 2
"413. 30 The Marker residence, Grand Canal Dock, Dublin 2",3535, Dublin 2
"414. Woodlawn, Santry, Dublin 9",1700, Dublin 9
"415. 41 Pembroke Road, Ballsbridge, Dublin 4",2100, Dublin 4
"416. 5 The Willows, Rock Road, Blackrock, Co. Dublin",2000, Co. Dublin
"417. Elgin Road, Ballsbridge, Dublin 4",3400, Dublin 4
"418. The Watermill, Raheny, Dublin 5",2000, Dublin 5
"419. The Northumberlands, Love Lane, Lower Mount Street, Dublin 2",2300, Dublin 2
"420. Jervis Park Apartments, Jervis Street, Dublin 1",2259, Dublin 1
"421. Eustace Court Cualanor, Dun Laoghaire, Co. Dublin",2150, Co. Dublin
"422. Brookville Park, Coolock, Dublin 5",1600, Dublin 5
"423. Brookville Park, Artane, Dublin 5",1600, Dublin 5
"424. The Ramparts, Victoria Road, Rathgar, Dublin 6",1800, Dublin 6
"425. Stewart Hall,Ryders Row, Parnell Street, Dublin 1",1800, Dublin 1
"426. Apartment 1, Marlay House, Taylors Hill, Rathfarnham, Dublin 16",1750, Dublin 16
"427. The Edges 1, Beacon South Quater, Sandyford, Dublin 18",2200, Dublin 18
"428. Landscape Court, Landscape Road, Churchtown, Dublin 14",1750, Dublin 14
"429. Landscape Court, Landscape Road, Churchtown, Dublin 14",1750, Dublin 14
"430. 17 Castle Lawns Kilgobbin Wood, Sandyford, Dublin 18",2290, Dublin 18
"431. 2 Kilininny Court, Firhouse, Dublin 24",1650, Dublin 24
"432. The Cedars, Herbert Park, Ballsbridge, Dublin 4",1600, Dublin 4
"433. Corn Exchange, Burgh Quay, Dublin 2",3000, Dublin 2
"434. 30 boyd house myrtle avenue baldoyle, Baldoyle, Dublin 13",2250, Dublin 13
"435. Woodlawn Avenue, Santry, Santry, Dublin 9",1400, Dublin 9
"436. Northwood, Santry, Dublin 9",900, Dublin 9
"437. Granitfield Manor, Rochestown Avenue, Dun Laoghaire, Co. Dublin",1800, Co. Dublin
"438. School House Court, Santry, Dublin 9",675, Dublin 9
"439. Church Road, Ballybrack, Killiney, Co. Dublin",1250, Co. Dublin
"440. Christchurch Place, Christchurch, Dublin 8",1700, Dublin 8
"441. Christchurch Place, Christchurch, Dublin 8",1700, Dublin 8
"442. Apartment 102, College View, Ballymun, Dublin 9",1750, Dublin 9
"443. Unit 8, 238 North Circular Road, Phibsboro, Phibsborough, Dublin 7",1275, Dublin 7
"444. The Holly Rockfield Apartments, Dundrum, Dublin 14",3000, Dublin 14
"445. The Oaks Rockfield Apartments, Dundrum, Dublin 14",3500, Dublin 14
"446. 64 Corr Castle, Howth Road, Howth, Dublin 13",2000, Dublin 13
"447. Premier Square, Finglas Road, Finglas, Dublin 11",1475, Dublin 11
"448. Francis Street, Christchurch, Dublin 8",2200, Dublin 8
"449. Apartment 4, 88 Sandymount road, Sandymount, Dublin 4",3000, Dublin 4
"450. Collins Square, Benburb Street, Dublin 7",2100, Dublin 7
"451. Brooklands, Nutley Lane, Dublin 4",2250, Dublin 4
"452. Milner Square, Santry, Dublin 9",1722, Dublin 9
"453. Coopers Yard, Smithfield, Dublin 7",2250, Dublin 7
"454. Clarion Quay Penthouse, IFSC, Dublin 1",4500, Dublin 1
"455. Burton House, Custom House Square, IFSC, Dublin 1",2212, Dublin 1
"456. The Concert Building, Parkwest Pointe, Park West, Dublin 12",1750, Dublin 12
"457. The Innings, Observatory Lane, Rathmines, Dublin 6",1950, Dublin 6
"458. Meadow Grove, Churchtown, Dublin 14",1400, Dublin 14
"459. Orwell Place, Marianella, Rathgar, Dublin 6",2200, Dublin 6
"460. Marlborough Court, Marlborough Street, Dublin 1",1600, Dublin 1
"461. Malin Hall, Waterville, Blanchardstown, Dublin 15",1352, Dublin 15
"462. Hillcourt, Highfield Road, Rathgar, Dublin 6",1450, Dublin 6
"463. Mayor Street, Dublin 1",960, Dublin 1
"464. Mayor Street, Dublin 1",1080, Dublin 1
"465. Richmond Avenue, Fairview, Dublin 3",1700, Dublin 3
"466. 15 Upper Mount Pleasant Avenue, Rathmines, Dublin 6",1600, Dublin 6
"467. clarendon st, Dublin 2",3200, Dublin 2
"468. Ballsbridge Gardens, Ballsbridge, Dublin 4",2295, Dublin 4
"469. martins row chapelizod, Chapelizod, Dublin 20",1450, Dublin 20
"470. Charles Street Great, North Circular Road, Dublin 1",1500, Dublin 1
"471. 32 Charles Street Great, North Circular Road, Dublin 1",1550, Dublin 1
"472. Gardiner Street Upper, North Circular Road, Dublin 1",1500, Dublin 1
"473. Gardiner Street Upper, North Circular Road, Dublin 1",1550, Dublin 1
"474. cork street, spences terrace, The Coombe, Dublin 8",1590, Dublin 8
"475. Gracepark Manor, Drumcondra, Dublin 9",1800, Dublin 9
"476. The Lansdowne Block, Pembroke Square, Grand Canal Dock, Dublin 4",2000, Dublin 4
"477. Temple Park, Dartry, Dublin 6",1600, Dublin 6
"478. 59 Long Meadows, Conygham road, Islandbridge, Islandbridge, Dublin 8",2000, Dublin 8
"479. 44 The Oaks, Rockfield, Dundrum, Dublin 14",1900, Dublin 14
"480. Lighthouse Apartments, East Wall, Dublin 3",1700, Dublin 3
"481. Cranmer Place, Ballsbridge, Dublin 4",1950, Dublin 4
"482. Bloomfield park, Donnybrook, Dublin 4",2600, Dublin 4
"483. Chelmsford Lane, Ranelagh, Dublin 6",2200, Dublin 6
"484. Rosedale Tyrconnel St Inchicore, Inchicore, Dublin 8",1395, Dublin 8
"485. Beacon Cubes 8, Sandyford, Dublin 18",2100, Dublin 18
"486. Fitzwilliam Quay, Ringsend, Dublin 4",2000, Dublin 4
"487. Beacon South Quarter, Sandyford, Dublin 18",2500, Dublin 18
"488. 83 Rathborne Avenue, Ashtown, Dublin 15",1575, Dublin 15
"489. Raleigh Square Crumlim, Crumlin, Dublin 12",900, Dublin 12
"490. Pembroke Row, Dublin 2",3800, Dublin 2
"491. 8 Clareville House, Harolds Cross Road, Harold's Cross, Dublin 6w",1600, Dublin 6w
"492. Oak House, Seven Oaks, Sarsfield Road, Ballyfermot, Dublin 10",3200, Dublin 10
"493. Windmill Lane, Dublin 2",2400, Dublin 2
"494. Stocking Wood Copse, Stocking Wood, Rathfarnham, Dublin 16",1700, Dublin 16
"495. Melville Court, Finglas, Dublin 11",1800, Dublin 11
"496. Ha\'Penny Bridge House, Ormond Quay, Dublin 1, Dublin 1",2200, Dublin 1
"497. Ranelagh, Ranelagh, Dublin 6",1166, Dublin 6
"498. The courtyard clonsilla, Clonsilla, Dublin 15",1650, Dublin 15
"499. Smithfield Gate, Smithfield, Dublin 7",1500, Dublin 7
"500. Highfield Road, Rathgar, Rathgar, Dublin 6",2000, Dublin 6
"501. Fernleigh Grange, Castleknock, Dublin 15",1400, Dublin 15
"502. Bushy Park House, Terenure, Dublin 6w",1995, Dublin 6w
"503. Herbert Park Lane, Ballsbridge, Dublin 4",2700, Dublin 4
"504. The Schooner, Arran Quay, Dublin 7",1850, Dublin 7
"505. Richmond Street South, Portobello, Dublin 8",1600, Dublin 8
"506. Pembroke Row, Dublin 2",3200, Dublin 2
"507. Clanwilliam Court, Grand Canal Dock, Dublin 2",2200, Dublin 2
"508. Pembroke Row, Dublin 2",3800, Dublin 2
"509. Carrigmore Crescent, Citywest, Co. Dublin",1250, Co. Dublin
"510. The Links, Portmarnock, Co. Dublin",1300, Co. Dublin
"511. Adelaide Square, Dublin 2",3500, Dublin 2
"512. Cabra Road, Cabra, Dublin 7",1400, Dublin 7
"513. Clancy Quay Phase Two by Kennedy Wilson, Dublin 8",2000, Dublin 8
"514. Alexandra Walk, Dublin 2",3740, Dublin 2
"515. Merton Hall, Mount Saint Annes, Milltown, Dublin 6",2400, Dublin 6
"516. Alexandra Walk, Dublin 2",3740, Dublin 2
"517. Alexandra Walk, Dublin 2",3740, Dublin 2
"518. 51 Leeson Street Upper - 1, Dublin 4",2700, Dublin 4
"519. 51 Leeson Street Upper - 1, Dublin 4",2000, Dublin 4
"520. Adelaide Square, Dublin 2",2880, Dublin 2
"521. Alexandra Walk, Dublin 2",3600, Dublin 2
"522. Alexandra Walk, Dublin 2",3740, Dublin 2
"523. Adelaide Square Penthouse, Dublin 2",4400, Dublin 2
"524. Knocknagow, greenville road, Blackrock, Co. Dublin",1800, Co. Dublin
"525. Kavanagh Hall, Collegewood, Castleknock, Dublin 15",1700, Dublin 15
"526. Forest Lawn, Kingswood, Dublin 24",1300, Dublin 24
"527. Hybreasal House, Kilmainham, Dublin 8, Kilmainham, Dublin 8",2200, Dublin 8
"528. Adj Terenure, Kimmage, Dublin 6w",2600, Dublin 6w
"529. Blackhall Square, Smithfield, Dublin 1",1750, Dublin 1
"530. Pavillion, Dun Laoghaire, Co. Dublin",4200, Co. Dublin
"531. Rehoboth Court, Rehoboth Place, Rialto, Dublin 8",1250, Dublin 8
"532. Shonvalley, Newcastle Road, The Grange, Lucan, Co. Dublin",1050, Co. Dublin
"533. The Pines, Herbert Park Lane Apartments, Ballsbridge, Dublin 4",2800, Dublin 4
"534. Bushy Park Apartments, Terenure, Terenure, Dublin 6w",2000, Dublin 6w
"535. Shrewsbury Park, Ballsbridge, Dublin 4",4100, Dublin 4
"536. Penthouse The Pines, Herbert Park Lane, Ballsbridge, Dublin 4",3900, Dublin 4
"537. Penthouse The Pines, Herbert Park Lane, Ballsbridge, Dublin 4",3500, Dublin 4
"538. Herbert Park Lane Apts, Ballsbridge, Dublin 4",3200, Dublin 4
"539. North Great George Street, Dublin 1",3000, Dublin 1
"540. Bloomfield Park, Morehampton Road, Donnybrook, Dublin 4",2800, Dublin 4
"541. Mount Sandford Apts, Milltown Road, Milltown, Dublin 6",2700, Dublin 6
"542. Pembroke Road, Ballsbridge, Dublin 4",2500, Dublin 4
"543. Richmond Aveunue, Fairview, Dublin 3",1700, Dublin 3
"544. The Edges 1, Beacon South Quarter, Sandyford, Dublin 18",2200, Dublin 18
"545. Orwell Hall, Marianella, Rathgar, Dublin 6",2350, Dublin 6
"546. Stanford, Harlech Grove, Clonskeagh, Dublin 14",2700, Dublin 14
"547. (3) Elmfield, Ballyogan Road, Leopardstown, Dublin 18",2425, Dublin 18
"548. Charles Street Great, Dublin 1",1500, Dublin 1
"549. Esker manor, Lucan, Co. Dublin",1800, Co. Dublin
"550. Sallymount Avenue, Ranelagh, Dublin 6",1800, Dublin 6
"551. Emmet Road, Kilmainham, Dublin 8",1800, Dublin 8
"552. Clancy Quay Phase Two by Kennedy Wilson, Dublin 8",2200, Dublin 8
"553. Clancy Quay, Phase Two by Kennedy Wilson, Islandbridge, Dublin 8",2650, Dublin 8
"554. Clancy Quay by Kennedy Wilson, Dublin 8",1900, Dublin 8
"555. Clancy Quay by Kennedy Wilson, Dublin 8",1700, Dublin 8
"556. Clancy Quay, Phase Two by Kennedy WIlson, Islandbridge, Dublin 8",2200, Dublin 8
"557. The Grange, Brewery Road, Stillorgan, Co. Dublin",2100, Co. Dublin
"558. Clancy Quay by Kennedy Wilson, Islandbridge, Dublin 8",2800, Dublin 8
"559. 29 St Laurences Glen, St Laurences Road, Chapelizo, Chapelizod, Dublin 20",1768, Dublin 20
"560. Stocking Wood Hall, Rathfarnham, Dublin 16",1716, Dublin 16
"561. Mountbrook, Booterstown, Co. Dublin",2300, Co. Dublin
"562. Oak House, Red Arches Drive, The Coast, Baldoyle, Dublin 13",1600, Dublin 13
"563. Carmanhall Court, Burton Hall Road, Sandyford, Dublin 18",1950, Dublin 18
"564. 6 Mountjoy Square, Dublin 1",2000, Dublin 1
"565. The Grange, Brewery Road, Stillorgan, Co. Dublin",2400, Co. Dublin
"566. 82 lower camden street, Dublin 2",2000, Dublin 2
"567. Beacon South Quarter, Sandyford, Dublin 18",1790, Dublin 18
"568. Old County Road, Crumlin, Dublin 12",1800, Dublin 12
"569. 52 Terenure road east, Rathgar, Dublin 6",2400, Dublin 6
"570. dame street, Dublin 2",2300, Dublin 2
"571. Forbes Quay, Lazer Lane, Grand Canal Dock, Dublin 2",3000, Dublin 2
"572. Gallery Quay, Block 3, Grand Canal Dock, Dublin 2",3800, Dublin 2
"573. The Bottleworks, Ringsend, Dublin 4",1840, Dublin 4
"574. The Westmoreland, Charlotte Quay Dock, Grand Canal Dock, Dublin 4",2100, Dublin 4
"575. Gallery Quay, Block 2, Grand Canal Dock, Dublin 2",3600, Dublin 2
"576. 18-21 Mount Street, Lower Mount St., Dublin 2",4500, Dublin 2
"577. Millennium Tower, Grand Canal Dock, Dublin 4",8000, Dublin 4
"578. The Waterfront, Grand Canal Dock, Dublin 2",4400, Dublin 2
"579. Ardoyne House, Off Pembroke Park, Ballsbridge, Dublin 4",2500, Dublin 4
"580. Montgomery Court Foley Street, Dublin 1",2500, Dublin 1
"581. Gallery Quay, Block 2, Grand Canal Dock, Dublin 2",3600, Dublin 2
"582. The Westmoreland, Charlotte Quay Dock, Grand Canal Dock, Dublin 4",2100, Dublin 4
"583. Montgomery Court Foley Street, Dublin 1",2500, Dublin 1
"584. rathgar road, Rathgar, Dublin 6",2000, Dublin 6
"585. Block 5, Portland Lock, Portland Place, Dublin 1",2100, Dublin 1
"586. 15 Sheas Court, Manor St, Dublin 7, Stoneybatter, Dublin 7",1400, Dublin 7
"587. 208 The links, Elm Park, Merrion, Dublin 4",2300, Dublin 4
"588. Bushy Park House, Terenure, Dublin 6",1900, Dublin 6
"589. Gracepark Manor, Drumcondra, Dublin 3",3180, Dublin 3
"590. Falcon's View, New Navan Road, Blanchardstown, Blanchardstown, Dublin 15",1800, Dublin 15
