House Index,Address,Price,County,Room,Approx price per room
35,"Carnamuggagh, Mountain Top, Letterkenny, Co. Donegal",700, Co. Donegal,4 ,175.00
36,"9 The Grange, Letterkenny, Co. Donegal",950, Co. Donegal,4 ,237.50
37,"Thornberry, Letterkenny, Co. Donegal",800, Co. Donegal,4 ,200.00
38,"39 Cill Greine, Lismonaghan, Letterkenny, Co. Donegal",900, Co. Donegal,4 ,225.00
39,"57 Glentain Manor, Carnumuggagh, Letterkenny, Co. Donegal",700, Co. Donegal,3 ,233.33
40,"No 3 Williams Street, Raphoe, Co. Donegal",500, Co. Donegal,3,166.67
41,"36 Cuirt Aishling, Ballybofey, Co. Donegal",650, Co. Donegal,3 ,216.67
42,"No 2 The Mill Cottage, Stranorlar, Co. Donegal",560, Co. Donegal,3 ,186.67
43,"43 Forest Park, Killygordon, Co. Donegal",435, Co. Donegal,2 ,217.50
44,"No 14 Glenview Park, Ballybofey, Co. Donegal",565, Co. Donegal,4,141.25
45,"Whitethorn Close, Letterkenny, Co. Donegal",900, Co. Donegal,4 ,225.00
46,"12 College Park Letterkenny, Letterkenny, Co. Donegal",800, Co. Donegal,6 ,133.33
47,"38 The Rectory, Fahan, Co. Donegal",780, Co. Donegal,3 ,260.00
48,"14 Gerards Way, Carndonagh, Co. Donegal",440, Co. Donegal,3,146.67
49,"Coolvoy, Doochary, Co. Donegal",500, Co. Donegal,3,166.67
50,"10 Woodlands, Ballyshannon, Co. Donegal",500, Co. Donegal,2,250.00
51,"St Raphaels, Ards, Creeslough, Co. Donegal",500, Co. Donegal,3,166.67
52,"No 7 Laganore, Port Na Blagh, Dunfanaghy, Co. Donegal",550, Co. Donegal,3 ,183.33
53,"Drumatinney, Falcarragh, Co. Donegal",550, Co. Donegal,6 ,91.67
54,"Magheraroarty, Gortahork, Co. Donegal",500, Co. Donegal,3,166.67
55,"Ards, Creeslough, Co. Donegal",475, Co. Donegal,3,158.33
56,"Ramelton Road, Letterkenny, Co. Donegal",1500, Co. Donegal,5 ,300.00
57,"Rann Mor Walk, Letterkenny, Co. Donegal",750, Co. Donegal,3 ,250.00
58,"49 Rowan Park, Letterkenny, Co. Donegal",700, Co. Donegal,3 ,233.33
59,"The Forest, Ballymacool, Letterkenny, Co. Donegal",800, Co. Donegal,3 ,266.67
60,"22 Gort na Greine, Carnamuggagh, Letterkenny, Co. Donegal",700, Co. Donegal,3 ,233.33
61,"67 Gleann Tain Manor, Letterkenny, Co. Donegal",750, Co. Donegal,3 ,250.00
62,"Lunniagh, Derrybeg, Co. Donegal",1050, Co. Donegal,4 ,262.50
63,"meenahalla, Glenties, Co. Donegal",475, Co. Donegal,4,118.75
64,"20 casrleview Raphoe, Raphoe, Co. Donegal",520, Co. Donegal,3 ,173.33
65,"Drimnaherk East, Letterbarra, Co. Donegal",580, Co. Donegal,2,290.00
66,"The Commons, Killybegs, Co. Donegal",575, Co. Donegal,4,143.75
67,"10 Keenaghan, Kilcar, Co. Donegal",500, Co. Donegal,3,166.67
68,"Druminor, Buncrana, Co. Donegal",875, Co. Donegal,6 ,145.83
69,"12 Dungarron, Gortlee, Letterkenny, Co. Donegal",800, Co. Donegal,4 ,200.00
70,"The Cottage, Shanvalley, Castlefin, Co. Donegal",550, Co. Donegal,2,275.00
71,"Alt Crescent, Castlefin, Co. Donegal",850, Co. Donegal,4 ,212.50
72,"The Maples, Letterkenny, Co. Donegal",850, Co. Donegal,4 ,212.50
73,"66 the grange letterkenny, Letterkenny, Co. Donegal",800, Co. Donegal,4 ,200.00
74,"Toberkeen, Dungloe, Co. Donegal",650, Co. Donegal,4 ,162.50
75,"10 Gerard's Way, Malin Road, Carndonagh, Co. Donegal",440, Co. Donegal,3 ,146.67
76,"Carrickfinn, Kincasslagh, Co. Donegal",640, Co. Donegal,3 ,213.33
77,"Coolmore, Rossnowlagh, Co. Donegal",430, Co. Donegal,6,71.67
1,"Old Estuary Mill, Malahide, Co. Dublin",3600, Co. Dublin,4 ,900.00
2,"8 The Avenue, Marianella, Rathgar, Dublin 6",5500, Dublin 6,5 ,1100.00
3,"Geraldine Street, Dublin 7",2700, Dublin 7,3,900.00
4,"Belarmine Park, Stepaside, Dublin 18",3800, Dublin 18,4 ,950.00
5,"Woodside Drive, Rathfarnham, Dublin 14",4750, Dublin 14,6 ,791.67
6,"Clogher Road, Crumlin, Dublin 12",1900, Dublin 12,2,950.00
7,"99 Inchicore Rd., Kilmainham, Dublin 8",2600, Dublin 8,3,866.67
8,"13 Milltown Avenue, Mount St Annes, Milltown, Dublin 6",2750, Dublin 6,3 ,916.67
9,"54 Raglan Lane, Ballsbridge, Dublin 4",6500, Dublin 4,3 ,2166.67
10,"3 Mariners Lane, Dun Laoghaire, Co. Dublin",2600, Co. Dublin,3 ,866.67
11,"Ardoyne House, Pembroke Park, Ballsbridge, Dublin 4",4000, Dublin 4,4 ,1000.00
12,"Joy Streets, Dublin 4",2500, Dublin 4,2,1250.00
13,"Nephin Road, Navan Road (D7), Dublin 7",2300, Dublin 7,3,766.67
14,"Island View, Malahide, Co. Dublin",2200, Co. Dublin,3,733.33
15,"Castleway, Kinsealy Lane, Malahide, Co. Dublin",3500, Co. Dublin,4 ,875.00
16,"Abbotts Grove Avenue, Knocklyon, Dublin 16",2300, Dublin 16,3 ,766.67
17,"Farmleigh Close, Castleknock, Dublin 15",2600, Dublin 15,5 ,520.00
18,"Castleknock, Dublin 15, Castleknock, Dublin 15",2300, Dublin 15,3 ,766.67
19,"24 Patrician Villas, Stillorgan, Co. Dublin",2200, Co. Dublin,3 ,733.33
20,"Heathfield Monkstown Road, Monkstown, Co. Dublin",2150, Co. Dublin,2,1075.00
21,"Summerfield Grove, Clonsilla, Dublin 15",1850, Dublin 15,3 ,616.67
22,"Brewery Road, Stillorgan, Co. Dublin",2950, Co. Dublin,4 ,737.50
23,"Kilmore Avenue, Killiney, Co. Dublin",7950, Co. Dublin,5 ,1590.00
24,"Wellington Road, Ballsbridge, Dublin 4",7500, Dublin 4,4 ,1875.00
25,"Inglenook Wood, Glenamuck Road, Carrickmines, Dublin 18",3500, Dublin 18,4 ,875.00
26,"Monaloe Avenue, Blackrock, Co. Dublin",2750, Co. Dublin,4,687.50
27,"Waterloo Place, Ballsbridge, Dublin 4",3500, Dublin 4,2 ,1750.00
28,"Lissadel House Bissetts Strand Malahide Estuary, Malahide, Co. Dublin",3900, Co. Dublin,4 ,975.00
29,"Malahide Village Hanlons Lane, Malahide, Co. Dublin",4900, Co. Dublin,4 ,1225.00
30,"1 St. Vincents Cottages, Blackhorse Avenue, Dublin 7",2900, Dublin 7,3 ,966.67
31,"Terenure Road West, Terenure, Dublin 6",4000, Dublin 6,4 ,1000.00
32,"20 Millbrook Village, Milltown, Dublin 6",2400, Dublin 6,2,1200.00
33,"6 Glenbourne Ave, Leopardstown, Dublin 18",2250, Dublin 18,3 ,750.00
34,"Collinswood, Collins Avenue, Whitehall, Dublin 9",2600, Dublin 9,3 ,866.67
35,"St Ignatius Avenue, Drumcondra, Dublin 9",1830, Dublin 9,2,915.00
36,"101 Upper Leeson Street, Dublin 4",4950, Dublin 4,3 ,1650.00
37,"Gordon Street, Ringsend, Dublin 4",2700, Dublin 4,2 ,1350.00
38,"Grace Park View Grace Park Road, Dublin 9, Whitehall, Dublin 9",5500, Dublin 9,5 ,1100.00
39,"Bushy Park House, Terenure, Dublin 6w",5500, Dublin 6w,5 ,1100.00
40,"Kingstown Mews, Park Lane, Sandycove, Co. Dublin",3750, Co. Dublin,4 ,937.50
41,"Dunbar, Off Eglington Road, Donnybrook, Donnybrook, Dublin 4",2980, Dublin 4,3 ,993.33
42,"41 St. Johns Road, Sandymount, Dublin 4",3490, Dublin 4,3 ,1163.33
43,"Foxrock Mount, Foxrock Park, Dublin 18, Foxrock, Dublin 18",3000, Dublin 18,4 ,750.00
44,"7 Marina Village, Malahide, Co. Dublin, Malahide, Co. Dublin",3500, Co. Dublin,4 ,875.00
45,"Drummartin Terrace, Dundrum, Dublin 14",2400, Dublin 14,2 ,1200.00
46,"Woodside Drive, Rathfarnham, Dublin 14",4750, Dublin 14,6 ,791.67
47,"Woodside Drive, Churchtown, Dublin 14",4750, Dublin 14,6 ,791.67
48,"Clancy Quay Phase Two By Kennedy Wilson, Islandbridge, Dublin 8",3150, Dublin 8,3 ,1050.00
49,"Marine Parade, Sandycove, Sandycove, Co. Dublin",8500, Co. Dublin,4 ,2125.00
50,"Cairnfort, Enniskerry Road, Stepaside, Dublin 18",3650, Dublin 18,4 ,912.50
51,"Victoria Road, Clontarf, Dublin 3",2200, Dublin 3,2,1100.00
52,"Brookvale Downs, Rathfarnham, Dublin 14",2250, Dublin 14,3 ,750.00
53,"All Hallows Square, Drumcondra, Dublin 9",2500, Dublin 9,3 ,833.33
54,"4 boolvogue road eastwall, East Wall, Dublin 3",1950, Dublin 3,2,975.00
55,"16 Clyde Lane, Ballsbridge, Dublin 4",6000, Dublin 4,4 ,1500.00
56,"Birnam Upper adelaide road Glenageary Co. Dublin, Glenageary, Co. Dublin",4250, Co. Dublin,4 ,1062.50
57,"2 woodlands lower road, Strawberry Beds, Co. Dublin",1950, Co. Dublin,3,650.00
58,"5 Brusna Cottages, Blackrock, Co. Dublin",2300, Co. Dublin,2 ,1150.00
59,"24 Spire View Lane, Rathgar, Dublin 6",2800, Dublin 6,3 ,933.33
60,"32 North Circular Road, North Circular Road, Dublin 1",20000, Dublin 1,11 ,1818.18
61,"Balnagowan, Palmerston Park, Dartry, Dublin 6",3000, Dublin 6,4 ,750.00
62,"77 Carysfort Park, Blackrock, Co. Dublin",2950, Co. Dublin,3 ,983.33
63,"The Court Bettyglen Watermill Road, Raheny, Dublin 5",2000, Dublin 5,2,1000.00
64,"22 Castleknock Crescent, Castleknock, Dublin 15",2200, Dublin 15,3,733.33
65,"06 Allendale Drive, Clonsilla, Dublin 15",1900, Dublin 15,3 ,633.33
66,"7 Crescent Place, Clontarf, Dublin 3",1850, Dublin 3,3 ,616.67
67,"26 Granville Close, Dun Laoghaire, Co. Dublin",2900, Co. Dublin,4 ,725.00
68,"2 Monte Vella, Barnhill Road, Dalkey, Co. Dublin",2450, Co. Dublin,2 ,1225.00
69,"12 Foxrock Mount, Foxrock, Dublin 18",2500, Dublin 18,3 ,833.33
70,"Maplewood Park, Tallaght, Dublin 24",1835, Dublin 24,3,611.67
71,"Orpen Close, Stillorgan, Co. Dublin",2200, Co. Dublin,2,1100.00
72,"1 Airpark Court, Rathfarnham, Dublin 16",3250, Dublin 16,4 ,812.50
73,"10 Warrington Place, Dublin 2",1140, Dublin 2,6 ,190.00
74,"Boltan Green, Knocksedan Demesne, Brackenstown, Swords, Co. Dublin",2065, Co. Dublin,4 ,516.25
75,"Russell Crescent, Russell Square, Tallaght, Dublin 24",2150, Dublin 24,3 ,716.67
76,"5 Smiths Cottages, Off Bushfield Terrace, Donnybrook, Dublin 4",2500, Dublin 4,2 ,1250.00
77,"Baggot Lane, Ballsbridge, Dublin 4",3300, Dublin 4,3 ,1100.00
78,"Coppinger Glade, Blackrock, Co. Dublin",2390, Co. Dublin,4 ,597.50
79,"Mount Eagle Drive, Leopardstown, Dublin 18",1950, Dublin 18,3,650.00
80,"Leopardstown Avenue, Leopardstown, Dublin 18",3000, Dublin 18,4 ,750.00
81,"Coppinger Glade, Blackrock, Co. Dublin",2390, Co. Dublin,4 ,597.50
82,"Woodstown Hill, Knocklyon, Dublin 16",2000, Dublin 16,3 ,666.67
83,"Sorrento Road, Dalkey, Co. Dublin",4860, Co. Dublin,4 ,1215.00
84,"Corrib House Puck Castle lane, Shankill, Dublin 18",2000, Dublin 18,6 ,333.33
85,"Coliemore Road, Dalkey, Co. Dublin",4000, Co. Dublin,1,4000.00
86,"PERIOD HOUSE, Dalkey, Co. Dublin",15000, Co. Dublin,8 ,1875.00
87,"Bushy Park House, Terenure, Dublin 6",5520, Dublin 6,5 ,1104.00
88,"Griffith Road, Glasnevin, Dublin 9",2050, Dublin 9,3 ,683.33
89,"19 Lanesville, Monkstown Avenue, Co Dublin, Monkstown, Co. Dublin",3700, Co. Dublin,3 ,1233.33
90,"Balkhill Road, Howth, Dublin 13",4000, Dublin 13,4 ,1000.00
91,"Rathdown Park, Terenure, Dublin 6w",4750, Dublin 6w,4 ,1187.50
92,"Knightswood, Royal Oak, Santry, Santry, Dublin 9",2500, Dublin 9,4 ,625.00
93,"Ferncourt Close, Firhouse, Dublin 24",1685, Dublin 24,3 ,561.67
94,"Saval Park Road, Dalkey, Co. Dublin",2650, Co. Dublin,5 ,530.00
95,"Wainsfort Manor Crescent, Terenure, Dublin 6w",2300, Dublin 6w,3 ,766.67
96,"Boroimhe Ash, Swords, Co. Dublin",2000, Co. Dublin,3 ,666.67
97,"The Crescent, Binn Eadair View, Sutton, Dublin 13",2250, Dublin 13,3,750.00
98,"Fairhaven Close, Castleknock, Dublin 15",2750, Dublin 15,4 ,687.50
99,"Biscayne, Malahide, Co. Dublin",3000, Co. Dublin,4 ,750.00
100,"Oak Hall, The Hill, Malahide, Co. Dublin",2500, Co. Dublin,3 ,833.33
101,"Chapelfarm Terrace, Lusk, Co. Dublin",2000, Co. Dublin,2 ,1000.00
102,"Mountpleasant Terrace, Ranelagh, Dublin 6",2100, Dublin 6,2,1050.00
103,"Barton Drive, Rathfarnham, Dublin 14",2300, Dublin 14,3 ,766.67
104,"An Gort, Old Road, Rush, Co. Dublin",2300, Co. Dublin,4 ,575.00
105,"Forge Lane, Lusk, Co. Dublin",1482, Co. Dublin,2 ,741.00
106,"Laverna Avenue, Castleknock, Dublin 15",2500, Dublin 15,4 ,625.00
107,"sandymount, Dublin 4",2600, Dublin 4,2 ,1300.00
108,"7 Huxley Crescent, Dublin 8",3600, Dublin 8,3 ,1200.00
109,"37 Simmonscourt Castle, Simmonscourt Road, Ballsbridge, Dublin 4",10000, Dublin 4,4 ,2500.00
110,"Hillsbrook Avenue, Perrystown, Dublin 12",2200, Dublin 12,3,733.33
111,"Orlagh View, Knocklyon, Dublin 16",2100, Dublin 16,3 ,700.00
112,"Glenmaroon Road, Palmerstown, Dublin 20",2200, Dublin 20,3,733.33
113,"Hillcrest Green, Lucan, Co. Dublin",2000, Co. Dublin,4 ,500.00
114,"Beaufort Downs, Rathfarnham, Dublin 14",2200, Dublin 14,3,733.33
115,"Colthurst Crescent, Lucan, Co. Dublin",1750, Co. Dublin,2,875.00
116,"St Kevins Terrace, New Bride Street, Dublin 8",2600, Dublin 8,3 ,866.67
117,"Loreto Row, Rathfarnham, Dublin 14",1684, Dublin 14,2,842.00
118,"Templeroan Drive, Knocklyon, Dublin 16",2130, Dublin 16,3 ,710.00
119,"Windmill Road, Crumlin, Dublin 12",1432, Dublin 12,2,716.00
120,"Harold's Cross Cottages, Harold's Cross, Dublin 6",1750, Dublin 6,2,875.00
121,"Harold's Cross Cottages, Harold's Cross, Dublin 6",1750, Dublin 6,2,875.00
122,"Mulberry Crescent, Castleknock, Dublin 15",2200, Dublin 15,4 ,550.00
123,"Castlebyrne Park, Blackrock, Co. Dublin",2000, Co. Dublin,3,666.67
124,"Cooleen, Mountain View Road, Killiney, Co. Dublin",2650, Co. Dublin,3 ,883.33
125,"Brickfield Walk, Dermot O'Hurley Avenue, Irishtown, Dublin 4",3500, Dublin 4,3 ,1166.67
126,"12 Wilfrid Terrace, Harold's Cross, Dublin 6w",2600, Dublin 6w,3 ,866.67
127,"Gledswood Mews, Clonskeagh, Dublin 14",3600, Dublin 14,3 ,1200.00
128,"Brownsbarn Wood, Citywest, Co. Dublin",2600, Co. Dublin,4 ,650.00
129,"Luttrellstown Heights, Castleknock, Dublin 15",3250, Dublin 15,6 ,541.67
130,"6 Sycamore Park, Kingswood, Dublin 24",2300, Dublin 24,3,766.67
131,"28 Broadstone Avenue, Phibsborough, Dublin 7",1700, Dublin 7,2,850.00
132,"Portobello Quay, Portobello Harbour, Portobello, Dublin 8",2200, Dublin 8,2,1100.00
133,"Castlebrook, Dundrum, Dublin 14",2650, Dublin 14,3 ,883.33
134,"Southdene, Monkstown Valley, Monkstown, Co. Dublin",1950, Co. Dublin,2,975.00
135,"34 Wellington Street Upper, Dublin 7",3500, Dublin 7,3 ,1166.67
136,"Ravensdale Road, East Wall, Dublin 3",1781, Dublin 3,2,890.50
137,"Clonmore Road, Mount Merrion, Co. Dublin",3500, Co. Dublin,4 ,875.00
138,"Russell Lawns, Russell Square, Tallaght, Dublin 24",2200, Dublin 24,3 ,733.33
139,"Granville Park off Newtownpark Avenue Blackrock Co, Blackrock, Co. Dublin",2800, Co. Dublin,4,700.00
140,"Elmwood, Lucan, Co. Dublin",2400, Co. Dublin,4 ,600.00
141,"Sarsfield Quay, Liffey st West, Arbour Hill, Dublin 7",1200, Dublin 7,1,1200.00
142,"Grey Street, Dublin 8",1800, Dublin 8,2,900.00
143,"Seaview Avenue, East Wall, Dublin 3",2500, Dublin 3,3 ,833.33
144,"Dartmouth Square North, Ranelagh, Dublin 6",8500, Dublin 6,4 ,2125.00
145,"Glenview, Landscape Road, Churchtown, Dublin 14",3400, Dublin 14,5 ,680.00
146,"34 Redwood Park, Hollystown, Dublin 15",1700, Dublin 15,4 ,425.00
147,"Botanic Road, Glasnevin, Dublin 9",2300, Dublin 9,4 ,575.00
148,"Darley Terrace, Coombe, Dublin 8",2000, Dublin 8,2,1000.00
149,"Rathdown Grove, Dundrum, Dublin 14",2250, Dublin 14,2 ,1125.00
150,"Proby Square, Blackrock, Co. Dublin",6000, Co. Dublin,5 ,1200.00
151,"Glandore Park, Lower Mounttown Road, Monkstown, Co. Dublin",2700, Co. Dublin,4 ,675.00
152,"2 St. Mary's Avenue, Rathfarnham, Dublin 14",2150, Dublin 14,3,716.67
153,"Howth Road, Clontarf, Dublin 3",2500, Dublin 3,3 ,833.33
154,"1 Whitethorn Walk, Westminster Park, Foxrock, Dublin 18",2900, Dublin 18,4 ,725.00
155,"Templeroan Green, Knocklyon, Dublin 16",1872, Dublin 16,3 ,624.00
156,"12 Kelston Drive, Foxrock, Dublin 18",3300, Dublin 18,3 ,1100.00
157,"2 Mount Carmel Park, Firhouse, Dublin 24",1950, Dublin 24,3 ,650.00
158,"Bluebell Avenue, Bluebell, Dublin 12",1800, Dublin 12,2 ,900.00
159,"4 Saint Broc's Cottages, Donnybrook, Dublin 4",2500, Dublin 4,2,1250.00
160,"Lissadel Avenue, Drimnagh, Dublin 12",2100, Dublin 12,3,700.00
161,"Hazel Road Donncarney, Donnycarney, Dublin 9",2000, Dublin 9,2,1000.00
162,"Kelston Avenue, Foxrock, Dublin 18",3640, Dublin 18,2 ,1820.00
163,"Castlelawns, Tallaght, Dublin 24",1950, Dublin 24,3,650.00
164,"Ballyfermot Avenue, Ballyfermot, Dublin 10",1850, Dublin 10,2,925.00
165,"Barry Green, Finglas, Dublin 11",2000, Dublin 11,4,500.00
166,"Leighlin Road, Crumlin, Dublin 12",1750, Dublin 12,2,875.00
167,"Charlestown Park, Finglas, Dublin 11",2200, Dublin 11,5 ,440.00
168,"Dodder View Cottages, Ballsbridge, Dublin 4",2750, Dublin 4,3,916.67
169,"Ballyfermot Road, Ballyfermot, Dublin 10",1800, Dublin 10,2,900.00
170,"Brooklawn Avenue, Blackrock, Co. Dublin",2850, Co. Dublin,3,950.00
171,"Kilteel, Rathcoole, Co. Dublin",2500, Co. Dublin,5 ,500.00
172,"Raheny Village, Raheny, Dublin 5",2000, Dublin 5,2 ,1000.00
173,"Chapel Farm, Lusk, Co. Dublin",1600, Co. Dublin,3 ,533.33
174,"Barry Park, Finglas, Dublin 11",2000, Dublin 11,4,500.00
175,"Diswellstown, Castleknock, Dublin 15",3380, Dublin 15,4 ,845.00
176,"Barry Green, Finglas, Dublin 11",1800, Dublin 11,3 ,600.00
177,"Belmont Park, Raheny, Dublin 5",2200, Dublin 5,3,733.33
178,"Melesian Lawn, Swords, Co. Dublin",2500, Co. Dublin,2 ,1250.00
179,"Summer Street South, The Coombe, Dublin 8",2000, Dublin 8,2,1000.00
180,"Lealand Road, Clondalkin, Dublin 22",1850, Dublin 22,3 ,616.67
181,"Beechwood Lawns, Rathcoole, Co. Dublin",2000, Co. Dublin,4 ,500.00
182,"Melesian, Swords, Co. Dublin",2200, Co. Dublin,3 ,733.33
183,"Carysfort Park, Blackrock, Co. Dublin",2950, Co. Dublin,3 ,983.33
184,"Griffith Heights, Finglas, Dublin 11",1600, Dublin 11,2 ,800.00
185,"Woodford Court, Clondalkin, Dublin 22",1900, Dublin 22,3,633.33
186,"Elder Heath, Tallaght, Dublin 24",2000, Dublin 24,3 ,666.67
187,"Seville Place, North Dock, Dublin 1",2900, Dublin 1,4 ,725.00
188,"Coultry, Ballymun, Dublin 11",1300, Dublin 11,2 ,650.00
189,"Cappogue Cottages, Finglas, Dublin 11",2000, Dublin 11,4 ,500.00
190,"Temple Crescent, Blackrock, Co. Dublin",4200, Co. Dublin,6 ,700.00
191,"Liffey Glen, Lucan, Co. Dublin",1900, Co. Dublin,3 ,633.33
192,"Shanowen Grove, Santry, Dublin 9",2600, Dublin 9,4 ,650.00
193,"Gainsborough Green, Malahide, Co. Dublin",2600, Co. Dublin,4 ,650.00
194,"Haddington Road 6A, Ballsbridge, Dublin 2",730, Dublin 2,4 ,182.50
195,"St Johns Estate, Clondalkin, Dublin 22",1500, Dublin 22,2,750.00
196,"Glenville Road, Castleknock, Dublin 15",2500, Dublin 15,5 ,500.00
197,"Ballynakelly Cottages, Newcastle, Co. Dublin",2025, Co. Dublin,3 ,675.00
198,"Newcastle Manor Green, Newcastle, Co. Dublin",2500, Co. Dublin,3 ,833.33
199,"Ballynakelly Green, Newcastle, Co. Dublin",1800, Co. Dublin,3 ,600.00
200,"Ballynakelly Cottages, Newcastle, Co. Dublin",1975, Co. Dublin,4 ,493.75
201,"Strand Road, Sandymount, Dublin 4",3600, Dublin 4,4 ,900.00
202,"7 Mount Garrett Crescent, Tyrrelstown, Dublin 15",1500, Dublin 15,2 ,750.00
203,"Pembroke Road, Ballsbridge, Dublin 4",5800, Dublin 4,3 ,1933.33
204,"Wilfield Road, Sandymount, Dublin 4",3450, Dublin 4,4 ,862.50
205,"Marianella Orwell Road, Rathgar, Dublin 6",6000, Dublin 6,5 ,1200.00
206,"Knocksinna Wood, Blackrock, Co. Dublin",2750, Co. Dublin,2 ,1375.00
207,"44 Treesdale, Mount Merrion, Co. Dublin",2455, Co. Dublin,3 ,818.33
208,"Kingswood Cross, Citywest, Co. Dublin",1800, Co. Dublin,2,900.00
209,"252 GRIFFITH AVENUE, Drumcondra, Dublin 9",2500, Dublin 9,4 ,625.00
210,"8 Marino Park Avenue, Marino, Dublin 3",2100, Dublin 3,3,700.00
211,"Orpen Dale, Stillorgan, Co. Dublin",2100, Co. Dublin,3,700.00
212,"3 Albany, Killiney Hill Road, Killiney, Co. Dublin",3500, Co. Dublin,4 ,875.00
213,"Sycamore Crescent, Blackrock, Co. Dublin",4500, Co. Dublin,4 ,1125.00
214,"Sycamore Crescent, Stillorgan, Co. Dublin",4500, Co. Dublin,4 ,1125.00
215,"Sycamore Crescent, Mount Merrion, Co. Dublin",4500, Co. Dublin,4 ,1125.00
216,"62 St Attracta Road, Cabra, Dublin 7",1500, Dublin 7,2,750.00
217,"Stillorgan Road, Donnybrook, Dublin 4",3290, Dublin 4,4 ,822.50
218,"Cabinteely Green, Cabinteely, Dublin 18",2600, Dublin 18,3,866.67
219,"Raglan Lane, Ballsbridge, Dublin 4",3800, Dublin 4,3 ,1266.67
220,"Merrion Park, Southhill Avenue, Blackrock, Co. Dublin",2500, Co. Dublin,3 ,833.33
221,"Coppinger Wood, Blackrock, Co. Dublin",1995, Co. Dublin,3,665.00
222,"Church Park Court, Mount Argos, Harold's Cross, Dublin 6",1620, Dublin 6,2,810.00
223,"Mount Anville Wood, Goatstown, Dublin 14",2700, Dublin 14,4 ,675.00
224,"Loretto, South Shore Road, Rush, Co. Dublin",3640, Co. Dublin,6 ,606.67
225,"Laraghcon, Lucan, Co. Dublin",1850, Co. Dublin,3 ,616.67
226,"Northbrook Walk, Ranelagh, Dublin 6",2420, Dublin 6,2,1210.00
227,"Iveragh Road, Whitehall, Dublin 9",2050, Dublin 9,3,683.33
228,"Leinster Lawn, Clonskeagh, Dublin 14",2800, Dublin 14,4 ,700.00
229,"Belmont House Stoney Road, Dundrum, Dublin 14",5460, Dublin 14,6 ,910.00
230,"Victorian Villa, Synge St, Dublin 8",2950, Dublin 8,3 ,983.33
231,"Lavish Period Home & Gardens, Ballsbridge, Dublin 4",14950, Dublin 4,6 ,2491.67
232,"Guinness Cottages, Rialto, Dublin 8",2000, Dublin 8,2,1000.00
233,"Corporate Rental Merrion Road, Ballsbridge, Dublin 4",5000, Dublin 4,4 ,1250.00
234,"Long Lane, Dublin 8",1900, Dublin 8,2 ,950.00
235,"Drumcondra Park, Drumcondra, Dublin 3",3300, Dublin 3,5 ,660.00
236,"Mount Prospect Drive, Clontarf, Dublin 3",2200, Dublin 3,3,733.33
237,"Spafield Terrace, Donnybrook, Dublin 4",2640, Dublin 4,4 ,660.00
238,"Simmonscourt Castle, Simmonscourt Road, Ballsbridge, Dublin 4",10000, Dublin 4,4 ,2500.00
239,"Wellington Road, Ballsbridge, Dublin 4",7500, Dublin 4,4 ,1875.00
240,"St. Johns, Sandymount, Sandymount, Dublin 4",3450, Dublin 4,4 ,862.50
241,"Sorrento Road, Dalkey, Co. Dublin",5950, Co. Dublin,5 ,1190.00
242,"Sandycove Avenue West, Sandycove, Co. Dublin",4000, Co. Dublin,4 ,1000.00
243,"Killiney Road, Killiney, Co. Dublin",3950, Co. Dublin,5 ,790.00
244,"Adelaide Road, Glenageary, Co. Dublin",3200, Co. Dublin,4,800.00
245,"Marine Avenue, Sandycove, Co. Dublin",5000, Co. Dublin,4 ,1250.00
246,"Templeview, Temple Crescent, Blackrock, Co. Dublin",4500, Co. Dublin,4 ,1125.00
247,"Ailesbury Road, Ballsbridge, Dublin 4",15000, Dublin 4,6 ,2500.00
248,"Kilmore Avenue, Killiney, Co. Dublin",7950, Co. Dublin,5 ,1590.00
249,"The Village Gate, Dalkey, Co. Dublin",1800, Co. Dublin,2,900.00
250,"Kilmore Avenue, Killiney, Co. Dublin",34000, Co. Dublin,5 ,6800.00
251,"Simmonscourt Castle, Simmonscourt Road, Ballsbridge, Dublin 4",10000, Dublin 4,4 ,2500.00
252,"Lower Glenageary Road, Glenageary, Co. Dublin",2800, Co. Dublin,5 ,560.00
253,"The Cloisters, Carysfort Avenue, Blackrock, Co. Dublin",3250, Co. Dublin,4,812.50
254,"Stillorgan Park, Blackrock, Co. Dublin",4500, Co. Dublin,5 ,900.00
255,"Foxrock Mount, Foxrock, Dublin 18",2750, Dublin 18,4 ,687.50
256,"10 Arbutus Place, Portobello, Dublin 8",1575, Dublin 8,1,1575.00
257,"South Circular Road, South Circular Road, Dublin 8",3200, Dublin 8,3 ,1066.67
258,"Cooley Road, Drimnagh, Dublin 12",2000, Dublin 12,3,666.67
259,"Highfield Grove, Rathgar, Dublin 6",1875, Dublin 6,2,937.50
260,"Summerfield Grove, Blanchardstown, Dublin 15",1850, Dublin 15,3 ,616.67
261,"Alderman, Belmont, Sandyford, Dublin 18",2800, Dublin 18,4 ,700.00
262,"Avonmore, Foxrock, Dublin 18",9000, Dublin 18,5 ,1800.00
263,"Stepaside, Stepaside, Dublin 18",3500, Dublin 18,4 ,875.00
264,"Off Leopardstown Road, Foxrock, Dublin 18",10000, Dublin 18,5 ,2000.00
265,"Belarmine, Stepaside, Sandyford, Dublin 18",3800, Dublin 18,4 ,950.00
266,"Landore, Orwell Road, Churchtown, Dublin 14",3200, Dublin 14,4 ,800.00
