House,Price,County,Room
"4. 8 The Avenue, Marianella, Rathgar, Dublin 6",5500, Dublin 6,5 
"5. Granville Park off Newtownpark Avenue Blackrock Co, Blackrock, Co. Dublin",3000, Co. Dublin,4
"6. Leeson Village, Dublin 4",2100, Dublin 4,2
"7. Whitethorn Road, Clonskeagh, Clonskeagh, Dublin 14",3300, Dublin 14,4 
"8. Castlegate Court, Adamstown, Co. Dublin",2200, Co. Dublin,3 
"9. Strand Rd, Sandymount, Dublin 4",5500, Dublin 4,3 
"10. Woodside Drive, Rathfarnham, Dublin 14",4750, Dublin 14,6 
"11. Woodside Drive, Churchtown, Dublin 14",4750, Dublin 14,6 
"12. 21 Vavasour Square, Sandymount, Dublin 4",3000, Dublin 4,2 
"13. 4 Belarmine Park, Stepaside, Dublin 18",3500, Dublin 18,4 
"14. Biscayne, Malahide, Co. Dublin",3000, Co. Dublin,4 
"15. Esposito Road, Walkinstown, Dublin 12",2000, Dublin 12,3
"16. Harold\'s Cross Cottages, Harold's Cross, Dublin 6",1850, Dublin 6,2
"17. 51 Thornhill Road, Mount Merrion, Co. Dublin",2700, Co. Dublin,3 
"18. Leopardstown Avenue, Leopardstown, Dublin 18",3050, Dublin 18,4 
"19. Beechfield Court, Clonee, Dublin 15",1800, Dublin 15,3
"20. Wellington Road, Ballsbridge, Dublin 4",7500, Dublin 4,4 
"21. Outfarm Lane, Castleknock, Dublin 15",3700, Dublin 15,5 
"22. Burlington Road, Ballsbridge, Dublin 4",6000, Dublin 4,3 
"23. Anglesea Road, Ballsbridge, Dublin 4",3800, Dublin 4,4 
"24. Merville Road, Stillorgan, Co. Dublin",2500, Co. Dublin,4 
"25. Bullock Harbour, Dalkey, Co. Dublin",3250, Co. Dublin,4 
"26. Waterloo Place, Ballsbridge, Dublin 4",3500, Dublin 4,2 
"27. 12 Wilfrid Terrace, Harold's Cross, Dublin 6w",3000, Dublin 6w,3 
"28. SOMERTON LODGE MEWS, ROCHESTOWN AVENUE, Dun Laoghaire, Co. Dublin",2395, Co. Dublin,3 
"29. Inglenook Wood, Glenamuck Road, Carrickmines, Dublin 18",3800, Dublin 18,4 
"30. Torquay Road, Foxrock, Dublin 18",5250, Dublin 18,5 
"31. cymric road, Sandymount, Dublin 4",1800, Dublin 4,
"32. Hillcrest, Templeogue, Dublin 6w",1950, Dublin 6w,3 
"33. 59, the Beeches, Monkstown Valley Monkstown, Monkstown, Co. Dublin",2200, Co. Dublin,2
"34. 5 Greenville Terrace, Dublin 8",2000, Dublin 8,2
"35. Balnagowan, Dartry, Dublin 6",3250, Dublin 6,3 
"36. 6 Glenbourne Ave, Leopardstown, Dublin 18",2250, Dublin 18,3 
"37. The Moorings, Killiney, Co. Dublin",4500, Co. Dublin,4 
"38. 7 Crescent Place, Clontarf, Dublin 3",1850, Dublin 3,3 
"39. Orwell Bank, Rathgar, Rathgar, Dublin 6",2100, Dublin 6,2 
"40. 201 Clontarf Road, Clontarf, Dublin 3",4500, Dublin 3,4 
"41. 67 Grosvenor Court, Clontarf, Dublin 3",2695, Dublin 3,3 
"42. 31 Willow Park Avenue, Glasnevin, Dublin 9",2850, Dublin 9,4 
"43. Kingstown Mews, Park Lane, Sandycove, Co. Dublin",3750, Co. Dublin,4 
"44. Belfield Close, Clonskeagh Road, Clonskeagh, Dublin 14",3500, Dublin 14,4 
"45. 101 Upper Leeson Street, Dublin 4",5250, Dublin 4,3 
"46. Richmond Park, Monkstown, Co. Dublin",2300, Co. Dublin,2
"47. Main street ranelagh, Ranelagh, Dublin 6",5000, Dublin 6,6 
"48. Rafters Road, Drimnagh, Dublin 12",3500, Dublin 12,4 
"49. 26 Granville Close, Dun Laoghaire, Co. Dublin",2900, Co. Dublin,4 
"50. 19 Rosemount Court, Booterstown, Co. Dublin",2000, Co. Dublin,2
"51. 20 Bath Street, Irishtown, Dublin 4, Irishtown, Dublin 4",2000, Dublin 4,2
"52. 19 Luttrellstown Place, Carpenterstown, Dublin 15",2200, Dublin 15,3 
"53. 31 Glengarriff Parade, Dublin 7",3200, Dublin 7,4 
"54. Bramley View, Castleknock, Dublin 15",1950, Dublin 15,3
"55. Northbrook avenue, Ranelagh, Dublin 6",3000, Dublin 6,3 
"56. Shanowen road, Santry, Dublin 9",2600, Dublin 9,3 
"57. The Mews 74 Beechwood Avenue Lower, Ranelagh, Dublin 6",1150, Dublin 6,2
"58. Willow Court, Druids Valley, Cabinteely, Cabinteely, Dublin 18",2500, Dublin 18,3 
"59. Saggart Lodge Ct, Garters Lane, Saggart, Citywest, Co. Dublin",2150, Co. Dublin,4 
"60. 14 Jameson Orchard, Malahide, Co. Dublin",2300, Co. Dublin,2 
"61. 8 Marino Park Avenue, Fairview, Dublin 3",2250, Dublin 3,3
"62. 48 Collins Avenue West, Donnycarney, Dublin 9",1900, Dublin 9,2 
"63. 1 St Josephs place, off Dorset st., Dublin 7",1630, Dublin 7,2
"64. 62 Neagh Road, Terenure, Dublin 6",1900, Dublin 6,2
"65. Monkstown Road, Monkstown, Co. Dublin",2800, Co. Dublin,2 
"66. Turvey Avenue, Donabate, Co. Dublin",2500, Co. Dublin,3 
"67. Cove Lodge, Marine Parade, Sandycove, Sandycove, Co. Dublin",10000, Co. Dublin,4 
"68. 10 Warrington Place, Dublin 2",1140, Dublin 2,6 
"69. Cranmer Lane (Off Haddington Rd), Ballsbridge, Dublin 4",2600, Dublin 4,2 
"70. 14 GRACE PARK WAY, GRACE PARK WOODS, Drumcondra, Dublin 9",3000, Dublin 9,3 
"71. 18 WOODLAWN COURT, Santry, Dublin 9",2200, Dublin 9,3 
"72. Bluebell Road, Bluebell, Dublin 12",400, Dublin 12,
"73. Killester Court, Killester, Dublin 5",1695, Dublin 5,3
"74. Whitethorn, Clonskeagh, Dublin 14",3300, Dublin 14,4 
"75. Drummartin Terrace, Goatstown, Dublin 14",2600, Dublin 14,3 
"76. Drummartin Terrace, Dundrum, Dublin 14",2600, Dublin 14,3 
"77. Kelston Drive, Off Leopardstown Road, Foxrock, Dublin 18",2450, Dublin 18,3 
"78. Killiney Heath, Killiney, Co. Dublin",4500, Co. Dublin,5 
"79. Whitethorn Road, Clonskeagh, Dublin 14",3000, Dublin 14,4 
"80. 21 Corrig Park, Dun Laoghaire, Co. Dublin",2600, Co. Dublin,3 
"81. Whitethorn Walk. Westminster Park, Foxrock, Dublin 18",3000, Dublin 18,4 
"82. Elmbrook Walk, Lucan, Co. Dublin",1650, Co. Dublin,2
"83. Bushy Park House, Terenure, Dublin 6",5520, Dublin 6,5 
"84. Dartmounth Square North, Ranelagh, Dublin 6",8500, Dublin 6,4 
"85. Hillside Drive, Castle Park, Churchtown, Dublin 14",2725, Dublin 14,3 
"86. Glenview, Landscape Road, Churchtown, Dublin 14",3400, Dublin 14,5 
"87. Mourne Road, Drimnagh, Dublin 12",1800, Dublin 12,3
"88. 1 Ticknock Dale, Sandyford, Dublin 18",2200, Dublin 18,3 
"89. Santa Barbara, Killiney Hill Road, Killiney, Co. Dublin",5500, Co. Dublin,4 
"90. Milverton, Skerries, Co. Dublin",2400, Co. Dublin,4 
"91. Rowlagh Avenue, Clondalkin, Dublin 22",1872, Dublin 22,3
"92. Auburn Avenue/ Castleknock Park, Castleknock, Dublin 15",2850, Dublin 15,4 
"93. Crinken Lodge, Old Bray Road, Shankill, Dublin 18",2500, Dublin 18,3 
"94. Kensington Manor, Rochestown Avenue, Dun Laoghaire, Co. Dublin",3500, Co. Dublin,4 
"95. Waterloo Lane, Ballsbridge, Dublin 4",5575, Dublin 4,3 
"96. 49a Garville Lane, Rathgar, Dublin 6",2600, Dublin 6,3 
"97. Sorrento Road, Dalkey, Co. Dublin",4500, Co. Dublin,4 
"98. Springfield, Tallaght, Dublin 24",2100, Dublin 24,3
"99. Old Golf Links, Malahide, Co. Dublin",4250, Co. Dublin,5 
"100. Bloomfield Park, Portobello, Dublin 8",1950, Dublin 8,2
"101. Taney Avenue, Goatstown, Dublin 14",1950, Dublin 14,3
"102. 14 Hardiman Road, Drumcondra, Dublin 9",2100, Dublin 9,2 
"103. Albany Avenue, Monkstown, Co. Dublin",4500, Co. Dublin,3 
"104. Ballsbridge Avenue, Ballsbridge, Dublin 4",5000, Dublin 4,3 
"105. Brighton Wood, Foxrock, Dublin 18",3500, Dublin 18,4 
"106. Trafalgar Lane, Monkstown, Co. Dublin",2200, Co. Dublin,2 
"107. 1 Clyde Lane, Ballsbridge, Dublin 4",5000, Dublin 4,3 
"108. Decies Road, Ballyfermot, Dublin 10",1600, Dublin 10,2
"109. Marianella Orwell Road, Rathgar, Dublin 6",6000, Dublin 6,5 
"110. Heathfield Monkstown Road, Monkstown, Co. Dublin",2300, Co. Dublin,2
"111. Knocksinna Wood, Blackrock, Co. Dublin",2750, Co. Dublin,2 
"112. Templeogue Village, Templeogue, Dublin 6w",2600, Dublin 6w,3 
"113. Glenvara Park, Knocklyon, Dublin 16",2100, Dublin 16,3
"114. Harold's Cross Cottages, Harold's Cross, Dublin 6",1800, Dublin 6,
"115. Westminster Lawns, Foxrock, Dublin 18",3800, Dublin 18,4 
"116. Marlborough Road, Donnybrook, Dublin 4",5900, Dublin 4,3 
"117. Sans Souci Park, Booterstown, Booterstown, Co. Dublin",3130, Co. Dublin,4 
"118. Rose Cottage, Mill Lane, Palmerstown, Dublin 20",2800, Dublin 20,2 
"119. Kelston Avenue, Leopardstown Road, Dublin 18, Foxrock, Dublin 18",2800, Dublin 18,4 
"120. Craughwell, Brighton Road, Foxrock, Dublin 18",6000, Dublin 18,5 
"121. Sans Souci Park, Booterstown, Booterstown, Co. Dublin",3130, Co. Dublin,4 
"122. 83 Johnstown Road, Cabinteely, Dublin 18, Cabinteely, Dublin 18",2000, Dublin 18,3
"123. Bawn Eile, Ballybetagh Road, Kilternan, Dublin 18",2950, Dublin 18,4 
"124. 9 Willow Mews, St Albans Park, Sandymount, Dublin 4",2450, Dublin 4,2
"125. 12 Foxrock Mount, Foxrock, Dublin 18",2500, Dublin 18,3 
"126. 12 Dalkey Grove, Dalkey, Co. Dublin",2850, Co. Dublin,3
"127. 2 Monte Vella, Barnhill Road, Dalkey, Co. Dublin",2600, Co. Dublin,2 
"128. Brighton Gardens, Rathgar, Dublin 6",2200, Dublin 6,2
"129. 9 Castlegate Chase, Adamstown, Lucan, Co. Dublin",2100, Co. Dublin,3 
"130. Riverside Cottages, Templeogue, Dublin 6w",2500, Dublin 6w,3 
"131. 57 Carriglea Gardens, Dun Laoghaire, Co. Dublin",3100, Co. Dublin,5 
"132. Castlebyrne Park, Blackrock, Co. Dublin",2000, Co. Dublin,3
"133. Cooleen, Mountain View Road, Killiney, Co. Dublin",2799, Co. Dublin,3 
"134. 7 ferncarrig ave sandyford, Sandyford, Dublin 18",1900, Dublin 18,3
"135. Gainsborough Green, Malahide, Co. Dublin",3000, Co. Dublin,4 
"136. Sorrento Road, Dalkey, Co. Dublin",33600, Co. Dublin,5 
"137. Cualanor Crescent, Roseland, Upper Glenageary Road, Dun Laoghaire, Co. Dublin",3880, Co. Dublin,5 
"138. Castle Court, Killiney, Co. Dublin",1850, Co. Dublin,2
"139. Rere Chelmsford Lane, Ranelagh, Dublin 6, Ranelagh, Dublin 6",2315, Dublin 6,2
"140. Dublin Street, Skerries, Skerries, Co. Dublin",2250, Co. Dublin,4 
"141. Thatchers Way, Lusk, Co. Dublin",1800, Co. Dublin,3 
"142. Granite Lodge, Fiery Lane, Glencullen, Co. Dublin",2100, Co. Dublin,3 
"143. Lower Dodder Road, Rathfarnham, Dublin 16",2700, Dublin 16,3
"144. Dunville Avenue, Ranelagh, Dublin 6",2450, Dublin 6,2
"145. Hillside, Dalkey, Co. Dublin",4000, Co. Dublin,4 
"146. Avoca Road, Blackrock, Co. Dublin",4375, Co. Dublin,5 
"147. 5 Ailesbury Oaks, Ailesbury Road, Ballsbridge, Dublin 4",3500, Dublin 4,3 
"148. 126 Tritonville Road, Sandymount, Dublin 4",4000, Dublin 4,4 
"149. Spire View Lane, Rathgar, Dublin 6",2800, Dublin 6,3 
"150. Grandville Park, Newtownpark Avenue, Blackrock, Co. Dublin",3000, Co. Dublin,3 
"151. 34 Huntstown Road, Huntstown, Dublin 15",1900, Dublin 15,3
"152. Castleknock Park, Castleknock, Dublin 15",3000, Dublin 15,4 
"153. The Carriage House, The Courtyard, Beech Park, Clonsilla, Dublin 15",4800, Dublin 15,2 
"154. Strand Road, Baldoyle, Dublin 13",2400, Dublin 13,4 
"155. The Courtyard, Beech Park, Clonsilla, Dublin 15",1700, Dublin 15,2
"156. Fosterbrook, Stillorgan rd, Booterstown, Co. Dublin",2600, Co. Dublin,4 
"157. 77 Carysfort Park, Blackrock, Co. Dublin",3250, Co. Dublin,3 
"158. 1 Fortfield Road, Terenure, Dublin 6w",3500, Dublin 6w,4 
"159. 54 Granitefield, Cabinteely, Co. Dublin",2850, Co. Dublin,4 
"160. Grace Park Heights, Drumcondra, Drumcondra, Dublin 9",2800, Dublin 9,4 
"161. Kelston Avenue, Foxrock, Dublin 18",3640, Dublin 18,2 
"162. Waterloo Road, Dublin 4",4995, Dublin 4,4 
"163. Kilfenora Road, Kimmage, Dublin 12",1714, Dublin 12,3
"164. Kimmage Grove, Kimmage, Dublin 6w",2200, Dublin 6w,3
"165. The Coach yard, Balbriggan, Co. Dublin",1900, Co. Dublin,3
"166. Blooms Lodge, Sandycove Close, Sandycove, Co. Dublin",2500, Co. Dublin,3 
"167. Proby Square, Blackrock, Co. Dublin",6000, Co. Dublin,5 
"168. Glandore Park, Lower Mounttown Road, Monkstown, Co. Dublin",2700, Co. Dublin,4 
"169. Upper Leeson Street, Ballsbridge, Dublin 4",6500, Dublin 4,4 
"170. Wainsfort Manor Green, Templeogue, Dublin 6w",2650, Dublin 6w,4 
"171. The Mews, Orwell Gate, Marianella, Rathgar, Dublin 6",3750, Dublin 6,3 
"172. Templeroan Green, Knocklyon, Dublin 16",1872, Dublin 16,3 
"173. The Lawn, Hansfield Wood, Clonsilla, Dublin 15",2250, Dublin 15,3 
"174. College Square, Wainsfort Manor Drive, Terenure, Dublin 6w",3675, Dublin 6w,5 
"175. Sycamore Crescent, Stillorgan, Co. Dublin",4500, Co. Dublin,4 
"176. Sycamore Crescent, Mount Merrion, Co. Dublin",4500, Co. Dublin,4 
"177. 1 The Mews, Dublin 2",4250, Dublin 2,4 
"178. 7 Huxley Crescent, Dublin 8",3600, Dublin 8,3 
"179. 22 Highfield Road, Rathgar, Dublin 6",8000, Dublin 6,5 
"180. Burdett Avenue, Sandycove, Co. Dublin",4200, Co. Dublin,4 
"181. Burdett Avenue, Sandycove, Co. Dublin",4200, Co. Dublin,4 
"182. 3 Church Avenue, Rathmines, Dublin 6",3000, Dublin 6,3 
"183. 22 Tournville Lodge, Rathfarnham, Dublin 14",1800, Dublin 14,2
"184. 49 Grangebrook Avenue, Rathfarnham, Dublin 16",3550, Dublin 16,4 
"185. 8 Corn Mill, Drumcondra, Dublin 9",2450, Dublin 9,3 
"186. Obelisk Walk, St. Agustines\'s Park, Blackrock, Co. Dublin",1650, Co. Dublin,2 
"187. Off Leopardstown Road, Foxrock, Dublin 18",10000, Dublin 18,5 
"188. Newtown Park Avenue, Blackrock, Co. Dublin",2800, Co. Dublin,3 
"189. Avonmore, Foxrock, Dublin 18",9000, Dublin 18,5 
"190. Stepaside, Stepaside, Dublin 18",3500, Dublin 18,4 
"191. Landore, Orwell Road, Rathgar, Dublin 6",3200, Dublin 6,4 
"192. Belmont, Stepaside, Dublin 18",3500, Dublin 18,4 
"193. Belmont, Enniskerry Road, Sandyford, Dublin 18",3000, Dublin 18,4 
"194. Guinness Cottages (Fully Serviced), Rialto, Dublin 8",2500, Dublin 8,2
"195. Lavish Period Home & Gardens, Ballsbridge, Dublin 4",14950, Dublin 4,6 
"196. Corporate Rental Merrion Road, Ballsbridge, Dublin 4",5500, Dublin 4,4 
"197. Cherry Garth, Rivervalley, Swords, Co. Dublin",1900, Co. Dublin,3
"198. Island View, Malahide, Co. Dublin",2350, Co. Dublin,3
"199. Castleway, Kinsealy Lane, Malahide, Co. Dublin",3800, Co. Dublin,4 
"200. Fairhaven Close, Castleknock, Dublin 15",3500, Dublin 15,4 
"201. Cooleen Avenue, Beaumont, Dublin 9",2350, Dublin 9,3 
"202. Fairhaven Close, Castleknock, Dublin 15",3500, Dublin 15,4 
"203. Castleway, Kinsealy Lane, Malahide, Co. Dublin",3800, Co. Dublin,4 
"204. Bungalow, Dooroge, Ballyboughal, Swords, Co. Dublin",2200, Co. Dublin,4 
"205. Adare Road, Coolock, Dublin 17",2000, Dublin 17,3
"206. Griffeen Glen Boulevard, Lucan, Co. Dublin",2150, Co. Dublin,3 
"207. Castleriada Grove, Lucan, Co. Dublin",1800, Co. Dublin,2
"208. The Paddocks Grove, Lucan, Co. Dublin",1950, Co. Dublin,3 
"209. Woodfield, Scholarstown Road, Rathfarnham, Dublin 16",1630, Dublin 16,2
"210. Hillcrest Green, Lucan, Co. Dublin",2300, Co. Dublin,4 
"211. Templeroan Drive, Knocklyon, Dublin 16",2130, Dublin 16,3 
"212. St Kevins Terrace, New Bride Street, Dublin 8",2700, Dublin 8,3 
"213. Hillsbrook Avenue, Perrystown, Dublin 12",2200, Dublin 12,3
"214. Barton Road East, Churchtown, Dublin 14",2800, Dublin 14,4 
"215. Laurel Court, Laurel Lodge, Castleknock, Dublin 15",2000, Dublin 15,3 
"216. 48 Percy Place, Ballsbridge, Dublin 4",2650, Dublin 4,3
"217. Merchants Road, East Wall, Dublin 3",1800, Dublin 3,2
"218. Berkeley Road, Phibsborough, Dublin 7",1900, Dublin 7,2
"219. Fforster Row, Lucan, Co. Dublin",2100, Co. Dublin,3 
"220. Daletree Close, Firhouse, Dublin 24",2200, Dublin 24,3 
"221. Drummond Place, Harold's Cross, Dublin 6",2000, Dublin 6,2
"222. Newcastle Manor Heights, Newcastle, Co. Dublin",1364, Co. Dublin,3 
"223. Laraghcon, Lucan, Co. Dublin",1938, Co. Dublin,3 
"224. Mount Albany, Off Newtown Park Avenue, Blackrock, Co. Dublin",2140, Co. Dublin,3 
"225. Armstrong Street, Harold's Cross, Dublin 6",1650, Dublin 6,2
"226. Iveragh Road, Whitehall, Dublin 9",2173, Dublin 9,3
"227. Silken Park Avenue, Citywest, Co. Dublin",1400, Co. Dublin,3 
"228. Barton Drive, Rathfarnham, Dublin 14",2400, Dublin 14,3 
"229. Millmount Avenue, Drumcondra, Dublin 9",3200, Dublin 9,4 
"230. Booterstown Park, Blackrock, Co. Dublin",4450, Co. Dublin,4 
"231. Silchester Park, Glenageary, Co. Dublin",2050, Co. Dublin,3
"232. Adelaide Road, Glenageary, Co. Dublin",3200, Co. Dublin,4
"233. Church Road, Killiney, Co. Dublin",3200, Co. Dublin,4 
"234. Windrush Lodge Shanganagh, Shankill, Dublin 18",2700, Dublin 18,3 
"235. Sandycove Avenue West, Sandycove, Co. Dublin",4000, Co. Dublin,4 
"236. Leopardstown Avenue, Leopardstown, Dublin 18",2350, Dublin 18,4
"237. Stillorgan Park, Blackrock, Co. Dublin",4500, Co. Dublin,5 
"238. Killiney Road, Killiney, Co. Dublin",4200, Co. Dublin,5 
"239. Brewery Road, Stillorgan, Co. Dublin",3000, Co. Dublin,4 
"240. White Pines Court Stocking Avenue Rathfarnham, Rathfarnham, Dublin 16",2350, Dublin 16,3 
"241. Ailesbury Road, Ballsbridge, Dublin 4",15000, Dublin 4,6 
"242. Sorrento Road, Dalkey, Co. Dublin",5950, Co. Dublin,5 
"243. Lower Glenageary Road, Glenageary, Co. Dublin",2800, Co. Dublin,5 
"244. Knocknacree Park, Dalkey, Co. Dublin",4500, Co. Dublin,4 
"245. Elton Park, Sandycove, Co. Dublin",6270, Co. Dublin,5 
"246. Ballyolaf Manor, Dundrum, Dublin 16",2995, Dublin 16,3 
"247. Montpelier Parade, Monkstown, Co. Dublin",5000, Co. Dublin,4 
"248. Beechdale Way, Ballycullen, Dublin 24",1800, Dublin 24,4 
"249. Long Lane, Dublin 8",1900, Dublin 8,2 
"250. Clyde Lane, Ballsbridge, Dublin 4",5000, Dublin 4,5 
"251. Simmonscourt Castle, Simmonscourt Road, Ballsbridge, Dublin 4",10000, Dublin 4,4 
"252. Wellington Road, Ballsbridge, Dublin 4",7500, Dublin 4,4 
"253. Emerald Cottages, Off Barrow Street, Grand Canal Dock, Dublin 4",2600, Dublin 4,2
"254. 36 Kenilworth Manor, Harold's Cross, Dublin 6w",1950, Dublin 6w,2 
"255. 4 Gainsborough Green, Malahide, Co. Dublin",2100, Co. Dublin,4 
"256. Merton Walk Mount Saint Annes, Milltown, Dublin 6",4500, Dublin 6,4 
"257. 62 Pembroke Road, Ballsbridge, Dublin 4",5800, Dublin 4,4 
"258. 2 The Green, Carrickmines Manor, Carrickmines, Dublin 18",2400, Dublin 18,3 
"259. Shackleton Park, Lucan, Co. Dublin",2100, Co. Dublin,3 
"260. 1 Whitethorn Walk, Westminster Park, Foxrock, Dublin 18",3000, Dublin 18,4 
"261. Donore Road, South Circular Road, Dublin 8",2700, Dublin 8,3 
"262. 12 Kelston Drive, Foxrock, Dublin 18",3300, Dublin 18,3 
"263. Beaumont ave, Churchtown, Dublin 14",3100, Dublin 14,4 
"264. 2 Mount Carmel Park, Firhouse, Dublin 24",1950, Dublin 24,3 
"265. Weston Avenue, Churchtown, Dublin 14",5000, Dublin 14,6 
"266. Grey Street, Dublin 8",1800, Dublin 8,2
"267. Parkside Avenue, Balgriffin, Dublin 13",2250, Dublin 13,3 
"268. Ridgewood Square, Swords, Co. Dublin",1750, Co. Dublin,2
"269. Seaview Avenue, East Wall, Dublin 3",2500, Dublin 3,3 
"270. Hawthorn Park, Swords, Co. Dublin",2250, Co. Dublin,4 
"271. 82 Woodford, Brewery Road, Stillorgan, Co. Dublin",3750, Co. Dublin,4 
"272. Lealand Road, Clondalkin, Dublin 22",1850, Dublin 22,3 
"273. Barry Green, Finglas, Dublin 11",2000, Dublin 11,4
"274. Charlestown Park, Finglas, Dublin 11",2200, Dublin 11,5 
"275. Raheny Village, Raheny, Dublin 5",2000, Dublin 5,2 
"276. Thomas Davis Street South, Dublin 8",2300, Dublin 8,2
"277. Old Court Lodge, Firhouse, Dublin 24",1450, Dublin 24,2
"278. Barry Park, Finglas, Dublin 11",8000, Dublin 11,4
"279. Beechwood Lawns, Rathcoole, Co. Dublin",2000, Co. Dublin,4 
"280. Rugby Road, Ranelagh, Dublin 6",2400, Dublin 6,2
"281. Griffith Heights, Finglas, Dublin 11",1600, Dublin 11,2 
"282. Beechwood Lawns, Rathcoole, Co. Dublin",2000, Co. Dublin,4 
"283. Seville Place, North Dock, Dublin 1",2900, Dublin 1,4 
"284. Raheny Village, Raheny, Dublin 5",2000, Dublin 5,2 
"285. Chapel farm, Lusk, Co. Dublin",1600, Co. Dublin,3 
"286. College House, Taylor\'s Hill, Rathfarnham, Dublin 16",1850, Dublin 16,2 
"287. Old Court Lodge, Firhouse, Dublin 24",1450, Dublin 24,2
"288. Raleigh Square, Crumlin, Dublin 12",2100, Dublin 12,3 
"289. Westbourne Drive, Clondalkin, Dublin 22",1800, Dublin 22,3
"290. Ballyfermot Avenue, Ballyfermot, Dublin 10",1850, Dublin 10,2
"291. Dodder View Cottages, Ballsbridge, Dublin 4",2850, Dublin 4,3
"292. 38 Castlegate Grove, Lucan, Co. Dublin",2900, Co. Dublin,4 
"293. Newcastle, Newcastle, Co. Dublin",3200, Co. Dublin,3 
"294. Templeview, Temple Crescent, Blackrock, Co. Dublin",4600, Co. Dublin,4 
"295. 11 Mulberry Crescent, Castleknock, Dublin 15",2500, Dublin 15,4 
"296. 81 Castleknock Downs, Castleknock, Dublin 15",1950, Dublin 15,3
"297. 3 Castlefield Park, Clonsilla, Dublin 15",2150, Dublin 15,4 
"298. Stella Townhouse, Grand Canal Dock, Dublin 2",6000, Dublin 2,3 
"299. Raglan Lane, Ballsbridge, Dublin 4",4000, Dublin 4,3 
"300. Dunbur, off Eglinton Road, Donnybrook, Dublin 4",2980, Dublin 4,3 
"301. 41 St Johns Road, Sandymount, Dublin 4",3975, Dublin 4,3 
"302. 37 Simmonscourt Castle, Simmonscourt Road, Ballsbridge, Dublin 4",10000, Dublin 4,4 
"303. 50 Pembroke Road, Ballsbridge, Dublin 4",6500, Dublin 4,2 
"304. Quichon, Ceanchor Road, Baily, Howth, Dublin 13",8500, Dublin 13,4 
"305. 57 Fosterbrook, Booterstown, Co. Dublin",2440, Co. Dublin,4 
"306. Willbrook Downs, Rathfarnham, Dublin 14",2250, Dublin 14,3
"307. Woodside Drive, Rathfarnham, Dublin 14",4750, Dublin 14,6 
"308. Castle Avenue, Churchtown, Dublin 14",5592, Dublin 14,4 
"309. Dartmouth Road, Ranelagh, Dublin 6",6000, Dublin 6,4 
"310. 29 Monaloe Avenue, Blackrock, Co. Dublin",2750, Co. Dublin,4
"311. Orwell Lodge, Rathgar, Dublin 6",4000, Dublin 6,2 
"312. Glasnevin Woods, Glasnevin, Dublin 11",2500, Dublin 11,4 
"313. Havelock Square, Sandymount, Dublin 4",2600, Dublin 4,2 
"314. Ringsend Road, Ringsend, Dublin 4",3000, Dublin 4,3 
"315. South Dock Place, Ringsend, Dublin 4",2200, Dublin 4,2
"316. Summerfield Lawn, Blanchardstown, Dublin 15",1800, Dublin 15,3 
"317. Sycamore Crescent, Blackrock, Co. Dublin",4500, Co. Dublin,4 
"318. Greenville Terrace, South Circular Road, Dublin 8",2200, Dublin 8,2
"319. Cowper Village, Off Cowper Road, Rathmines, Dublin 6",2100, Dublin 6,2
"320. Joyce Road, Lusk, Co. Dublin",2200, Co. Dublin,4 
"321. Clogher Road, Crumlin, Dublin 12",2000, Dublin 12,2
"322. Belmont House Stoney Road, Dundrum, Dublin 14",5460, Dublin 14,6 
"323. Heatherview Drive, Oldbawn, Dublin 24",1700, Dublin 24,3
"324. 47 Brookfield Road, Kilmainham, Dublin 8, Kilmainham, Dublin 8",2800, Dublin 8,3
"325. Rustic Lodge Carrickhill Road Portmarnock, Portmarnock, Co. Dublin",4000, Co. Dublin,4 
"326. Malahide Village Strawberry Fields, Malahide, Co. Dublin",5200, Co. Dublin,4 
"327. Lissadel House Bissetts Strand Malahide Estuary, Malahide, Co. Dublin",3900, Co. Dublin,4 
"328. Geraldine Street, Dublin 7",2750, Dublin 7,3
"329. Castle Elms, Coolock, Dublin 17",1560, Dublin 17,3 
"330. Shanowen Grove, Santry, Dublin 9",2600, Dublin 9,4 
"331. 34 Wellington Street Upper, Dublin 7",3500, Dublin 7,3 
"332. Rathdown Grove, Dundrum, Dublin 14",2250, Dublin 14,2 
"333. 44 Donnybrook Manor, Donnybrook, Dublin 4",3000, Dublin 4,4 
"334. Darley Terrace, Coombe, Dublin 8",2000, Dublin 8,2
"335. Clarinda park East, Dun Laoghaire, Co. Dublin",3950, Co. Dublin,4 
"336. Knocksinna Wood, Foxrock, Dublin 18",2750, Dublin 18,2 
"337. Merrion road, Ballsbridge, Dublin 4",3950, Dublin 4,5 
"338. Knocksinna Wood, Blackrock, Co. Dublin",2750, Co. Dublin,2 
"339. 4 The Copse, Weston Heights, Lucan, Co. Dublin",4000, Co. Dublin,5 
"340. 16 Foxrock Manor, Foxrock, Dublin 18",3750, Dublin 18,5 
"341. 3 Grattan Place, Dublin 2, Dublin 2",4000, Dublin 2,4 
"342. Pecks Lane, Castleknock, Dublin 15",1950, Dublin 15,4 
"343. Carrickmines Avenue, Carrickmines Wood, Carrickmines, Dublin 18",4066, Dublin 18,5 
"344. Philipsburgh Avenue, Fairview, Dublin 3",2500, Dublin 3,3 
"345. 11 Killala Road, Cabra, Dublin 7",2100, Dublin 7,2
