House,Price,County,Room
"354. Newtownpark Avenue, Blackrock, Co. Dublin",2500, Co. Dublin,3 
"355. 16 Foxrock Manor, Foxrock, Dublin 18",3750, Dublin 18,5 
"356. 4 The Copse, Weston Heights, Lucan, Co. Dublin",4000, Co. Dublin,5 
"357. Dublin Street, Skerries, Skerries, Co. Dublin",2250, Co. Dublin,4 
"358. Thatchers Way, Lusk, Co. Dublin",1800, Co. Dublin,3 
"359. Newcastle Manor Heights, Newcastle, Co. Dublin",1364, Co. Dublin,3 
"360. 9 Temple Square, Orchard Road S, Dartry, Dublin 6",2300, Dublin 6,2 
"361. 8 Marino Park Avenue, Fairview, Dublin 3",2250, Dublin 3,3
"362. 49a Garville Lane, Rathgar, Dublin 6",2600, Dublin 6,3 
"363. Birnam Upper adelaide road Glenageary Co. Dublin, Glenageary, Co. Dublin",4950, Co. Dublin,4 
"364. Castlemoyne, Balgriffin, Dublin 13",2800, Dublin 13,5 
"365. Belleville, Blackhorse Ave, Navan Road (D7), Dublin 7",2400, Dublin 7,3 
"366. Park Court, Sandymount, Dublin 4",2650, Dublin 4,2 
"367. 62 Pembroke Road, Ballsbridge, Dublin 4",5800, Dublin 4,4 
"368. 1 Whitethorn Walk, Westminster Park, Foxrock, Dublin 18",3000, Dublin 18,4 
"369. Donore Road, South Circular Road, Dublin 8",2700, Dublin 8,3 
"370. 12 Kelston Drive, Foxrock, Dublin 18",3300, Dublin 18,3 
"371. Beaumont ave, Churchtown, Dublin 14",3100, Dublin 14,4 
"372. 2 Mount Carmel Park, Firhouse, Dublin 24",1950, Dublin 24,3 
"373. Weston Avenue, Churchtown, Dublin 14",5000, Dublin 14,6 
"374. 40 Pembroke Cottages, Ringsend, Dublin 4",3000, Dublin 4,2 
"375. Mount Albany, Off Newtown Park Avenue, Blackrock, Co. Dublin",2140, Co. Dublin,3 
"376. Heatherview Drive, Oldbawn, Dublin 24",1700, Dublin 24,3
"377. Iveragh Road, Whitehall, Dublin 9",2173, Dublin 9,3
"378. Silken Park Avenue, Citywest, Co. Dublin",1300, Co. Dublin,3 
"379. The Pines, Howth Road, Killester, Dublin 3",2080, Dublin 3,3
"380. 35 Wainsfort Manor Crescent, Terenure, D6w, Terenure, Dublin 6",2500, Dublin 6,3 
"381. Dunbur, off Eglinton Road, Donnybrook, Dublin 4",2980, Dublin 4,3 
"382. 41 St Johns Road, Sandymount, Dublin 4",3975, Dublin 4,3 
"383. Lawrence Grove, Clontarf, Dublin 3",3350, Dublin 3,4 
"384. 46 Seafield Road, Clontarf, Dublin 3",3000, Dublin 3,4 
"385. 62 Pembroke Road, Ballsbridge, Dublin 4",5800, Dublin 4,3 
"386. 23 Hawthorn Terrace, East Wall, Dublin 3",2800, Dublin 3,3 
"387. Balkhill Road, Howth, Dublin 13",4000, Dublin 13,4 
"388. Adare Road, Coolock, Dublin 17",2000, Dublin 17,3
"389. Hampton Street, Balbriggan, Co. Dublin",1800, Co. Dublin,2
"390. 7 Grove Avenue, Malahide, Co. Dublin",4000, Co. Dublin,5 
"391. 12 Talbot Court, Malahide, Co. Dublin",3200, Co. Dublin,5 
"392. 8 Mayfair, Coast Road, Malahide, Co. Dublin",2100, Co. Dublin,2 
"393. Whately Place, Upper Kilmacud Road, Stillorgan, Co. Dublin",2800, Co. Dublin,3 
"394. Kildonan Drive, Finglas, Dublin 11",2000, Dublin 11,3 
"395. 10 Lioscian, Swords, Co. Dublin",2000, Co. Dublin,3
"396. Barons Hall Grove, Balbriggan, Co. Dublin",1450, Co. Dublin,3 
"397. Granite Lodge, Fiery Lane, Glencullen, Co. Dublin",2100, Co. Dublin,3 
"398. Lower Dodder Road, Rathfarnham, Dublin 16",2700, Dublin 16,3
"399. Hillside Drive, Castle Park, Churchtown, Dublin 14",2725, Dublin 14,3 
"400. Dartmounth Square North, Ranelagh, Dublin 6",8500, Dublin 6,4 
"401. Glenview, Landscape Road, Churchtown, Dublin 14",3400, Dublin 14,5 
"402. 14 Hardiman Road, Drumcondra, Dublin 9",2100, Dublin 9,2 
"403. Laurel Court, Laurel Lodge, Castleknock, Dublin 15",2000, Dublin 15,3 
"404. Warrenstown Court, Blanchardstown, Dublin 15",1950, Dublin 15,3 
"405. Cedar View, Ridgewood, Swords, Co. Dublin",1500, Co. Dublin,3 
"406. Dublin 12., Crumlin, Dublin 12",2295, Dublin 12,2 
"407. 37 Simmonscourt Castle, Simmonscourt Road, Ballsbridge, Dublin 4",10000, Dublin 4,4 
"408. Summerfield Lawn, Blanchardstown, Dublin 15",1800, Dublin 15,3 
"409. Foxrock Mount, Foxrock Park, Dublin 18, Foxrock, Dublin 18",3000, Dublin 18,4 
"410. Royal Canal Court, Phibsborough, Dublin 7",2500, Dublin 7,2
"411. Bushy Park Road, Rathgar, Dublin 6",6000, Dublin 6,4 
"412. 163 Hazelbury Park, Clonee, Co. Dublin",2499, Co. Dublin,4 
"413. Northbrook avenue, Ranelagh, Dublin 6",3000, Dublin 6,3 
"414. Shanowen road, Santry, Dublin 9",2600, Dublin 9,3 
"415. Saggart Lodge Ct, Garters Lane, Saggart, Citywest, Co. Dublin",2150, Co. Dublin,4 
"416. 48 Collins Avenue West, Donnycarney, Dublin 9",1900, Dublin 9,2 
"417. 62 Neagh Road, Terenure, Dublin 6",1900, Dublin 6,2
"418. Bluebell Road, Bluebell, Dublin 12",400, Dublin 12,
"419. Mourne Road, Drimnagh, Dublin 12",1800, Dublin 12,3
"420. 1 Ticknock Dale, Sandyford, Dublin 18",2200, Dublin 18,3 
"421. Santa Barbara, Killiney Hill Road, Killiney, Co. Dublin",5500, Co. Dublin,4 
"422. Sorrento Road, Dalkey, Co. Dublin",4500, Co. Dublin,4 
"423. Old Golf Links, Malahide, Co. Dublin",4250, Co. Dublin,5 
"424. Brighton Gardens, Rathgar, Dublin 6",2200, Dublin 6,2
"425. Dunville Avenue, Ranelagh, Dublin 6",2450, Dublin 6,2
"426. Spire View Lane, Rathgar, Dublin 6",2800, Dublin 6,3 
"427. 1 Fortfield Road, Terenure, Dublin 6w",3500, Dublin 6w,4 
"428. 54 Granitefield, Cabinteely, Co. Dublin",2850, Co. Dublin,4 
"429. Grace Park Heights, Drumcondra, Drumcondra, Dublin 9",2800, Dublin 9,4 
"430. The Coach yard, Balbriggan, Co. Dublin",1900, Co. Dublin,3
"431. 22 Highfield Road, Rathgar, Dublin 6",8000, Dublin 6,5 
"432. 22 Tournville Lodge, Rathfarnham, Dublin 14",1800, Dublin 14,2
"433. 49 Grangebrook Avenue, Rathfarnham, Dublin 16",3550, Dublin 16,4 
"434. 8 Corn Mill, Drumcondra, Dublin 9",2450, Dublin 9,3 
"435. 3 Castlefield Park, Clonsilla, Dublin 15",2150, Dublin 15,4 
"436. 81 Castleknock Downs, Castleknock, Dublin 15",1950, Dublin 15,3
"437. 11 Mulberry Crescent, Castleknock, Dublin 15",2500, Dublin 15,4 
"438. Joyce Road, Lusk, Co. Dublin",2200, Co. Dublin,4 
"439. 34 Wellington Street Upper, Dublin 7",3500, Dublin 7,3 
"440. 28 Balally Grove, Dundrum, Dublin 16",2600, Dublin 16,3 
"441. Brookhaven, Portrane, Donabate, Co. Dublin",2900, Co. Dublin,6 
"442. Monksfield Carrickbrennan Road, Monkstown, Co. Dublin",1800, Co. Dublin,
"443. Glenamuck Road South 3, Carrickmines, Dublin 18",1900, Dublin 18,2
"444. 2 Rossberry Avenue, Lucan, Co. Dublin",2800, Co. Dublin,4 
"445. Coliemore Road, Dalkey, Co. Dublin",4975, Co. Dublin,4 
"446. 5, Swords, Co. Dublin",1400, Co. Dublin,4
"447. 4 Stillorgan Gate, Upper Kilmacud Road, Dundrum, Dublin 14",4000, Dublin 14,4 
"448. 12 Stillorgan Gate, Upper Kilmacud Road, Dundrum, Dublin 14",3200, Dublin 14,3 
"449. Beneavin, Glasnevin, Dublin 11",2300, Dublin 11,3
"450. 19 Belarmine Court, Stepaside, Dublin 18, Stepaside, Dublin 18",2000, Dublin 18,2 
"451. 19 Willow Field, Park Avenue, Sandymount, Dublin 4",1800, Dublin 4,
"452. T̩amhair Dreenagh, Ballybetagh, Dublin 18, Glencullen, Dublin 18",650, Dublin 18,3
"453. Danesfort, Castle Avenue, Clontarf, Dublin 3",2700, Dublin 3,2
"454. Newtownpark ave, Blackrock, Co. Dublin",2600, Co. Dublin,3 
"455. 999 Luas stop, Saggart, Co. Dublin",2500, Co. Dublin,4 
"456. 13 St helens Walk, Adamstown, Lucan, Co. Dublin",2050, Co. Dublin,3 
"457. 31 St Brigids Park, Blanchardstown, Dublin 15",1500, Dublin 15,3
"458. Paloma 11 Esker cottages lucan, Lucan, Co. Dublin",2800, Co. Dublin,4
"459. Marlfield, Kiltipper, Dublin 24",1200, Dublin 24,
"460. 21 Belmayne Avenue, Clarehall, Dublin 13",2300, Dublin 13,3 
"461. 21 Belmayne Avenue, Balgriffin, Dublin 13",2300, Dublin 13,3 
"462. Shrewsbury Wood, Cabinteely, Dublin 18",2660, Dublin 18,4 
"463. 25 Arklow Street, Stoneybatter, Dublin 7",1850, Dublin 7,2
"464. Clevedon House, Strawberry Beds, Co. Dublin",1600, Co. Dublin,2
"465. Castlemoyne, Balgriffin, Dublin 13",2500, Dublin 13,5 
"466. 12 Latchford Row, Clonee, Dublin 15",1700, Dublin 15,2 
"467. St Vincents Cottages, Blackhorse Avenue, Dublin 7",2800, Dublin 7,3 
"468. 5 Lanesville Grove, Monkstown Farm, Monkstown, Co. Dublin",2700, Co. Dublin,3 
"469. Ashdale Drive, Terenure, Dublin 6",3300, Dublin 6,4 
"470. Old, Co. Glen, Crumlin, Dublin 12",2300, Dublin 12,3 
"471. Craigford Avenue, Artane, Dublin 5",2600, Dublin 5,4 
"472. 74 Russell Avenue, Drumcondra, Dublin 3",2900, Dublin 3,3
"473. St. Edmunds, Lucan, Co. Dublin",2300, Co. Dublin,3 
"474. Drimnagh Road, Walkinstown, Dublin 12",2500, Dublin 12,6 
"475. Elm Grove, Blackrock, Co. Dublin",3600, Co. Dublin,5 
"476. Luttrelstown, Castleknock, Dublin 15",2500, Dublin 15,4 
"477. Bannow Road, Cabra, Dublin 7",2070, Dublin 7,2
"478. New Row Square, New Row South, Dublin 8",2200, Dublin 8,2
"479. ""Oakwood"", Chapel Road, Portmarnock, South Co Dubl, Rathcoole, Co. Dublin",2800, Co. Dublin,4 
"480. Brookfield Road, Kilmainham, Dublin 8",1800, Dublin 8,2
"481. Fairway Drive, Dun Laoghaire, Co. Dublin",3750, Co. Dublin,5 
"1. Cregcarragh, Claregalway, Co. Galway",1250, Co. Galway,4 
"2. Ballyloughane, Renmore, Co. Galway",1700, Co. Galway,3 
"3. Doire Uachtair, Furbo, Co. Galway",1950, Co. Galway,5 
"4. Ballycusheen, Cloghans Hill, Tuam, Kilconly, Co. Galway",800, Co. Galway,3 
"5. Lurgan Park, Murroogh, Co. Galway",1800, Co. Galway,4
"6. 37 Cottage Hill Athenry Road, Loughrea, Co. Galway",1125, Co. Galway,4 
"7. 13 Cottage Hill Athenry Road, Loughrea, Co. Galway",1125, Co. Galway,4 
"8. Lemonfield Oughterard, Oughterard, Co. Galway",725, Co. Galway,
"9. Oughterard, Co. Galway",675, Co. Galway,
"10. Oughterard, Co. Galway",900, Co. Galway,4
"11. Oughterard, Co. Galway",675, Co. Galway,2
"12. Moycullen, Co. Galway",1000, Co. Galway,2
"13. Carrig Weir Tuam Co. Galway, Tuam, Co. Galway",950, Co. Galway,3 
"14. Gardenfield, Tuam, Co. Galway",1150, Co. Galway,5 
"15. Galway Road, Tuam, Co. Galway",850, Co. Galway,3
"16. Larrabeg, Ballyglunin, Co. Galway",1350, Co. Galway,4 
"17. 45 Creg Na Coille, Oughterard, Co. Galway",900, Co. Galway,3 
"18. 8 Riasc na Ri, Bothar Stiofain, Rahoon, Co. Galway",1400, Co. Galway,3 
"19. Tullinadaly Road, Tuam, Co. Galway",800, Co. Galway,3
"20. Guilka, Menlough, Ballinasloe, Co. Galway",850, Co. Galway,3
"21. Newgrove, Newbridge, Co. Galway",750, Co. Galway,4 
"22. 47 Caiseal Cam, Roscam, Co. Galway",2200, Co. Galway,5 
"23. 16 Garran Iseal, Merlin Park, Co. Galway",1100, Co. Galway,2 
"24. Togher, Tuam, Co. Galway",900, Co. Galway,4 
"25. 9 Henry Street, Galway City, Co. Galway",1300, Co. Galway,2
"26. Parnell Avenue, Mervue, Co. Galway",1240, Co. Galway,3
"27. Leas Na Mara, Ballymoneen Road, Knocknacarra, Co. Galway",1320, Co. Galway,4 
"28. Furbo, Barna, Co. Galway",700, Co. Galway,6 
"29. Lisheenkyle East, Oranmore, Co. Galway",1700, Co. Galway,5 
"30. Ballybane Road, Ballybane, Co. Galway",320, Co. Galway,3 
"31. Renmore Road, Renmore, Co. Galway",1410, Co. Galway,3 
"32. The Green, College Road, Galway City, Co. Galway",1695, Co. Galway,3
"33. 3 Pairc An Tempaill, Creggs, Co. Galway",700, Co. Galway,3 
"34. 37 Cottage Hill 35 \'RADHARC NA SLEIBHTE\',Athenry, Loughrea, Co. Galway",1200, Co. Galway,4 
"35. 13 Cottage Hill, Athenry Road, Loughrea, Galway, Loughrea, Co. Galway",1100, Co. Galway,4 
"36. Stable Cottage, Chaeroyn House, Athenry, Athenry, Co. Galway",800, Co. Galway,3
"37. Country Meadows, Cloonthue, Tuam, Co. Galway",800, Co. Galway,3 
"38. Lissadyra, Tuam, Co. Galway",950, Co. Galway,4 
"39. Dun na Coiribe, Galway City, Co. Galway",600, Co. Galway,5 
"40. Water Lane, Bohermore, Galway City, Co. Galway",560, Co. Galway,5 
"41. Loch Inch, Aille, Barna, Co. Galway",2800, Co. Galway,5 
"42. Rosshill, Oranmore, Co. Galway, Rosshill, Co. Galway",3500, Co. Galway,6 
"43. 76 Woodfield, Tuam, Co. Galway",1050, Co. Galway,3 
"44. Kilcolgan, Kilcolgan, Co. Galway",1200, Co. Galway,5 
"45. Cappagh, Dunmore, Co. Galway",700, Co. Galway,3
"46. Oran Island, Oranmore, Co. Galway",1200, Co. Galway,3
"47. Lenaboy Park, Salthill, Co. Galway",2000, Co. Galway,3 
"48. Tiernea, Lettermore, Co. Galway",700, Co. Galway,4 
"49. Reilean, Roscam, Co. Galway",2000, Co. Galway,4 
"50. Palace Fields, Tuam, Co. Galway",1150, Co. Galway,4 
"51. 18 Cloonarkin Drive, Oranmore, Co. Galway",1400, Co. Galway,4 
"52. Cul Aitinn, Knocknacarra, Co. Galway",1875, Co. Galway,6 
"53. 17 Bru Na Mara, Fort Lorenzo, Salthill, Co. Galway",2000, Co. Galway,4 
"54. Moyleen, Loughrea, Co. Galway",1300, Co. Galway,4 
"55. Moyola Park, Newcastle, Co. Galway",2720, Co. Galway,5
"56. Tirellan Heights, Headford Road, Co. Galway",1100, Co. Galway,3
"57. 172 Fearran Ri, Galway City, Co. Galway",1600, Co. Galway,4 
"58. No 9 danesfort drive, Loughrea, Co. Galway",1100, Co. Galway,4 
"59. Ivy house, kilbricken, Rosmuc, Co. Galway",950, Co. Galway,4 
"60. Portacarron, Oughterard, Co. Galway",1250, Co. Galway,3 
"61. Cuil na Habhainn, Gort, Co. Galway",1100, Co. Galway,3 
"62. Barnagorteeny, Glann Road, Oughterard, Co. Galway",850, Co. Galway,3
"63. The Haven, Clybaun, Knocknacarra, near Salthill, Clybaun, Co. Galway",1600, Co. Galway,3 
"64. Carrowkeel, Leitrim, Loughrea, Co. Galway",1200, Co. Galway,4 
"65. Clos Na Feirme, Clonbur, Co. Galway",940, Co. Galway,3 
"66. Hardwood, Kiloran, Aughrim, Co. Galway",900, Co. Galway,3
"67. An Mhanistir, Claregalway, Co. Galway",350, Co. Galway,4 
"68. Crannagh, Kinvara, Co. Galway",1500, Co. Galway,5 
"69. Cartron, Gort road, Kinvara, Kinvara, Co. Galway",1500, Co. Galway,4 
"70. Cahreen, Craughwell, Craughwell, Co. Galway",900, Co. Galway,3 
"71. Croi na mBhaile, Carrabane, Loughrea, Co. Galway",950, Co. Galway,4
"72. 30a Emerson Avenue, Salthill, Co. Galway",1400, Co. Galway,2 
"73. Gortgreine, Rahoon, Co. Galway",2000, Co. Galway,4 
"74. Screeb, Screebe, Co. Galway",700, Co. Galway,3
"75. Ballymoneen, Ballymoneen, Co. Galway",1700, Co. Galway,4 
"76. ., Cornamona, Co. Galway",700, Co. Galway,3
"77. Kilbeg Clonbur, Clonbur, Co. Galway",520, Co. Galway,4
"78. 7 Thornberry, Barna, Co. Galway",2400, Co. Galway,4 
"79. Kilconnell, Ballinasloe, Co. Galway",850, Co. Galway,4 
"80. Ashbrook, Oranmore, Co. Galway",1700, Co. Galway,4 
"81. Grange, Corrandulla, Corrandulla, Co. Galway",1500, Co. Galway,4 
"82. 75 coill clocha, oranmore, galway, Oranmore, Co. Galway",1650, Co. Galway,5 
"83. 1 Cong Road, Headford, Co. Galway",1200, Co. Galway,3 
"84. Costa na Mara, Oranmore, Co. Galway",1700, Co. Galway,5 
"85. Berties cottage, derrigimbla, clifden, Clifden, Co. Galway",900, Co. Galway,3
"86. Carramore, Caherlistrane, Co. Galway",800, Co. Galway,3
"87. 5 Devon Court, Salthill, Co. Galway",2950, Co. Galway,5 
"88. 10 Carraig Linn, Caheronaun, Loughrea, Loughrea, Co. Galway",1000, Co. Galway,3 
"89. Carnamadra, Kinvara, Co. Galway",750, Co. Galway,3
"90. 7 Pairc Na Ri Athenry, Athenry, Co. Galway",1300, Co. Galway,3 
"91. Cloonmore, Rosscahill, Co. Galway",600, Co. Galway,
"92. Colmans Terrace, Ennis Road, Gort, Co. Galway",1000, Co. Galway,3 
"93. 178 Rosan Glas, Rahoon, Co. Galway",2000, Co. Galway,4 
"94. Whitepark, Ballymacward, Co. Galway",700, Co. Galway,4
"95. truskey East, Barna, Co. Galway",1500, Co. Galway,3
"96. 20 Abbeylands Dunmore County Galway, Dunmore, Co. Galway",750, Co. Galway,3
"97. Ballymore, Ballinderreen, Co. Galway",1100, Co. Galway,3 
"98. 9 Abbey Terrace, Loughrea, Co. Galway",950, Co. Galway,3 
"99. New Line Athenry Galway, Athenry, Co. Galway",2450, Co. Galway,5 
"1. Caherslee, Tralee, Co. Kerry",900, Co. Kerry,3 
"2. The Sands, Ballybunion, Co. Kerry",850, Co. Kerry,4 
"3. Sli Na Speire, Clieveragh, Listowel, Co. Kerry",600, Co. Kerry,3 
"4. Ardea, Tuosist, Kenmare, Co. Kerry",900, Co. Kerry,3 
"5. Gortreagh Cottage, Fossa, Co. Kerry",700, Co. Kerry,2
"6. No. 48 Knocklyne Valley, Sunhill, Killorglin, Co. Kerry",800, Co. Kerry,3 
"7. Taulaght, Tralee, Fenit, Co. Kerry",1400, Co. Kerry,6 
"8. Gortadrislig, Lixnaw, Co. Kerry",675, Co. Kerry,2
"9. Churchill, The Spa, Fenit, Co. Kerry",1000, Co. Kerry,4 
"10. Lyracrumpane, Tralee, Listowel, Lycracrumpane, Co. Kerry",700, Co. Kerry,3
"11. Hillside, Poulawaddra, Tralee, Co. Kerry",750, Co. Kerry,3 
"12. Main Street, Causeway, Co. Kerry",550, Co. Kerry,2
"13. Beenoskee, Ballyard, Tralee, Co. Kerry",1200, Co. Kerry,4 
"14. The Village, Lixnaw, Co. Kerry",750, Co. Kerry,3
"15. Seafort, Dooneast, Ballybunion, Co. Kerry",850, Co. Kerry,3 
"16. Kilcummin, Killarney, Co. Kerry",800, Co. Kerry,4
"17. Termons Upper, Waterville, Co. Kerry",975, Co. Kerry,3 
"18. Ard Carraig, Kenmare, Co. Kerry",900, Co. Kerry,3 
"19. sunhill, Killorglin, Co. Kerry",800, Co. Kerry,4 
"20. Sunny Hill, Kenmare, Co. Kerry",800, Co. Kerry,3 
"21. Opulent Secluded Rental, Killarney, Co. Kerry",2350, Co. Kerry,4 
"22. 12 Dun an Oir, Groyne Killorglin, Killorglin, Co. Kerry",840, Co. Kerry,4 
"23. 24 Highfield Grove, Caherslee, Tralee, Co. Kerry",950, Co. Kerry,4 
"24. Ardoughter Ballyduff, Ballyduff, Co. Kerry",800, Co. Kerry,4 
"25. No 2 Flesk Grove, Castleisland, Co. Kerry",700, Co. Kerry,3 
"26. Abbeydorney Road, Tralee, Co. Kerry",750, Co. Kerry,3
"27. The Grove, Mounthawk, Tralee, Co. Kerry",1250, Co. Kerry,4 
"28. Cluain Ard Ballyvelly, Tralee, Co. Kerry",850, Co. Kerry,3 
"29. Rosehill, Firies, Killarney, Co. Kerry",750, Co. Kerry,2 
"30. 10 Caragh Village, Caragh Lake, Co. Kerry",750, Co. Kerry,3 
"31. SEAVIEW HOUSE, CURRAHEEN, Tralee, Co. Kerry",750, Co. Kerry,3 
"32. Kells, Glenbeigh, Co. Kerry",750, Co. Kerry,3 
"33. Oakpark, Tralee, Co. Kerry",850, Co. Kerry,3 
"34. Sunhill, Killorglin, Co. Kerry",900, Co. Kerry,4 
"35. School Road, Killorglin, Co. Kerry",750, Co. Kerry,3
"36. Ardcanaught House, Castlemaine, Co. Kerry",625, Co. Kerry,4 
"37. Rangue, Killorglin, Co. Kerry",750, Co. Kerry,3
"38. Mountain View, Killorglin, Co. Kerry",675, Co. Kerry,4 
"39. Baile An Tooreen, Killorglin, Co. Kerry",800, Co. Kerry,3 
"40. Droum, Glenbeigh, Co. Kerry",750, Co. Kerry,4 
"41. Laune View, Killorglin, Co. Kerry",400, Co. Kerry,
"42. Teachers Lodge Ownagarry, Killorglin, Co. Kerry",900, Co. Kerry,4 
"43. Ballinvosherig West, Tralee, Co. Kerry",900, Co. Kerry,4 
"44. 29 Langford St, Killorglin, Co. Kerry",700, Co. Kerry,3 
"45. School Road, Killorglin, Co. Kerry",750, Co. Kerry,3
"46. Caragh Glen, Caragh Lake, Killorglin, Co. Kerry",850, Co. Kerry,3 
"47. Ashgrove, Ballyvelly, Tralee, Co. Kerry",850, Co. Kerry,3 
"48. Fenit Atlantic Village, Fenit, Co. Kerry",685, Co. Kerry,3 
"49. Lassaboy, Castlemaine, Co. Kerry",950, Co. Kerry,3 
"50. Lomanaugh, Sneem, Co. Kerry",625, Co. Kerry,3 
"51. Templenoe, Kenmare, Co. Kerry",975, Co. Kerry,3 
"52. The Crescent Greenfileds Firies Killarney, Killarney, Co. Kerry",900, Co. Kerry,3 
"53. 12 Cluain Na Fhiaidh, Lispole, Dingle, Co. Kerry",850, Co. Kerry,3
"54. No 1 The Orchard, Beaufort Village, Beaufort, Co. Kerry",800, Co. Kerry,3 
"55. Main St., Killorglin, Co. Kerry",675, Co. Kerry,3
"56. Ballycasheen Heights, Upper Park Road, Killarney, Co. Kerry",1200, Co. Kerry,5 
"57. Cois Tra, Ballinskelligs, Co. Kerry",1600, Co. Kerry,3 
"58. 2 St. John's Court, Tralee, Co. Kerry",1000, Co. Kerry,3 
"59. willow court, Listowel, Co. Kerry",750, Co. Kerry,3 
"60. Lerrig South, Ardfert, Co. Kerry",950, Co. Kerry,4 
"61. Knockavota, Milltown, Co. Kerry",700, Co. Kerry,3
"62. Abbeylands, Milltown, Co. Kerry",800, Co. Kerry,3 
"63. 2 Brook Lodge Killarney Rd., Kenmare, Co. Kerry",1100, Co. Kerry,4 
"64. Ardraw, Beaufort, Co. Kerry",900, Co. Kerry,4 
"65. Ardrinane, Anascaul, Co. Kerry",800, Co. Kerry,3 
"66. Ref 792 - No. 6 Cois Tra, Ballinskelligs, Co. Kerry",850, Co. Kerry,3 
"67. Ref 790 - No. 5 Cois Tra, Ballinskelligs, Co. Kerry",750, Co. Kerry,3 
"68. Ref 788 - Cottage, Old Post Office Street, Cahersiveen, Co. Kerry",650, Co. Kerry,2
"69. Baile An Tooreen, Killorglin, Co. Kerry",800, Co. Kerry,3 
"70. Mountway, Ballyheigue, Co. Kerry",700, Co. Kerry,3 
"71. Ardmullen, Kenmare, Co. Kerry",1050, Co. Kerry,3 
"72. Shandrum, Kilgarvan, Co. Kerry",800, Co. Kerry,4 
"73. 20 The Brambles, Kit Aherne Road, Ballybunion, Co. Kerry",550, Co. Kerry,3 
"74. Beech Green, Caherdown Woods, Listowel, Listowel, Co. Kerry",800, Co. Kerry,3 
"75. Town Centre, Listowel, Co. Kerry",850, Co. Kerry,3 
"76. Beech Green, Caherdown Woods, Listowel, Co. Kerry",850, Co. Kerry,3 
"1. Riverside, Portarlington, Co. Laois",1000, Co. Laois,3 
"2. Rathevan Close, Portlaoise, Co. Laois",900, Co. Laois,2 
"3. Rossdarragh Glen, Rathevan, Portlaoise, Co. Laois",975, Co. Laois,3 
"4. Castlegate, Portarlington, Co. Laois",1200, Co. Laois,4 
"5. Burnville, Ballyfin Road, Portlaoise, Co. Laois",950, Co. Laois,3 
"6. Aghnaharna Court, Portlaoise, Co. Laois",1300, Co. Laois,4 
"7. Higgins Park, Fairgreen, Portlaoise, Co. Laois",900, Co. Laois,2 
"8. Rathevan Heights, Portlaoise, Co. Laois",1200, Co. Laois,4 
"9. Esker hills Portlaoise, Portlaoise, Co. Laois",1150, Co. Laois,3 
"10. 4 Ossory Court, Borris-in-Ossory, Co. Laois",900, Co. Laois,5 
"11. Rossvale, Mountmellick Road, Portlaoise, Co. Laois",1150, Co. Laois,4
"12. Na Cluain Mountrath, Mountrath, Co. Laois",875, Co. Laois,4 
"13. The Sycamores, Kilnacourt Woods, Portarlington, Co. Laois",1100, Co. Laois,3 
"14. 63 Rinuccini, Portlaoise, Co. Laois",1250, Co. Laois,3 
"15. Capponellan, Durrow, Co. Laois",1100, Co. Laois,4 
"16. 44, lake drive, Kilminchy, Portlaoise, Co. Laoise, Portlaoise, Co. Laois",1000, Co. Laois,3 
"17. Glenkeen Park, Fairgreen, Portlaoise, Co. Laois",1100, Co. Laois,4 
"18. 24 Rath Gailine, Dublin Road, Portlaoise, Co. Laois",900, Co. Laois,2 
"19. New Inn, Emo, Co. Laois",2500, Co. Laois,5 
"20. Lake Grove, Kilminchy, Portlaoise, Co. Laois",1100, Co. Laois,4 
"21. Lake Grove, Kilminchy, Portlaoise, Co. Laois",1100, Co. Laois,4 
"22. 8 powerscourt Portlaoise, Portlaoise, Co. Laois",1100, Co. Laois,3 
"23. 2 Grattan place, Portlaoise, Co. Laois",1150, Co. Laois,3 
"24. Clondarrig Court, Bellingham, Portlaoise, Co. Laois",1150, Co. Laois,3 
"25. No. 1 Knockiel Drive, Rathdowney, Co. Laois",800, Co. Laois,4 
"26. Foxcroft Avenue, Portarlington, Co. Laois",1000, Co. Laois,3
"27. 25 Primrose Avenue, Esker Hills, Portlaoise, Co. Laois",1200, Co. Laois,4 
"28. Whitefields, Station Road, Portarlington, Co. Laois",800, Co. Laois,3 
"29. Kylebrook, Portlaoise, Co. Laois",1000, Co. Laois,4 
"30. Ivy House, The Heritage Golf & Country Club, Killenard, Co. Laois",4800, Co. Laois,5 
"31. Coote Street, Portlaoise, Co. Laois",1000, Co. Laois,2 
"32. Radharc Na Sleibhte, Shannon Road, Mountrath, Co. Laois",900, Co. Laois,3 
"1. Ardrum, Ballinamore, Co. Leitrim",500, Co. Leitrim,3
"2. 2 Cluain Alainn, Carrigallen, Co. Leitrim",650, Co. Leitrim,4 
"3. Jacob\'s Well, Druminalass, Ballinagleragh, Co. Leitrim",600, Co. Leitrim,6 
"4. Lord Leitrim Court , Rynn Castle Estate, Mohill, Co. Leitrim",590, Co. Leitrim,3 
"5. Earls Court, Lough Rynn Estate, Mohill, Co. Leitrim",580, Co. Leitrim,3 
"6. Crannog, Keshcarrigan, Co. Leitrim",550, Co. Leitrim,3 
"7. Rossfriar, Kinlough, Co. Leitrim",590, Co. Leitrim,3
"8. 38 Carbery Coast, Tullaghan, Co. Leitrim",750, Co. Leitrim,4 
"9. 15 Hillcrest, Stonebridge, Dromahair, Co. Leitrim",700, Co. Leitrim,3 
