House,Price,County,Room
"20. Blooms Court, 47A Upper Clanbrassil Street, dublin, Dublin 8",3700, Dublin 8,4 
"21. Clancy Quay Phase Two By Kennedy Wilson, Islandbridge, Dublin 8",3150, Dublin 8,3 
"22. Drummartin Terrace, Dundrum, Dublin 14",2400, Dublin 14,2 
"23. Whitethorn Road, Clonskeagh, Clonskeagh, Dublin 14",3300, Dublin 14,4 
"24. 59, the Beeches, Monkstown Valley Monkstown, Monkstown, Co. Dublin",2200, Co. Dublin,2
"25. Lissadel House Bissetts Strand Malahide Estuary, Malahide, Co. Dublin",3900, Co. Dublin,4 
"26. Leopardstown Avenue, Leopardstown, Dublin 18",3000, Dublin 18,4 
"27. St Ignatius Avenue, Drumcondra, Dublin 9",1830, Dublin 9,2
"28. Kingstown Mews, Park Lane, Sandycove, Co. Dublin",3750, Co. Dublin,4 
"29. Belfield Close, Clonskeagh Road, Clonskeagh, Dublin 14",3500, Dublin 14,4 
"30. Bushy Park House, Terenure, Dublin 6w",5520, Dublin 6w,5 
"31. Cairnfort, Enniskerry Road, Stepaside, Dublin 18",3650, Dublin 18,4 
"32. Rockville Drive, Carrickmines, Dublin 18",1640, Dublin 18,3
"33. 24 Patrician Villas, Stillorgan, Co. Dublin",2270, Co. Dublin,3 
"34. Bullock Harbour, Dalkey, Co. Dublin",3250, Co. Dublin,4 
"35. Merville Road, Stillorgan, Co. Dublin",2500, Co. Dublin,4 
"36. 29 Monaloe Avenue, Blackrock, Co. Dublin",2750, Co. Dublin,4
"37. Waterloo Place, Ballsbridge, Dublin 4",3500, Dublin 4,2 
"38. 12 Wilfrid Terrace, Harold's Cross, Dublin 6w",2800, Dublin 6w,3 
"39. Outfarm Lane, Castleknock, Dublin 15",3700, Dublin 15,5 
"40. Wellington Road, Ballsbridge, Dublin 4",7500, Dublin 4,4 
"41. 77 Carysfort Park, Blackrock, Co. Dublin",2950, Co. Dublin,3 
"42. Torquay Road, Foxrock, Dublin 18",5250, Dublin 18,5 
"43. The Court Bettyglen Watermill Road, Raheny, Dublin 5",2000, Dublin 5,2
"44. Birnam Upper adelaide road Glenageary Co. Dublin, Glenageary, Co. Dublin",4575, Co. Dublin,4 
"45. 22 Castleknock Crescent, Castleknock, Dublin 15",2200, Dublin 15,3
"46. Inglenook Wood, Glenamuck Road, Carrickmines, Dublin 18",3800, Dublin 18,4 
"47. 06 Allendale Drive, Clonsilla, Dublin 15",1900, Dublin 15,3 
"48. Richmond Park, Monkstown, Co. Dublin",2300, Co. Dublin,2
"49. Foxrock Mount, Foxrock Park, Dublin 18, Foxrock, Dublin 18",3000, Dublin 18,4 
"50. 4 boolvogue road eastwall, East Wall, Dublin 3",1950, Dublin 3,2
"51. Avoca Avenue, Blackrock, Co. Dublin",2600, Co. Dublin,3 
"52. 21 Vavasour Square, Sandymount, Dublin 4",3000, Dublin 4,2 
"53. Elizabeth Street, Drumcondra, Dublin 9",1500, Dublin 9,2
"54. 193 Malahide Marina, Malahide, Co. Dublin",2400, Co. Dublin,3 
"55. 31 Willow Park Avenue, Glasnevin, Dublin 9",2750, Dublin 9,4 
"56. 19 Rosemount Court, Booterstown, Co. Dublin",2000, Co. Dublin,2
"57. 7 Crescent Place, Clontarf, Dublin 3",1850, Dublin 3,3 
"58. 201 Clontarf Road, Clontarf, Dublin 3",4500, Dublin 3,4 
"59. 101 Upper Leeson Street, Dublin 4",5250, Dublin 4,3 
"60. Main street ranelagh, Ranelagh, Dublin 6",5000, Dublin 6,6 
"61. 26 Granville Close, Dun Laoghaire, Co. Dublin",2900, Co. Dublin,4 
"62. 35 Wainsfort Manor Crescent, Terenure, D6w, Terenure, Dublin 6",2500, Dublin 6,3 
"63. Kildonan Drive, Finglas, Dublin 11",2000, Dublin 11,3 
"64. Clogher Road, Crumlin, Dublin 12",2000, Dublin 12,2
"65. 34 Huntstown Road, Huntstown, Dublin 15",1900, Dublin 15,3
"66. 2 The View, Larch Hill, Santry, Dublin 9",1950, Dublin 9,3 
"67. Beneavin, Glasnevin, Dublin 11",2300, Dublin 11,3
"68. Ballyowen Avenue, Lucan, Co. Dublin",2500, Co. Dublin,4 
"69. Boroimhe Ash, Swords, Co. Dublin",2000, Co. Dublin,3 
"70. The Crescent, Binn Eadair View, Sutton, Dublin 13",2250, Dublin 13,3
"71. 46 Seafield Road, Clontarf, Dublin 3",3000, Dublin 3,4 
"72. Castle Court, Killiney, Co. Dublin",1850, Co. Dublin,2
"73. Cualanor Crescent, Roseland, Upper Glenageary Road, Dun Laoghaire, Co. Dublin",3880, Co. Dublin,5 
"74. Sorrento Road, Dalkey, Co. Dublin",33600, Co. Dublin,5 
"75. 3 Glenard Hall, Clonskeagh, Dublin 14",3125, Dublin 14,4 
"76. Mount Andrew Avenue, Lucan, Co. Dublin",1700, Co. Dublin,2
"77. Allendale, Clonsilla, Dublin 15",2000, Dublin 15,3 
"78. 36 Kenilworth Manor, Harold's Cross, Dublin 6w",1950, Dublin 6w,2 
"79. Private Rental, Killiney, Co. Dublin",2500, Co. Dublin,3 
"80. Whitethorn Walk, Lusk, Co. Dublin",1800, Co. Dublin,3 
"81. Brooklawn Avenue, Blackrock, Co. Dublin",2850, Co. Dublin,3
"82. Castleview Avenue, Swords, Co. Dublin",1770, Co. Dublin,3 
"83. Saval Park Road, Dalkey, Co. Dublin",2650, Co. Dublin,5 
"84. Montpeliar Place, Blackrock, Co. Dublin",4000, Co. Dublin,4 
"85. Ferncourt Close, Firhouse, Dublin 24",1685, Dublin 24,3 
"86. Nephin Road, Navan Road (D7), Dublin 7",2310, Dublin 7,3
"87. Danesfort, Castle Avenue, Clontarf, Dublin 3",2700, Dublin 3,2
"88. Leinster Lawn, Clonskeagh, Dublin 14",2800, Dublin 14,4 
"89. Castleknock Park, Castleknock, Dublin 15",3000, Dublin 15,4 
"90. Belton Park Gardens, Donnycarney, Dublin 9",2400, Dublin 9,3
"91. Guinness Cottages (Fully Serviced), Rialto, Dublin 8",2500, Dublin 8,2
"92. Lavish Period Home & Gardens, Ballsbridge, Dublin 4",14950, Dublin 4,6 
"93. Corporate Rental Merrion Road, Ballsbridge, Dublin 4",5500, Dublin 4,4 
"94. Seafield Downs, Clontarf, Dublin 3",2400, Dublin 3,2 
"95. Merchants Road, East Wall, Dublin 3",1800, Dublin 3,2
"96. Bawn Eile, Ballybetagh Road, Kilternan, Dublin 18",2950, Dublin 18,4 
"97. Woodford Court, Clondalkin, Dublin 22",1900, Dublin 22,3
"98. Church Road, Dalkey, Dalkey, Co. Dublin",2800, Co. Dublin,3 
"99. Westminster Lawns, Foxrock, Dublin 18",3800, Dublin 18,4 
"100. Rose Cottage, Mill Lane, Palmerstown, Dublin 20",2800, Dublin 20,2 
"101. Rose Cottage, Mill Lane, Palmerstown, Dublin 20",2800, Dublin 20,2 
"102. Kelston Avenue, Leopardstown Road, Dublin 18, Foxrock, Dublin 18",2800, Dublin 18,4 
"103. Stillorgan Park Avenue, Stillorgan, Co. Dublin",5200, Co. Dublin,4 
"104. 61 blackthorn green sandyford, Sandyford, Dublin 18",2200, Dublin 18,3 
"105. Northbrook Walk, Ranelagh, Dublin 6",2420, Dublin 6,2
"106. Oxmantown Road, Stoneybatter, Dublin 7",1714, Dublin 7,2
"107. Garville Lane, Rathgar, Dublin 6",3000, Dublin 6,4
"108. The Moorings, Killiney, Co. Dublin",4500, Co. Dublin,4 
"109. Sorrell Heath, Clonsilla, Dublin 15",2000, Dublin 15,4 
"110. Martello wood, Sandymount, Dublin 4",2100, Dublin 4,2
"111. Monksfield Carrickbrennan Road, Monkstown, Co. Dublin",1800, Co. Dublin,
"112. Liffey Valley Park, Lucan, Co. Dublin",1900, Co. Dublin,3 
"113. Marianella Orwell Road, Rathgar, Dublin 6",6000, Dublin 6,5 
"114. Knocksinna Wood, Blackrock, Co. Dublin",2750, Co. Dublin,2 
"115. Seapark, Malahide, Co. Dublin",2100, Co. Dublin,3 
"116. The Coast Road, Malahide, Co. Dublin",4250, Co. Dublin,3 
"117. 5 Ailesbury Oaks, Ailesbury Road, Ballsbridge, Dublin 4",3500, Dublin 4,3 
"118. 8 Haddington Park, Glenageary, Dun Laoghaire, Co. Dublin",2300, Co. Dublin,3
"119. Berkely Road, Phibsborough, Dublin 7",3800, Dublin 7,7 
"120. Ashfield Avenue, Ranelagh, Dublin 6",2077, Dublin 6,3
"121. Dunbur, off Eglinton Road, Donnybrook, Dublin 4",2980, Dublin 4,3 
"122. 41 St Johns Road, Sandymount, Dublin 4",3975, Dublin 4,3 
"123. Hillside, Dalkey, Co. Dublin",4000, Co. Dublin,4 
"124. Bayview Bungalows, Killiney, Co. Dublin",1600, Co. Dublin,3
"125. Avoca Road, Blackrock, Co. Dublin",4375, Co. Dublin,5 
"126. Cedar Square, Blackrock, Co. Dublin",2500, Co. Dublin,3
"127. Castleriada Grove, Lucan, Co. Dublin",1800, Co. Dublin,2
"128. Hillsbrook Avenue, Perrystown, Dublin 12",2200, Dublin 12,3
"129. Glenmaroon Road, Palmerstown, Dublin 20",2200, Dublin 20,3
"130. Somerton Grove, Lucan, Co. Dublin",2400, Co. Dublin,4 
"131. The Paddocks Grove, Lucan, Co. Dublin",1800, Co. Dublin,3 
"132. Hillcrest Green, Lucan, Co. Dublin",2200, Co. Dublin,4 
"133. Colthurst Crescent, Lucan, Co. Dublin",1750, Co. Dublin,2
"134. St Kevins Terrace, New Bride Street, Dublin 8",2600, Dublin 8,3 
"135. Loreto Row, Rathfarnham, Dublin 14",1684, Dublin 14,2
"136. Templeroan Drive, Knocklyon, Dublin 16",2130, Dublin 16,3 
"137. Barton Road East, Churchtown, Dublin 14",2800, Dublin 14,4 
"138. New Ireland Road, Dublin 8",2200, Dublin 8,3
"139. Cranmer Lane (Off Haddington Rd), Ballsbridge, Dublin 4",2600, Dublin 4,2 
"140. Ard Mor Crescent, Tallaght, Dublin 24",2150, Dublin 24,3 
"141. 8 Church Avenue, Drumcondra, Dublin 9",1820, Dublin 9,3
"142. Citywest, Kingswood, Dublin 22",1850, Dublin 22,2
"143. Barton Drive, Rathfarnham, Dublin 14",2400, Dublin 14,3 
"144. Ely Green, Killininny, Ballycullen, Dublin 24",2000, Dublin 24,3 
"145. just off M50, opposite the LUAS, Sandyford road, Sandyford, Dublin 18",3000, Dublin 18,4 
"146. 232 The Crescent, Park West, Dublin 12",2400, Dublin 12,3 
"147. 17 Glencairn Lawn, The Gallops, Leopardstown, Dublin 18",2750, Dublin 18,3
"148. Friarsland - 10 minutes walk to LUAS, Clonskeagh, Dublin 14",4750, Dublin 14,6 
"149. An Gort, Old Road, Rush, Co. Dublin",2300, Co. Dublin,4 
"150. 59, Foxwood, Swords, Co. Dublin",1787, Co. Dublin,3
"151. Blooms Lodge, Sandycove Close, Sandycove, Co. Dublin",2500, Co. Dublin,3 
"152. Proby Square, Blackrock, Co. Dublin",6000, Co. Dublin,5 
"153. Glandore Park, Lower Mounttown Road, Monkstown, Co. Dublin",2700, Co. Dublin,4 
"154. Millmount Avenue, Drumcondra, Dublin 9",3200, Dublin 9,4 
"155. Laurel Court, Laurel Lodge, Castleknock, Dublin 15",2000, Dublin 15,3 
"156. Cherry Garth, Rivervalley, Swords, Co. Dublin",1900, Co. Dublin,3
"157. Fairhaven Close, Castleknock, Dublin 15",3150, Dublin 15,4 
"158. Gainsborough Green, Malahide, Co. Dublin",2800, Co. Dublin,4 
"159. 29 Seabury Drive, Malahide, Co. Dublin",1800, Co. Dublin,3 
"160. Shelbourne Hall, Shelbourne Road, Ballsbridge, Dublin 4",3450, Dublin 4,2 
"161. Ballintyre Heath, Dublin 16., Ballinteer, Dublin 16",3000, Dublin 16,3 
"162. Emerald Cottages, Off Barrow Street, Grand Canal Dock, Dublin 4",2400, Dublin 4,2
"163. Clancy Quay Phase Two by Kennedy Wilson, Dublin 8",2300, Dublin 8,2
"164. Kincora Court, Clontarf, Dublin 3",1900, Dublin 3,2
"165. Carysfort Park, Blackrock, Co. Dublin",2950, Co. Dublin,3 
"166. Glenview Park, Tallaght, Dublin 24",2200, Dublin 24,4 
"167. Drummartin Terrace, Dundrum, Dublin 14",2400, Dublin 14,3 
"168. Whitethorn, Clonskeagh, Dublin 14",3300, Dublin 14,4 
"169. Kelston Drive, Off Leopardstown Road, Foxrock, Dublin 18",2450, Dublin 18,3 
"170. Killiney Heath, Killiney, Co. Dublin",4500, Co. Dublin,5 
"171. Whitethorn Road, Clonskeagh, Dublin 14",3000, Dublin 14,4 
"172. 10 Warrington Place, Dublin 2",1140, Dublin 2,6 
"173. Brownsbarn Wood, Citywest, Co. Dublin",2600, Co. Dublin,4 
"174. Maryfield Drive 35, Artane, Dublin 5",2200, Dublin 5,4 
"175. Correybeg, Templeogue, Dublin 6w",4000, Dublin 6w,4 
"176. Meadowbank, Rathgar, Dublin 6",2300, Dublin 6,2 
"177. Clyde Lane, Ballsbridge, Dublin 4",5000, Dublin 4,5 
"178. Newcastle, Newcastle, Co. Dublin",3200, Co. Dublin,3 
"179. Belarmine, Stepaside, Sandyford, Dublin 18",3800, Dublin 18,4 
"180. Botanic Road, Glasnevin, Dublin 9",2300, Dublin 9,4 
"181. Wellington Road, Ballsbridge, Dublin 4",7500, Dublin 4,4 
"182. Darley Terrace, Coombe, Dublin 8",2000, Dublin 8,2
"183. Rathdown Grove, Dundrum, Dublin 14",2250, Dublin 14,2 
"184. Simmonscourt Castle, Simmonscourt Road, Ballsbridge, Dublin 4",10000, Dublin 4,4 
"185. Sycamore Crescent, Stillorgan, Co. Dublin",4500, Co. Dublin,4 
"186. Sycamore Crescent, Blackrock, Co. Dublin",4500, Co. Dublin,4 
"187. Sycamore Crescent, Mount Merrion, Co. Dublin",4500, Co. Dublin,4 
"188. Glenvara Park, Knocklyon, Dublin 16",2100, Dublin 16,3
"189. Beechwood Gate, Hansfield, Ongar, Dublin 15",2300, Dublin 15,3 
"190. Bushy Park House, Terenure, Dublin 6",5520, Dublin 6,5 
"191. Grace Park Heights, Drumcondra, Drumcondra, Dublin 9",2800, Dublin 9,4 
"192. Gulistan Cottages, Rathmines, Dublin 6",2100, Dublin 6,2
"193. Abbotts Grove Avenue, Knocklyon, Dublin 16",2300, Dublin 16,3 
"194. Ardoyne House, Pembroke Park, Ballsbridge, Dublin 4",4000, Dublin 4,4 
"195. 7 Huxley Crescent, Dublin 8",3600, Dublin 8,3 
"196. 62 Pembroke Road, Ballsbridge, Dublin 4",5800, Dublin 4,4 
"197. Donore Road, South Circular Road, Dublin 8",2700, Dublin 8,3 
"198. 1 Whitethorn Walk, Westminster Park, Foxrock, Dublin 18",2900, Dublin 18,4 
"199. Grove Paddock, St. Helier\'s Copse, Blackrock, Blackrock, Co. Dublin",4200, Co. Dublin,4 
"200. Monkstown Road, Monkstown, Co. Dublin",2800, Co. Dublin,2 
"201. Turvey Avenue, Donabate, Co. Dublin",2500, Co. Dublin,3 
"202. Weston Avenue, Churchtown, Dublin 14",5000, Dublin 14,6 
"203. Beaumont ave, Churchtown, Dublin 14",3100, Dublin 14,4 
"204. 12 Kelston Drive, Foxrock, Dublin 18",3300, Dublin 18,3 
"205. 2 Mount Carmel Park, Firhouse, Dublin 24",1950, Dublin 24,3 
"206. Bluebell Avenue, Bluebell, Dublin 12",1800, Dublin 12,2 
"207. 4 Saint Broc's Cottages, Donnybrook, Dublin 4",3000, Dublin 4,2
"208. St Johns Estate, Clondalkin, Dublin 22",1500, Dublin 22,2
"209. Burdett Avenue, Sandycove, Co. Dublin",4200, Co. Dublin,4 
"210. Orpen Close, Stillorgan, Co. Dublin",2200, Co. Dublin,2
"211. 3 Church Avenue, Rathmines, Dublin 6",3000, Dublin 6,3 
"212. 1 Airpark Court, Rathfarnham, Dublin 16",3250, Dublin 16,4 
"213. Belfry Walk, Citywest, Co. Dublin",1600, Co. Dublin,3 
"214. Trafalgar Lane, Monkstown, Co. Dublin",2200, Co. Dublin,2 
"215. Castlebyrne Park, Blackrock, Co. Dublin",2000, Co. Dublin,3
"216. South Park, Kill Lane, Foxrock, Dublin 18",3500, Dublin 18,4 
"217. Shrewsbury Park , Ballsbridge, Ballsbridge, Dublin 4",5250, Dublin 4,3 
"218. Grace Park View Grace Park Road, Dublin 9, Whitehall, Dublin 9",5500, Dublin 9,5 
"219. 50 Pembroke Road, Ballsbridge, Dublin 4",6500, Dublin 4,2 
"220. St Albans Road, Dublin 8",2500, Dublin 8,2 
"221. Quichon, Ceanchor Road, Baily, Howth, Dublin 13",8500, Dublin 13,4 
"222. Shanowen Grove, Santry, Dublin 9",2600, Dublin 9,4 
"223. Gainsborough Green, Malahide, Co. Dublin",2800, Co. Dublin,4 
"224. Chieftains Crescent, Balbriggan, Co. Dublin",1900, Co. Dublin,3 
"225. Kelston Avenue, Foxrock, Dublin 18",3640, Dublin 18,2 
"226. College Drive, Terenure, Dublin 6w",3000, Dublin 6w,4 
"227. Templeroan Green, Knocklyon, Dublin 16",1872, Dublin 16,3 
"228. College Square, Wainsfort Manor Drive, Terenure, Dublin 6w",3675, Dublin 6w,5 
"229. Park Court, Sandymount, Dublin 4",2650, Dublin 4,2 
"230. Leopardstown Road Upper, Leopardstown, Dublin 18",2500, Dublin 18,3 
"231. 2 Monte Vella, Barnhill Road, Dalkey, Co. Dublin",2450, Co. Dublin,2 
"232. 9 Willow Mews, St Albans Park, Sandymount, Dublin 4",2450, Dublin 4,2
"233. 12 Dalkey Grove, Dalkey, Co. Dublin",2850, Co. Dublin,3
"234. 12 Foxrock Mount, Foxrock, Dublin 18",2500, Dublin 18,3 
"235. Lawrence Grove, Clontarf, Dublin 3",3350, Dublin 3,4 
"236. Ballynakelly Cottages, Newcastle, Co. Dublin",2200, Co. Dublin,4 
"237. Belleville, Blackhorse Ave, Navan Road (D7), Dublin 7",2400, Dublin 7,3 
"238. 3 Albany, Killiney Hill Road, Killiney, Co. Dublin",3500, Co. Dublin,4 
"239. Orwell Lodge, Rathgar, Dublin 6",4000, Dublin 6,2 
"240. Castle Avenue, Churchtown, Dublin 14",5592, Dublin 14,4 
"241. Dartmouth Road, Ranelagh, Dublin 6",6000, Dublin 6,4 
"242. Willbrook Downs, Rathfarnham, Dublin 14",2250, Dublin 14,3
"243. Glasnevin Woods, Glasnevin, Dublin 11",2250, Dublin 11,4 
"244. Clarinda park East, Dun Laoghaire, Co. Dublin",3950, Co. Dublin,4 
"245. Knocksinna Wood, Foxrock, Dublin 18",2750, Dublin 18,2 
"246. Merrion road, Ballsbridge, Dublin 4",3950, Dublin 4,5 
"247. Knocksinna Wood, Blackrock, Co. Dublin",2750, Co. Dublin,2 
"248. Greenville Terrace, South Circular Road, Dublin 8",2200, Dublin 8,2
"249. 37 Simmonscourt Castle, Simmonscourt Road, Ballsbridge, Dublin 4",10000, Dublin 4,4 
"250. South Dock Place, Ringsend, Dublin 4",2200, Dublin 4,2
"251. Rere Chelmsford Lane, Ranelagh, Dublin 6, Ranelagh, Dublin 6",2315, Dublin 6,2
"252. Havelock Square, Sandymount, Dublin 4",2600, Dublin 4,2 
"253. Belmont House Stoney Road, Dundrum, Dublin 14",5460, Dublin 14,6 
"254. Off Leopardstown Road, Foxrock, Dublin 18",10000, Dublin 18,5 
"255. Avonmore, Foxrock, Dublin 18",9000, Dublin 18,5 
"256. Stepaside, Stepaside, Dublin 18",3500, Dublin 18,4 
"257. Landore, Orwell Road, Churchtown, Dublin 14",3200, Dublin 14,4 
"258. Belmont Drive, Stepaside, Dublin 18",3200, Dublin 18,4 
"259. Landore, Orwell Road, Rathgar, Dublin 6",3200, Dublin 6,4 
"260. Newtown Park Avenue, Blackrock, Co. Dublin",2500, Co. Dublin,3 
"261. Belmont, Enniskerry Road, Sandyford, Dublin 18",3000, Dublin 18,4 
"262. Long Lane, Dublin 8",1900, Dublin 8,2 
"263. Mount Prospect Drive, Clontarf, Dublin 3",2200, Dublin 3,3
"264. 12 Silken Park Avenue, Kingswood, Tallaght, Dublin 24",1800, Dublin 24,3 
"265. Kilcolman Court, Upper Glenageary Road, Glenageary, Co. Dublin",1950, Co. Dublin,3
"266. Brookhaven, Portrane, Donabate, Co. Dublin",2900, Co. Dublin,6 
"267. Simmonscourt Castle, Simmonscourt Road, Ballsbridge, Dublin 4",10000, Dublin 4,4 
"268. Adelaide Road, Glenageary, Co. Dublin",3200, Co. Dublin,4
"269. Templeview, Temple Crescent, Blackrock, Co. Dublin",4600, Co. Dublin,4 
"270. The Village Gate, Dalkey, Co. Dublin",1800, Co. Dublin,2
"271. Brewery Road, Stillorgan, Co. Dublin",3000, Co. Dublin,4 
"272. Leopardstown Avenue, Leopardstown, Dublin 18",2350, Dublin 18,4
"273. Sandycove Avenue West, Sandycove, Co. Dublin",4000, Co. Dublin,4 
"274. Stillorgan Park, Blackrock, Co. Dublin",4500, Co. Dublin,5 
"275. Killiney Road, Killiney, Co. Dublin",4200, Co. Dublin,5 
"276. Ailesbury Road, Ballsbridge, Dublin 4",15000, Dublin 4,6 
"277. Sorrento Road, Dalkey, Co. Dublin",5950, Co. Dublin,5 
"278. Lower Glenageary Road, Glenageary, Co. Dublin",2800, Co. Dublin,5 
"279. Marine Avenue, Sandycove, Co. Dublin",5000, Co. Dublin,4 
"280. Elton Park, Sandycove, Co. Dublin",6270, Co. Dublin,5 
"281. Foxrock Mount, Foxrock, Dublin 18",2950, Dublin 18,4 
"282. Goldsmith Street, Phibsborough, Dublin 7",3600, Dublin 7,5 
"283. Santa Barbara, Killiney Hill Road, Killiney, Co. Dublin",5500, Co. Dublin,4 
"284. 11 Killala Road, Cabra, Dublin 7",2100, Dublin 7,2
"285. Pecks Lane, Castleknock, Dublin 15",1950, Dublin 15,4 
"286. Carrickmines Avenue, Carrickmines Wood, Carrickmines, Dublin 18",4066, Dublin 18,5 
"287. Bloomfield Park, Portobello, Dublin 8",1950, Dublin 8,2
"288. Highfield Grove, Rathgar, Dublin 6",1950, Dublin 6,2
"289. 163 Hazelbury Park, Clonee, Co. Dublin",2499, Co. Dublin,4 
"290. Ailesbury Road, Ballsbridge, Dublin 4",15000, Dublin 4,6 
"291. 3 Willbrook Downs, Rathfarnham, Dublin 14",2050, Dublin 14,3
"292. 11 fortfield drive, Terenure, Dublin 6",3500, Dublin 6,6 
"293. 15 rutland st, Dublin 1",2200, Dublin 1,2
"294. 21 The Starlings, Shankill, Dublin 18",2800, Dublin 18,4 
"295. Dublin 12., Crumlin, Dublin 12",2295, Dublin 12,2 
"296. 24 Corbally Heath, Citywest, Co. Dublin",1850, Co. Dublin,3 
"297. Northbrook avenue, Ranelagh, Dublin 6",3000, Dublin 6,3 
"298. Shanowen road, Santry, Dublin 9",2600, Dublin 9,3 
"299. Cruise Park Drive, Tyrrelstown, Dublin 15",750, Dublin 15,6 
"300. 23 Hawthorn Terrace, East Wall, Dublin 3",2800, Dublin 3,3 
"301. 20 Northbrook walk, Ranelagh, Dublin 6",2300, Dublin 6,2 
"302. 8 Vernon Court, Clontarf, Dublin 3",2100, Dublin 3,2
"303. Albany Avenue, Monkstown, Co. Dublin",4500, Co. Dublin,3 
"304. Ballsbridge Avenue, Ballsbridge, Dublin 4",5000, Dublin 4,3 
"305. Brighton Wood, Foxrock, Dublin 18",3500, Dublin 18,4 
"306. Binn Eadair View, Sutton, Dublin 13",2100, Dublin 13,2
"307. Newlands, Coliemore Road, Dalkey, Co. Dublin",2950, Co. Dublin,4 
"308. Clonsilla, Clonsilla, Dublin 15",1700, Dublin 15,2
"309. 12 Talbot Court, Malahide, Co. Dublin",3200, Co. Dublin,5 
"310. 8 Mayfair, Coast Road, Malahide, Co. Dublin",2100, Co. Dublin,2 
"311. Shrewsbury, Ballsbridge, Dublin 4",2650, Dublin 4,3 
"312. Sion Hill, Blackrock, Co. Dublin",2450, Co. Dublin,3 
"313. Berkeley Road, Phibsborough, Dublin 7",1900, Dublin 7,2
"314. Auburn Avenue/ Castleknock Park, Castleknock, Dublin 15",2600, Dublin 15,4 
"315. Hampton Street, Balbriggan, Co. Dublin",1800, Co. Dublin,2
"316. Synnott Row, Phibsborough, Dublin 7",2100, Dublin 7,2
"317. 1 The Mews, Dublin 2",3950, Dublin 2,4 
"318. New Row Square, New Row South, Dublin 8",2200, Dublin 8,2
"319. Arnott Street, Dublin 8",3500, Dublin 8,4 
"320. Fleurville, Blackrock, Co. Dublin",1667, Co. Dublin,2 
"321. Dublin Street, Skerries, Skerries, Co. Dublin",2250, Co. Dublin,4 
"322. No. 4 Thatchers Way, Lusk, Co. Dublin",1800, Co. Dublin,3 
"323. Dartmouth Square North, Ranelagh, Dublin 6",8500, Dublin 6,4 
"324. Hillside Drive, Castle Park, Churchtown, Dublin 14",2725, Dublin 14,3 
"325. Glenview, Landscape Road, Churchtown, Dublin 14",3400, Dublin 14,5 
"326. Crinken Lodge, Old Bray Road, Shankill, Dublin 18",2500, Dublin 18,3 
"327. Kensington Manor, Rochestown Avenue, Dun Laoghaire, Co. Dublin",3500, Co. Dublin,4 
"328. Kimmage Road, Kimmage, Dublin 6w",3100, Dublin 6w,5 
"329. 72 fairview strand, Fairview, Dublin 3",2000, Dublin 3,3
"330. Stillorgan Road, Donnybrook, Dublin 4",3290, Dublin 4,4 
"331. Raglan Lane, Ballsbridge, Dublin 4",3800, Dublin 4,3 
"332. Bushes Lane, Rathgar, Dublin 6",2500, Dublin 6,3 
"333. Ballyfermot Road, Ballyfermot, Dublin 10",1800, Dublin 10,2
"334. Killcarraig Crescent, Tallaght, Dublin 24",1950, Dublin 24,3
"335. Bannow Road, Cabra, Dublin 7",2070, Dublin 7,2
"336. The Crescent, Millbrook Lawn, Old Bawn, Tallaght, Dublin 24",1200, Dublin 24,3
"337. Cedar View, Ridgewood, Swords, Co. Dublin",1500, Co. Dublin,3 
"338. Grey Street, Dublin 8",1800, Dublin 8,2
"339. Seaview Avenue, East Wall, Dublin 3",2500, Dublin 3,3 
"340. York Road, Rathmines, Dublin 6",3750, Dublin 6,4 
"341. Granite Lodge, Fiery Lane, Glencullen, Co. Dublin",2100, Co. Dublin,3 
"342. Lower Dodder Road, Rathfarnham, Dublin 16",2700, Dublin 16,3
"343. Mount Anville Wood, Goatstown, Dublin 14",2850, Dublin 14,4 
"344. Whitworth Avenue, Drumcondra, Dublin 3",1700, Dublin 3,2
"345. homeville, Knocklyon, Dublin 16",2100, Dublin 16,3 
"346. Coultry, Ballymun, Dublin 11",1300, Dublin 11,2 
"347. Temple Crescent, Blackrock, Co. Dublin",4200, Co. Dublin,6 
"348. Barry Park, Finglas, Dublin 11",2000, Dublin 11,4
"349. Kilteel, Rathcoole, Co. Dublin",2500, Co. Dublin,5 
"350. Lealand Road, Clondalkin, Dublin 22",1850, Dublin 22,3 
"351. Belmont Park, Raheny, Dublin 5",2200, Dublin 5,3
"352. Charlestown Park, Finglas, Dublin 11",2200, Dublin 11,5 
"353. Castlelawns, Tallaght, Dublin 24",2100, Dublin 24,3
"354. Barry Green, Finglas, Dublin 11",2000, Dublin 11,4
"355. Griffith Heights, Finglas, Dublin 11",1600, Dublin 11,2 
"356. Beechwood Lawns, Rathcoole, Co. Dublin",2000, Co. Dublin,4 
"357. Seville Place, North Dock, Dublin 1",2900, Dublin 1,4 
"358. Raheny Village, Raheny, Dublin 5",2000, Dublin 5,2 
"359. Dodder View Cottages, Ballsbridge, Dublin 4",2750, Dublin 4,3
"360. Ballyfermot Avenue, Ballyfermot, Dublin 10",1850, Dublin 10,2
"361. Temple Crescent, Blackrock, Co. Dublin",4200, Co. Dublin,6 
"362. Mount Bellew Crescent, Lucan, Co. Dublin",1900, Co. Dublin,3 
"363. Liffey Glen, Lucan, Co. Dublin",1900, Co. Dublin,3 
"364. 3 The Heights, Skerries Rock, Skerries, Co. Dublin",1450, Co. Dublin,2
