House,Price,County,Room
"350. St. Pappins Road, Glasnevin, Dublin 9",2100, Dublin 9,3 
"351. Philipsburgh Avenue, Fairview, Dublin 3",2500, Dublin 3,3 
"352. Adelaide, Sandymount, Dublin 4",2700, Dublin 4,2 
"353. North Avenue, Mount Merrion, Co. Dublin",3000, Co. Dublin,4 
"354. The Coast Road, Malahide, Co. Dublin",4250, Co. Dublin,3 
"355. Kimmage Road, Kimmage, Dublin 6w",3100, Dublin 6w,5 
"356. The Moorings, Killiney, Co. Dublin",4500, Co. Dublin,4 
"357. Sorrell Heath, Clonsilla, Dublin 15",2000, Dublin 15,4 
"358. Daletree Close, Firhouse, Dublin 24",2200, Dublin 24,3 
"359. Drummond Place, Harold's Cross, Dublin 6",2000, Dublin 6,2
"360. Elmbrook Walk, Lucan, Co. Dublin",1650, Co. Dublin,2
"361. The Crescent, Millbrook Lawn, Old Bawn, Tallaght, Dublin 24",1200, Dublin 24,3
"362. 36 Kenilworth Manor, Harold's Cross, Dublin 6w",1950, Dublin 6w,2 
"363. The Hedgerows, Foxrock, Dublin 18",2100, Dublin 18,2 
"364. Coliemore Road, Dalkey, Co. Dublin",4000, Co. Dublin,
"365. PERIOD HOUSE, Dalkey, Co. Dublin",15000, Co. Dublin,8 
"366. Castle Court, Killiney, Co. Dublin",1850, Co. Dublin,2
"367. Cualanor Crescent, Roseland, Upper Glenageary Road, Dun Laoghaire, Co. Dublin",3880, Co. Dublin,5 
"368. Sorrento Road, Dalkey, Co. Dublin",33600, Co. Dublin,5 
"369. 11 Sorrel Dale, Clonsilla, Dublin 15",1970, Dublin 15,4 
"370. 72a Lansdowne Park, Knocklyon, Dublin 16",2450, Dublin 16,3 
"371. Kincora Court, Clontarf, Dublin 3",1900, Dublin 3,2
"372. 8 Vernon Court, Clontarf, Dublin 3",2100, Dublin 3,2
"373. Ridgewood Square, Swords, Co. Dublin",1750, Co. Dublin,2
"374. Seaview Avenue, East Wall, Dublin 3",2500, Dublin 3,3 
"375. Grey Street, Dublin 8",1800, Dublin 8,2
"376. 14 Dundela Haven, Sandycove, Sandycove, Co. Dublin",1850, Co. Dublin,2
"377. 7 Marina Village, Malahide, Co. Dublin, Malahide, Co. Dublin",4000, Co. Dublin,4 
"378. 165 Beach park, Lucan, Co. Dublin",2500, Co. Dublin,5 
"379. 2 New Row Place, The Coombe, Dublin 8",2700, Dublin 8,3
"380. 38 Castlegate Grove, Lucan, Co. Dublin",2900, Co. Dublin,4 
"381. Newcastle, Newcastle, Co. Dublin",3200, Co. Dublin,3 
"382. 127 lower kilmacud road stillorgan, Kilmacud, Co. Dublin",2450, Co. Dublin,4 
"383. Cherry Garth, Rivervalley, Swords, Co. Dublin",1900, Co. Dublin,3
"384. Island View, Malahide, Co. Dublin",2350, Co. Dublin,3
"385. Gainsborough Green, Malahide, Co. Dublin",3000, Co. Dublin,4 
"386. Fairhaven Close, Castleknock, Dublin 15",3150, Dublin 15,4 
"387. 48 Percy Place, Ballsbridge, Dublin 4",2500, Dublin 4,3
"388. Berkeley Road, Phibsborough, Dublin 7",1900, Dublin 7,2
"389. Frascati ave, Blackrock, Co. Dublin",3600, Co. Dublin,4 
"390. Woodside Drive, Churchtown, Dublin 14",4750, Dublin 14,6 
"391. 50 Pembroke Road, Ballsbridge, Dublin 4",6500, Dublin 4,2 
"392. Quichon, Ceanchor Road, Baily, Howth, Dublin 13",8500, Dublin 13,4 
"393. Ballynakelly Cottages, Newcastle, Co. Dublin",2200, Co. Dublin,4 
"394. Cove Lodge, Marine Parade, Sandycove, Sandycove, Co. Dublin",10000, Co. Dublin,4 
"395. Cruise Park Drive, Tyrrelstown, Dublin 15",480, Dublin 15,6 
"396. Merchants Road, East Wall, Dublin 3",1800, Dublin 3,2
"397. Marian Road, Rathfarnham, Dublin 14",3200, Dublin 14,4 
"398. Milverton, Skerries, Co. Dublin",2400, Co. Dublin,4 
"399. 4 Leeson Place Adelaide Road, Dublin 2",3600, Dublin 2,3 
"400. Castleknock Brook, Castleknock, Dublin 15",1500, Dublin 15,3
"401. Goldsmith Street, Phibsborough, Dublin 7",3600, Dublin 7,5 
"402. Killiney Hill Road, Killiney, Co. Dublin",3500, Co. Dublin,3 
"403. 82 Stillorgan Wood, Stillorgan, Co. Dublin",2399, Co. Dublin,4 
"404. Castlecurragh Heath, Mulhuddart, Dublin 15",1950, Dublin 15,3 
"405. South Park, Kill Lane, Foxrock, Dublin 18",3500, Dublin 18,4 
"406. Shrewsbury Park , Ballsbridge, Ballsbridge, Dublin 4",5250, Dublin 4,3 
"407. Cowper Village, Off Cowper Road, Rathmines, Dublin 6",2100, Dublin 6,2
"408. Grace Park View Grace Park Road, Dublin 9, Whitehall, Dublin 9",5500, Dublin 9,5 
"409. Bluebell Avenue, Bluebell, Dublin 12",1800, Dublin 12,2 
"410. Downpatrick Road, Crumlin, Dublin 12",1350, Dublin 12,2
"411. homeville, Knocklyon, Dublin 16",2100, Dublin 16,3 
"412. 9 Castlegate Chase, Adamstown, Lucan, Co. Dublin",2100, Co. Dublin,3 
"413. Convent Lane, Rush, Co. Dublin",2700, Co. Dublin,4 
"414. Newtownpark Avenue, Blackrock, Co. Dublin",2500, Co. Dublin,3 
"415. 16 Foxrock Manor, Foxrock, Dublin 18",3750, Dublin 18,5 
"416. 4 The Copse, Weston Heights, Lucan, Co. Dublin",4000, Co. Dublin,5 
"417. Dublin Street, Skerries, Skerries, Co. Dublin",2250, Co. Dublin,4 
"418. Thatchers Way, Lusk, Co. Dublin",1800, Co. Dublin,3 
"419. 9 Temple Square, Orchard Road S, Dartry, Dublin 6",2300, Dublin 6,2 
"420. 49a Garville Lane, Rathgar, Dublin 6",2600, Dublin 6,3 
"421. Castlemoyne, Balgriffin, Dublin 13",2800, Dublin 13,5 
"422. Belleville, Blackhorse Ave, Navan Road (D7), Dublin 7",2400, Dublin 7,3 
"423. 62 Pembroke Road, Ballsbridge, Dublin 4",5800, Dublin 4,4 
"424. Donore Road, South Circular Road, Dublin 8",2700, Dublin 8,3 
"425. Beaumont ave, Churchtown, Dublin 14",3100, Dublin 14,4 
"426. 2 Mount Carmel Park, Firhouse, Dublin 24",1950, Dublin 24,3 
"427. The Pines, Howth Road, Killester, Dublin 3",2080, Dublin 3,3
"428. 35 Wainsfort Manor Crescent, Terenure, D6w, Terenure, Dublin 6",2500, Dublin 6,3 
"429. Lawrence Grove, Clontarf, Dublin 3",3350, Dublin 3,4 
"430. 62 Pembroke Road, Ballsbridge, Dublin 4",5800, Dublin 4,3 
"431. 23 Hawthorn Terrace, East Wall, Dublin 3",2800, Dublin 3,3 
"432. Hampton Street, Balbriggan, Co. Dublin",1800, Co. Dublin,2
"433. 7 Grove Avenue, Malahide, Co. Dublin",4000, Co. Dublin,5 
"434. 12 Talbot Court, Malahide, Co. Dublin",3200, Co. Dublin,5 
"435. 8 Mayfair, Coast Road, Malahide, Co. Dublin",2100, Co. Dublin,2 
"436. Whately Place, Upper Kilmacud Road, Stillorgan, Co. Dublin",2800, Co. Dublin,3 
"437. Kildonan Drive, Finglas, Dublin 11",2000, Dublin 11,3 
"438. 10 Lioscian, Swords, Co. Dublin",2000, Co. Dublin,3
"439. Barons Hall Grove, Balbriggan, Co. Dublin",1450, Co. Dublin,3 
"440. Granite Lodge, Fiery Lane, Glencullen, Co. Dublin",2100, Co. Dublin,3 
"441. Lower Dodder Road, Rathfarnham, Dublin 16",2700, Dublin 16,3
"442. Hillside Drive, Castle Park, Churchtown, Dublin 14",2725, Dublin 14,3 
"443. Glenview, Landscape Road, Churchtown, Dublin 14",3400, Dublin 14,5 
"444. Warrenstown Court, Blanchardstown, Dublin 15",1950, Dublin 15,3 
"445. Bushy Park Road, Rathgar, Dublin 6",6000, Dublin 6,4 
"446. 163 Hazelbury Park, Clonee, Co. Dublin",2499, Co. Dublin,4 
"447. Northbrook avenue, Ranelagh, Dublin 6",3000, Dublin 6,3 
"448. Shanowen road, Santry, Dublin 9",2600, Dublin 9,3 
"449. 48 Collins Avenue West, Donnycarney, Dublin 9",1900, Dublin 9,2 
"450. 62 Neagh Road, Terenure, Dublin 6",1900, Dublin 6,2
"451. Bluebell Road, Bluebell, Dublin 12",400, Dublin 12,
"452. 1 Ticknock Dale, Sandyford, Dublin 18",2200, Dublin 18,3 
"453. Santa Barbara, Killiney Hill Road, Killiney, Co. Dublin",5500, Co. Dublin,4 
"454. Old Golf Links, Malahide, Co. Dublin",4250, Co. Dublin,5 
"455. Spire View Lane, Rathgar, Dublin 6",2800, Dublin 6,3 
"456. 22 Highfield Road, Rathgar, Dublin 6",8000, Dublin 6,5 
"457. 22 Tournville Lodge, Rathfarnham, Dublin 14",1800, Dublin 14,2
"458. 49 Grangebrook Avenue, Rathfarnham, Dublin 16",3550, Dublin 16,4 
"459. 8 Corn Mill, Drumcondra, Dublin 9",2450, Dublin 9,3 
"460. 34 Wellington Street Upper, Dublin 7",3500, Dublin 7,3 
"461. 28 Balally Grove, Dundrum, Dublin 16",2600, Dublin 16,3 
"462. 2 Rossberry Avenue, Lucan, Co. Dublin",2800, Co. Dublin,4 
"463. 5, Swords, Co. Dublin",1400, Co. Dublin,4
"464. 4 Stillorgan Gate, Upper Kilmacud Road, Dundrum, Dublin 14",4000, Dublin 14,4 
"465. 12 Stillorgan Gate, Upper Kilmacud Road, Dundrum, Dublin 14",3200, Dublin 14,3 
"466. 999 Luas stop, Saggart, Co. Dublin",2500, Co. Dublin,4 
"467. Paloma 11 Esker cottages lucan, Lucan, Co. Dublin",2800, Co. Dublin,4
"468. Clevedon House, Strawberry Beds, Co. Dublin",1600, Co. Dublin,2
"469. Ashdale Drive, Terenure, Dublin 6",3300, Dublin 6,4 
"470. 193 Downpatrick Road, Crumlin, Dublin 12",2400, Dublin 12,3 
"471. Old, Co. Glen, Crumlin, Dublin 12",2300, Dublin 12,3 
"472. Craigford Avenue, Artane, Dublin 5",2600, Dublin 5,4 
"473. 74 Russell Avenue, Drumcondra, Dublin 3",2900, Dublin 3,3
"474. Rafters Road, Drimnagh, Dublin 12",3500, Dublin 12,4 
"475. Drimnagh Road, Walkinstown, Dublin 12",2500, Dublin 12,6 
"476. Luttrelstown, Castleknock, Dublin 15",2500, Dublin 15,4 
"477. Bannow Road, Cabra, Dublin 7",2070, Dublin 7,2
"478. New Row Square, New Row South, Dublin 8",2200, Dublin 8,2
"479. ""Oakwood"", Chapel Road, Portmarnock, South Co Dubl, Rathcoole, Co. Dublin",2800, Co. Dublin,4 
"480. Brookfield Road, Kilmainham, Dublin 8",1800, Dublin 8,2
"481. Fairway Drive, Dun Laoghaire, Co. Dublin",3750, Co. Dublin,5 
"1. Doire Uachtair, Furbo, Co. Galway",1850, Co. Galway,5 
"2. Stradbally North, Clarinbridge, Co. Galway",1290, Co. Galway,3 
"3. Ballyloughane, Renmore, Co. Galway",1700, Co. Galway,3 
"4. Ballycusheen, Cloghans Hill, Tuam, Kilconly, Co. Galway",800, Co. Galway,3 
"5. Rooaunmore, Claregalway, Co. Galway",1000, Co. Galway,3 
"6. Gort Na Glaise, Sandy Road, Bohermore, Co. Galway",1500, Co. Galway,4
"7. 13 Cottage Hill Athenry Road, Loughrea, Co. Galway",1125, Co. Galway,4 
"8. 37 Cottage Hill Athenry Road, Loughrea, Co. Galway",1125, Co. Galway,4 
"9. 1 Cong Road, Headford, Co. Galway",1200, Co. Galway,3 
"10. Oughterard, Co. Galway",900, Co. Galway,4
"11. Lemonfield Oughterard, Oughterard, Co. Galway",725, Co. Galway,
"12. Moycullen, Co. Galway",1000, Co. Galway,2
"13. Oughterard, Co. Galway",675, Co. Galway,
"14. Oughterard, Co. Galway",675, Co. Galway,2
"15. Roscide, Rosmuc, Co. Galway",608, Co. Galway,2 
"16. Gortgreine, Rahoon, Co. Galway",2000, Co. Galway,4 
"17. 172 Fearran Ri, Galway City, Co. Galway",1600, Co. Galway,4 
"18. Guilka, Menlough, Ballinasloe, Co. Galway",850, Co. Galway,3
"19. Rosshill, Oranmore, Co. Galway, Rosshill, Co. Galway",3500, Co. Galway,6 
"20. Barnagorteeny, Glann Road, Oughterard, Co. Galway",850, Co. Galway,3
"21. Portacarron, Oughterard, Co. Galway",1250, Co. Galway,3 
"22. 219 Lurgan Park, Renmore, Co. Galway",1800, Co. Galway,3
"23. Teal Cottage, Lough Cultra Castle, Gort, Co. Galway",900, Co. Galway,3 
"24. Ballybane Road, Ballybane, Co. Galway",320, Co. Galway,3 
"25. Renmore Road, Renmore, Co. Galway",1410, Co. Galway,3 
"26. Larrabeg, Ballyglunin, Co. Galway",1350, Co. Galway,4 
"27. Ashbrook, Oranmore, Co. Galway",1700, Co. Galway,4 
"28. 37 Cottage Hill 35 \'RADHARC NA SLEIBHTE\',Athenry, Loughrea, Co. Galway",1125, Co. Galway,4 
"29. 13 Cottage Hill, Athenry Road, Loughrea, Loughrea, Co. Galway",1125, Co. Galway,4 
"30. Lisheenkyle East, Oranmore, Co. Galway",1700, Co. Galway,5 
"31. Cul Aitinn, Knocknacarra, Co. Galway",1875, Co. Galway,6 
"32. Tiernea, Lettermore, Co. Galway",700, Co. Galway,4 
"33. Reilean, Roscam, Co. Galway",2000, Co. Galway,4 
"34. Tullinadaly Road, Tuam, Co. Galway",800, Co. Galway,3
"35. Cregmore, Cregcarragh, Claregalway, Co. Galway",1250, Co. Galway,4 
"36. Carrig Weir Tuam Co. Galway, Tuam, Co. Galway",950, Co. Galway,3 
"37. Gardenfield, Tuam, Co. Galway",1150, Co. Galway,5 
"38. Galway Road, Tuam, Co. Galway",850, Co. Galway,3
"39. 8 Riasc na Ri, Bothar Stiofain, Rahoon, Co. Galway",1400, Co. Galway,3 
"40. Newgrove, Newbridge, Co. Galway",750, Co. Galway,4 
"41. 47 Caiseal Cam, Roscam, Co. Galway",2200, Co. Galway,5 
"42. 16 Garran Iseal, Merlin Park, Co. Galway",1100, Co. Galway,2 
"43. Togher, Tuam, Co. Galway",900, Co. Galway,4 
"44. 9 Henry Street, Galway City, Co. Galway",1300, Co. Galway,2
"45. Parnell Avenue, Mervue, Co. Galway",1240, Co. Galway,3
"46. Leas Na Mara, Ballymoneen Road, Knocknacarra, Co. Galway",1320, Co. Galway,4 
"47. The Green, College Road, Galway City, Co. Galway",1695, Co. Galway,3
"48. 3 Pairc An Tempaill, Creggs, Co. Galway",700, Co. Galway,3 
"49. Stable Cottage, Chaeroyn House, Athenry, Athenry, Co. Galway",800, Co. Galway,3
"50. Country Meadows, Cloonthue, Tuam, Co. Galway",800, Co. Galway,3 
"51. Lissadyra, Tuam, Co. Galway",950, Co. Galway,4 
"52. Dun na Coiribe, Galway City, Co. Galway",600, Co. Galway,5 
"53. Water Lane, Bohermore, Galway City, Co. Galway",560, Co. Galway,5 
"54. Loch Inch, Aille, Barna, Co. Galway",2800, Co. Galway,5 
"55. 76 Woodfield, Tuam, Co. Galway",1050, Co. Galway,3 
"56. Cappagh, Dunmore, Co. Galway",700, Co. Galway,3
"57. Oran Island, Oranmore, Co. Galway",1200, Co. Galway,3
"58. Lenaboy Park, Salthill, Co. Galway",2000, Co. Galway,3 
"59. Palace Fields, Tuam, Co. Galway",1150, Co. Galway,4 
"60. 18 Cloonarkin Drive, Oranmore, Co. Galway",1400, Co. Galway,4 
"61. 17 Bru Na Mara, Fort Lorenzo, Salthill, Co. Galway",2000, Co. Galway,4 
"62. Moyleen, Loughrea, Co. Galway",1300, Co. Galway,4 
"63. Moyola Park, Newcastle, Co. Galway",2720, Co. Galway,5
"64. Tirellan Heights, Headford Road, Co. Galway",1100, Co. Galway,3
"65. No 9 danesfort drive, Loughrea, Co. Galway",1100, Co. Galway,4 
"66. Ivy house, kilbricken, Rosmuc, Co. Galway",950, Co. Galway,4 
"67. Cuil na Habhainn, Gort, Co. Galway",1100, Co. Galway,3 
"68. The Haven, Clybaun, Knocknacarra, near Salthill, Clybaun, Co. Galway",1600, Co. Galway,3 
"69. Carrowkeel, Leitrim, Loughrea, Co. Galway",1200, Co. Galway,4 
"70. Clos Na Feirme, Clonbur, Co. Galway",940, Co. Galway,3 
"71. Hardwood, Kiloran, Aughrim, Co. Galway",900, Co. Galway,3
"72. An Mhanistir, Claregalway, Co. Galway",350, Co. Galway,4 
"73. Crannagh, Kinvara, Co. Galway",1500, Co. Galway,5 
"74. Cartron, Gort road, Kinvara, Kinvara, Co. Galway",1500, Co. Galway,4 
"75. Cahreen, Craughwell, Craughwell, Co. Galway",900, Co. Galway,3 
"76. Croi na mBhaile, Carrabane, Loughrea, Co. Galway",950, Co. Galway,4
"77. 30a Emerson Avenue, Salthill, Co. Galway",1400, Co. Galway,2 
"78. Screeb, Screebe, Co. Galway",700, Co. Galway,3
"79. Ballymoneen, Ballymoneen, Co. Galway",1700, Co. Galway,4 
"80. ., Cornamona, Co. Galway",700, Co. Galway,3
"81. Kilbeg Clonbur, Clonbur, Co. Galway",520, Co. Galway,4
"82. 7 Thornberry, Barna, Co. Galway",2400, Co. Galway,4 
"83. Kilconnell, Ballinasloe, Co. Galway",850, Co. Galway,4 
"84. Grange, Corrandulla, Corrandulla, Co. Galway",1500, Co. Galway,4 
"85. 75 coill clocha, oranmore, galway, Oranmore, Co. Galway",1650, Co. Galway,5 
"86. Costa na Mara, Oranmore, Co. Galway",1700, Co. Galway,5 
"87. Berties cottage, derrigimbla, clifden, Clifden, Co. Galway",900, Co. Galway,3
"88. Carramore, Caherlistrane, Co. Galway",800, Co. Galway,3
"89. 5 Devon Court, Salthill, Co. Galway",2950, Co. Galway,5 
"90. 10 Carraig Linn, Caheronaun, Loughrea, Loughrea, Co. Galway",1000, Co. Galway,3 
"91. Carnamadra, Kinvara, Co. Galway",750, Co. Galway,3
"92. Colmans Terrace, Ennis Road, Gort, Co. Galway",1000, Co. Galway,3 
"93. 178 Rosan Glas, Rahoon, Co. Galway",2000, Co. Galway,4 
"94. Whitepark, Ballymacward, Co. Galway",700, Co. Galway,4
"95. truskey East, Barna, Co. Galway",1500, Co. Galway,3
"96. 20 Abbeylands Dunmore County Galway, Dunmore, Co. Galway",750, Co. Galway,3
"97. 9 Abbey Terrace, Loughrea, Co. Galway",950, Co. Galway,3 
"98. New Line Athenry Galway, Athenry, Co. Galway",2450, Co. Galway,5 
"1. Brackhill, Castlemaine, Co. Kerry",600, Co. Kerry,4
"2. Ardea, Tuosist, Kenmare, Co. Kerry",900, Co. Kerry,3 
"3. Opulent Secluded Rental, Killarney, Co. Kerry",2350, Co. Kerry,4 
"4. Cois Tra, Ballinskelligs, Co. Kerry",1600, Co. Kerry,3 
"5. Seafort, Dooneast, Ballybunion, Co. Kerry",850, Co. Kerry,3 
"6. Ardoughter Ballyduff, Ballyduff, Co. Kerry",800, Co. Kerry,4 
"7. The Crescent Greenfileds Firies Killarney, Killarney, Co. Kerry",900, Co. Kerry,3 
"8. 29 Clarin Wood, Rathmore, Co. Kerry",1000, Co. Kerry,5 
"9. 25 Lackabane Village, Fossa, Killarney, Co. Kerry",1200, Co. Kerry,4 
"10. Beechwood Ave, Park Rd, Killarney, Co. Kerry",1050, Co. Kerry,3 
"11. Mountway, Ballyheigue, Co. Kerry",700, Co. Kerry,3 
"12. Fenit Atlantic Village, Fenit, Co. Kerry",685, Co. Kerry,3 
"13. Lassaboy, Castlemaine, Co. Kerry",950, Co. Kerry,3 
"14. The Sands, Ballybunion, Co. Kerry",850, Co. Kerry,4 
"15. Sli Na Speire, Clieveragh, Listowel, Co. Kerry",600, Co. Kerry,3 
"16. O Kelly\'s Villas, Killarney, Killarney, Co. Kerry",900, Co. Kerry,2
"17. Gortadrislig, Lixnaw, Co. Kerry",675, Co. Kerry,2
"18. Taulaght, Tralee, Fenit, Co. Kerry",1400, Co. Kerry,6 
"19. Beenoskee, Ballyard, Tralee, Co. Kerry",1200, Co. Kerry,4 
"20. Main Street, Causeway, Co. Kerry",550, Co. Kerry,2
"21. Hillside, Poulawaddra, Tralee, Co. Kerry",750, Co. Kerry,3 
"22. Lyracrumpane, Tralee, Listowel, Lycracrumpane, Co. Kerry",700, Co. Kerry,3
"23. Churchill, The Spa, Fenit, Co. Kerry",1000, Co. Kerry,4 
"24. Baile An Tooreen, Killorglin, Co. Kerry",800, Co. Kerry,3 
"25. Lomanaugh, Sneem, Co. Kerry",625, Co. Kerry,3 
"26. Templenoe, Kenmare, Co. Kerry",975, Co. Kerry,3 
"27. Gortreagh Cottage, Fossa, Co. Kerry",700, Co. Kerry,2
"28. Main St., Killorglin, Co. Kerry",675, Co. Kerry,3
"29. Caherslee, Tralee, Co. Kerry",900, Co. Kerry,3 
"30. No. 48 Knocklyne Valley, Sunhill, Killorglin, Co. Kerry",800, Co. Kerry,3 
"31. The Village, Lixnaw, Co. Kerry",750, Co. Kerry,3
"32. Termons Upper, Waterville, Co. Kerry",975, Co. Kerry,3 
"33. Ard Carraig, Kenmare, Co. Kerry",900, Co. Kerry,3 
"34. sunhill, Killorglin, Co. Kerry",800, Co. Kerry,4 
"35. Sunny Hill, Kenmare, Co. Kerry",800, Co. Kerry,3 
"36. 12 Dun an Oir, Groyne Killorglin, Killorglin, Co. Kerry",840, Co. Kerry,4 
"37. 24 Highfield Grove, Caherslee, Tralee, Co. Kerry",950, Co. Kerry,4 
"38. No 2 Flesk Grove, Castleisland, Co. Kerry",700, Co. Kerry,3 
"39. Abbeydorney Road, Tralee, Co. Kerry",750, Co. Kerry,3
"40. The Grove, Mounthawk, Tralee, Co. Kerry",1250, Co. Kerry,4 
"41. Cluain Ard Ballyvelly, Tralee, Co. Kerry",850, Co. Kerry,3 
"42. Rosehill, Firies, Killarney, Co. Kerry",750, Co. Kerry,2 
"43. 10 Caragh Village, Caragh Lake, Co. Kerry",750, Co. Kerry,3 
"44. SEAVIEW HOUSE, CURRAHEEN, Tralee, Co. Kerry",750, Co. Kerry,3 
"45. Kells, Glenbeigh, Co. Kerry",750, Co. Kerry,3 
"46. Sunhill, Killorglin, Co. Kerry",900, Co. Kerry,4 
"47. Mountain View, Killorglin, Co. Kerry",675, Co. Kerry,4 
"48. Rangue, Killorglin, Co. Kerry",750, Co. Kerry,3
"49. Ardcanaught House, Castlemaine, Co. Kerry",625, Co. Kerry,4 
"50. Droum, Glenbeigh, Co. Kerry",750, Co. Kerry,4 
"51. Baile An Tooreen, Killorglin, Co. Kerry",800, Co. Kerry,3 
"52. School Road, Killorglin, Co. Kerry",750, Co. Kerry,3
"53. School Road, Killorglin, Co. Kerry",750, Co. Kerry,3
"54. Laune View, Killorglin, Co. Kerry",400, Co. Kerry,
"55. 29 Langford St, Killorglin, Co. Kerry",700, Co. Kerry,3 
"56. Teachers Lodge Ownagarry, Killorglin, Co. Kerry",900, Co. Kerry,4 
"57. Caragh Glen, Caragh Lake, Killorglin, Co. Kerry",850, Co. Kerry,3 
"58. Ballinvosherig West, Tralee, Co. Kerry",900, Co. Kerry,4 
"59. 12 Cluain Na Fhiaidh, Lispole, Dingle, Co. Kerry",850, Co. Kerry,3
"60. Ballycasheen Heights, Upper Park Road, Killarney, Co. Kerry",1200, Co. Kerry,5 
"61. 2 St. John's Court, Tralee, Co. Kerry",1000, Co. Kerry,3 
"62. willow court, Listowel, Co. Kerry",750, Co. Kerry,3 
"63. Lerrig South, Ardfert, Co. Kerry",950, Co. Kerry,4 
"64. Knockavota, Milltown, Co. Kerry",700, Co. Kerry,3
"65. Abbeylands, Milltown, Co. Kerry",800, Co. Kerry,3 
"66. 2 Brook Lodge Killarney Rd., Kenmare, Co. Kerry",1100, Co. Kerry,4 
"67. Ardraw, Beaufort, Co. Kerry",900, Co. Kerry,4 
"68. Ardrinane, Anascaul, Co. Kerry",800, Co. Kerry,3 
"69. Ref 792 - No. 6 Cois Tra, Ballinskelligs, Co. Kerry",850, Co. Kerry,3 
"70. Ref 790 - No. 5 Cois Tra, Ballinskelligs, Co. Kerry",750, Co. Kerry,3 
"71. Ref 788 - Cottage, Old Post Office Street, Cahersiveen, Co. Kerry",650, Co. Kerry,2
"72. Ardmullen, Kenmare, Co. Kerry",1050, Co. Kerry,3 
"73. Shandrum, Kilgarvan, Co. Kerry",800, Co. Kerry,4 
"74. 20 The Brambles, Kit Aherne Road, Ballybunion, Co. Kerry",550, Co. Kerry,3 
"75. Beech Green, Caherdown Woods, Listowel, Listowel, Co. Kerry",800, Co. Kerry,3 
"76. Beech Green, Caherdown Woods, Listowel, Co. Kerry",850, Co. Kerry,3 
"1. Riverside, Portarlington, Co. Laois",1000, Co. Laois,3 
"2. 13, The Hermitage, Borris Road, Portlaoise, Co. Laois",1100, Co. Laois,3
"3. Radharc Na Sleibhte, Shannon Road, Mountrath, Co. Laois",900, Co. Laois,3 
"4. 44, lake drive, Kilminchy, Portlaoise, Co. Laoise, Portlaoise, Co. Laois",1000, Co. Laois,3 
"5. Castlegate, Portarlington, Co. Laois",1200, Co. Laois,4 
"6. Burnville, Ballyfin Road, Portlaoise, Co. Laois",950, Co. Laois,3 
"7. Aghnaharna Court, Portlaoise, Co. Laois",1300, Co. Laois,4 
"8. Higgins Park, Fairgreen, Portlaoise, Co. Laois",900, Co. Laois,2 
"9. Rathevan Heights, Portlaoise, Co. Laois",1200, Co. Laois,4 
"10. 4 Ossory Court, Borris-in-Ossory, Co. Laois",900, Co. Laois,5 
"11. Rossvale, Mountmellick Road, Portlaoise, Co. Laois",1150, Co. Laois,4
"12. Na Cluain Mountrath, Mountrath, Co. Laois",875, Co. Laois,4 
"13. Rathevan Close, Portlaoise, Co. Laois",900, Co. Laois,2 
"14. Rossdarragh Glen, Rathevan, Portlaoise, Co. Laois",975, Co. Laois,3 
"15. New Inn, Emo, Co. Laois",2500, Co. Laois,5 
"16. Lake Grove, Kilminchy, Portlaoise, Co. Laois",1100, Co. Laois,4 
"17. Russell Close, Gracefield Manor, Ballylynan, Co. Laois",1100, Co. Laois,4 
"18. The Sycamores, Kilnacourt Woods, Portarlington, Co. Laois",1100, Co. Laois,3 
"19. 63 Rinuccini, Portlaoise, Co. Laois",1250, Co. Laois,3 
"20. Capponellan, Durrow, Co. Laois",1100, Co. Laois,4 
"21. Glenkeen Park, Fairgreen, Portlaoise, Co. Laois",1100, Co. Laois,4 
"22. 24 Rath Gailine, Dublin Road, Portlaoise, Co. Laois",900, Co. Laois,2 
"23. 8 powerscourt Portlaoise, Portlaoise, Co. Laois",1100, Co. Laois,3 
"24. 2 Grattan place, Portlaoise, Co. Laois",1150, Co. Laois,3 
"25. Clondarrig Court, Bellingham, Portlaoise, Co. Laois",1150, Co. Laois,3 
"26. Foxcroft Avenue, Portarlington, Co. Laois",1000, Co. Laois,3
"27. 25 Primrose Avenue, Esker Hills, Portlaoise, Co. Laois",1200, Co. Laois,4 
"28. Whitefields, Station Road, Portarlington, Co. Laois",800, Co. Laois,3 
"29. Ivy House, The Heritage Golf & Country Club, Killenard, Co. Laois",4800, Co. Laois,5 
"30. Coote Street, Portlaoise, Co. Laois",1000, Co. Laois,2 
"1. Mullagh, Dromahair, Co. Leitrim",550, Co. Leitrim,
"2. Funshinagh, Keshcarrigan, Carrick-on-Shannon, Keshcarrigan, Co. Leitrim",620, Co. Leitrim,4 
"3. Hyde St, Mohill, Co. Leitrim",500, Co. Leitrim,3 
"4. 2 Cluain Alainn, Carrigallen, Co. Leitrim",650, Co. Leitrim,4 
"5. Jacob\'s Well, Druminalass, Ballinagleragh, Co. Leitrim",600, Co. Leitrim,6 
"6. Ardrum, Ballinamore, Co. Leitrim",500, Co. Leitrim,3
"7. Lord Leitrim Court , Rynn Castle Estate, Mohill, Co. Leitrim",590, Co. Leitrim,3 
"8. Earls Court, Lough Rynn Estate, Mohill, Co. Leitrim",580, Co. Leitrim,3 
"9. Crannog, Keshcarrigan, Co. Leitrim",550, Co. Leitrim,3 
