House Index,Address,Price,County,Room,Approx price per room
40,"No 2 The Mill Cottage, Stranorlar, Co. Donegal",560, Co. Donegal,3 ,186.67
41,"No 14 Glenview Park, Ballybofey, Co. Donegal",565, Co. Donegal,4,141.25
42,"36 Cuirt Aishling, Ballybofey, Co. Donegal",650, Co. Donegal,3 ,216.67
43,"No 2 The Mill Cottage, Stranorlar, Co. Donegal",560, Co. Donegal,3 ,186.67
44,"14 Gerards Way, Carndonagh, Co. Donegal",440, Co. Donegal,3,146.67
45,"Rathmullan Cottage, Rathmullan, Co. Donegal",600, Co. Donegal,3 ,200.00
46,"Durgan House, Ramelton, Co. Donegal",1995, Co. Donegal,5 ,399.00
47,"Orchard Grove, Newtown Cunningham, Co. Donegal",700, Co. Donegal,3 ,233.33
48,"Coylin Court, Ramelton, Co. Donegal",600, Co. Donegal,3 ,200.00
49,"Beinn Aoibhinn, Letterkenny, Co. Donegal",900, Co. Donegal,4 ,225.00
50,"Mountain View, Letterkenny, Co. Donegal",800, Co. Donegal,4 ,200.00
51,"Lanalea House, Oldtown Road, Letterkenny, Co. Donegal",650, Co. Donegal,4 ,162.50
52,"Hollywell, Killea, Co. Donegal",560, Co. Donegal,2,280.00
53,"Lisnennan Court, Letterkenny, Co. Donegal",750, Co. Donegal,4 ,187.50
54,"Gortlee, Ballyraine, Letterkenny, Co. Donegal",900, Co. Donegal,4 ,225.00
55,"Ceanann View, Carnamuggagh Upper, Letterkenny, Co. Donegal",650, Co. Donegal,3,216.67
56,"Lisnenan Court, Letterkenny, Co. Donegal",900, Co. Donegal,4 ,225.00
57,"12 College Park Letterkenny, Letterkenny, Co. Donegal",800, Co. Donegal,6 ,133.33
58,"38 The Rectory, Fahan, Co. Donegal",780, Co. Donegal,3 ,260.00
59,"Ramelton Road, Letterkenny, Co. Donegal",1500, Co. Donegal,5 ,300.00
60,"Rann Mor Walk, Letterkenny, Co. Donegal",750, Co. Donegal,3 ,250.00
61,"49 Rowan Park, Letterkenny, Co. Donegal",700, Co. Donegal,3 ,233.33
62,"22 Gort na Greine, Carnamuggagh, Letterkenny, Co. Donegal",700, Co. Donegal,3 ,233.33
63,"67 Gleann Tain Manor, Letterkenny, Co. Donegal",750, Co. Donegal,3 ,250.00
64,"Lunniagh, Derrybeg, Co. Donegal",1050, Co. Donegal,4 ,262.50
65,"meenahalla, Glenties, Co. Donegal",475, Co. Donegal,4,118.75
66,"20 casrleview Raphoe, Raphoe, Co. Donegal",520, Co. Donegal,3 ,173.33
67,"Drimnaherk East, Letterbarra, Co. Donegal",580, Co. Donegal,2,290.00
68,"The Commons, Killybegs, Co. Donegal",575, Co. Donegal,4,143.75
69,"10 Keenaghan, Kilcar, Co. Donegal",500, Co. Donegal,3,166.67
70,"Druminor, Buncrana, Co. Donegal",875, Co. Donegal,6 ,145.83
71,"Alt Crescent, Castlefin, Co. Donegal",850, Co. Donegal,4 ,212.50
72,"The Cottage, Shanvalley, Castlefin, Co. Donegal",550, Co. Donegal,2,275.00
73,"The Maples, Letterkenny, Co. Donegal",850, Co. Donegal,4 ,212.50
74,"Carrickfinn, Kincasslagh, Co. Donegal",640, Co. Donegal,3 ,213.33
75,"Coolmore, Rossnowlagh, Co. Donegal",430, Co. Donegal,6,71.67
1,"67 Grosvenor Court, Clontarf, Dublin 3",2555, Dublin 3,3 ,851.67
2,"Woodside Drive, Rathfarnham, Dublin 14",4750, Dublin 14,6 ,791.67
3,"Belarmine Park, Stepaside, Dublin 18",3800, Dublin 18,4 ,950.00
4,"Geraldine Street, Dublin 7",2700, Dublin 7,3,900.00
5,"8 The Avenue, Marianella, Rathgar, Dublin 6",5500, Dublin 6,5 ,1100.00
6,"99 Inchicore Rd., Kilmainham, Dublin 8",2600, Dublin 8,3,866.67
7,"Clogher Road, Crumlin, Dublin 12",1900, Dublin 12,2,950.00
8,"13 Milltown Avenue, Mount St Annes, Milltown, Dublin 6",2750, Dublin 6,3 ,916.67
9,"54 Raglan Lane, Ballsbridge, Dublin 4",6500, Dublin 4,3 ,2166.67
10,"Balnagowan, Palmerston Park, Dartry, Dublin 6",3000, Dublin 6,4 ,750.00
11,"Castleknock, Dublin 15, Castleknock, Dublin 15",2300, Dublin 15,3 ,766.67
12,"Brookvale Downs, Rathfarnham, Dublin 14",2250, Dublin 14,3 ,750.00
13,"32 North Circular Road, North Circular Road, Dublin 1",20000, Dublin 1,11 ,1818.18
14,"1 St. Vincents Cottages, Blackhorse Avenue, Dublin 7",2900, Dublin 7,3 ,966.67
15,"Bridgehouse, Ballyboughal, Co. Dublin",1200, Co. Dublin,2,600.00
16,"Joy Streets, Dublin 4",2500, Dublin 4,2,1250.00
17,"Brewery Road, Stillorgan, Co. Dublin",2950, Co. Dublin,4 ,737.50
18,"Kilmore Avenue, Killiney, Co. Dublin",7950, Co. Dublin,5 ,1590.00
19,"Wellington Road, Ballsbridge, Dublin 4",7500, Dublin 4,4 ,1875.00
20,"Drumnigh Wood, Portmarnock, Co. Dublin",3500, Co. Dublin,4 ,875.00
21,"Drumnigh Wood, Portmarnock, Co. Dublin",3500, Co. Dublin,4 ,875.00
22,"Kingstown Mews, Park Lane, Sandycove, Co. Dublin",3750, Co. Dublin,4 ,937.50
23,"Bushy Park House, Terenure, Dublin 6w",5500, Dublin 6w,5 ,1100.00
24,"Grace Park View Grace Park Road, Dublin 9, Whitehall, Dublin 9",5500, Dublin 9,5 ,1100.00
25,"Island View, Malahide, Co. Dublin",2200, Co. Dublin,3,733.33
26,"Castleway, Kinsealy Lane, Malahide, Co. Dublin",3500, Co. Dublin,4 ,875.00
27,"7 Marina Village, Malahide, Co. Dublin, Malahide, Co. Dublin",3500, Co. Dublin,4 ,875.00
28,"Waterloo Place, Ballsbridge, Dublin 4",3500, Dublin 4,2 ,1750.00
29,"Monaloe Avenue, Blackrock, Co. Dublin",2750, Co. Dublin,4,687.50
30,"Foxrock Mount, Foxrock Park, Dublin 18, Foxrock, Dublin 18",3000, Dublin 18,4 ,750.00
31,"Summerfield Grove, Clonsilla, Dublin 15",1850, Dublin 15,3 ,616.67
32,"Cairnfort, Enniskerry Road, Stepaside, Dublin 18",3650, Dublin 18,4 ,912.50
33,"19 Lanesville, Monkstown Avenue, Co Dublin, Monkstown, Co. Dublin",3700, Co. Dublin,3 ,1233.33
34,"Abbotts Grove Avenue, Knocklyon, Dublin 16",2300, Dublin 16,3 ,766.67
35,"Farmleigh Close, Castleknock, Dublin 15",2600, Dublin 15,5 ,520.00
36,"Inglenook Wood, Glenamuck Road, Carrickmines, Dublin 18",3500, Dublin 18,4 ,875.00
37,"Terenure Road West, Terenure, Dublin 6",4000, Dublin 6,4 ,1000.00
38,"Dunbar, Off Eglington Road, Donnybrook, Donnybrook, Dublin 4",2980, Dublin 4,3 ,993.33
39,"Malahide Village Hanlons Lane, Malahide, Co. Dublin",4900, Co. Dublin,4 ,1225.00
40,"Lissadel House Bissetts Strand Malahide Estuary, Malahide, Co. Dublin",3900, Co. Dublin,4 ,975.00
41,"Marine Parade, Sandycove, Sandycove, Co. Dublin",8500, Co. Dublin,4 ,2125.00
42,"Blooms Court, 47A Upper Clanbrassil Street, dublin, Dublin 8",3700, Dublin 8,4 ,925.00
43,"Rockville crescent, Blackrock, Co. Dublin",2750, Co. Dublin,4 ,687.50
44,"St Ignatius Avenue, Drumcondra, Dublin 9",1830, Dublin 9,2,915.00
45,"Collinswood, Collins Avenue, Whitehall, Dublin 9",2600, Dublin 9,3 ,866.67
46,"Heathfield Monkstown Road, Monkstown, Co. Dublin",2150, Co. Dublin,2,1075.00
47,"41 St. Johns Road, Sandymount, Dublin 4",3490, Dublin 4,3 ,1163.33
48,"Clancy Quay Phase Two By Kennedy Wilson, Islandbridge, Dublin 8",3150, Dublin 8,3 ,1050.00
49,"Nephin Road, Navan Road (D7), Dublin 7",2300, Dublin 7,3,766.67
50,"20 Millbrook Village, Milltown, Dublin 6",2400, Dublin 6,2,1200.00
51,"6 Glenbourne Ave, Leopardstown, Dublin 18",2250, Dublin 18,3 ,750.00
52,"101 Upper Leeson Street, Dublin 4",4950, Dublin 4,3 ,1650.00
53,"Gordon Street, Ringsend, Dublin 4",2700, Dublin 4,2 ,1350.00
54,"Victoria Road, Clontarf, Dublin 3",2200, Dublin 3,2,1100.00
55,"All Hallows Square, Drumcondra, Dublin 9",2500, Dublin 9,3 ,833.33
56,"4 boolvogue road eastwall, East Wall, Dublin 3",1950, Dublin 3,2,975.00
57,"16 Clyde Lane, Ballsbridge, Dublin 4",6000, Dublin 4,4 ,1500.00
58,"Birnam Upper adelaide road Glenageary Co. Dublin, Glenageary, Co. Dublin",4250, Co. Dublin,4 ,1062.50
59,"2 woodlands lower road, Strawberry Beds, Co. Dublin",1950, Co. Dublin,3,650.00
60,"5 Brusna Cottages, Blackrock, Co. Dublin",2300, Co. Dublin,2 ,1150.00
61,"24 Spire View Lane, Rathgar, Dublin 6",2800, Dublin 6,3 ,933.33
62,"77 Carysfort Park, Blackrock, Co. Dublin",2950, Co. Dublin,3 ,983.33
63,"22 Castleknock Crescent, Castleknock, Dublin 15",2200, Dublin 15,3,733.33
64,"7 Crescent Place, Clontarf, Dublin 3",1850, Dublin 3,3 ,616.67
65,"Bow Bridge, Kilmainham, Dublin 8",2400, Dublin 8,2 ,1200.00
66,"Coliemore Road, Dalkey, Co. Dublin",4975, Co. Dublin,4 ,1243.75
67,"68a Vernon Avenue, Clontarf, Dublin 3",2050, Dublin 3,2 ,1025.00
68,"High Park, Grace Park Road, Drumcondra, Dublin 9",2500, Dublin 9,3 ,833.33
69,"Laverna Avenue, Castleknock, Dublin 15",2500, Dublin 15,4 ,625.00
70,"Wainsfort Manor Crescent, Terenure, Dublin 6w",2300, Dublin 6w,3 ,766.67
71,"3 Wellington Mews, Wellington Lane, Dublin 4",2500, Dublin 4,2,1250.00
72,"Maranboy Wyestown, Oldtown, Co. Dublin",1200, Co. Dublin,1,1200.00
73,"St Kevin's Parade, Dublin 8",1950, Dublin 8,1,1950.00
74,"Annfield Drive, Castleknock, Dublin 15",1800, Dublin 15,3 ,600.00
75,"Chapel Farm Road, Lusk, Co. Dublin",1560, Co. Dublin,3 ,520.00
76,"Beechmount, Glasnevin, Dublin 9",2000, Dublin 9,3 ,666.67
77,"60 Dale Road, Stillorgan, Co. Dublin",2200, Co. Dublin,4 ,550.00
78,"Corrib House Puck Castle lane, Shankill, Dublin 18",2000, Dublin 18,6 ,333.33
79,"Avoca Avenue, Blackrock, Co. Dublin",2600, Co. Dublin,3 ,866.67
80,"Tymon North Lawns, Tallaght, Dublin 24",1200, Dublin 24,3,400.00
81,"Saint Mary's Lane, Ballsbridge, Dublin 4",2300, Dublin 4,2,1150.00
82,"Russell Lawns, Russell Square, Tallaght, Dublin 24",2200, Dublin 24,3 ,733.33
83,"St. Johns, Sandymount, Dublin 4",3450, Dublin 4,4 ,862.50
84,"Oaklands, Swords, Co. Dublin",1750, Co. Dublin,3,583.33
85,"Portbello Road, Portobello, Dublin 8",2160, Dublin 8,2,1080.00
86,"The Moorings, Killiney, Co. Dublin",4500, Co. Dublin,4 ,1125.00
87,"Lavish Period Home & Gardens, Ballsbridge, Dublin 4",14950, Dublin 4,6 ,2491.67
88,"Guinness Cottages, Rialto, Dublin 8",2000, Dublin 8,2,1000.00
89,"Corporate Rental Merrion Road, Ballsbridge, Dublin 4",4000, Dublin 4,4 ,1000.00
90,"Castleview Avenue, Swords, Co. Dublin",1770, Co. Dublin,3 ,590.00
91,"Killiney Hill Road, Killiney, Co. Dublin",3500, Co. Dublin,3 ,1166.67
92,"Glenville Road, Castleknock, Dublin 15",2500, Dublin 15,5 ,500.00
93,"Crinken Lodge, Old Bray Road, Shankill, Dublin 18",2500, Dublin 18,3 ,833.33
94,"Kensington Manor, Rochestown Avenue, Dun Laoghaire, Co. Dublin",3500, Co. Dublin,4 ,875.00
95,"34 Huntstown Road, Huntstown, Dublin 15",1900, Dublin 15,3,633.33
96,"Collins Avenue, Whitehall, Dublin 9",2050, Dublin 9,3,683.33
97,"Annfield View, Castleknock, Dublin 15",1950, Dublin 15,3 ,650.00
98,"Iveragh Road, Whitehall, Dublin 9",2050, Dublin 9,3,683.33
99,"Whitehall road, Whitehall, Dublin 9",3300, Dublin 9,5 ,660.00
100,"Liffey Valley Park, Lucan, Co. Dublin",1900, Co. Dublin,3 ,633.33
101,"Correybeg, Templeogue, Dublin 6w",3500, Dublin 6w,4 ,875.00
102,"Victorian Villa, Synge St, Dublin 8",4200, Dublin 8,3 ,1400.00
103,"Gledswood Mews, Clonskeagh, Dublin 14",3600, Dublin 14,3 ,1200.00
104,"10, the avenue, robswall, malahide, Malahide, Co. Dublin",3700, Co. Dublin,4 ,925.00
105,"Sion Hill, Blackrock, Co. Dublin",2450, Co. Dublin,3 ,816.67
106,"7 Cherrywood Park, Loughlinstown, Co. Dublin",2950, Co. Dublin,4 ,737.50
107,"Kilbogget house, shrewsbury wood, Cabinteely, Dublin 18",2700, Dublin 18,4 ,675.00
108,"Barton Drive, Rathfarnham, Dublin 14",2300, Dublin 14,3 ,766.67
109,"Liffey Valley Park, Lucan, Co. Dublin",1850, Co. Dublin,3 ,616.67
110,"Ely Green, Killininny, Ballycullen, Dublin 24",2000, Dublin 24,3 ,666.67
111,"Cranmer Lane (Off Haddington Rd), Ballsbridge, Dublin 4",2600, Dublin 4,2 ,1300.00
112,"Mount Merrion Ave, Blackrock, Co. Dublin",4950, Co. Dublin,5 ,990.00
113,"5 Belarmine Crescent, Stepaside, Dublin 18",2028, Dublin 18,3 ,676.00
114,"Rocwood, Stillorgan Road, Stillorgan, Co. Dublin",2860, Co. Dublin,4 ,715.00
115,"Glengara Park, Glenageary, Co. Dublin",3500, Co. Dublin,4 ,875.00
116,"Avoca Road, Blackrock, Co. Dublin",4375, Co. Dublin,5 ,875.00
117,"Hillside, Dalkey, Co. Dublin",4000, Co. Dublin,4 ,1000.00
118,"Rocwood, Foxrock, Dublin 18",2860, Dublin 18,4 ,715.00
119,"Smiths Cottages, Off Bushfield Terrace, Donnybrook, Dublin 4",2500, Dublin 4,2 ,1250.00
120,"Baggot Lane, Ballsbridge, Dublin 4",3300, Dublin 4,3 ,1100.00
121,"Havelock Square, Sandymount, Dublin 4",2500, Dublin 4,2 ,1250.00
122,"185 Errigal road, Drimnagh, Dublin 12",1990, Dublin 12,3,663.33
123,"The Coast Road, Malahide, Co. Dublin",3600, Co. Dublin,3 ,1200.00
124,"Albany Avenue, Monkstown, Co. Dublin",4500, Co. Dublin,3 ,1500.00
125,"Ballsbridge Avenue, Ballsbridge, Dublin 4",5000, Dublin 4,3 ,1666.67
126,"Russell Crescent, Russell Square, Tallaght, Dublin 24",2150, Dublin 24,3 ,716.67
127,"Maplewood Park, Tallaght, Dublin 24",1835, Dublin 24,3,611.67
128,"Gate Lodge, Seamount Road, Malahide, Malahide, Co. Dublin",2300, Co. Dublin,2,1150.00
129,"27 Drynam Crescent, Drynam Hall, Kinsealy, Co. Dublin",2550, Co. Dublin,4 ,637.50
130,"Deerhaven park, Clonee, Dublin 15",2200, Dublin 15,3 ,733.33
131,"Green Isle Road, Grange Castle, Co. Dublin",1800, Co. Dublin,2,900.00
132,"Kingswood Cross, Citywest, Co. Dublin",1800, Co. Dublin,2,900.00
133,"No. 4 Thatchers Way, Lusk, Co. Dublin",1800, Co. Dublin,3 ,600.00
134,"Dublin Street, Skerries, Skerries, Co. Dublin",1950, Co. Dublin,4 ,487.50
135,"Seapark, Malahide, Co. Dublin",2100, Co. Dublin,3 ,700.00
136,"Friarsland - 10 minutes walk to LUAS, Clonskeagh, Dublin 14",4750, Dublin 14,6 ,791.67
137,"17 Glencairn Lawn, The Gallops, Leopardstown, Dublin 18",2750, Dublin 18,3,916.67
138,"98 Murphystown Road - just off M50, opposite the L, Sandyford, Dublin 18",3000, Dublin 18,4 ,750.00
139,"232 The Crescent, Park West, Dublin 12",2400, Dublin 12,3 ,800.00
140,"Boltan Green, Knocksedan Demesne, Brackenstown, Swords, Co. Dublin",2065, Co. Dublin,4 ,516.25
141,"Proby Square, Blackrock, Co. Dublin",6000, Co. Dublin,5 ,1200.00
142,"Glandore Park, Lower Mounttown Road, Monkstown, Co. Dublin",2700, Co. Dublin,4 ,675.00
143,"Jameson Orchard, Malahide, Co. Dublin",2350, Co. Dublin,3 ,783.33
144,"Willbrook Estate, Rathfarnham, Dublin 14",2200, Dublin 14,4,550.00
145,"Glenview Park, Tallaght, Dublin 24",2200, Dublin 24,4 ,550.00
146,"Belton Park Gardens, Donnycarney, Dublin 9",2400, Dublin 9,3,800.00
147,"Wellington Road, Ballsbridge, Dublin 4",7500, Dublin 4,4 ,1875.00
148,"Simmonscourt Castle, Simmonscourt Road, Ballsbridge, Dublin 4",10000, Dublin 4,4 ,2500.00
149,"Sorrento Road, Dalkey, Co. Dublin",5950, Co. Dublin,5 ,1190.00
150,"Sandycove Avenue West, Sandycove, Co. Dublin",4000, Co. Dublin,4 ,1000.00
151,"Killiney Road, Killiney, Co. Dublin",3950, Co. Dublin,5 ,790.00
152,"Adelaide Road, Glenageary, Co. Dublin",3200, Co. Dublin,4,800.00
153,"Marine Avenue, Sandycove, Co. Dublin",5000, Co. Dublin,4 ,1250.00
154,"Templeview, Temple Crescent, Blackrock, Co. Dublin",4500, Co. Dublin,4 ,1125.00
155,"Ailesbury Road, Ballsbridge, Dublin 4",15000, Dublin 4,6 ,2500.00
156,"Kilmore Avenue, Killiney, Co. Dublin",7950, Co. Dublin,5 ,1590.00
157,"The Village Gate, Dalkey, Co. Dublin",1700, Co. Dublin,2,850.00
158,"Kilmore Avenue, Killiney, Co. Dublin",34000, Co. Dublin,5 ,6800.00
159,"The Elms, Abberley, Shanganagh Road, Killiney, Co. Dublin",1850, Co. Dublin,2,925.00
160,"Simmonscourt Castle, Simmonscourt Road, Ballsbridge, Dublin 4",10000, Dublin 4,4 ,2500.00
161,"Lower Glenageary Road, Glenageary, Co. Dublin",2800, Co. Dublin,5 ,560.00
162,"The Cloisters, Carysfort Avenue, Blackrock, Co. Dublin",3250, Co. Dublin,4,812.50
163,"Stillorgan Park, Blackrock, Co. Dublin",4500, Co. Dublin,5 ,900.00
164,"Foxrock Mount, Foxrock, Dublin 18",2750, Dublin 18,4 ,687.50
165,"Longwood Park, Rathfarnham, Dublin 14",2100, Dublin 14,3,700.00
166,"Northbrook walk, Ranelagh, Dublin 6",2300, Dublin 6,2 ,1150.00
167,"Forge Lane, Lusk, Co. Dublin",1482, Co. Dublin,2 ,741.00
168,"Seaview Avenue, East Wall, Dublin 3",2500, Dublin 3,3 ,833.33
169,"Westminster Lawns, Foxrock, Dublin 18",3600, Dublin 18,4 ,900.00
170,"Belmont Lawn, Stillorgan, Co. Dublin",3300, Co. Dublin,4 ,825.00
171,"Rose Cottage, Mill Lane, Palmerstown, Dublin 20",2800, Dublin 20,2 ,1400.00
172,"Marlborough Road, Donnybrook, Dublin 4",5900, Dublin 4,3 ,1966.67
173,"Kelston Avenue, Leopardstown Road, Dublin 18, Foxrock, Dublin 18",2800, Dublin 18,4 ,700.00
174,"14 Dundela Haven, Sandycove, Sandycove, Co. Dublin",1850, Co. Dublin,2,925.00
175,"Ballintyre Heath, Dublin 16., Ballinteer, Dublin 16",2800, Dublin 16,3 ,933.33
176,"Stillorgan Park Avenue, Stillorgan, Co. Dublin",5200, Co. Dublin,4 ,1300.00
177,"Shangan Green, Santry, Dublin 9",1768, Dublin 9,3 ,589.33
178,"2 Seaview, Hollybrook Road, Clontarf, Dublin 3",1369, Dublin 3,1 ,1369.00
179,"35 Auburn, 118 Howth Road, Clontarf, Dublin D03 XK, Clontarf, Dublin 3",3300, Dublin 3,3 ,1100.00
180,"Mount Eagle Drive, Leopardstown, Dublin 18",1950, Dublin 18,3,650.00
181,"Leopardstown Avenue, Leopardstown, Dublin 18",3000, Dublin 18,4 ,750.00
182,"Cedar Square, Blackrock, Co. Dublin",2500, Co. Dublin,3,833.33
183,"Coppinger Glade, Blackrock, Co. Dublin",2390, Co. Dublin,4 ,597.50
184,"Carysfort Park, Carysfort Avenue, Blackrock, Co. Dublin",1975, Co. Dublin,3 ,658.33
185,"South Park, Kill Lane, Foxrock, Dublin 18",3500, Dublin 18,4 ,875.00
186,"Belfield Close, Clonskeagh Road, Clonskeagh, Dublin 14",3500, Dublin 14,4 ,875.00
187,"Shrewsbury Park , Ballsbridge, Ballsbridge, Dublin 4",5250, Dublin 4,3 ,1750.00
188,"Rathdown Park, Terenure, Dublin 6w",4750, Dublin 6w,4 ,1187.50
189,"Granville Park off Newtownpark Avenue Blackrock Co, Blackrock, Co. Dublin",2800, Co. Dublin,4,700.00
190,"Hillsbrook Avenue, Perrystown, Dublin 12",2200, Dublin 12,3,733.33
191,"Orlagh View, Knocklyon, Dublin 16",2100, Dublin 16,3 ,700.00
192,"Hillcrest Green, Lucan, Co. Dublin",2000, Co. Dublin,4 ,500.00
193,"Deerhaven Avenue, Clonee, Dublin 15",1728, Dublin 15,3 ,576.00
194,"Beaufort Downs, Rathfarnham, Dublin 14",2200, Dublin 14,3,733.33
195,"St Kevins Terrace, New Bride Street, Dublin 8",2600, Dublin 8,3 ,866.67
196,"Loreto Row, Rathfarnham, Dublin 14",1684, Dublin 14,2,842.00
197,"Templeroan Drive, Knocklyon, Dublin 16",2130, Dublin 16,3 ,710.00
198,"Harold's Cross Cottages, Harold's Cross, Dublin 6",1600, Dublin 6,2,800.00
199,"New Ireland Road, Dublin 8",2200, Dublin 8,3,733.33
200,"The Crescent, Binn Eadair View, Sutton, Dublin 13",2250, Dublin 13,3,750.00
201,"Fairhaven Close, Castleknock, Dublin 15",2750, Dublin 15,4 ,687.50
202,"Biscayne, Malahide, Co. Dublin",3000, Co. Dublin,4 ,750.00
203,"Seabury Meadows, Malahide, Co. Dublin",2350, Co. Dublin,3 ,783.33
204,"Oak Hall, The Hill, Malahide, Co. Dublin",2500, Co. Dublin,3 ,833.33
205,"Talbot Court Malahide, Malahide, Co. Dublin",2500, Co. Dublin,4 ,625.00
206,"Inglesnook Wood, Glenamuck Road, Carrickmines, Dublin 18",3500, Dublin 18,4 ,875.00
207,"Millmount Avenue, Drumcondra, Dublin 9",3200, Dublin 9,4 ,800.00
208,"Torquay Road, Foxrock, Dublin 18",5250, Dublin 18,4 ,1312.50
209,"Dartmouth Road, Ranelagh, Dublin 6",6000, Dublin 6,4 ,1500.00
210,"66 Rockfield, Dundrum, Dublin 16",3209, Dublin 16,3 ,1069.67
211,"Bullock Harbour, Dalkey, Co. Dublin",3250, Co. Dublin,4 ,812.50
212,"Willbrook Downs, Rathfarnham, Dublin 14",2000, Dublin 14,3,666.67
213,"Orwell Lodge, Rathgar, Dublin 6",4000, Dublin 6,2 ,2000.00
214,"57 Fosterbrook, Booterstown, Co. Dublin",2000.00, Co. Dublin,0 ,2000.00
215,"53 Shieling Square, Raheny, Dublin 5",2000.00, Dublin 5,0 ,2000.00
216,"Silken Park Ave, Kingswood, Dublin 22",2300, Dublin 22,3 ,766.67
217,"8 Vernon Court, Clontarf, Dublin 3",2100, Dublin 3,2,1050.00
218,"Cualanor Crescent, Roseland, Upper Glenageary Road, Dun Laoghaire, Co. Dublin",3880, Co. Dublin,5 ,776.00
219,"39 Drynam Rise, Kinsealy, Co. Dublin",2200, Co. Dublin,4 ,550.00
220,"Dun Emer Drive, Dundrum, Dublin 14",2600, Dublin 14,4 ,650.00
221,"Zuma Terrace, Harold's Cross, Dublin 6",2100, Dublin 6,2,1050.00
222,"Stillorgan Road, Donnybrook, Dublin 4",3290, Dublin 4,4 ,822.50
223,"Cabinteely Green, Cabinteely, Dublin 18",2600, Dublin 18,3,866.67
224,"Raglan Lane, Ballsbridge, Dublin 4",3800, Dublin 4,3 ,1266.67
225,"Merrion Park, Southhill Avenue, Blackrock, Co. Dublin",2500, Co. Dublin,3 ,833.33
226,"Coppinger Wood, Blackrock, Co. Dublin",1995, Co. Dublin,3,665.00
227,"Dartmouth Square North, Ranelagh, Dublin 6",8500, Dublin 6,4 ,2125.00
228,"Glenview, Landscape Road, Churchtown, Dublin 14",3400, Dublin 14,5 ,680.00
229,"44 Treesdale, Mount Merrion, Co. Dublin",2455, Co. Dublin,3 ,818.33
230,"Kincora Court, Clontarf, Dublin 3",1900, Dublin 3,2,950.00
231,"Castlelawns, Tallaght, Dublin 24",1950, Dublin 24,3,650.00
232,"Beech Row, Clondalkin, Dublin 22",1500, Dublin 22,2,750.00
233,"Ballyfermot Avenue, Ballyfermot, Dublin 10",1850, Dublin 10,2,925.00
234,"Barry Green, Finglas, Dublin 11",2000, Dublin 11,4,500.00
235,"Leighlin Road, Crumlin, Dublin 12",1750, Dublin 12,2,875.00
236,"Charlestown Park, Finglas, Dublin 11",2200, Dublin 11,5 ,440.00
237,"Dodder View Cottages, Ballsbridge, Dublin 4",2750, Dublin 4,3,916.67
238,"Ballyfermot Road, Ballyfermot, Dublin 10",1800, Dublin 10,2,900.00
239,"Brooklawn Avenue, Blackrock, Co. Dublin",2850, Co. Dublin,3,950.00
240,"Kilteel, Rathcoole, Co. Dublin",2500, Co. Dublin,5 ,500.00
241,"Griffith Heights, Finglas, Dublin 11",1600, Dublin 11,2 ,800.00
242,"Beechwood Lawns, Rathcoole, Co. Dublin",2000, Co. Dublin,4 ,500.00
243,"Seville Place, North Dock, Dublin 1",2900, Dublin 1,4 ,725.00
244,"Raheny Village, Raheny, Dublin 5",2000, Dublin 5,2 ,1000.00
245,"Brooklawn Avenue, Blackrock, Co. Dublin",2850, Co. Dublin,3,950.00
246,"Barry Green, Finglas, Dublin 11",1800, Dublin 11,3 ,600.00
247,"Dodder View Cottages, Ballsbridge, Dublin 4",2750, Dublin 4,3,916.67
248,"Carysfort Park, Blackrock, Co. Dublin",2950, Co. Dublin,3 ,983.33
249,"Ballyfermot Road, Ballyfermot, Dublin 10",1800, Dublin 10,2,900.00
250,"Melesian Lawn, Swords, Co. Dublin",2500, Co. Dublin,2 ,1250.00
251,"Woodford Court, Clondalkin, Dublin 22",1900, Dublin 22,3,633.33
252,"Summer Street South, The Coombe, Dublin 8",2000, Dublin 8,2,1000.00
253,"Ballyfermot Avenue, Ballyfermot, Dublin 10",1850, Dublin 10,2,925.00
254,"Leighlin Road, Crumlin, Dublin 12",1750, Dublin 12,2,875.00
255,"Liffey Glen, Lucan, Co. Dublin",1900, Co. Dublin,3 ,633.33
256,"Beech Row, Clondalkin, Dublin 22",1500, Dublin 22,2,750.00
257,"Elder Heath, Tallaght, Dublin 24",2000, Dublin 24,3 ,666.67
258,"Cappogue Cottages, Finglas, Dublin 11",2000, Dublin 11,4 ,500.00
259,"Diswellstown, Castleknock, Dublin 15",3380, Dublin 15,4 ,845.00
260,"Springfield Road, Templeogue, Dublin 6w",2700, Dublin 6w,4 ,675.00
261,"Springfield Road, Templeogue, Dublin 6w",2700, Dublin 6w,4 ,675.00
262,"Botanic Road, Glasnevin, Dublin 9",2300, Dublin 9,4 ,575.00
263,"Leopardstown Road Upper, Leopardstown, Dublin 18",2500, Dublin 18,3 ,833.33
264,"Coliemore Road, Dalkey, Co. Dublin",3000, Co. Dublin,1,3000.00
265,"Brooklawn Avenue, Blackrock, Co. Dublin",1695, Co. Dublin,2,847.50
266,"Kelston Avenue, Foxrock, Dublin 18",3640, Dublin 18,2 ,1820.00
267,"Orpen Close, Stillorgan, Co. Dublin",2200, Co. Dublin,2,1100.00
268,"1 Airpark Court, Rathfarnham, Dublin 16",3250, Dublin 16,4 ,812.50
269,"Knightswood, Royal Oak, Santry, Santry, Dublin 9",2500, Dublin 9,4 ,625.00
270,"Chapelfarm Terrace, Lusk, Co. Dublin",2000, Co. Dublin,2 ,1000.00
