House,Price,County,Room
"346. 14 Jameson Orchard, Malahide, Co. Dublin",2300, Co. Dublin,2 
"347. Adare Road, Coolock, Dublin 17",2000, Dublin 17,3
"348. Hampton Street, Balbriggan, Co. Dublin",1800, Co. Dublin,2
"349. 7 Grove Avenue, Malahide, Co. Dublin",4000, Co. Dublin,5 
"350. 12 Talbot Court, Malahide, Co. Dublin",3200, Co. Dublin,5 
"351. 8 Mayfair, Coast Road, Malahide, Co. Dublin",2100, Co. Dublin,2 
"352. Whately Place, Upper Kilmacud Road, Stillorgan, Co. Dublin",2800, Co. Dublin,3 
"353. Kildonan Drive, Finglas, Dublin 11",2000, Dublin 11,3 
"354. Sycamore Crescent, Blackrock, Co. Dublin",4500, Co. Dublin,4 
"355. Sycamore Crescent, Stillorgan, Co. Dublin",4500, Co. Dublin,4 
"356. Sycamore Crescent, Mount Merrion, Co. Dublin",4500, Co. Dublin,4 
"357. Grandville Park, Newtownpark Avenue, Blackrock, Co. Dublin",3000, Co. Dublin,3 
"358. 10 Lioscian, Swords, Co. Dublin",2000, Co. Dublin,3
"359. 32 Fairview Avenue Upper, Fairview, Dublin 3",1900, Dublin 3,3
"360. Barons Hall Grove, Balbriggan, Co. Dublin",1450, Co. Dublin,3 
"361. Granite Lodge, Fiery Lane, Glencullen, Co. Dublin",2100, Co. Dublin,3 
"362. Lower Dodder Road, Rathfarnham, Dublin 16",2700, Dublin 16,3
"363. Dartmounth Square North, Ranelagh, Dublin 6",8500, Dublin 6,4 
"364. Hillside Drive, Castle Park, Churchtown, Dublin 14",2725, Dublin 14,3 
"365. Glenview, Landscape Road, Churchtown, Dublin 14",3400, Dublin 14,5 
"366. Albany Avenue, Monkstown, Co. Dublin",4500, Co. Dublin,3 
"367. Ballsbridge Avenue, Ballsbridge, Dublin 4",5000, Dublin 4,3 
"368. Brighton Wood, Foxrock, Dublin 18",3500, Dublin 18,4 
"369. Trafalgar Lane, Monkstown, Co. Dublin",2200, Co. Dublin,2 
"370. 14 Hardiman Road, Drumcondra, Dublin 9",2100, Dublin 9,2 
"371. Laurel Court, Laurel Lodge, Castleknock, Dublin 15",2000, Dublin 15,3 
"372. Sterling Square, Clonee, Dublin 15",1800, Dublin 15,3 
"373. Warrenstown Court, Blanchardstown, Dublin 15",1950, Dublin 15,3 
"374. Cedar View, Ridgewood, Swords, Co. Dublin",1500, Co. Dublin,3 
"375. Dublin 12., Crumlin, Dublin 12",2295, Dublin 12,2 
"376. Burdett Avenue, Sandycove, Co. Dublin",4200, Co. Dublin,4 
"377. 3 Church Avenue, Rathmines, Dublin 6",3000, Dublin 6,3 
"378. 1 Airpark Court, Rathfarnham, Dublin 16",3250, Dublin 16,4 
"379. 37 Simmonscourt Castle, Simmonscourt Road, Ballsbridge, Dublin 4",10000, Dublin 4,4 
"380. Daletree Close, Firhouse, Dublin 24",2200, Dublin 24,3 
"381. Drummond Place, Harold's Cross, Dublin 6",2000, Dublin 6,2
"382. Summerfield Lawn, Blanchardstown, Dublin 15",1800, Dublin 15,3 
"383. Vernon Court, Clontarf, Dublin 3",2220, Dublin 3,3 
"384. Foxrock Mount, Foxrock Park, Dublin 18, Foxrock, Dublin 18",3000, Dublin 18,4 
"385. Brookfield Green Kimmage D12, Kimmage, Dublin 6w",2100, Dublin 6w,3 
"386. Royal Canal Court, Phibsborough, Dublin 7",2500, Dublin 7,2
"387. Bushy Park Road, Rathgar, Dublin 6",6000, Dublin 6,4 
"388. 163 Hazelbury Park, Clonee, Co. Dublin",2499, Co. Dublin,4 
"389. Northbrook avenue, Ranelagh, Dublin 6",3000, Dublin 6,3 
"390. Shanowen road, Santry, Dublin 9",2600, Dublin 9,3 
"391. Saggart Lodge Ct, Garters Lane, Saggart, Citywest, Co. Dublin",2150, Co. Dublin,4 
"392. 48 Collins Avenue West, Donnycarney, Dublin 9",1900, Dublin 9,2 
"393. 62 Neagh Road, Terenure, Dublin 6",1900, Dublin 6,2
"394. Bluebell Road, Bluebell, Dublin 12",400, Dublin 12,
"395. Mourne Road, Drimnagh, Dublin 12",1800, Dublin 12,3
"396. 1 Ticknock Dale, Sandyford, Dublin 18",2200, Dublin 18,3 
"397. Santa Barbara, Killiney Hill Road, Killiney, Co. Dublin",5500, Co. Dublin,4 
"398. Sorrento Road, Dalkey, Co. Dublin",4500, Co. Dublin,4 
"399. Old Golf Links, Malahide, Co. Dublin",4250, Co. Dublin,5 
"400. Brighton Gardens, Rathgar, Dublin 6",2200, Dublin 6,2
"401. Dunville Avenue, Ranelagh, Dublin 6",2450, Dublin 6,2
"402. Spire View Lane, Rathgar, Dublin 6",2800, Dublin 6,3 
"403. 1 Fortfield Road, Terenure, Dublin 6w",3500, Dublin 6w,4 
"404. 54 Granitefield, Cabinteely, Co. Dublin",2850, Co. Dublin,4 
"405. Grace Park Heights, Drumcondra, Drumcondra, Dublin 9",2800, Dublin 9,4 
"406. The Coach yard, Balbriggan, Co. Dublin",1900, Co. Dublin,3
"407. 22 Highfield Road, Rathgar, Dublin 6",8000, Dublin 6,5 
"408. 22 Tournville Lodge, Rathfarnham, Dublin 14",1800, Dublin 14,2
"409. 49 Grangebrook Avenue, Rathfarnham, Dublin 16",3550, Dublin 16,4 
"410. 8 Corn Mill, Drumcondra, Dublin 9",2450, Dublin 9,3 
"411. 4 Gainsborough Green, Malahide, Co. Dublin",2100, Co. Dublin,4 
"412. 3 Castlefield Park, Clonsilla, Dublin 15",2150, Dublin 15,4 
"413. 81 Castleknock Downs, Castleknock, Dublin 15",1950, Dublin 15,3
"414. 11 Mulberry Crescent, Castleknock, Dublin 15",2500, Dublin 15,4 
"415. Joyce Road, Lusk, Co. Dublin",2200, Co. Dublin,4 
"416. 47 Brookfield Road, Kilmainham, Dublin 8, Kilmainham, Dublin 8",2800, Dublin 8,3
"417. 34 Wellington Street Upper, Dublin 7",3500, Dublin 7,3 
"418. 28 Balally Grove, Dundrum, Dublin 16",2600, Dublin 16,3 
"419. Brookhaven, Portrane, Donabate, Co. Dublin",2900, Co. Dublin,6 
"420. Monksfield Carrickbrennan Road, Monkstown, Co. Dublin",1800, Co. Dublin,
"421. Glenamuck Road South 3, Carrickmines, Dublin 18",1900, Dublin 18,2
"422. 2 Rossberry Avenue, Lucan, Co. Dublin",2800, Co. Dublin,4 
"423. Coliemore Road, Dalkey, Co. Dublin",4975, Co. Dublin,4 
"424. 5, Swords, Co. Dublin",1400, Co. Dublin,4
"425. 4 Stillorgan Gate, Upper Kilmacud Road, Dundrum, Dublin 14",4000, Dublin 14,4 
"426. 12 Stillorgan Gate, Upper Kilmacud Road, Dundrum, Dublin 14",3200, Dublin 14,3 
"427. Beneavin, Glasnevin, Dublin 11",2300, Dublin 11,3
"428. 19 Belarmine Court, Stepaside, Dublin 18, Stepaside, Dublin 18",2000, Dublin 18,2 
"429. 19 Willow Field, Park Avenue, Sandymount, Dublin 4",1800, Dublin 4,
"430. T̩amhair Dreenagh, Ballybetagh, Dublin 18, Glencullen, Dublin 18",650, Dublin 18,3
"431. Bushes Lane, Rathgar, Dublin 6",2500, Dublin 6,3 
"432. Danesfort, Castle Avenue, Clontarf, Dublin 3",2700, Dublin 3,2
"433. Fernleigh Grove, Carpenterstown, Dublin 15",2300, Dublin 15,3 
"434. Newtownpark ave, Blackrock, Co. Dublin",2600, Co. Dublin,3 
"435. 999 Luas stop, Saggart, Co. Dublin",2500, Co. Dublin,4 
"436. 13 St helens Walk, Adamstown, Lucan, Co. Dublin",2050, Co. Dublin,3 
"437. 31 St Brigids Park, Blanchardstown, Dublin 15",1500, Dublin 15,3
"438. Paloma 11 Esker cottages lucan, Lucan, Co. Dublin",2800, Co. Dublin,4
"439. Marlfield, Kiltipper, Dublin 24",1200, Dublin 24,
"440. 21 Belmayne Avenue, Clarehall, Dublin 13",2300, Dublin 13,3 
"441. 21 Belmayne Avenue, Clarehall, Dublin 13",2300, Dublin 13,3 
"442. 21 Belmayne Avenue, Balgriffin, Dublin 13",2300, Dublin 13,3 
"443. Hasting Green, Balbriggan, Co. Dublin",1800, Co. Dublin,3 
"444. Shrewsbury Wood, Cabinteely, Dublin 18",2660, Dublin 18,4 
"445. 25 Arklow Street, Stoneybatter, Dublin 7",1850, Dublin 7,2
"446. Clevedon House, Strawberry Beds, Co. Dublin",1600, Co. Dublin,2
"447. Castlemoyne, Balgriffin, Dublin 13",2500, Dublin 13,5 
"448. 12 Latchford Row, Clonee, Dublin 15",1700, Dublin 15,2 
"449. St Vincents Cottages, Blackhorse Avenue, Dublin 7",2800, Dublin 7,3 
"450. 5 Lanesville Grove, Monkstown Farm, Monkstown, Co. Dublin",2700, Co. Dublin,3 
"451. Ashdale Drive, Terenure, Dublin 6",3300, Dublin 6,4 
"452. 22 melesian lawn, Swords, Co. Dublin",2500, Co. Dublin,3 
"453. 193 Downpatrick Road, Crumlin, Dublin 12",2400, Dublin 12,3 
"454. 18 Oldbridge View, Lucan, Co. Dublin",2200, Co. Dublin,3 
"455. 9 Eastmoreland Lane, Dublin 4",2500, Dublin 4,
"456. 4 Crescent Cottages, Raheny, Dublin 5",2500, Dublin 5,3 
"457. Beechwood Gate, Hansfield, Ongar, Dublin 15",2300, Dublin 15,3 
"458. 57 Ceannt Fort, Mount Brown, Kilmainham, Dublin 8",2000, Dublin 8,2
"459. ""Shandon"", Ferndale Road, Rathmichael, Co. Dublin",3750, Co. Dublin,4 
"460. Woodlawn Park Grove, Firhouse, Dublin 24",2100, Dublin 24,3 
"461. 3, Hoar Rock, Skerries, Co. Dublin",1500, Co. Dublin,2 
"462. 33 hampton wood green, Finglas, Dublin 11",2000, Dublin 11,3 
"463. Castlebrook, Dundrum, Dublin 14",3265, Dublin 14,4 
"464. Whitechurch Abbey, Rathfarnham, Dublin 14",2400, Dublin 14,3
"465. 74 Russell Avenue, Drumcondra, Dublin 3",2900, Dublin 3,3
"466. St. Edmunds, Lucan, Co. Dublin",2300, Co. Dublin,3 
"467. Drimnagh Road, Walkinstown, Dublin 12",2500, Dublin 12,6 
"468. Elm Grove, Blackrock, Co. Dublin",3600, Co. Dublin,5 
"469. The Coast Road, Malahide, Co. Dublin",4250, Co. Dublin,3 
"470. Luttrelstown, Castleknock, Dublin 15",2500, Dublin 15,4 
"471. Bannow Road, Cabra, Dublin 7",2070, Dublin 7,2
"472. New Row Square, New Row South, Dublin 8",2200, Dublin 8,2
"473. Brookfield Road, Kilmainham, Dublin 8",1800, Dublin 8,2
"474. Fairway Drive, Dun Laoghaire, Co. Dublin",3750, Co. Dublin,5 
"1. New Line Athenry Galway, Athenry, Co. Galway",2450, Co. Galway,5 
"2. Doire Uachtair, Furbo, Co. Galway",1950, Co. Galway,5 
"3. Ballycusheen, Cloghans Hill, Tuam, Kilconly, Co. Galway",800, Co. Galway,3 
"4. Cregcarragh, Claregalway, Co. Galway",1250, Co. Galway,4 
"5. Lurgan Park, Murroogh, Co. Galway",1800, Co. Galway,4
"6. Guilka, Menlough, Ballinasloe, Co. Galway",850, Co. Galway,3
"7. Newgrove, Newbridge, Co. Galway",750, Co. Galway,4 
"8. 47 Caiseal Cam, Roscam, Co. Galway",2200, Co. Galway,5 
"9. 16 Garran Iseal, Merlin Park, Co. Galway",1100, Co. Galway,2 
"10. Togher, Tuam, Co. Galway",900, Co. Galway,4 
"11. 9 Henry Street, Galway City, Co. Galway",1300, Co. Galway,2
"12. Parnell Avenue, Mervue, Co. Galway",1240, Co. Galway,3
"13. Leas Na Mara, Ballymoneen Road, Knocknacarra, Co. Galway",1320, Co. Galway,4 
"14. Furbo, Barna, Co. Galway",700, Co. Galway,6 
"15. Lisheenkyle East, Oranmore, Co. Galway",1700, Co. Galway,5 
"16. Ballyloughane, Renmore, Co. Galway",1700, Co. Galway,3 
"17. Ballybane Road, Ballybane, Co. Galway",320, Co. Galway,3 
"18. Renmore Road, Renmore, Co. Galway",1410, Co. Galway,3 
"19. 37 Cottage Hill Athenry Road, Loughrea, Co. Galway",1125, Co. Galway,4 
"20. 13 Cottage Hill Athenry Road, Loughrea, Co. Galway",1125, Co. Galway,4 
"21. Oughterard, Co. Galway",900, Co. Galway,4
"22. Moycullen, Co. Galway",1000, Co. Galway,2
"23. Lemonfield Oughterard, Oughterard, Co. Galway",725, Co. Galway,
"24. Oughterard, Co. Galway",675, Co. Galway,
"25. Oughterard, Co. Galway",675, Co. Galway,2
"26. The Green, College Road, Galway City, Co. Galway",1695, Co. Galway,3
"27. 3 Pairc An Tempaill, Creggs, Co. Galway",700, Co. Galway,3 
"28. 37 Cottage Hill 35 \'RADHARC NA SLEIBHTE\',Athenry, Loughrea, Co. Galway",1200, Co. Galway,4 
"29. 13 Cottage Hill, Athenry Road, Loughrea, Galway, Loughrea, Co. Galway",1100, Co. Galway,4 
"30. Stable Cottage, Chaeroyn House, Athenry, Athenry, Co. Galway",800, Co. Galway,3
"31. Country Meadows, Cloonthue, Tuam, Co. Galway",800, Co. Galway,3 
"32. Lissadyra, Tuam, Co. Galway",950, Co. Galway,4 
"33. Dun na Coiribe, Galway City, Co. Galway",600, Co. Galway,5 
"34. Water Lane, Bohermore, Galway City, Co. Galway",560, Co. Galway,5 
"35. Larrabeg, Ballyglunin, Co. Galway",1350, Co. Galway,4 
"36. Loch Inch, Aille, Barna, Co. Galway",2800, Co. Galway,5 
"37. Rosshill, Oranmore, Co. Galway, Rosshill, Co. Galway",3500, Co. Galway,6 
"38. 76 Woodfield, Tuam, Co. Galway",1050, Co. Galway,3 
"39. Kilcolgan, Kilcolgan, Co. Galway",1200, Co. Galway,5 
"40. Cappagh, Dunmore, Co. Galway",700, Co. Galway,3
"41. Cappagh, Dunmore, Co. Galway",700, Co. Galway,3
"42. Oran Island, Oranmore, Co. Galway",1200, Co. Galway,3
"43. Lenaboy Park, Salthill, Co. Galway",2000, Co. Galway,3 
"44. Tiernea, Lettermore, Co. Galway",700, Co. Galway,4 
"45. Reilean, Roscam, Co. Galway",2000, Co. Galway,4 
"46. Palace Fields, Tuam, Co. Galway",1150, Co. Galway,4 
"47. 18 Cloonarkin Drive, Oranmore, Co. Galway",1400, Co. Galway,4 
"48. Cul Aitinn, Knocknacarra, Co. Galway",1875, Co. Galway,6 
"49. 17 Bru Na Mara, Fort Lorenzo, Salthill, Co. Galway",2000, Co. Galway,4 
"50. Moyleen, Loughrea, Co. Galway",1300, Co. Galway,4 
"51. Moyola Park, Newcastle, Co. Galway",2720, Co. Galway,5
"52. Tirellan Heights, Headford Road, Co. Galway",1100, Co. Galway,3
"53. Carrig Weir Tuam Co. Galway, Tuam, Co. Galway",950, Co. Galway,3 
"54. Gardenfield, Tuam, Co. Galway",1150, Co. Galway,5 
"55. 172 Fearran Ri, Galway City, Co. Galway",1600, Co. Galway,4 
"56. No 9 danesfort drive, Loughrea, Co. Galway",1100, Co. Galway,4 
"57. Ivy house, kilbricken, Rosmuc, Co. Galway",950, Co. Galway,4 
"58. 10 River Vista, Oughterard, Co. Galway",800, Co. Galway,2 
"59. Portacarron, Oughterard, Co. Galway",1250, Co. Galway,3 
"60. Cuil na Habhainn, Gort, Co. Galway",1100, Co. Galway,3 
"61. Barnagorteeny, Glann Road, Oughterard, Co. Galway",850, Co. Galway,3
"62. Galway Road, Tuam, Co. Galway",850, Co. Galway,3
"63. No.3 na cluainte. killnadeema, Loughrea, Loughrea, Co. Galway",1100, Co. Galway,4
"64. The Haven, Clybaun, Knocknacarra, near Salthill, Clybaun, Co. Galway",1600, Co. Galway,3 
"65. Carrowkeel, Leitrim, Loughrea, Co. Galway",1200, Co. Galway,4 
"66. Clos Na Feirme, Clonbur, Co. Galway",940, Co. Galway,3 
"67. Hardwood, Kiloran, Aughrim, Co. Galway",900, Co. Galway,3
"68. An Mhanistir, Claregalway, Co. Galway",350, Co. Galway,4 
"69. Crannagh, Kinvara, Co. Galway",1500, Co. Galway,5 
"70. Cartron, Gort road, Kinvara, Kinvara, Co. Galway",1500, Co. Galway,4 
"71. Cahreen, Craughwell, Craughwell, Co. Galway",900, Co. Galway,3 
"72. Croi na mBhaile, Carrabane, Loughrea, Co. Galway",950, Co. Galway,4
"73. 30a Emerson Avenue, Salthill, Co. Galway",1400, Co. Galway,2 
"74. Gortgreine, Rahoon, Co. Galway",2000, Co. Galway,4 
"75. Screeb, Screebe, Co. Galway",700, Co. Galway,3
"76. Ballymoneen, Ballymoneen, Co. Galway",1700, Co. Galway,4 
"77. ., Cornamona, Co. Galway",700, Co. Galway,3
"78. Kilbeg Clonbur, Clonbur, Co. Galway",520, Co. Galway,4
"79. 7 Thornberry, Barna, Co. Galway",2400, Co. Galway,4 
"80. Kilconnell, Ballinasloe, Co. Galway",850, Co. Galway,4 
"81. Ashbrook, Oranmore, Co. Galway",1700, Co. Galway,4 
"82. Grange, Corrandulla, Corrandulla, Co. Galway",1500, Co. Galway,4 
"83. 75 coill clocha, oranmore, galway, Oranmore, Co. Galway",1650, Co. Galway,5 
"84. 1 Cong Road, Headford, Co. Galway",1200, Co. Galway,3 
"85. Costa na Mara, Oranmore, Co. Galway",1700, Co. Galway,5 
"86. Berties cottage, derrigimbla, clifden, Clifden, Co. Galway",900, Co. Galway,3
"87. Carramore, Caherlistrane, Co. Galway",800, Co. Galway,3
"88. 5 Devon Court, Salthill, Co. Galway",2950, Co. Galway,5 
"89. 10 Carraig Linn, Caheronaun, Loughrea, Loughrea, Co. Galway",1000, Co. Galway,3 
"90. Carnamadra, Kinvara, Co. Galway",750, Co. Galway,3
"91. Castlelawn Heights, Terryland, Co. Galway",1700, Co. Galway,3 
"92. 7 Pairc Na Ri Athenry, Athenry, Co. Galway",1300, Co. Galway,3 
"93. Cloonmore, Rosscahill, Co. Galway",600, Co. Galway,
"94. Belsize court, laurel park, newcastle, Galway City, Co. Galway",1600, Co. Galway,3
"95. Colmans Terrace, Ennis Road, Gort, Co. Galway",1000, Co. Galway,3 
"96. Shanbally, Craughwell, Co. Galway",1750, Co. Galway,3 
"97. 178 Rosan Glas, Rahoon, Co. Galway",2000, Co. Galway,4 
"98. Whitepark, Ballymacward, Co. Galway",700, Co. Galway,4
"99. truskey East, Barna, Co. Galway",1500, Co. Galway,3
"100. 20 Abbeylands Dunmore County Galway, Dunmore, Co. Galway",750, Co. Galway,3
"101. Ballymore, Ballinderreen, Co. Galway",1100, Co. Galway,3 
"102. 9 Abbey Terrace, Loughrea, Co. Galway",950, Co. Galway,3 
"1. No. 48 Knocklyne Valley, Sunhill, Killorglin, Co. Kerry",800, Co. Kerry,3 
"2. Taulaght, Tralee, Fenit, Co. Kerry",1400, Co. Kerry,6 
"3. Gortadrislig, Lixnaw, Co. Kerry",675, Co. Kerry,2
"4. Churchill, The Spa, Fenit, Co. Kerry",1000, Co. Kerry,4 
"5. Lyracrumpane, Tralee, Listowel, Lycracrumpane, Co. Kerry",700, Co. Kerry,3
"6. Hillside, Poulawaddra, Tralee, Co. Kerry",750, Co. Kerry,3 
"7. Main Street, Causeway, Co. Kerry",550, Co. Kerry,2
"8. Beenoskee, Ballyard, Tralee, Co. Kerry",1200, Co. Kerry,4 
"9. The Village, Lixnaw, Co. Kerry",750, Co. Kerry,3
"10. Seafort, Dooneast, Ballybunion, Co. Kerry",850, Co. Kerry,3 
"11. Kilcummin, Killarney, Co. Kerry",800, Co. Kerry,4
"12. Termons Upper, Waterville, Co. Kerry",975, Co. Kerry,3 
"13. Sli Na Speire, Clieveragh, Listowel, Co. Kerry",600, Co. Kerry,3 
"14. The Sands, Ballybunion, Co. Kerry",850, Co. Kerry,4 
"15. Ard Carraig, Kenmare, Co. Kerry",900, Co. Kerry,3 
"16. Ardea, Tuosist, Kenmare, Co. Kerry",900, Co. Kerry,3 
"17. sunhill, Killorglin, Co. Kerry",800, Co. Kerry,4 
"18. Sunny Hill, Kenmare, Co. Kerry",800, Co. Kerry,3 
"19. Opulent Secluded Rental, Killarney, Co. Kerry",2350, Co. Kerry,4 
"20. 12 Dun an Oir, Groyne Killorglin, Killorglin, Co. Kerry",840, Co. Kerry,4 
"21. 24 Highfield Grove, Caherslee, Tralee, Co. Kerry",950, Co. Kerry,4 
"22. Ardoughter Ballyduff, Ballyduff, Co. Kerry",800, Co. Kerry,4 
"23. No 2 Flesk Grove, Castleisland, Co. Kerry",700, Co. Kerry,3 
"24. Abbeydorney Road, Tralee, Co. Kerry",750, Co. Kerry,3
"25. The Grove, Mounthawk, Tralee, Co. Kerry",1250, Co. Kerry,4 
"26. Cluain Ard Ballyvelly, Tralee, Co. Kerry",850, Co. Kerry,3 
"27. Rosehill, Firies, Killarney, Co. Kerry",750, Co. Kerry,2 
"28. 10 Caragh Village, Caragh Lake, Co. Kerry",750, Co. Kerry,3 
"29. SEAVIEW HOUSE, CURRAHEEN, Tralee, Co. Kerry",750, Co. Kerry,3 
"30. Kells, Glenbeigh, Co. Kerry",750, Co. Kerry,3 
"31. Oakpark, Tralee, Co. Kerry",850, Co. Kerry,3 
"32. Sunhill, Killorglin, Co. Kerry",900, Co. Kerry,4 
"33. Mountain View, Killorglin, Co. Kerry",675, Co. Kerry,4 
"34. Rangue, Killorglin, Co. Kerry",750, Co. Kerry,3
"35. Ardcanaught House, Castlemaine, Co. Kerry",625, Co. Kerry,4 
"36. Droum, Glenbeigh, Co. Kerry",750, Co. Kerry,4 
"37. Baile An Tooreen, Killorglin, Co. Kerry",800, Co. Kerry,3 
"38. School Road, Killorglin, Co. Kerry",750, Co. Kerry,3
"39. School Road, Killorglin, Co. Kerry",750, Co. Kerry,3
"40. Laune View, Killorglin, Co. Kerry",400, Co. Kerry,
"41. Ballinvosherig West, Tralee, Co. Kerry",900, Co. Kerry,4 
"42. 29 Langford St, Killorglin, Co. Kerry",700, Co. Kerry,3 
"43. School Road, Killorglin, Co. Kerry",750, Co. Kerry,3
"44. Caragh Glen, Caragh Lake, Killorglin, Co. Kerry",850, Co. Kerry,3 
"45. Ashgrove, Ballyvelly, Tralee, Co. Kerry",850, Co. Kerry,3 
"46. Fenit Atlantic Village, Fenit, Co. Kerry",685, Co. Kerry,3 
"47. Lassaboy, Castlemaine, Co. Kerry",950, Co. Kerry,3 
"48. Lomanaugh, Sneem, Co. Kerry",625, Co. Kerry,3 
"49. Templenoe, Kenmare, Co. Kerry",975, Co. Kerry,3 
"50. Caherslee, Tralee, Co. Kerry",1000, Co. Kerry,3 
"51. The Crescent Greenfileds Firies Killarney, Killarney, Co. Kerry",900, Co. Kerry,3 
"52. 12 Cluain Na Fhiaidh, Lispole, Dingle, Co. Kerry",850, Co. Kerry,3
"53. No 1 The Orchard, Beaufort Village, Beaufort, Co. Kerry",800, Co. Kerry,3 
"54. Main St., Killorglin, Co. Kerry",675, Co. Kerry,3
"55. Ballycasheen Heights, Upper Park Road, Killarney, Co. Kerry",1200, Co. Kerry,5 
"56. 6 Old Killarney Village, Aghadoe, Killarney, Co. Kerry",825, Co. Kerry,2 
"57. Cois Tra, Ballinskelligs, Co. Kerry",1600, Co. Kerry,3 
"58. 2 St. John's Court, Tralee, Co. Kerry",1000, Co. Kerry,3 
"59. willow court, Listowel, Co. Kerry",750, Co. Kerry,3 
"60. Lerrig South, Ardfert, Co. Kerry",950, Co. Kerry,4 
"61. Knockavota, Milltown, Co. Kerry",700, Co. Kerry,3
"62. Abbeylands, Milltown, Co. Kerry",800, Co. Kerry,3 
"63. 2 Brook Lodge Killarney Rd., Kenmare, Co. Kerry",1100, Co. Kerry,4 
"64. Ardraw, Beaufort, Co. Kerry",900, Co. Kerry,4 
"65. Ardrinane, Anascaul, Co. Kerry",800, Co. Kerry,3 
"66. Ref 792 - No. 6 Cois Tra, Ballinskelligs, Co. Kerry",850, Co. Kerry,3 
"67. Ref 788 - Cottage, Old Post Office Street, Cahersiveen, Co. Kerry",650, Co. Kerry,2
"68. Ref 790 - No. 5 Cois Tra, Ballinskelligs, Co. Kerry",750, Co. Kerry,3 
"69. Baile An Tooreen, Killorglin, Co. Kerry",800, Co. Kerry,3 
"70. Mountway, Ballyheigue, Co. Kerry",700, Co. Kerry,3 
"71. Lohart, Kenmare, Co. Kerry",1650, Co. Kerry,4 
"72. 3 Kerins Park, Tralee, Co. Kerry",750, Co. Kerry,3
"73. Rathscannell, Abbeydorney, Co. Kerry",650, Co. Kerry,4
"74. 25 Lackabane Village, Fossa, Killarney, Co. Kerry",1200, Co. Kerry,4 
"75. Brackhill, Castlemaine, Co. Kerry",600, Co. Kerry,4
"76. Ardmullen, Kenmare, Co. Kerry",1050, Co. Kerry,3 
"77. Shandrum, Kilgarvan, Co. Kerry",800, Co. Kerry,4 
"78. 20 The Brambles, Kit Aherne Road, Ballybunion, Co. Kerry",550, Co. Kerry,3 
"79. Beech Green, Caherdown Woods, Listowel, Listowel, Co. Kerry",800, Co. Kerry,3 
"80. Town Centre, Listowel, Co. Kerry",850, Co. Kerry,3 
"81. Beech Green, Caherdown Woods, Listowel, Co. Kerry",850, Co. Kerry,3 
"1. Riverside, Portarlington, Co. Laois",1000, Co. Laois,3 
"2. The Sycamores, Kilnacourt Woods, Portarlington, Co. Laois",1100, Co. Laois,3 
"3. 63 Rinuccini, Portlaoise, Co. Laois",1250, Co. Laois,3 
"4. Capponellan, Durrow, Co. Laois",1100, Co. Laois,4 
"5. 44, lake drive, Kilminchy, Portlaoise, Co. Laoise, Portlaoise, Co. Laois",1000, Co. Laois,3 
"6. Glenkeen Park, Fairgreen, Portlaoise, Co. Laois",1100, Co. Laois,4 
"7. Rathevan Heights, Portlaoise, Co. Laois",1200, Co. Laois,4 
"8. 24 Rath Gailine, Dublin Road, Portlaoise, Co. Laois",900, Co. Laois,2 
"9. Rossvale, Mountmellick Road, Portlaoise, Co. Laois",1150, Co. Laois,4
"10. Esker hills Portlaoise, Portlaoise, Co. Laois",1150, Co. Laois,3 
"11. 4 Ossory Court, Borris-in-Ossory, Co. Laois",900, Co. Laois,5 
"12. Na Cluain Mountrath, Mountrath, Co. Laois",875, Co. Laois,4 
"13. Higgins Park, Fairgreen, Portlaoise, Co. Laois",900, Co. Laois,2 
"14. Aghnaharna Court, Portlaoise, Co. Laois",1300, Co. Laois,4 
"15. New Inn, Emo, Co. Laois",2500, Co. Laois,5 
"16. Lake Grove, Kilminchy, Portlaoise, Co. Laois",1100, Co. Laois,4 
"17. Russell Close, Gracefield Manor, Ballylynan, Co. Laois",1100, Co. Laois,4 
"18. 8 powerscourt Portlaoise, Portlaoise, Co. Laois",1100, Co. Laois,3 
"19. 2 Grattan place, Portlaoise, Co. Laois",1150, Co. Laois,3 
"20. Clondarrig Court, Bellingham, Portlaoise, Co. Laois",1150, Co. Laois,3 
"21. Burnville, Ballyfin Road, Portlaoise, Co. Laois",950, Co. Laois,3 
"22. Castlegate, Portarlington, Co. Laois",1200, Co. Laois,4 
"23. knockiel, Rathdowney, Co. Laois",900, Co. Laois,3 
"24. No. 1 Knockiel Drive, Rathdowney, Co. Laois",800, Co. Laois,4 
"25. Foxcroft Avenue, Portarlington, Co. Laois",1000, Co. Laois,3
"26. 25 Primrose Avenue, Esker Hills, Portlaoise, Co. Laois",1200, Co. Laois,4 
"27. Whitefields, Station Road, Portarlington, Co. Laois",800, Co. Laois,3 
"28. Kylebrook, Portlaoise, Co. Laois",1000, Co. Laois,4 
"29. Ivy House, The Heritage Golf & Country Club, Killenard, Co. Laois",4800, Co. Laois,5 
"30. Coote Street, Portlaoise, Co. Laois",1000, Co. Laois,2 
"31. Radharc Na Sleibhte, Shannon Road, Mountrath, Co. Laois",900, Co. Laois,3 
"1. Parke, Kinlough, Co. Leitrim",600, Co. Leitrim,3
"2. 2 Cluain Alainn, Carrigallen, Co. Leitrim",650, Co. Leitrim,4 
"3. Jacob\'s Well, Druminalass, Ballinagleragh, Co. Leitrim",600, Co. Leitrim,6 
