House,Price,County,Room
"348. Elmbrook Walk, Lucan, Co. Dublin",1650, Co. Dublin,2
"349. The Crescent, Millbrook Lawn, Old Bawn, Tallaght, Dublin 24",1200, Dublin 24,3
"350. 36 Kenilworth Manor, Harold's Cross, Dublin 6w",1950, Dublin 6w,2 
"351. The Hedgerows, Foxrock, Dublin 18",2100, Dublin 18,2 
"352. Coliemore Road, Dalkey, Co. Dublin",4000, Co. Dublin,
"353. PERIOD HOUSE, Dalkey, Co. Dublin",15000, Co. Dublin,8 
"354. Castle Court, Killiney, Co. Dublin",1850, Co. Dublin,2
"355. Cualanor Crescent, Roseland, Upper Glenageary Road, Dun Laoghaire, Co. Dublin",3880, Co. Dublin,5 
"356. Sorrento Road, Dalkey, Co. Dublin",33600, Co. Dublin,5 
"357. 11 Sorrel Dale, Clonsilla, Dublin 15",1970, Dublin 15,4 
"358. 7 Huxley Crescent, Dublin 8",3600, Dublin 8,3 
"359. Ard Mor Crescent, Tallaght, Dublin 24",2150, Dublin 24,3 
"360. 72a Lansdowne Park, Knocklyon, Dublin 16",2450, Dublin 16,3 
"361. Kincora Court, Clontarf, Dublin 3",1900, Dublin 3,2
"362. 8 Vernon Court, Clontarf, Dublin 3",2100, Dublin 3,2
"363. Grey Street, Dublin 8",1800, Dublin 8,2
"364. Ridgewood Square, Swords, Co. Dublin",1750, Co. Dublin,2
"365. Seaview Avenue, East Wall, Dublin 3",2500, Dublin 3,3 
"366. 14 Dundela Haven, Sandycove, Sandycove, Co. Dublin",1850, Co. Dublin,2
"367. 7 Marina Village, Malahide, Co. Dublin, Malahide, Co. Dublin",4000, Co. Dublin,4 
"368. 165 Beach park, Lucan, Co. Dublin",2500, Co. Dublin,5 
"369. 2 New Row Place, The Coombe, Dublin 8",2700, Dublin 8,3
"370. 38 Castlegate Grove, Lucan, Co. Dublin",2900, Co. Dublin,4 
"371. Newcastle, Newcastle, Co. Dublin",3200, Co. Dublin,3 
"372. 127 lower kilmacud road stillorgan, Kilmacud, Co. Dublin",2450, Co. Dublin,4 
"373. Cherry Garth, Rivervalley, Swords, Co. Dublin",1900, Co. Dublin,3
"374. Island View, Malahide, Co. Dublin",2350, Co. Dublin,3
"375. Gainsborough Green, Malahide, Co. Dublin",3000, Co. Dublin,4 
"376. Fairhaven Close, Castleknock, Dublin 15",3150, Dublin 15,4 
"377. 48 Percy Place, Ballsbridge, Dublin 4",2500, Dublin 4,3
"378. Berkeley Road, Phibsborough, Dublin 7",1900, Dublin 7,2
"379. Frascati ave, Blackrock, Co. Dublin",3600, Co. Dublin,4 
"380. Woodside Drive, Churchtown, Dublin 14",4750, Dublin 14,6 
"381. 50 Pembroke Road, Ballsbridge, Dublin 4",6500, Dublin 4,2 
"382. Quichon, Ceanchor Road, Baily, Howth, Dublin 13",8500, Dublin 13,4 
"383. Ballynakelly Cottages, Newcastle, Co. Dublin",2200, Co. Dublin,4 
"384. Cove Lodge, Marine Parade, Sandycove, Sandycove, Co. Dublin",10000, Co. Dublin,4 
"385. Cruise Park Drive, Tyrrelstown, Dublin 15",480, Dublin 15,6 
"386. Merchants Road, East Wall, Dublin 3",1800, Dublin 3,2
"387. Havelock Square, Sandymount, Dublin 4",2600, Dublin 4,2 
"388. Marian Road, Rathfarnham, Dublin 14",3200, Dublin 14,4 
"389. 4, Lucan, Co. Dublin",2000, Co. Dublin,3 
"390. 10 leopardstown rise leopardstown road, Leopardstown, Dublin 18",3800, Dublin 18,5 
"391. Milverton, Skerries, Co. Dublin",2400, Co. Dublin,4 
"392. 4 Leeson Place Adelaide Road, Dublin 2",3600, Dublin 2,3 
"393. Castleknock Brook, Castleknock, Dublin 15",1500, Dublin 15,3
"394. Goldsmith Street, Phibsborough, Dublin 7",3600, Dublin 7,5 
"395. Killiney Hill Road, Killiney, Co. Dublin",3500, Co. Dublin,3 
"396. 82 Stillorgan Wood, Stillorgan, Co. Dublin",2399, Co. Dublin,4 
"397. Castlecurragh Heath, Mulhuddart, Dublin 15",1950, Dublin 15,3 
"398. Grace Park View Grace Park Road, Dublin 9, Whitehall, Dublin 9",5500, Dublin 9,5 
"399. South Park, Kill Lane, Foxrock, Dublin 18",3500, Dublin 18,4 
"400. Shrewsbury Park , Ballsbridge, Ballsbridge, Dublin 4",5250, Dublin 4,3 
"401. Cowper Village, Off Cowper Road, Rathmines, Dublin 6",2100, Dublin 6,2
"402. Bluebell Avenue, Bluebell, Dublin 12",1800, Dublin 12,2 
"403. Downpatrick Road, Crumlin, Dublin 12",1350, Dublin 12,2
"404. homeville, Knocklyon, Dublin 16",2100, Dublin 16,3 
"405. 9 Castlegate Chase, Adamstown, Lucan, Co. Dublin",2100, Co. Dublin,3 
"406. Convent Lane, Rush, Co. Dublin",2700, Co. Dublin,4 
"407. Clogher Road, Crumlin, Dublin 12",2000, Dublin 12,2
"408. South Dock Place, Ringsend, Dublin 4",2200, Dublin 4,2
"409. Ringsend Road, Ringsend, Dublin 4",3000, Dublin 4,3 
"410. Rere Chelmsford Lane, Ranelagh, Dublin 6, Ranelagh, Dublin 6",2315, Dublin 6,2
"411. 185 Errigal road, Drimnagh, Dublin 12",1990, Dublin 12,3
"412. Newtownpark Avenue, Blackrock, Co. Dublin",2500, Co. Dublin,3 
"413. 16 Foxrock Manor, Foxrock, Dublin 18",3750, Dublin 18,5 
"414. 4 The Copse, Weston Heights, Lucan, Co. Dublin",4000, Co. Dublin,5 
"415. Dublin Street, Skerries, Skerries, Co. Dublin",2250, Co. Dublin,4 
"416. Thatchers Way, Lusk, Co. Dublin",1800, Co. Dublin,3 
"417. 9 Temple Square, Orchard Road S, Dartry, Dublin 6",2300, Dublin 6,2 
"418. 49a Garville Lane, Rathgar, Dublin 6",2600, Dublin 6,3 
"419. Castlemoyne, Balgriffin, Dublin 13",2800, Dublin 13,5 
"420. Belleville, Blackhorse Ave, Navan Road (D7), Dublin 7",2400, Dublin 7,3 
"421. 62 Pembroke Road, Ballsbridge, Dublin 4",5800, Dublin 4,4 
"422. Donore Road, South Circular Road, Dublin 8",2700, Dublin 8,3 
"423. Beaumont ave, Churchtown, Dublin 14",3100, Dublin 14,4 
"424. 2 Mount Carmel Park, Firhouse, Dublin 24",1950, Dublin 24,3 
"425. The Pines, Howth Road, Killester, Dublin 3",2080, Dublin 3,3
"426. 35 Wainsfort Manor Crescent, Terenure, D6w, Terenure, Dublin 6",2500, Dublin 6,3 
"427. Lawrence Grove, Clontarf, Dublin 3",3350, Dublin 3,4 
"428. 62 Pembroke Road, Ballsbridge, Dublin 4",5800, Dublin 4,3 
"429. 23 Hawthorn Terrace, East Wall, Dublin 3",2800, Dublin 3,3 
"430. Adare Road, Coolock, Dublin 17",2000, Dublin 17,3
"431. Hampton Street, Balbriggan, Co. Dublin",1800, Co. Dublin,2
"432. 7 Grove Avenue, Malahide, Co. Dublin",4000, Co. Dublin,5 
"433. 12 Talbot Court, Malahide, Co. Dublin",3200, Co. Dublin,5 
"434. 8 Mayfair, Coast Road, Malahide, Co. Dublin",2100, Co. Dublin,2 
"435. Whately Place, Upper Kilmacud Road, Stillorgan, Co. Dublin",2800, Co. Dublin,3 
"436. Kildonan Drive, Finglas, Dublin 11",2000, Dublin 11,3 
"437. 10 Lioscian, Swords, Co. Dublin",2000, Co. Dublin,3
"438. Barons Hall Grove, Balbriggan, Co. Dublin",1450, Co. Dublin,3 
"439. Granite Lodge, Fiery Lane, Glencullen, Co. Dublin",2100, Co. Dublin,3 
"440. Lower Dodder Road, Rathfarnham, Dublin 16",2700, Dublin 16,3
"441. Hillside Drive, Castle Park, Churchtown, Dublin 14",2725, Dublin 14,3 
"442. Glenview, Landscape Road, Churchtown, Dublin 14",3400, Dublin 14,5 
"443. Warrenstown Court, Blanchardstown, Dublin 15",1950, Dublin 15,3 
"444. Royal Canal Court, Phibsborough, Dublin 7",2500, Dublin 7,2
"445. Bushy Park Road, Rathgar, Dublin 6",6000, Dublin 6,4 
"446. 163 Hazelbury Park, Clonee, Co. Dublin",2499, Co. Dublin,4 
"447. Northbrook avenue, Ranelagh, Dublin 6",3000, Dublin 6,3 
"448. Shanowen road, Santry, Dublin 9",2600, Dublin 9,3 
"449. 48 Collins Avenue West, Donnycarney, Dublin 9",1900, Dublin 9,2 
"450. 62 Neagh Road, Terenure, Dublin 6",1900, Dublin 6,2
"451. Bluebell Road, Bluebell, Dublin 12",400, Dublin 12,
"452. Mourne Road, Drimnagh, Dublin 12",1800, Dublin 12,3
"453. 1 Ticknock Dale, Sandyford, Dublin 18",2200, Dublin 18,3 
"454. Santa Barbara, Killiney Hill Road, Killiney, Co. Dublin",5500, Co. Dublin,4 
"455. Old Golf Links, Malahide, Co. Dublin",4250, Co. Dublin,5 
"456. Spire View Lane, Rathgar, Dublin 6",2800, Dublin 6,3 
"457. 22 Highfield Road, Rathgar, Dublin 6",8000, Dublin 6,5 
"458. 22 Tournville Lodge, Rathfarnham, Dublin 14",1800, Dublin 14,2
"459. 49 Grangebrook Avenue, Rathfarnham, Dublin 16",3550, Dublin 16,4 
"460. 8 Corn Mill, Drumcondra, Dublin 9",2450, Dublin 9,3 
"461. Joyce Road, Lusk, Co. Dublin",2200, Co. Dublin,4 
"462. 34 Wellington Street Upper, Dublin 7",3500, Dublin 7,3 
"463. 28 Balally Grove, Dundrum, Dublin 16",2600, Dublin 16,3 
"464. 2 Rossberry Avenue, Lucan, Co. Dublin",2800, Co. Dublin,4 
"465. 5, Swords, Co. Dublin",1400, Co. Dublin,4
"466. 4 Stillorgan Gate, Upper Kilmacud Road, Dundrum, Dublin 14",4000, Dublin 14,4 
"467. 12 Stillorgan Gate, Upper Kilmacud Road, Dundrum, Dublin 14",3200, Dublin 14,3 
"468. Beneavin, Glasnevin, Dublin 11",2300, Dublin 11,3
"469. 19 Willow Field, Park Avenue, Sandymount, Dublin 4",1800, Dublin 4,
"470. T̩amhair Dreenagh, Ballybetagh, Dublin 18, Glencullen, Dublin 18",650, Dublin 18,3
"471. Danesfort, Castle Avenue, Clontarf, Dublin 3",2700, Dublin 3,2
"472. Newtownpark ave, Blackrock, Co. Dublin",2600, Co. Dublin,3 
"473. 999 Luas stop, Saggart, Co. Dublin",2500, Co. Dublin,4 
"474. 31 St Brigids Park, Blanchardstown, Dublin 15",1500, Dublin 15,3
"475. Paloma 11 Esker cottages lucan, Lucan, Co. Dublin",2800, Co. Dublin,4
"476. Clevedon House, Strawberry Beds, Co. Dublin",1600, Co. Dublin,2
"477. Ashdale Drive, Terenure, Dublin 6",3300, Dublin 6,4 
"478. 193 Downpatrick Road, Crumlin, Dublin 12",2400, Dublin 12,3 
"479. Old, Co. Glen, Crumlin, Dublin 12",2300, Dublin 12,3 
"480. Craigford Avenue, Artane, Dublin 5",2600, Dublin 5,4 
"481. 74 Russell Avenue, Drumcondra, Dublin 3",2900, Dublin 3,3
"482. Rafters Road, Drimnagh, Dublin 12",3500, Dublin 12,4 
"483. Drimnagh Road, Walkinstown, Dublin 12",2500, Dublin 12,6 
"484. Luttrelstown, Castleknock, Dublin 15",2500, Dublin 15,4 
"485. Bannow Road, Cabra, Dublin 7",2070, Dublin 7,2
"486. New Row Square, New Row South, Dublin 8",2200, Dublin 8,2
"487. ""Oakwood"", Chapel Road, Portmarnock, South Co Dubl, Rathcoole, Co. Dublin",2800, Co. Dublin,4 
"488. Brookfield Road, Kilmainham, Dublin 8",1800, Dublin 8,2
"489. Fairway Drive, Dun Laoghaire, Co. Dublin",3750, Co. Dublin,5 
"1. Stradbally North, Clarinbridge, Co. Galway",1290, Co. Galway,3 
"2. Doire Uachtair, Furbo, Co. Galway",1850, Co. Galway,5 
"3. Cregmore, Cregcarragh, Claregalway, Co. Galway",1250, Co. Galway,4 
"4. Ballyloughane, Renmore, Co. Galway",1700, Co. Galway,3 
"5. Ballycusheen, Cloghans Hill, Tuam, Kilconly, Co. Galway",800, Co. Galway,3 
"6. Lurgan Park, Murroogh, Co. Galway",1800, Co. Galway,4
"7. Roscide, Rosmuc, Co. Galway",608, Co. Galway,2 
"8. Gortgreine, Rahoon, Co. Galway",2000, Co. Galway,4 
"9. 172 Fearran Ri, Galway City, Co. Galway",1600, Co. Galway,4 
"10. 37 Cottage Hill Athenry Road, Loughrea, Co. Galway",1125, Co. Galway,4 
"11. 13 Cottage Hill Athenry Road, Loughrea, Co. Galway",1125, Co. Galway,4 
"12. Guilka, Menlough, Ballinasloe, Co. Galway",850, Co. Galway,3
"13. Lemonfield Oughterard, Oughterard, Co. Galway",725, Co. Galway,
"14. Oughterard, Co. Galway",675, Co. Galway,
"15. Oughterard, Co. Galway",900, Co. Galway,4
"16. Moycullen, Co. Galway",1000, Co. Galway,2
"17. Oughterard, Co. Galway",675, Co. Galway,2
"18. Rosshill, Oranmore, Co. Galway, Rosshill, Co. Galway",3500, Co. Galway,6 
"19. Barnagorteeny, Glann Road, Oughterard, Co. Galway",850, Co. Galway,3
"20. Portacarron, Oughterard, Co. Galway",1250, Co. Galway,3 
"21. 219 Lurgan Park, Renmore, Co. Galway",1800, Co. Galway,3
"22. Teal Cottage, Lough Cultra Castle, Gort, Co. Galway",900, Co. Galway,3 
"23. Ballybane Road, Ballybane, Co. Galway",320, Co. Galway,3 
"24. Renmore Road, Renmore, Co. Galway",1410, Co. Galway,3 
"25. Larrabeg, Ballyglunin, Co. Galway",1350, Co. Galway,4 
"26. Ashbrook, Oranmore, Co. Galway",1700, Co. Galway,4 
"27. 37 Cottage Hill 35 \'RADHARC NA SLEIBHTE\',Athenry, Loughrea, Co. Galway",1125, Co. Galway,4 
"28. 13 Cottage Hill, Athenry Road, Loughrea, Loughrea, Co. Galway",1125, Co. Galway,4 
"29. Lisheenkyle East, Oranmore, Co. Galway",1700, Co. Galway,5 
"30. Cul Aitinn, Knocknacarra, Co. Galway",1875, Co. Galway,6 
"31. Tiernea, Lettermore, Co. Galway",700, Co. Galway,4 
"32. Reilean, Roscam, Co. Galway",2000, Co. Galway,4 
"33. Tullinadaly Road, Tuam, Co. Galway",800, Co. Galway,3
"34. Carrig Weir Tuam Co. Galway, Tuam, Co. Galway",950, Co. Galway,3 
"35. Gardenfield, Tuam, Co. Galway",1150, Co. Galway,5 
"36. Galway Road, Tuam, Co. Galway",850, Co. Galway,3
"37. 8 Riasc na Ri, Bothar Stiofain, Rahoon, Co. Galway",1400, Co. Galway,3 
"38. Newgrove, Newbridge, Co. Galway",750, Co. Galway,4 
"39. 47 Caiseal Cam, Roscam, Co. Galway",2200, Co. Galway,5 
"40. 16 Garran Iseal, Merlin Park, Co. Galway",1100, Co. Galway,2 
"41. Togher, Tuam, Co. Galway",900, Co. Galway,4 
"42. 9 Henry Street, Galway City, Co. Galway",1300, Co. Galway,2
"43. Parnell Avenue, Mervue, Co. Galway",1240, Co. Galway,3
"44. Leas Na Mara, Ballymoneen Road, Knocknacarra, Co. Galway",1320, Co. Galway,4 
"45. The Green, College Road, Galway City, Co. Galway",1695, Co. Galway,3
"46. 3 Pairc An Tempaill, Creggs, Co. Galway",700, Co. Galway,3 
"47. Stable Cottage, Chaeroyn House, Athenry, Athenry, Co. Galway",800, Co. Galway,3
"48. Country Meadows, Cloonthue, Tuam, Co. Galway",800, Co. Galway,3 
"49. Lissadyra, Tuam, Co. Galway",950, Co. Galway,4 
"50. Dun na Coiribe, Galway City, Co. Galway",600, Co. Galway,5 
"51. Water Lane, Bohermore, Galway City, Co. Galway",560, Co. Galway,5 
"52. Loch Inch, Aille, Barna, Co. Galway",2800, Co. Galway,5 
"53. 76 Woodfield, Tuam, Co. Galway",1050, Co. Galway,3 
"54. Cappagh, Dunmore, Co. Galway",700, Co. Galway,3
"55. Oran Island, Oranmore, Co. Galway",1200, Co. Galway,3
"56. Lenaboy Park, Salthill, Co. Galway",2000, Co. Galway,3 
"57. Palace Fields, Tuam, Co. Galway",1150, Co. Galway,4 
"58. 18 Cloonarkin Drive, Oranmore, Co. Galway",1400, Co. Galway,4 
"59. 17 Bru Na Mara, Fort Lorenzo, Salthill, Co. Galway",2000, Co. Galway,4 
"60. Moyleen, Loughrea, Co. Galway",1300, Co. Galway,4 
"61. Moyola Park, Newcastle, Co. Galway",2720, Co. Galway,5
"62. Tirellan Heights, Headford Road, Co. Galway",1100, Co. Galway,3
"63. No 9 danesfort drive, Loughrea, Co. Galway",1100, Co. Galway,4 
"64. Ivy house, kilbricken, Rosmuc, Co. Galway",950, Co. Galway,4 
"65. Cuil na Habhainn, Gort, Co. Galway",1100, Co. Galway,3 
"66. The Haven, Clybaun, Knocknacarra, near Salthill, Clybaun, Co. Galway",1600, Co. Galway,3 
"67. Carrowkeel, Leitrim, Loughrea, Co. Galway",1200, Co. Galway,4 
"68. Clos Na Feirme, Clonbur, Co. Galway",940, Co. Galway,3 
"69. Hardwood, Kiloran, Aughrim, Co. Galway",900, Co. Galway,3
"70. An Mhanistir, Claregalway, Co. Galway",350, Co. Galway,4 
"71. Crannagh, Kinvara, Co. Galway",1500, Co. Galway,5 
"72. Cartron, Gort road, Kinvara, Kinvara, Co. Galway",1500, Co. Galway,4 
"73. Cahreen, Craughwell, Craughwell, Co. Galway",900, Co. Galway,3 
"74. Croi na mBhaile, Carrabane, Loughrea, Co. Galway",950, Co. Galway,4
"75. 30a Emerson Avenue, Salthill, Co. Galway",1400, Co. Galway,2 
"76. Screeb, Screebe, Co. Galway",700, Co. Galway,3
"77. Ballymoneen, Ballymoneen, Co. Galway",1700, Co. Galway,4 
"78. ., Cornamona, Co. Galway",700, Co. Galway,3
"79. Kilbeg Clonbur, Clonbur, Co. Galway",520, Co. Galway,4
"80. 7 Thornberry, Barna, Co. Galway",2400, Co. Galway,4 
"81. Kilconnell, Ballinasloe, Co. Galway",850, Co. Galway,4 
"82. Grange, Corrandulla, Corrandulla, Co. Galway",1500, Co. Galway,4 
"83. 75 coill clocha, oranmore, galway, Oranmore, Co. Galway",1650, Co. Galway,5 
"84. 1 Cong Road, Headford, Co. Galway",1200, Co. Galway,3 
"85. Costa na Mara, Oranmore, Co. Galway",1700, Co. Galway,5 
"86. Berties cottage, derrigimbla, clifden, Clifden, Co. Galway",900, Co. Galway,3
"87. Carramore, Caherlistrane, Co. Galway",800, Co. Galway,3
"88. 5 Devon Court, Salthill, Co. Galway",2950, Co. Galway,5 
"89. 10 Carraig Linn, Caheronaun, Loughrea, Loughrea, Co. Galway",1000, Co. Galway,3 
"90. Carnamadra, Kinvara, Co. Galway",750, Co. Galway,3
"91. 7 Pairc Na Ri Athenry, Athenry, Co. Galway",1300, Co. Galway,3 
"92. Cloonmore, Rosscahill, Co. Galway",600, Co. Galway,
"93. Colmans Terrace, Ennis Road, Gort, Co. Galway",1000, Co. Galway,3 
"94. 178 Rosan Glas, Rahoon, Co. Galway",2000, Co. Galway,4 
"95. Whitepark, Ballymacward, Co. Galway",700, Co. Galway,4
"96. truskey East, Barna, Co. Galway",1500, Co. Galway,3
"97. 20 Abbeylands Dunmore County Galway, Dunmore, Co. Galway",750, Co. Galway,3
"98. 9 Abbey Terrace, Loughrea, Co. Galway",950, Co. Galway,3 
"99. New Line Athenry Galway, Athenry, Co. Galway",2450, Co. Galway,5 
"1. Ardea, Tuosist, Kenmare, Co. Kerry",900, Co. Kerry,3 
"2. Ardoughter Ballyduff, Ballyduff, Co. Kerry",800, Co. Kerry,4 
"3. The Crescent Greenfileds Firies Killarney, Killarney, Co. Kerry",900, Co. Kerry,3 
"4. Opulent Secluded Rental, Killarney, Co. Kerry",2350, Co. Kerry,4 
"5. 29 Clarin Wood, Rathmore, Co. Kerry",1000, Co. Kerry,5 
"6. 25 Lackabane Village, Fossa, Killarney, Co. Kerry",1200, Co. Kerry,4 
"7. Seafort, Dooneast, Ballybunion, Co. Kerry",850, Co. Kerry,3 
"8. Beechwood Ave, Park Rd, Killarney, Co. Kerry",1050, Co. Kerry,3 
"9. Mountway, Ballyheigue, Co. Kerry",700, Co. Kerry,3 
"10. Fenit Atlantic Village, Fenit, Co. Kerry",685, Co. Kerry,3 
"11. Lassaboy, Castlemaine, Co. Kerry",950, Co. Kerry,3 
"12. The Sands, Ballybunion, Co. Kerry",850, Co. Kerry,4 
"13. Sli Na Speire, Clieveragh, Listowel, Co. Kerry",600, Co. Kerry,3 
"14. O Kelly\'s Villas, Killarney, Killarney, Co. Kerry",900, Co. Kerry,2
"15. Gortadrislig, Lixnaw, Co. Kerry",675, Co. Kerry,2
"16. Taulaght, Tralee, Fenit, Co. Kerry",1400, Co. Kerry,6 
"17. Beenoskee, Ballyard, Tralee, Co. Kerry",1200, Co. Kerry,4 
"18. Main Street, Causeway, Co. Kerry",550, Co. Kerry,2
"19. Hillside, Poulawaddra, Tralee, Co. Kerry",750, Co. Kerry,3 
"20. Lyracrumpane, Tralee, Listowel, Lycracrumpane, Co. Kerry",700, Co. Kerry,3
"21. Churchill, The Spa, Fenit, Co. Kerry",1000, Co. Kerry,4 
"22. Baile An Tooreen, Killorglin, Co. Kerry",800, Co. Kerry,3 
"23. Lomanaugh, Sneem, Co. Kerry",625, Co. Kerry,3 
"24. Templenoe, Kenmare, Co. Kerry",975, Co. Kerry,3 
"25. Gortreagh Cottage, Fossa, Co. Kerry",700, Co. Kerry,2
"26. Main St., Killorglin, Co. Kerry",675, Co. Kerry,3
"27. Caherslee, Tralee, Co. Kerry",900, Co. Kerry,3 
"28. No. 48 Knocklyne Valley, Sunhill, Killorglin, Co. Kerry",800, Co. Kerry,3 
"29. The Village, Lixnaw, Co. Kerry",750, Co. Kerry,3
"30. Kilcummin, Killarney, Co. Kerry",800, Co. Kerry,4
"31. Termons Upper, Waterville, Co. Kerry",975, Co. Kerry,3 
"32. Ard Carraig, Kenmare, Co. Kerry",900, Co. Kerry,3 
"33. sunhill, Killorglin, Co. Kerry",800, Co. Kerry,4 
"34. Sunny Hill, Kenmare, Co. Kerry",800, Co. Kerry,3 
"35. 12 Dun an Oir, Groyne Killorglin, Killorglin, Co. Kerry",840, Co. Kerry,4 
"36. 24 Highfield Grove, Caherslee, Tralee, Co. Kerry",950, Co. Kerry,4 
"37. No 2 Flesk Grove, Castleisland, Co. Kerry",700, Co. Kerry,3 
"38. Abbeydorney Road, Tralee, Co. Kerry",750, Co. Kerry,3
"39. The Grove, Mounthawk, Tralee, Co. Kerry",1250, Co. Kerry,4 
"40. Cluain Ard Ballyvelly, Tralee, Co. Kerry",850, Co. Kerry,3 
"41. Rosehill, Firies, Killarney, Co. Kerry",750, Co. Kerry,2 
"42. 10 Caragh Village, Caragh Lake, Co. Kerry",750, Co. Kerry,3 
"43. SEAVIEW HOUSE, CURRAHEEN, Tralee, Co. Kerry",750, Co. Kerry,3 
"44. Kells, Glenbeigh, Co. Kerry",750, Co. Kerry,3 
"45. Sunhill, Killorglin, Co. Kerry",900, Co. Kerry,4 
"46. School Road, Killorglin, Co. Kerry",750, Co. Kerry,3
"47. Ardcanaught House, Castlemaine, Co. Kerry",625, Co. Kerry,4 
"48. Rangue, Killorglin, Co. Kerry",750, Co. Kerry,3
"49. Mountain View, Killorglin, Co. Kerry",675, Co. Kerry,4 
"50. Baile An Tooreen, Killorglin, Co. Kerry",800, Co. Kerry,3 
"51. Droum, Glenbeigh, Co. Kerry",750, Co. Kerry,4 
"52. Laune View, Killorglin, Co. Kerry",400, Co. Kerry,
"53. Teachers Lodge Ownagarry, Killorglin, Co. Kerry",900, Co. Kerry,4 
"54. Ballinvosherig West, Tralee, Co. Kerry",900, Co. Kerry,4 
"55. 29 Langford St, Killorglin, Co. Kerry",700, Co. Kerry,3 
"56. School Road, Killorglin, Co. Kerry",750, Co. Kerry,3
"57. Caragh Glen, Caragh Lake, Killorglin, Co. Kerry",850, Co. Kerry,3 
"58. 12 Cluain Na Fhiaidh, Lispole, Dingle, Co. Kerry",850, Co. Kerry,3
"59. Ballycasheen Heights, Upper Park Road, Killarney, Co. Kerry",1200, Co. Kerry,5 
"60. Cois Tra, Ballinskelligs, Co. Kerry",1600, Co. Kerry,3 
"61. 2 St. John's Court, Tralee, Co. Kerry",1000, Co. Kerry,3 
"62. willow court, Listowel, Co. Kerry",750, Co. Kerry,3 
"63. Lerrig South, Ardfert, Co. Kerry",950, Co. Kerry,4 
"64. Knockavota, Milltown, Co. Kerry",700, Co. Kerry,3
"65. Abbeylands, Milltown, Co. Kerry",800, Co. Kerry,3 
"66. 2 Brook Lodge Killarney Rd., Kenmare, Co. Kerry",1100, Co. Kerry,4 
"67. Ardraw, Beaufort, Co. Kerry",900, Co. Kerry,4 
"68. Ardrinane, Anascaul, Co. Kerry",800, Co. Kerry,3 
"69. Ref 792 - No. 6 Cois Tra, Ballinskelligs, Co. Kerry",850, Co. Kerry,3 
"70. Ref 790 - No. 5 Cois Tra, Ballinskelligs, Co. Kerry",750, Co. Kerry,3 
"71. Ref 788 - Cottage, Old Post Office Street, Cahersiveen, Co. Kerry",650, Co. Kerry,2
"72. Ardmullen, Kenmare, Co. Kerry",1050, Co. Kerry,3 
"73. Shandrum, Kilgarvan, Co. Kerry",800, Co. Kerry,4 
"74. 20 The Brambles, Kit Aherne Road, Ballybunion, Co. Kerry",550, Co. Kerry,3 
"75. Beech Green, Caherdown Woods, Listowel, Listowel, Co. Kerry",800, Co. Kerry,3 
"76. Beech Green, Caherdown Woods, Listowel, Co. Kerry",850, Co. Kerry,3 
"1. Riverside, Portarlington, Co. Laois",1000, Co. Laois,3 
"2. 13, The Hermitage, Borris Road, Portlaoise, Co. Laois",1100, Co. Laois,3
"3. Burnville, Ballyfin Road, Portlaoise, Co. Laois",950, Co. Laois,3 
"4. Aghnaharna Court, Portlaoise, Co. Laois",1300, Co. Laois,4 
"5. Higgins Park, Fairgreen, Portlaoise, Co. Laois",900, Co. Laois,2 
"6. Castlegate, Portarlington, Co. Laois",1200, Co. Laois,4 
"7. 44, lake drive, Kilminchy, Portlaoise, Co. Laoise, Portlaoise, Co. Laois",1000, Co. Laois,3 
"8. Na Cluain Mountrath, Mountrath, Co. Laois",875, Co. Laois,4 
"9. Rossvale, Mountmellick Road, Portlaoise, Co. Laois",1150, Co. Laois,4
"10. Rathevan Heights, Portlaoise, Co. Laois",1200, Co. Laois,4 
"11. 4 Ossory Court, Borris-in-Ossory, Co. Laois",900, Co. Laois,5 
"12. Rathevan Close, Portlaoise, Co. Laois",900, Co. Laois,2 
"13. Rossdarragh Glen, Rathevan, Portlaoise, Co. Laois",975, Co. Laois,3 
"14. Russell Close, Gracefield Manor, Ballylynan, Co. Laois",1100, Co. Laois,4 
"15. New Inn, Emo, Co. Laois",2500, Co. Laois,5 
"16. Lake Grove, Kilminchy, Portlaoise, Co. Laois",1100, Co. Laois,4 
"17. The Sycamores, Kilnacourt Woods, Portarlington, Co. Laois",1100, Co. Laois,3 
"18. 63 Rinuccini, Portlaoise, Co. Laois",1250, Co. Laois,3 
"19. Capponellan, Durrow, Co. Laois",1100, Co. Laois,4 
"20. Glenkeen Park, Fairgreen, Portlaoise, Co. Laois",1100, Co. Laois,4 
"21. 24 Rath Gailine, Dublin Road, Portlaoise, Co. Laois",900, Co. Laois,2 
"22. 8 powerscourt Portlaoise, Portlaoise, Co. Laois",1100, Co. Laois,3 
"23. 2 Grattan place, Portlaoise, Co. Laois",1150, Co. Laois,3 
"24. Clondarrig Court, Bellingham, Portlaoise, Co. Laois",1150, Co. Laois,3 
"25. Foxcroft Avenue, Portarlington, Co. Laois",1000, Co. Laois,3
"26. 25 Primrose Avenue, Esker Hills, Portlaoise, Co. Laois",1200, Co. Laois,4 
"27. Whitefields, Station Road, Portarlington, Co. Laois",800, Co. Laois,3 
"28. Kylebrook, Portlaoise, Co. Laois",1000, Co. Laois,4 
"29. Ivy House, The Heritage Golf & Country Club, Killenard, Co. Laois",4800, Co. Laois,5 
