House,Price,County,Room
"3. Woodside Drive, Rathfarnham, Dublin 14",4750, Dublin 14,6 
"4. Geraldine Street, Dublin 7",2750, Dublin 7,3
"5. Belarmine Park, Stepaside, Dublin 18",3800, Dublin 18,4 
"6. 13 Milltown Avenue, Mount St Annes, Milltown, Dublin 6",3000, Dublin 6,3 
"7. 8 The Avenue, Marianella, Rathgar, Dublin 6",5500, Dublin 6,5 
"8. 13a Suir Road, Kilmainham, Dublin 8",2600, Dublin 8,3 
"9. Granville Park off Newtownpark Avenue Blackrock Co, Blackrock, Co. Dublin",2800, Co. Dublin,4
"10. 06 Allendale Drive, Clonsilla, Dublin 15",1900, Dublin 15,3 
"11. Richmond Park, Monkstown, Co. Dublin",2300, Co. Dublin,2
"12. Strand Rd, Sandymount, Dublin 4",5500, Dublin 4,3 
"13. Rockville Drive, Carrickmines, Dublin 18",1640, Dublin 18,3
"14. 22 Castleknock Crescent, Castleknock, Dublin 15",2200, Dublin 15,3
"15. Whitethorn Road, Clonskeagh, Clonskeagh, Dublin 14",3300, Dublin 14,4 
"16. Blooms Court, 47A Upper Clanbrassil Street, dublin, Dublin 8",3700, Dublin 8,4 
"17. Birnam Upper adelaide road Glenageary Co. Dublin, Glenageary, Co. Dublin",4950, Co. Dublin,4 
"18. Kingstown Mews, Park Lane, Sandycove, Co. Dublin",3750, Co. Dublin,4 
"19. Belfield Close, Clonskeagh Road, Clonskeagh, Dublin 14",3500, Dublin 14,4 
"20. Bushy Park House, Terenure, Dublin 6w",5520, Dublin 6w,5 
"21. 6 Glenbourne Ave, Leopardstown, Dublin 18",2250, Dublin 18,3 
"22. Biscayne, Malahide, Co. Dublin",3000, Co. Dublin,4 
"23. Castleway, Kinsealy Lane, Malahide, Co. Dublin",3500, Co. Dublin,4 
"24. Harold\'s Cross Cottages, Harold's Cross, Dublin 6",1750, Dublin 6,2
"25. 51 Thornhill Road, Mount Merrion, Co. Dublin",2600, Co. Dublin,3 
"26. Leopardstown Avenue, Leopardstown, Dublin 18",3000, Dublin 18,4 
"27. Woodside Drive, Churchtown, Dublin 14",4750, Dublin 14,6 
"28. Woodside Drive, Rathfarnham, Dublin 14",4750, Dublin 14,6 
"29. Bullock Harbour, Dalkey, Co. Dublin",3250, Co. Dublin,4 
"30. Merville Road, Stillorgan, Co. Dublin",2500, Co. Dublin,4 
"31. Waterloo Place, Ballsbridge, Dublin 4",3500, Dublin 4,2 
"32. 29 Monaloe Avenue, Blackrock, Co. Dublin",2750, Co. Dublin,4
"33. Cairnfort, Enniskerry Road, Stepaside, Dublin 18",3650, Dublin 18,4 
"34. 12 Wilfrid Terrace, Harold's Cross, Dublin 6w",3000, Dublin 6w,3 
"35. Outfarm Lane, Castleknock, Dublin 15",3700, Dublin 15,5 
"36. Wellington Road, Ballsbridge, Dublin 4",7500, Dublin 4,4 
"37. Foxrock Mount, Foxrock Park, Dublin 18, Foxrock, Dublin 18",3000, Dublin 18,4 
"38. Inglenook Wood, Glenamuck Road, Carrickmines, Dublin 18",3800, Dublin 18,4 
"39. Torquay Road, Foxrock, Dublin 18",5250, Dublin 18,5 
"40. 4 boolvogue road eastwall, East Wall, Dublin 3",1950, Dublin 3,2
"41. 59, the Beeches, Monkstown Valley Monkstown, Monkstown, Co. Dublin",2200, Co. Dublin,2
"42. Balnagowan, Dartry, Dublin 6",3250, Dublin 6,3 
"43. Avoca Avenue, Blackrock, Co. Dublin",2600, Co. Dublin,3 
"44. 21 Vavasour Square, Sandymount, Dublin 4",3000, Dublin 4,2 
"45. 77 Carysfort Park, Blackrock, Co. Dublin",3100, Co. Dublin,3 
"46. Elizabeth Street, Drumcondra, Dublin 9",1500, Dublin 9,2
"47. 193 Malahide Marina, Malahide, Co. Dublin",2400, Co. Dublin,3 
"48. 31 Willow Park Avenue, Glasnevin, Dublin 9",2750, Dublin 9,4 
"49. cymric road, Sandymount, Dublin 4",1675, Dublin 4,
"50. 19 Rosemount Court, Booterstown, Co. Dublin",2000, Co. Dublin,2
"51. 24 Patrician Villas, Stillorgan, Co. Dublin",2270, Co. Dublin,3 
"52. SOMERTON LODGE MEWS, ROCHESTOWN AVENUE, Dun Laoghaire, Co. Dublin",2395, Co. Dublin,3 
"53. Beechfield Court, Clonee, Dublin 15",1800, Dublin 15,3
"54. 7 Crescent Place, Clontarf, Dublin 3",1850, Dublin 3,3 
"55. 201 Clontarf Road, Clontarf, Dublin 3",4500, Dublin 3,4 
"56. 101 Upper Leeson Street, Dublin 4",5250, Dublin 4,3 
"57. Main street ranelagh, Ranelagh, Dublin 6",5000, Dublin 6,6 
"58. 26 Granville Close, Dun Laoghaire, Co. Dublin",2900, Co. Dublin,4 
"59. 118 Kickham Road, Inchicore, Dublin 8",2100, Dublin 8,3
"60. 1 Bellgree Rise, Tyrrelstown, Dublin 15",2000, Dublin 15,3 
"61. 98 downpatrick road, Crumlin, Dublin 12",1600, Dublin 12,
"62. South Dock Place, Ringsend, Dublin 4",2200, Dublin 4,2
"63. Ringsend Road, Ringsend, Dublin 4",3000, Dublin 4,3 
"64. Rere Chelmsford Lane, Ranelagh, Dublin 6, Ranelagh, Dublin 6",2315, Dublin 6,2
"65. Havelock Square, Sandymount, Dublin 4",2600, Dublin 4,2 
"66. 27 Chapel Close Balbriggan, Balbriggan, Co. Dublin",1400, Co. Dublin,3 
"67. castle farm, Shankill, Dublin 18",1900, Dublin 18,2
"68. Gulistan Cottages, Rathmines, Dublin 6",2100, Dublin 6,2
"69. Cruise Park Drive, Tyrrelstown, Dublin 15",750, Dublin 15,6 
"70. Wainsfort Manor Crescent, Terenure, Dublin 6",2400, Dublin 6,3 
"71. Bushes Lane, Rathgar, Dublin 6",2500, Dublin 6,3 
"72. Rafters Road, Drimnagh, Dublin 12",3500, Dublin 12,4 
"73. 62 Pembroke Road, Ballsbridge, Dublin 4",5800, Dublin 4,3 
"74. Elm Grove, Blackrock, Co. Dublin",3600, Co. Dublin,5 
"75. 59, Foxwood, Swords, Co. Dublin",1787, Co. Dublin,3
"76. St Doolaghs, Malahide Road, Balgriffin, Dublin 13",2300, Dublin 13,4 
"77. Maryfield Drive 35, Artane, Dublin 5",2200, Dublin 5,4 
"78. Sorrento Road, Dalkey, Co. Dublin",4500, Co. Dublin,4 
"79. Kirwan Street Cottages, Stoneybatter, Dublin 7",1900, Dublin 7,3
"80. Belton Park Gardens, Donnycarney, Dublin 9",2400, Dublin 9,3
"81. 28 Clonmore Road, Mount Merrion, Co. Dublin",3500, Co. Dublin,4 
"82. Cameron Street, Dublin 8",1350, Dublin 8,2
"83. Crossforge, Saggart, Co. Dublin",1520, Co. Dublin,3 
"84. Montpeliar Place, Blackrock, Co. Dublin",4000, Co. Dublin,4 
"85. Kilteel, Rathcoole, Co. Dublin",2500, Co. Dublin,5 
"86. Viking Road, Stoneybatter, Dublin 7",2165, Dublin 7,3
"87. Clogher Road, Crumlin, Dublin 12",2000, Dublin 12,2
"88. Castlelawns, Tallaght, Dublin 24",2100, Dublin 24,3
"89. Grandville Park, Newtownpark Avenue, Blackrock, Co. Dublin",3000, Co. Dublin,3 
"90. The Hedgerows, Foxrock, Dublin 18",2100, Dublin 18,2 
"91. 95 Portersfield, Clonsilla, Dublin 15",2000, Dublin 15,3 
"92. Castleknock Park, Castleknock, Dublin 15",3000, Dublin 15,4 
"93. 20 Northbrook walk, Ranelagh, Dublin 6",2300, Dublin 6,2 
"94. The Moorings, Killiney, Co. Dublin",4500, Co. Dublin,4 
"95. Sorrell Heath, Clonsilla, Dublin 15",2000, Dublin 15,4 
"96. Chieftains Crescent, Balbriggan, Co. Dublin",1900, Co. Dublin,3 
"97. Drummartin Terrace, Goatstown, Dublin 14",2400, Dublin 14,2 
"98. Whitethorn, Clonskeagh, Dublin 14",3300, Dublin 14,4 
"99. Kelston Drive, Off Leopardstown Road, Foxrock, Dublin 18",2450, Dublin 18,3 
"100. Goatstown, Goatstown, Dublin 14",2400, Dublin 14,2 
"101. Killiney Heath, Killiney, Co. Dublin",4500, Co. Dublin,5 
"102. Whitethorn Road, Clonskeagh, Dublin 14",3000, Dublin 14,4 
"103. Brownsbarn Wood, Citywest, Co. Dublin",2600, Co. Dublin,4 
"104. Windmill Road, Crumlin, Dublin 12",1432, Dublin 12,2
"105. Stillorgan Road, Donnybrook, Dublin 4",3290, Dublin 4,4 
"106. ., Sutton, Dublin 13",1800, Dublin 13,4
"107. Shrewsbury Wood, Cabinteely, Dublin 18",2660, Dublin 18,4 
"108. Lavish Period Home & Gardens, Ballsbridge, Dublin 4",14950, Dublin 4,6 
"109. Guinness Cottages (Fully Serviced), Rialto, Dublin 8",2500, Dublin 8,2
"110. Corporate Rental Merrion Road, Ballsbridge, Dublin 4",5500, Dublin 4,4 
"111. 19 Willow Field, Park Avenue, Sandymount, Dublin 4",1800, Dublin 4,
"112. Meadowbank, Rathgar, Dublin 6",2300, Dublin 6,2 
"113. Griffith Walk, Drumcondra, Dublin 9",2460, Dublin 9,3
"114. Albany Avenue, Monkstown, Co. Dublin",4500, Co. Dublin,3 
"115. Ballsbridge Avenue, Ballsbridge, Dublin 4",5000, Dublin 4,3 
"116. Brighton Wood, Foxrock, Dublin 18",3500, Dublin 18,4 
"117. 252 GRIFFITH AVENUE, Drumcondra, Dublin 9",2500, Dublin 9,4 
"118. Seafield Downs, Clontarf, Dublin 3",2400, Dublin 3,2 
"119. Philipsburgh Avenue, Fairview, Dublin 3",2500, Dublin 3,3 
"120. 11 Mulberry Crescent, Castleknock, Dublin 15",2500, Dublin 15,4 
"121. 15 rutland st, Dublin 1",2200, Dublin 1,2
"122. Bawn Eile, Ballybetagh Road, Kilternan, Dublin 18",2950, Dublin 18,4 
"123. Merrion road, Ballsbridge, Dublin 4",3500, Dublin 4,5 
"124. Belfry Walk, Citywest, Co. Dublin",1600, Co. Dublin,3 
"125. 7 Huxley Crescent, Dublin 8",3600, Dublin 8,3 
"126. 232 The Crescent, Park West, Dublin 12",2400, Dublin 12,3 
"127. Dublin Street, Skerries, Skerries, Co. Dublin",2250, Co. Dublin,4 
"128. No. 4 Thatchers Way, Lusk, Co. Dublin",1800, Co. Dublin,3 
"129. 61 blackthorn green sandyford, Sandyford, Dublin 18",2200, Dublin 18,3 
"130. Laurel Court, Laurel Lodge, Castleknock, Dublin 15",2000, Dublin 15,3 
"131. Barton Drive, Rathfarnham, Dublin 14",2400, Dublin 14,3 
"132. Ely Green, Killininny, Ballycullen, Dublin 24",2000, Dublin 24,3 
"133. Simmonscourt Castle, Simmonscourt Road, Ballsbridge, Dublin 4",10000, Dublin 4,4 
"134. 89 The Green, Beaumont, Dublin 9",2000, Dublin 9,3 
"135. Church Park Court, Mount Argos, Harold's Cross, Dublin 6",1620, Dublin 6,2
"136. 5 Lanesville Grove, Monkstown Farm, Monkstown, Co. Dublin",2700, Co. Dublin,3 
"137. Berkeley Road, Phibsborough, Dublin 7",1900, Dublin 7,2
"138. Auburn Avenue/ Castleknock Park, Castleknock, Dublin 15",2600, Dublin 15,4 
"139. 8a Brookmount Lawn, Tallaght, Dublin 24",1650, Dublin 24,2 
"140. 5 Ailesbury Oaks, Ailesbury Road, Ballsbridge, Dublin 4",3500, Dublin 4,3 
"141. 8 Haddington Park, Glenageary, Dun Laoghaire, Co. Dublin",2300, Co. Dublin,3
"142. Raglan Lane, Ballsbridge, Dublin 4",3800, Dublin 4,3 
"143. Bayview Bungalows, Killiney, Co. Dublin",1600, Co. Dublin,3
"144. Avoca Road, Blackrock, Co. Dublin",4375, Co. Dublin,5 
"145. Hillside, Dalkey, Co. Dublin",4000, Co. Dublin,4 
"146. Arnott Street, Dublin 8",3500, Dublin 8,4 
"147. 82 Woodford, Brewery Road, Stillorgan, Co. Dublin",3750, Co. Dublin,4 
"148. Blooms Lodge, Sandycove Close, Sandycove, Co. Dublin",2500, Co. Dublin,3 
"149. Proby Square, Blackrock, Co. Dublin",6000, Co. Dublin,5 
"150. Glandore Park, Lower Mounttown Road, Monkstown, Co. Dublin",2700, Co. Dublin,4 
"151. Earlsfort Close, Lucan, Co. Dublin",1800, Co. Dublin,3 
"152. Dartmouth Square North, Ranelagh, Dublin 6",8500, Dublin 6,4 
"153. Hillside Drive, Castle Park, Churchtown, Dublin 14",2725, Dublin 14,3 
"154. Glenview, Landscape Road, Churchtown, Dublin 14",3400, Dublin 14,5 
"155. 54 Granitefield, Cabinteely, Co. Dublin",2750, Co. Dublin,4 
"156. Castlemoyne, Balgriffin, Dublin 13",2800, Dublin 13,5 
"157. 1 The Mews, Dublin 2",3950, Dublin 2,4 
"158. South Park, Kill Lane, Foxrock, Dublin 18",3500, Dublin 18,4 
"159. Shrewsbury Park , Ballsbridge, Ballsbridge, Dublin 4",5250, Dublin 4,3 
"160. Cowper Village, Off Cowper Road, Rathmines, Dublin 6",2100, Dublin 6,2
"161. Cowper Village, Off Cowper Road, Rathmines, Dublin 6",2100, Dublin 6,2
"162. 16 Clyde Lane, Ballsbridge, Dublin 4",6000, Dublin 4,4 
"163. 4 Ashington Park, Navan Road (D7), Dublin 7",1800, Dublin 7,3
"164. 1 Ticknock Dale, Sandyford, Dublin 18",2200, Dublin 18,3 
"165. Santa Barbara, Killiney Hill Road, Killiney, Co. Dublin",5500, Co. Dublin,4 
"166. Castlecurragh Heath, Mulhuddart, Dublin 15",1950, Dublin 15,3 
"167. Drummond Place, Harold's Cross, Dublin 6",2000, Dublin 6,2
"168. Daletree Close, Firhouse, Dublin 24",2200, Dublin 24,3 
"169. Kelston Avenue, Foxrock, Dublin 18",3640, Dublin 18,2 
"170. Glenvara Park, Knocklyon, Dublin 16",2100, Dublin 16,3
"171. Harolds Cross Cottages, Harold's Cross, Dublin 6",1750, Dublin 6,
"172. Cherry Garth, Rivervalley, Swords, Co. Dublin",1900, Co. Dublin,3
"173. Island View, Malahide, Co. Dublin",2350, Co. Dublin,3
"174. Fairhaven Close, Castleknock, Dublin 15",3150, Dublin 15,4 
"175. Gainsborough Green, Malahide, Co. Dublin",3000, Co. Dublin,4 
"176. Citywest, Kingswood, Dublin 22",1850, Dublin 22,2
"177. Newcastle Manor Heights, Newcastle, Co. Dublin",1364, Co. Dublin,3 
"178. Iveragh Road, Whitehall, Dublin 9",2173, Dublin 9,3
"179. Mount Albany, Off Newtown Park Avenue, Blackrock, Co. Dublin",2140, Co. Dublin,3 
"180. Laraghcon, Lucan, Co. Dublin",1938, Co. Dublin,3 
"181. Silken Park Avenue, Citywest, Co. Dublin",1300, Co. Dublin,3 
"182. Glenview Park, Tallaght, Dublin 24",2200, Dublin 24,4 
"183. Mount Argus Avenue, Harold's Cross, Dublin 6w",1660, Dublin 6w,2
"184. 2 Rossberry Avenue, Lucan, Co. Dublin",2800, Co. Dublin,4 
"185. Barton Road East, Churchtown, Dublin 14",2800, Dublin 14,4 
"186. The Paddocks Grove, Lucan, Co. Dublin",1800, Co. Dublin,3 
"187. Hillcrest Green, Lucan, Co. Dublin",2200, Co. Dublin,4 
"188. Loreto Row, Rathfarnham, Dublin 14",1684, Dublin 14,2
"189. New Ireland Road, Dublin 8",2200, Dublin 8,3
"190. Glenmaroon Road, Palmerstown, Dublin 20",2200, Dublin 20,3
"191. Templeroan Drive, Knocklyon, Dublin 16",2130, Dublin 16,3 
"192. St Kevins Terrace, New Bride Street, Dublin 8",2600, Dublin 8,3 
"193. Hillsbrook Avenue, Perrystown, Dublin 12",2200, Dublin 12,3
"194. Colthurst Crescent, Lucan, Co. Dublin",1750, Co. Dublin,2
"195. Somerton Grove, Lucan, Co. Dublin",2400, Co. Dublin,4 
"196. Castleknock Brook, Castleknock, Dublin 15",1500, Dublin 15,3
"197. St Vincents Cottages, Blackhorse Avenue, Dublin 7",2800, Dublin 7,3 
"198. Millmount Avenue, Drumcondra, Dublin 9",3200, Dublin 9,4 
"199. 10 Warrington Place, Dublin 2",1140, Dublin 2,6 
"200. Saval Park Road, Dalkey, Co. Dublin",2650, Co. Dublin,5 
"201. Ferncourt Close, Firhouse, Dublin 24",1685, Dublin 24,3 
"202. Dartmouth Road, Ranelagh, Dublin 6",6000, Dublin 6,4 
"203. Castle Avenue, Churchtown, Dublin 14",5592, Dublin 14,4 
"204. Glasnevin Woods, Glasnevin, Dublin 11",2250, Dublin 11,4 
"205. Willbrook Downs, Rathfarnham, Dublin 14",2250, Dublin 14,3
"206. Orwell Lodge, Rathgar, Dublin 6",4000, Dublin 6,2 
"207. Bushy Park House, Terenure, Dublin 6",5520, Dublin 6,5 
"208. Windmill Court, Clonsilla, Dublin 15",2200, Dublin 15,3 
"209. Laverna Avenue, Castleknock, Dublin 15",2500, Dublin 15,4 
"210. Sorrento Road, Dalkey, Co. Dublin",33600, Co. Dublin,5 
"211. 8 Vernon Court, Clontarf, Dublin 3",2100, Dublin 3,2
"212. Castle Court, Killiney, Co. Dublin",1850, Co. Dublin,2
"213. Martello wood, Sandymount, Dublin 4",2300, Dublin 4,2
"214. Cualanor Crescent, Roseland, Upper Glenageary Road, Dun Laoghaire, Co. Dublin",3880, Co. Dublin,5 
"215. Correybeg, Templeogue, Dublin 6w",4000, Dublin 6w,4 
"216. Beechdale Way, Ballycullen, Dublin 24",1800, Dublin 24,4 
"217. Monkstown Road, Monkstown, Co. Dublin",2800, Co. Dublin,2 
"218. Turvey Avenue, Donabate, Co. Dublin",2500, Co. Dublin,3 
"219. Grove Paddock, St. Helier\'s Copse, Blackrock, Blackrock, Co. Dublin",4200, Co. Dublin,4 
"220. Friarsland - 10 minutes walk to LUAS, Clonskeagh, Dublin 14",4750, Dublin 14,6 
"221. just off M50, opposite the LUAS, Sandyford road, Sandyford, Dublin 18",3000, Dublin 18,4 
"222. 17 Glencairn Lawn, The Gallops, Leopardstown, Dublin 18",2750, Dublin 18,3
"223. 77 Seapark Drive, Clontarf, Dublin 3",2500, Dublin 3,3 
"224. Cooleen, Mountain View Road, Killiney, Co. Dublin",2799, Co. Dublin,3 
"225. Castlebyrne Park, Blackrock, Co. Dublin",2000, Co. Dublin,3
"226. Trafalgar Lane, Monkstown, Co. Dublin",2200, Co. Dublin,2 
"227. 9 Willow Mews, St Albans Park, Sandymount, Dublin 4",2450, Dublin 4,2
"228. 12 Foxrock Mount, Foxrock, Dublin 18",2500, Dublin 18,3 
"229. 12 Dalkey Grove, Dalkey, Co. Dublin",2850, Co. Dublin,3
"230. 2 Monte Vella, Barnhill Road, Dalkey, Co. Dublin",2450, Co. Dublin,2 
"231. Coultry, Ballymun, Dublin 11",1300, Dublin 11,2 
"232. Temple Crescent, Blackrock, Co. Dublin",4200, Co. Dublin,6 
"233. Barry Park, Finglas, Dublin 11",8000, Dublin 11,4
"234. Lealand Road, Clondalkin, Dublin 22",1850, Dublin 22,3 
"235. Belmont Park, Raheny, Dublin 5",2200, Dublin 5,3
"236. Charlestown Park, Finglas, Dublin 11",2200, Dublin 11,5 
"237. Barry Green, Finglas, Dublin 11",2000, Dublin 11,4
"238. Griffith Heights, Finglas, Dublin 11",1600, Dublin 11,2 
"239. Beechwood Lawns, Rathcoole, Co. Dublin",2000, Co. Dublin,4 
"240. Seville Place, North Dock, Dublin 1",2900, Dublin 1,4 
"241. Raheny Village, Raheny, Dublin 5",2000, Dublin 5,2 
"242. Dodder View Cottages, Ballsbridge, Dublin 4",2750, Dublin 4,3
"243. Carysfort Park, Blackrock, Co. Dublin",3100, Co. Dublin,3 
"244. Ballyfermot Avenue, Ballyfermot, Dublin 10",1850, Dublin 10,2
"245. Raleigh Square, Crumlin, Dublin 12",2100, Dublin 12,3 
"246. Liffey Glen, Lucan, Co. Dublin",1900, Co. Dublin,3 
"247. Westbourne Drive, Clondalkin, Dublin 22",1800, Dublin 22,3
"248. Mount Bellew Crescent, Lucan, Co. Dublin",1900, Co. Dublin,3 
"249. Newtownpark Avenue, Blackrock, Co. Dublin",2500, Co. Dublin,3 
"250. Newcastle, Newcastle, Co. Dublin",3200, Co. Dublin,3 
"251. An Gort, Old Road, Rush, Co. Dublin",2300, Co. Dublin,4 
"252. St Albans Road, Dublin 8",2500, Dublin 8,2 
"253. Ashfield Avenue, Ranelagh, Dublin 6",2077, Dublin 6,3
"254. 1 Airpark Court, Rathfarnham, Dublin 16",3250, Dublin 16,4 
"255. Orpen Close, Stillorgan, Co. Dublin",2200, Co. Dublin,2
"256. 3 Church Avenue, Rathmines, Dublin 6",3000, Dublin 6,3 
"257. Burdett Avenue, Sandycove, Co. Dublin",4200, Co. Dublin,4 
"258. Whitworth Avenue, Drumcondra, Dublin 3",1700, Dublin 3,2
"259. Sycamore Crescent, Blackrock, Co. Dublin",4500, Co. Dublin,4 
"260. Sycamore Crescent, Stillorgan, Co. Dublin",4500, Co. Dublin,4 
"261. Sycamore Crescent, Mount Merrion, Co. Dublin",4500, Co. Dublin,4 
"262. 62 Pembroke Road, Ballsbridge, Dublin 4",5800, Dublin 4,4 
"263. 1 Whitethorn Walk, Westminster Park, Foxrock, Dublin 18",2900, Dublin 18,4 
"264. Donore Road, South Circular Road, Dublin 8",2700, Dublin 8,3 
"265. 12 Kelston Drive, Foxrock, Dublin 18",3300, Dublin 18,3 
"266. Beaumont ave, Churchtown, Dublin 14",3100, Dublin 14,4 
"267. 2 Mount Carmel Park, Firhouse, Dublin 24",1950, Dublin 24,3 
"268. Weston Avenue, Churchtown, Dublin 14",5000, Dublin 14,6 
"269. Bluebell Avenue, Bluebell, Dublin 12",1800, Dublin 12,2 
"270. 4 Saint Broc's Cottages, Donnybrook, Dublin 4",3000, Dublin 4,2
"271. Marlborough Road, Donnybrook, Dublin 4",5900, Dublin 4,3 
"272. Kelston Avenue, Leopardstown Road, Dublin 18, Foxrock, Dublin 18",2800, Dublin 18,4 
"273. Westminster Lawns, Foxrock, Dublin 18",3800, Dublin 18,4 
"274. Rose Cottage, Mill Lane, Palmerstown, Dublin 20",2800, Dublin 20,2 
"275. Church Road, Dalkey, Dalkey, Co. Dublin",2800, Co. Dublin,3 
"276. Stillorgan Park Avenue, Stillorgan, Co. Dublin",5200, Co. Dublin,4 
"277. St. Pancras Terenure, Terenure, Dublin 6",3900, Dublin 6,4 
"278. Glen Walk The Park, Cabinteely, Dublin 18",3000, Dublin 18,4 
"279. Trees Road, Mount Merrion, Co. Dublin",3200, Co. Dublin,3 
"280. Templeroan Green, Knocklyon, Dublin 16",1872, Dublin 16,3 
"281. Templeroan Green, Knocklyon, Dublin 16",1872, Dublin 16,3 
"282. College Square, Wainsfort Manor Drive, Terenure, Dublin 6w",3675, Dublin 6w,5 
"283. Darley Terrace, Coombe, Dublin 8",2000, Dublin 8,2
"284. Rathdown Grove, Dundrum, Dublin 14",2250, Dublin 14,2 
"285. Grey Street, Dublin 8",1800, Dublin 8,2
"286. Seaview Avenue, East Wall, Dublin 3",2500, Dublin 3,3 
"287. 11 fortfield drive, Terenure, Dublin 6",3500, Dublin 6,6 
"288. Summerfield Lawn, Blanchardstown, Dublin 15",1800, Dublin 15,3 
"289. Shanowen Grove, Santry, Dublin 9",2600, Dublin 9,4 
"290. Gainsborough Green, Malahide, Co. Dublin",2800, Co. Dublin,4 
"291. Belmont House Stoney Road, Dundrum, Dublin 14",5460, Dublin 14,6 
"292. Greenville Terrace, South Circular Road, Dublin 8",2200, Dublin 8,2
"293. Crinken Lodge, Old Bray Road, Shankill, Dublin 18",2500, Dublin 18,3 
"294. Kensington Manor, Rochestown Avenue, Dun Laoghaire, Co. Dublin",3500, Co. Dublin,4 
"295. Long Lane, Dublin 8",1900, Dublin 8,2 
"296. Mount Prospect Drive, Clontarf, Dublin 3",2200, Dublin 3,3
"297. Clonsilla Road, Clonsilla, Dublin 15",2800, Dublin 15,4 
"298. Simmonscourt Castle, Simmonscourt Road, Ballsbridge, Dublin 4",10000, Dublin 4,4 
"299. Clyde Lane, Ballsbridge, Dublin 4",5000, Dublin 4,5 
"300. Wellington Road, Ballsbridge, Dublin 4",7500, Dublin 4,4 
"301. Emerald Cottages, Off Barrow Street, Grand Canal Dock, Dublin 4",2400, Dublin 4,2
"302. Allendale, Clonsilla, Dublin 15",2000, Dublin 15,3 
"303. Adelaide Road, Glenageary, Co. Dublin",3200, Co. Dublin,4
"304. Templeview, Temple Crescent, Blackrock, Co. Dublin",4600, Co. Dublin,4 
"305. The Village Gate, Dalkey, Co. Dublin",1800, Co. Dublin,2
"306. Brewery Road, Stillorgan, Co. Dublin",3000, Co. Dublin,4 
"307. Leopardstown Avenue, Leopardstown, Dublin 18",2350, Dublin 18,4
"308. Sandycove Avenue West, Sandycove, Co. Dublin",4000, Co. Dublin,4 
"309. Stillorgan Park, Blackrock, Co. Dublin",4500, Co. Dublin,5 
"310. Killiney Road, Killiney, Co. Dublin",4200, Co. Dublin,5 
"311. Ailesbury Road, Ballsbridge, Dublin 4",15000, Dublin 4,6 
"312. Sorrento Road, Dalkey, Co. Dublin",5950, Co. Dublin,5 
"313. Lower Glenageary Road, Glenageary, Co. Dublin",2800, Co. Dublin,5 
"314. Knocknacree Park, Dalkey, Co. Dublin",4500, Co. Dublin,4 
"315. Marine Avenue, Sandycove, Co. Dublin",5000, Co. Dublin,4 
"316. Elton Park, Sandycove, Co. Dublin",6270, Co. Dublin,5 
"317. Montpelier Parade, Monkstown, Co. Dublin",5000, Co. Dublin,4 
"318. Foxrock Mount, Foxrock, Dublin 18",2950, Dublin 18,4 
"319. Marianella Orwell Road, Rathgar, Dublin 6",6000, Dublin 6,5 
"320. Heathfield Monkstown Road, Monkstown, Co. Dublin",2300, Co. Dublin,2
"321. Knocksinna Wood, Blackrock, Co. Dublin",2750, Co. Dublin,2 
"322. Belmont Drive, Stepaside, Dublin 18",3200, Dublin 18,4 
"323. Newtown Park Avenue, Blackrock, Co. Dublin",2500, Co. Dublin,3 
"324. Avonmore, Foxrock, Dublin 18",9000, Dublin 18,5 
"325. Stepaside, Stepaside, Dublin 18",3500, Dublin 18,4 
"326. Off Leopardstown Road, Foxrock, Dublin 18",10000, Dublin 18,5 
"327. Landore, Orwell Road, Churchtown, Dublin 14",3200, Dublin 14,4 
"328. Landore, Orwell Road, Rathgar, Dublin 6",3200, Dublin 6,4 
"329. Belmont, Enniskerry Road, Sandyford, Dublin 18",3000, Dublin 18,4 
"330. 16 Foxrock Manor, Foxrock, Dublin 18",3750, Dublin 18,5 
"331. 4 The Copse, Weston Heights, Lucan, Co. Dublin",4000, Co. Dublin,5 
"332. Abbotts Grove Avenue, Knocklyon, Dublin 16",2400, Dublin 16,3 
"333. Ardoyne House, Pembroke Park, Ballsbridge, Dublin 4",4000, Dublin 4,4 
"334. Pecks Lane, Castleknock, Dublin 15",1950, Dublin 15,4 
"335. Carrickmines Avenue, Carrickmines Wood, Carrickmines, Dublin 18",4066, Dublin 18,5 
"336. 11 Killala Road, Cabra, Dublin 7",2100, Dublin 7,2
"337. Malahide Village Strawberry Fields, Malahide, Co. Dublin",5200, Co. Dublin,4 
"338. Lissadel House Bissetts Strand Malahide Estuary, Malahide, Co. Dublin",3900, Co. Dublin,4 
"339. Clarinda park East, Dun Laoghaire, Co. Dublin",3950, Co. Dublin,4 
"340. Knocksinna Wood, Foxrock, Dublin 18",2750, Dublin 18,2 
"341. Knocksinna Wood, Blackrock, Co. Dublin",2750, Co. Dublin,2 
"342. Dunbur, off Eglinton Road, Donnybrook, Dublin 4",2980, Dublin 4,3 
"343. 41 St Johns Road, Sandymount, Dublin 4",3975, Dublin 4,3 
"344. 46 Seafield Road, Clontarf, Dublin 3",3000, Dublin 3,4 
"345. Newtown Way, Churchtown, Dublin 14",3120, Dublin 14,4 
"346. Ashworth Place, Harold's Cross, Dublin 6w",1950, Dublin 6w,2
"347. Milltown Avenue, Mount Saint Annes, Milltown, Dublin 6",2450, Dublin 6,2 
"348. Bloomfield Park, Portobello, Dublin 8",1950, Dublin 8,2
