Apartment Index,Address,Price,County,Room,Approx price per room
136,"Castlegrange Court, Clonsilla, Dublin 15",2200, Dublin 15,3,733.33
137,"De Brett House, Loreto Abbey, Grange Road, Rathfarnham, Dublin 14",1820, Dublin 14,2,910.00
138,"Sandyford View, Sandyford, Dublin 18",1600, Dublin 18,2,800.00
139,"Mountbrook, Booterstown, Co. Dublin",2200, Co. Dublin,2,1100.00
140,"Seamount, Stillorgan, Co. Dublin",2300, Co. Dublin,2,1150.00
141,"28 The Ramparts, Cabinteely, Dublin 18",3250, Dublin 18,3,1083.33
142,"32 Kilmainham Square, Kilmainham, Dublin 8",2000, Dublin 8,2,1000.00
143,"Apt 11 Christ Church View, Nicholas Street, Christchurch, Dublin 8",2000, Dublin 8,2,1000.00
144,"Viking Harbour, Ushers Island, Dublin 8",1500, Dublin 8,1,1500.00
145,"Southmede, Dundrum, Dublin 16",2000, Dublin 16,2,1000.00
146,"Marlay House, Taylor's Hill, Rathfarnham, Dublin 16",1800, Dublin 16,2,900.00
147,"Morehampton Square, Donnybrook, Dublin 4",2000, Dublin 4,2,1000.00
148,"Harbour View, Crofton Road, Dun Laoghaire, Co. Dublin",2484, Co. Dublin,1,2484.00
149,"Christchurch View, Christchurch, Dublin 8",2000, Dublin 8,2,1000.00
150,"Dunluce, Anglesea Road, Ballsbridge, Dublin 4",3250, Dublin 4,2,1625.00
151,"Francis Street, Dublin 8",2500, Dublin 8,2,1250.00
152,"Fitzwilliam Place, Dublin 2",3000, Dublin 2,2,1500.00
153,"2 BED, Tallaght Cross West, Tallaght, Dublin 24",1300, Dublin 24,2,650.00
154,"Lansdowne Gate, Drimnagh, Dublin 12",1525, Dublin 12,1,1525.00
155,"1 BED Priorsgate, Greenhills Road, Tallaght, Dublin 24",1172, Dublin 24,1,1172.00
156,"32 Lansdowne Gate, Long Mile Road, Dublin 12, Drimnagh, Dublin 12",1805, Dublin 12,2,902.50
157,"Charlestown Place, Finglas, Dublin 11",1580, Dublin 11,2,790.00
158,"Ranelagh Road, Ranelagh, Dublin 6",1181, Dublin 6,1,1181.00
159,"Wyckham Point, Dundrum, Dublin 14",1800, Dublin 14,1,1800.00
160,"Newmarket Square, Dublin 8",1200, Dublin 8,1,1200.00
161,"Ranelagh Village, Ranelagh, Dublin 6",3250, Dublin 6,2,1625.00
162,"Garville Avenue, Rathgar, Dublin 6",2000, Dublin 6,2,1000.00
163,"Radcliff, Sutton, Dublin 13",1700, Dublin 13,2,850.00
164,"Bachelors Walk, Dublin 1",1500, Dublin 1,1,1500.00
165,"Ashbrook, Clontarf, Dublin 3",1600, Dublin 3,1,1600.00
166,"Shieling Square, Raheny, Dublin 5",2150, Dublin 5,2,1075.00
167,"The Links, Elm Park, Merrion Road, Dublin 4",2250, Dublin 4,2,1125.00
168,"Ros Mor View, Knocklyon, Dublin 16",1800, Dublin 16,2,900.00
169,"Laurel, Hazeldene, Ballsbridge, Dublin 4",2500, Dublin 4,2,1250.00
170,"Castleforbes Square, IFSC, Dublin 1",2200, Dublin 1,2,1100.00
171,"75 Duplex Shieling Square, Raheny, Dublin 5",2850, Dublin 5,2,1425.00
172,"39 The Elm, Parkview, Stepaside, Dublin 18",1500, Dublin 18,1,1500.00
173,"96 The Lighthouse, Church Road, East Wall, East Wall, Dublin 3",2200, Dublin 3,2,1100.00
174,"Larch Hill House, Santry, Dublin 9",1550, Dublin 9,2,775.00
175,"Carrington Park, Northwood, Santry, Dublin 9",1570, Dublin 9,2,785.00
176,"Eustace Court, Cualanor, Dun Laoghaire, Co. Dublin",2200, Co. Dublin,2,1100.00
177,"Elgin Road, Ballsbridge, Dublin 4",3200, Dublin 4,2,1600.00
178,"Cedar Hall Milltown Road, Milltown, Dublin 6",2250, Dublin 6,2,1125.00
179,"Mobhi Court, Corporate Letting, Short term, Drumcondra, Dublin 9",2200, Dublin 9,1,2200.00
180,"Courtney House Appian Way, Dublin 4",1700, Dublin 4,1,1700.00
181,"Mobhi Court, Glasnevin, Dublin 9",2200, Dublin 9,1,2200.00
182,"Avoca Hall, Blackrock, Co. Dublin",1900, Co. Dublin,2,950.00
183,"Shandon Park, Monkstown, Co. Dublin",1940, Co. Dublin,1,1940.00
184,"Custom House Square, Mayor Street Lower, IFSC, Dublin 1",2100, Dublin 1,2,1050.00
185,"Greenlea Place, Terenure Road West, Terenure, Dublin 6w",1450, Dublin 6w,1,1450.00
186,"Amiens Square, Corner Of Amiens Street & Talbot St, Dublin 1",1400, Dublin 1,1,1400.00
187,"Manor Street, Stoneybatter, Dublin 7",1650, Dublin 7,2,825.00
188,"5 Moylaragh House, Balbriggan, Co. Dublin",1500, Co. Dublin,2,750.00
189,"Smithfield market, Smithfield, Dublin 7",2400, Dublin 7,2,1200.00
190,"3 Ashford, Glasnevin, Dublin 11",1700, Dublin 11,2,850.00
191,"3 Grove House, Maxwell Road, Rathmines, Dublin 6",1750, Dublin 6,2,875.00
192,"122 Beaumont Road, Beaumont, Dublin 9",2100, Dublin 9,3,700.00
193,"32 Finglas Road, Finglas, Dublin 11",1200, Dublin 11,1,1200.00
194,"The Pines, Herbert Park Lane, Ballsbridge, Dublin 4",2500, Dublin 4,2,1250.00
195,"Sorrento Court, Dalkey, Co. Dublin",1744, Co. Dublin,2,872.00
196,"Pembroke Park, Ballsbridge, Dublin 4",3200, Dublin 4,3,1066.67
197,"The Pines, Herbert Park Lane Apartments, Ballsbridge, Dublin 4",2750, Dublin 4,2,1375.00
198,"Airfield Court, Donnybrook, Dublin 4",2150, Dublin 4,2,1075.00
199,"Elmwood Avenue, Ranelagh, Ranelagh, Dublin 6",4000, Dublin 6,5,800.00
200,"Madison Court, Grattan Street, Dublin 2",2400, Dublin 2,2,1200.00
201,"El Greco, St James Court, Ballsbridge, Dublin 4",1750, Dublin 4,1,1750.00
202,"Shrewsbury Square, Sandymount Avenue, Ballsbridge, Dublin 4",3250, Dublin 4,2,1625.00
203,"181 Cruise Park Drive, Tyrrelstown, Dublin 15",1300, Dublin 15,2,650.00
204,"The Pines, Herbert Park Lane Apartments, Ballsbridge, Dublin 4",2750, Dublin 4,2,1375.00
205,"Shrewsbury Park, Ballsbridge, Dublin 4",4100, Dublin 4,2,2050.00
206,"Vico Rock, Sorrento Road, Dalkey, Co. Dublin",3500, Co. Dublin,2,1750.00
207,"Penthouse The Pines, Herbert Park Lane, Ballsbridge, Dublin 4",3900, Dublin 4,2,1950.00
208,"Eyre Court, Ballyemunduff, Stepaside, Dublin 18",1500, Dublin 18,2,750.00
209,"Penthouse The Pines, Herbert Park Lane, Ballsbridge, Dublin 4",3500, Dublin 4,2,1750.00
210,"Clon Brugh, The Wood, Aikens Village, Stepaside, Dublin 18",1800, Dublin 18,2,900.00
211,"133 Belgrove Park, Clontarf, Dublin 3",1900, Dublin 3,2,950.00
212,"Ely Mews, Roger's Lane, Dublin 2",1900, Dublin 2,2,950.00
213,"The Cedars, Monkstown Valley, Monkstown, Co. Dublin",1476, Co. Dublin,2,738.00
214,"Shelbourne Hall, Ballsbridge, Dublin 4",2400, Dublin 4,2,1200.00
215,"Pavillion, Dun Laoghaire, Co. Dublin",4200, Co. Dublin,2,2100.00
216,"Scarriff House, Custom House Square, Mayor Street, IFSC, Dublin 1",3300, Dublin 1,3,1100.00
217,"3 BED, Coldcut Park, Clondalkin, Clondalkin, Dublin 22",1595, Dublin 22,3,531.67
218,"The Pines, Herbert Park Lane, Ballsbridge, Dublin 4",3500, Dublin 4,2,1750.00
219,"The Pines, Herbert Park Lane, Ballsbridge, Dublin 4",4000, Dublin 4,2,2000.00
220,"The Pines, Herbert Park Lane, Ballsbridge, Dublin 4",2700, Dublin 4,2,1350.00
221,"2 Harbour View, Balbriggan, Co. Dublin",1750, Co. Dublin,2,875.00
222,"Eastmoreland Court, Ballsbridge, Dublin 4",2500, Dublin 4,2,1250.00
223,"Shrewsbury Square, Ballsbridge, Dublin 4",2850, Dublin 4,2,1425.00
224,"62 Rathgar Road, Rathgar, Dublin 6",1600, Dublin 6,1,1600.00
225,"Cairnbrook Manor, Carrickmines, Dublin 18",2700, Dublin 18,2,1350.00
226,"Waterville Terrace, Blanchardstown, Dublin 15",1700, Dublin 15,3,566.67
227,"Shrewsbury Sq, Ballsbridge, Dublin 4",2750, Dublin 4,2,1375.00
228,"Hanover Quay, The Waterfront, Grand Canal Dock, Dublin 2",4800, Dublin 2,2,2400.00
229,"The Dickens, The Gasworks, Barrow Street, Grand Canal Dock, Dublin 4",3810, Dublin 4,1,3810.00
230,"The Poolbeg, The Gasworks, Barrow Street, Grand Canal Dock, Dublin 4",3600, Dublin 4,1,3600.00
231,"The Cedars, Herbert Park Lane, Ballsbridge, Dublin 4",3600, Dublin 4,1,3600.00
232,"Warrington Place, Dublin 2, Ballsbridge, Dublin 4",3600, Dublin 4,1,3600.00
233,"The Argyle, Custom House Quay, IFSC, Dublin 1",3600, Dublin 1,1,3600.00
234,"William Bligh, The Gasworks, Barrow Street, Grand Canal Dock, Dublin 4",3400, Dublin 4,1,3400.00
235,"The Sweepstakes, Ballsbridge, Ballsbridge, Dublin 4",3640, Dublin 4,2,1820.00
236,"William Bligh, The Gasworks, Barrow Street, Grand Canal Dock, Dublin 4",3600, Dublin 4,1,3600.00
237,"The Hibernian,The Gasworks, Barrow Street, Ringsend, Dublin 4",3390, Dublin 4,1,3390.00
238,"The Pines, Herbert Park Lane, Ballsbridge, Dublin 4",2700, Dublin 4,2,1350.00
239,"Hanover Riverside, Sir Rogerson's Quay, Dublin 2, Grand Canal Dock, Dublin 2",3810, Dublin 2,1,3810.00
240,"Longboat Quay, Sir Rogeron's Quay, Grand Canal Dock, Dublin 2",4200, Dublin 2,1,4200.00
241,"The Clayton, The Gasworks, Barrow Street, Ballsbridge, Dublin 4",3390, Dublin 4,1,3390.00
242,"William Bligh, The Gasworks, Barrow Street, Grand Canal Dock, Dublin 4",3400, Dublin 4,1,3400.00
243,"The Hibernian,The Gasworks, Barrow Street, Grand Canal Dock, Dublin 4",3600, Dublin 4,1,3600.00
244,"The Argyle, Custom House Quay, IFSC, Dublin 1",3600, Dublin 1,1,3600.00
245,"The Alliance, The Gasworks, South Lotts Road, Ballsbridge, Dublin 4",4500, Dublin 4,2,2250.00
246,"Gallery Quay, Grand Canal Quay, Grand Canal Dock, Dublin 2",4500, Dublin 2,2,2250.00
247,"William Bligh, The Gasworks, Barrow Street, Grand Canal Dock, Dublin 4",3400, Dublin 4,1,3400.00
248,"The Pines, Herbert Park Lane, Ballsbridge, Dublin 4",2700, Dublin 4,2,1350.00
249,"The Cedars, Herbert Park Lane, Ballsbridge, Dublin 4",3600, Dublin 4,1,3600.00
250,"The Cedars, Herbert Park Lane, Ballsbridge, Dublin 4",3600, Dublin 4,1,3600.00
251,"The Poolbeg, The Gasworks, Barrow Street, Grand Canal Dock, Dublin 4",3810, Dublin 4,1,3810.00
252,"The Hibernian,The Gasworks, Barrow Street, Ringsend, Dublin 4",3390, Dublin 4,1,3390.00
253,"Herbert Park Lane, The Pines, Ballsbridge, Dublin 4",3600, Dublin 4,2,1800.00
254,"The Cedars, Herbert Park Lane, Ballsbridge, Dublin 4",3600, Dublin 4,1,3600.00
255,"Xavier Court, Dublin 1",1831, Dublin 1,2,915.50
256,"The Amber The Grange Brewery Road, Blackrock, Co. Dublin",3780, Co. Dublin,2,1890.00
257,"Grande Central, Sandyford, Dublin 18",3220, Dublin 18,2,1610.00
258,"Baggot Rath Penthouse Apartment, Newbridge Avenue, Ballsbridge, Dublin 4",4508, Dublin 4,2,2254.00
259,"Baggot Rath 2BS4, Newbridge Avenue, Dublin 4",4200, Dublin 4,2,2100.00
260,"The Forum, Sandyford, Dublin 18",3220, Dublin 18,2,1610.00
261,"Baggot Rath 3BS5, Newbridge Avenue, Ballsbridge, Dublin 4",4620, Dublin 4,3,1540.00
262,"Aikens Village, Sandyford, Dublin 18",2800, Dublin 18,2,1400.00
263,"The Cubes 3 Floor 4 Beacon South Quarter, Sandyford, Dublin 18",3920, Dublin 18,2,1960.00
264,"Galloping Green Stillorgan Co Dublin, Stillorgan, Co. Dublin",5600, Co. Dublin,3,1866.67
265,"Ridge Hall Ballybrack, Glenageary, Co. Dublin",5600, Co. Dublin,3,1866.67
266,"Adelphi House, Dun Laoghaire, Co. Dublin",3600, Co. Dublin,2,1800.00
267,"Ferncourt, Stepaside, Dublin 18",3360, Dublin 18,3,1120.00
268,"Stationcourt Park, Coolmine, Dublin 15",1900, Dublin 15,3,633.33
269,"Collegefort, Castleknock, Dublin 15",1700, Dublin 15,3,566.67
270,"Willow Lodge, Castleknock, Dublin 15",2113, Dublin 15,2,1056.50
271,"31 Mount Andrew Rise, Lucan, Co. Dublin",1990, Co. Dublin,2,995.00
272,"Apt 43 Manor Hall, Mount Brown, Kilmainham, Dublin 8",1750, Dublin 8,2,875.00
273,"The Cedars, Monkstown Valley, Monkstown, Co. Dublin",1500, Co. Dublin,2,750.00
274,"Turnstone, Thornwood, Booterstown Avenue, Booterstown, Co. Dublin",2500, Co. Dublin,2,1250.00
275,"Block 5, Portland Lock, Portland Place, Dublin 1",2100, Dublin 1,2,1050.00
276,"Alexandra Walk, Off South Great George's Street, Dublin 2",2600, Dublin 2,1,2600.00
277,"The Aston Building, Aston Quay, Dublin 2",3360, Dublin 2,1,3360.00
278,"Castleway, Off South Great George's Street, Dublin 2",3680, Dublin 2,2,1840.00
279,"Grand Canal Dock, Grand Canal Square, Dublin 2",3560, Dublin 2,2,1780.00
280,"The Aston Building, Aston Quay, Dublin 2",3360, Dublin 2,1,3360.00
281,"Beacon South Quarter, Sandyford, Dublin 18",2796, Dublin 18,1,2796.00
282,"Grand Canal Dock, Grand Canal Square, Dublin 2",3560, Dublin 2,2,1780.00
283,"Alexandra Walk, Off South Great Georges Street, Dublin 2",3360, Dublin 2,2,1680.00
284,"The Aston Building, Aston Quay, Dublin 2",3600, Dublin 2,2,1800.00
285,"Alto Vetro, Grand Canal Square, Dublin 2",3560, Dublin 2,2,1780.00
286,"Hanover Dock, Grand Canal Square, Dublin 2",4400, Dublin 2,2,2200.00
287,"Hanover Dock, Hanover Quay, Dublin 2",3800, Dublin 2,1,3800.00
288,"Alexandra Walk, Whitefriar Street, Dublin 8",3360, Dublin 8,2,1680.00
289,"Shelbourne Road, Ballsbridge, Dublin 4",3880, Dublin 4,1,3880.00
290,"Hanover Dock, Hanover Quay, Dublin 2",4400, Dublin 2,2,2200.00
291,"Hanover Dock, Grand Canal Square, Dublin 2",3800, Dublin 2,1,3800.00
292,"Shelbourne Road, Ballsbridge, Dublin 4",4800, Dublin 4,2,2400.00
293,"Castleway, Off South Great George's Street, Dublin 2",3680, Dublin 2,2,1840.00
294,"Castleway, Golden Lane, Dublin 8",3680, Dublin 8,2,1840.00
295,"The Aston Building, Aston Quay, Dublin 2",3360, Dublin 2,1,3360.00
296,"The Aston Building, Aston Quay, Dublin 2",3600, Dublin 2,2,1800.00
297,"Castleway, Off South Great George's Street, Dublin 2",3360, Dublin 2,1,3360.00
298,"Castleway, Golden Lane, Dublin 8",3360, Dublin 8,1,3360.00
299,"Alexandra Walk, Whitefriar Street, Dublin 8",2600, Dublin 8,1,2600.00
300,"South Circular Road, Dublin 8",1125, Dublin 8,1,1125.00
301,"The Granary, Dublin 8",1716, Dublin 8,2,858.00
302,"Lanesborough Mews, Finglas, Dublin 11",1300, Dublin 11,1,1300.00
303,"Kiltipper Gate, Tallaght, Dublin 24",1625, Dublin 24,2,812.50
304,"Granny Apartment, Redgap, Rathcoole, Co. Dublin",1200, Co. Dublin,2,600.00
305,"Rathborne Court, Ashtown, Dublin 15",1800, Dublin 15,2,900.00
306,"Rivervale, Ashtown, Dublin 15",1700, Dublin 15,2,850.00
307,"Greenbank House, Upper Glengeary Road, Dun Laoghaire, Co. Dublin",1750, Co. Dublin,1,1750.00
308,"Cedarbrook Avenue, Park West, Dublin 12",1875, Dublin 12,2,937.50
309,"Whatley Hall, Archers Wood, Clonee, Dublin 15",1600, Dublin 15,2,800.00
310,"Lanesborough Square, Finglas, Dublin 11",1800, Dublin 11,3,600.00
311,"Windmill Terrace, Clonsilla, Dublin 15",1400, Dublin 15,2,700.00
312,"Bantry Square, Waterville, Blanchardstown, Dublin 15",1700, Dublin 15,2,850.00
313,"Kilmore house, Spencer Dock, Dublin 1",2600, Dublin 1,2,1300.00
314,"Kilmore house, Spencer Dock, Dublin 1",2500, Dublin 1,2,1250.00
315,"Hunters Run, Clonee, Dublin 15",1000, Dublin 15,1,1000.00
316,"The Hardwicke, Smithfield, Dublin 7",1500, Dublin 7,1,1500.00
317,"Meadow Copse, Blanchardstown, Dublin 15",950, Dublin 15,1,950.00
318,"Stewart Hall, Parnell Street, Dublin 1",2000, Dublin 1,2,1000.00
319,"Hansted, Lucan, Co. Dublin",1850, Co. Dublin,3,616.67
320,"New Seskin Court, Tallaght, Dublin 24",1900, Dublin 24,2,950.00
321,"Townsend Street, Dublin 2",2100, Dublin 2,2,1050.00
322,"Cedarbrook Avenue, Cherry Orchard, Dublin 10",1650, Dublin 10,2,825.00
323,"Lanesborough Square, Finglas, Dublin 11",1550, Dublin 11,2,775.00
324,"The Chandler, Arran Quay, Dublin 7",1500, Dublin 7,1,1500.00
325,"Rosebank Place, Clondalkin, Dublin 22",1400, Dublin 22,1,1400.00
326,"Fairview, Fairview, Dublin 3",1950, Dublin 3,2,975.00
327,"Rosedale Close, Clonee, Dublin 15",1600, Dublin 15,2,800.00
328,"Kings Court, Parnell Street, Dublin 1",1500, Dublin 1,1,1500.00
329,"Bayview Avenue, North Strand, Dublin 3",1650, Dublin 3,1,1650.00
330,"Gandon Hall, Gardiner Street, Dublin 1",1650, Dublin 1,1,1650.00
331,"Saunders House, Spencer Dock, Dublin 1",3000, Dublin 1,2,1500.00
332,"Rathborne Court, Ashtown, Dublin 15",2950, Dublin 15,4,737.50
333,"The Holly, Rockfield, Dundrum, Dublin 14",1840, Dublin 14,2,920.00
334,"Custom Hall, Gardiner Street, Dublin 1",2000, Dublin 1,2,1000.00
335,"Hatch place, Dublin 2",1800, Dublin 2,1,1800.00
336,"Penthouse,Rivervale, Ashtown, Dublin 15",3100, Dublin 15,4,775.00
337,"Jervis Street, Dublin 1",2300, Dublin 1,2,1150.00
338,"Lansdowne Hall, Inchicore, Dublin 8",1750, Dublin 8,2,875.00
339,"College House, Taylors Hill, Rathfarnham, Dublin 16",1700, Dublin 16,2,850.00
340,"16 Fforster Crescent, Ballydowd, Lucan, Lucan, Co. Dublin",1150, Co. Dublin,1,1150.00
341,"Old bridge road, Templeogue, Dublin 6w",6000, Dublin 6w,6,1000.00
342,"Herbert Park Lane, Ballsbridge, Dublin 4",2700, Dublin 4,2,1350.00
343,"Highfield Road, Rathgar, Dublin 6",1425, Dublin 6,1,1425.00
344,"Bushy Park House, Terenure, Dublin 6w",2050, Dublin 6w,2,1025.00
345,"Bushy Park House, Templeogue Road, Terenure, Dublin 6",2550, Dublin 6,3,850.00
346,"Marino Cresent, Clontarf, Dublin 3",1750, Dublin 3,2,875.00
347,"Adelaide Road, Dublin 2",2800, Dublin 2,2,1400.00
348,"Annesley Bridge Road, North Strand, Dublin 3",1300, Dublin 3,1,1300.00
349,"Adelaide Road, Dublin 2",2200, Dublin 2,1,2200.00
350,"Marino Cresent, Clontarf, Dublin 3",1500, Dublin 3,1,1500.00
351,"Grosvenor Square, Rathmines, Dublin 6",1400, Dublin 6,1,1400.00
352,"Rathgar Road, Rathmines, Dublin 6",1500, Dublin 6,1,1500.00
353,"Lansdowne Wood, Ballsbridge, Dublin 4",3000, Dublin 4,2,1500.00
354,"Bushy Park House, Terenure, Dublin 6",1800, Dublin 6,2,900.00
355,"Baggotrath House, Newbridge Ave, Ballsbridge, Dublin 4",3360, Dublin 4,1,3360.00
356,"Baggoth Rath, Newbridge Avenue, Ballsbridge, Dublin 4",4200, Dublin 4,2,2100.00
357,"Baggot Rath House, Newbridge Ave, Ballsbridge, Dublin 4",5460, Dublin 4,3,1820.00
358,"Blackthorn Drive, Sandyford, Dublin 18",4760, Dublin 18,2,2380.00
359,"Merchamp, Seafield Road, Clontarf, Dublin 3",1427, Dublin 3,2,713.50
360,"Seafield Court, Castle Ave, Clontarf, Dublin 3",1330, Dublin 3,1,1330.00
361,"8 Dunlin House House, Red Court Oaks, Seafield Roa, Clontarf, Dublin 3",1850, Dublin 3,2,925.00
362,"Elmfield Court, Ninth Lock Road, Clondalkin, Dublin 22",1950, Dublin 22,2,975.00
363,"53 St. Samsons Square, Balgriffin, Dublin 13",1600, Dublin 13,2,800.00
364,"Greenfield Manor, beside RTE & UCD, Donnybrook, Dublin 4",2995, Dublin 4,3,998.33
365,"College View, Ballymun, Dublin 11",1500, Dublin 11,2,750.00
366,"The Rowan, Rockfield, Dundrum, Dublin 16",1900, Dublin 16,2,950.00
367,"Temple Hall, Mount Saint Anne's, Milltown, Dublin 6",2600, Dublin 6,2,1300.00
368,"Mount Saint Annes, Milltown, Dublin 6",2600, Dublin 6,2,1300.00
369,"Milltown Hall, Milltown, Dublin 6",2392, Dublin 6,2,1196.00
370,"Joyce Hall, Foxrock, Dublin 18",2800, Dublin 18,2,1400.00
371,"Mount Saint Annes, Milltown, Dublin 6",2600, Dublin 6,2,1300.00
372,"Joyce Hall, Carrickmines Wood, Foxrock, Dublin 18",2800, Dublin 18,2,1400.00
373,"Beechwood Avenue Lower Raneragh, Ranelagh, Dublin 6",1300, Dublin 6,1,1300.00
374,"25 The Park, Larch Hill, Santry, Dublin 9",1600, Dublin 9,2,800.00
375,"Rathgar, Rathgar, Dublin 6",1650, Dublin 6,1,1650.00
376,"OCallaghan Court, Grand Canal Dock, Dublin 2",2250, Dublin 2,1,2250.00
377,"Ranelagh, Ranelagh, Dublin 6",1166, Dublin 6,1,1166.00
378,"Winter Garden, Pearse Street, Dublin 2",1695, Dublin 2,1,1695.00
379,"adj Terenure Royston Village, Kimmage, Dublin 12",1750, Dublin 12,2,875.00
380,"Royston Village Kimmage, Kimmage, Dublin 12",2295, Dublin 12,3,765.00
381,"Wexford Street, Dublin 2",2014, Dublin 2,2,1007.00
382,"Chelmsford Lane, Ranelagh, Dublin 6",2200, Dublin 6,3,733.33
383,"Boroimhe, Swords, Co. Dublin",1500, Co. Dublin,2,750.00
384,"The Ash, Parkview, Stepaside, Dublin 18",1550, Dublin 18,1,1550.00
385,"Arran Quay Apartments, Hammond Lane, Dublin 7",1352, Dublin 7,1,1352.00
386,"Dawson House , Dean Court , Patrick st, Dublin 8",1600, Dublin 8,1,1600.00
387,"Lanesborough Mews, Finglas, Dublin 11",1550, Dublin 11,2,775.00
388,"Boyne Court, Harold's Cross, Dublin 6",1800, Dublin 6,1,1800.00
389,"Mayeston Court, St Margarets Road, Finglas, Dublin 11",1950, Dublin 11,3,650.00
390,"Waterville Terrace, Blanchardstown, Dublin 15",2200, Dublin 15,3,733.33
391,"clarendon st, Dublin 2",3000, Dublin 2,1,3000.00
392,"Penthouse Apartment, Intercontinental Hotel, Ballsbridge, Dublin 4",7000, Dublin 4,2,3500.00
393,"The Hibernian, The Gasworks, Ringsend, Dublin 4",3300, Dublin 4,1,3300.00
394,"The Hibernian, The Gasworks, Ringsend, Dublin 4",3900, Dublin 4,2,1950.00
395,"Galloping Green, Stillorgan, Co. Dublin",1800, Co. Dublin,2,900.00
396,"Spencer Dock Apartments, Dublin 1",4500, Dublin 1,2,2250.00
397,"Verdemont, Clonsilla, Dublin 15",2600, Dublin 15,4,650.00
398,"Hunters Hall , Hunterswood, Ballycullen, Dublin 24",1650, Dublin 24,2,825.00
399,"Glenealy Downs, Clonsilla, Dublin 15",1300, Dublin 15,1,1300.00
400,"Sorrento Heights, Sorrento Rd, Dalkey, Co. Dublin",3450, Co. Dublin,3,1150.00
401,"Killiney Towers, Killiney, Co. Dublin",2000, Co. Dublin,2,1000.00
402,"The View, Carrickmines Manor, Carrickmines, Dublin 18",2000, Dublin 18,2,1000.00
403,"Fairview Ave Lwr, Fairview, Dublin 3",2000, Dublin 3,2,1000.00
404,"181 Bellevue, Islandbridge, Dublin 8",2000, Dublin 8,2,1000.00
405,"The Tramyard, Inchicore, Dublin 8",1775, Dublin 8,2,887.50
406,"Vantage by Kennedy Wilson, Central Park, Leopardst, Sandyford, Dublin 18",1788, Dublin 18,1,1788.00
407,"Customs House Harbour, Dublin 1",2500, Dublin 1,2,1250.00
408,"South Lotts Road, Dublin 4",2200, Dublin 4,2,1100.00
409,"1B Bedford Court, Kimmage, Dublin 6w",1400, Dublin 6w,1,1400.00
410,"19 Ashleigh Court, Casleknock, Dublin 15, Castleknock, Dublin 15",1800, Dublin 15,2,900.00
411,"The Discovery Building, Royal Canal Park, Dublin 15",1780, Dublin 15,2,890.00
412,"Bachelors Walk, Dublin 2",1400, Dublin 2,1,1400.00
413,"Merrion Village, Ballsbridge, Dublin 4",1850, Dublin 4,2,925.00
414,"The Arena, Tallaght, Dublin 24",992, Dublin 24,2,496.00
415,"Bracken Hill, Blackglen Road, Sandyford, Dublin 18",2300, Dublin 18,1,2300.00
416,"Brennanstown Square, Cabinteely, Dublin 18",2400, Dublin 18,2,1200.00
417,"The Tramyard, Spa Road, Dublin 8",1500, Dublin 8,1,1500.00
418,"Upper Gardiner Street, on corner of Dorset St., Dublin 1",1500, Dublin 1,1,1500.00
419,"Harold's Cross Road, Harold's Cross, Dublin 6w",1700, Dublin 6w,1,1700.00
420,"Harold's Cross Road, Harold's Cross, Dublin 6w",2000, Dublin 6w,2,1000.00
421,"Harold's Cross Road, Harold's Cross, Dublin 6w",1600, Dublin 6w,1,1600.00
422,"Landscape Court, Landscape Road, Churchtown, Dublin 14",1695, Dublin 14,2,847.50
423,"Castle Lawn, Kilgobbin Wood, Leopardstown, Dublin 18",2195, Dublin 18,3,731.67
424,"Corn Exchange, Burgh Quay, Dublin 2",3000, Dublin 2,1,3000.00
425,"2 Kilininny Court, Firhouse, Dublin 24",1650, Dublin 24,2,825.00
426,"17 Castle Lawns Kilgobbin Wood, Sandyford, Dublin 18",2195, Dublin 18,3,731.67
427,"Merrion court ,Ailesbury Road Ballsbridge, Ballsbridge, Dublin 4",2295, Dublin 4,2,1147.50
428,"Cubes 6, Beacon South Quarter, Sandyford, Dublin 18",2400, Dublin 18,2,1200.00
429,"Cubes 6, Beacon South Quarter, Sandyford, Dublin 18",2000, Dublin 18,2,1000.00
430,"Cairnbrook Avenue, Carrickmines, Dublin 18",2200, Dublin 18,2,1100.00
431,"The Newman, The Court, Killiney, Killiney, Co. Dublin",3000, Co. Dublin,2,1500.00
432,"One Beacon, Beacon Hotel, Sandyford, Dublin 18",2500, Dublin 18,2,1250.00
433,"One Beacon, Beacon Hotel, Sandyford, Dublin 18",2500, Dublin 18,2,1250.00
434,"Cubes 5, Beacon South Quarter, Sandyford, Dublin 18",2000, Dublin 18,2,1000.00
435,"Batchelors Walk Apartments, Dublin 2",2500, Dublin 2,1,2500.00
436,"Cairnbrook, Glenamuck Road, Sandyford, Dublin 18",2400, Dublin 18,2,1200.00
437,"Killiney Court Apartments, Killiney, Co. Dublin",3500, Co. Dublin,2,1750.00
438,"Killiney Court Apartments, Station Road, Killiney, Co. Dublin",3500, Co. Dublin,3,1166.67
439,"Cairnbrook Manor, Carrickmines, Dublin 18",2500, Dublin 18,2,1250.00
440,"Killiney Court, Killiney Bay, Killiney, Co. Dublin",3500, Co. Dublin,2,1750.00
441,"Belvedere Place, Mountjoy Square, Dublin 1",1400, Dublin 1,1,1400.00
442,"Danesfort, Castle Avenue, Clontarf, Dublin 3",2000, Dublin 3,2,1000.00
443,"Grace Park Hall, 102 Grace Park Road, Drumcondra, Dublin 3",1456, Dublin 3,1,1456.00
