House,Price,County
"581. Grand Canal Square, Grand Canal Dock, Dublin 2",3450, Dublin 2
"582. Lad Lane, Baggot Street, Dublin 2",4200, Dublin 2
"583. 18 Lower Baggot Street, Dublin 2",4200, Dublin 2
"584. Leeson Street, Dublin 4",3450, Dublin 4
"585. Pembroke Square, Grand Canal Dock, Dublin 4",4200, Dublin 4
"586. The Gasworks, Dublin 4",4250, Dublin 4
"587. Grand Canal Square, Dublin 2",4250, Dublin 2
"588. Grand Canal Square, Dublin 2",4200, Dublin 2
"589. The Gasworks, Dublin 4",4250, Dublin 4
"590. Millennium Tower, Grand Canal Dock, Dublin 2",4000, Dublin 2
"591. Grand Canal Dock, Dublin 2",3450, Dublin 2
"592. Lad Lane, Dublin 2",4200, Dublin 2
"593. Lower Baggot Street, Dublin 2",4200, Dublin 2
"594. Lad Lane, Baggot Street, Dublin 2",4200, Dublin 2
"595. Grand Canal Square, Grand Canal Dock, Dublin 2",3450, Dublin 2
"596. Grand Canal Square, Grand Canal Dock, Dublin 2",4250, Dublin 2
"597. Leeson Street, Dublin 2",3450, Dublin 2
"598. Burton House, Custom House Square, Mayor St. Lower, IFSC, Dublin 1",3150, Dublin 1
"599. Leeson Street, Dublin 2",3450, Dublin 2
"600. Leeson Street, Dublin 2",4500, Dublin 2
"601. Leeson Street, Dublin 2",4250, Dublin 2
"602. Hanover Quay, Grand Canal Dock, Dublin 2",4350, Dublin 2
"603. Grand Canal Square, Dublin 2",4350, Dublin 2
"604. Iveagh Court, Dublin 2",4050, Dublin 2
"605. Bridge Street, Grand Canal Dock, Dublin 4",4350, Dublin 4
"606. Leeson Street, Dublin 2",4250, Dublin 2
"607. Grand Canal Square, Dublin 2",4250, Dublin 2
"608. Grand Canal Square, Grand Canal Dock, Dublin 2",4000, Dublin 2
"609. Grand Canal Square, Dublin 2",4000, Dublin 2
"610. Grand Canal Square, Grand Canal Dock, Dublin 2",4250, Dublin 2
"611. Leeson Street, Dublin 2",3900, Dublin 2
"612. Leeson Court, Dublin 4",3600, Dublin 4
"613. Grand Canal Square, Grand Canal Dock, Dublin 2",4250, Dublin 2
"614. Leeson Street, Dublin 2",3450, Dublin 2
"615. Lad Lane, Dublin 2",4200, Dublin 2
"616. Gasworks, Grand Canal Dock, Dublin 2",3900, Dublin 2
"617. Ballsbridge Woods, Shelbourne Road, Ballsbridge, Dublin 4",3900, Dublin 4
"618. Grand Canal Square, Grand Canal Dock, Dublin 2",4200, Dublin 2
"619. Elgin Road, Ballsbridge, Dublin 4",3400, Dublin 4
"620. Eaton Terrace, Rathcoole, Co. Dublin",1400, Co. Dublin
"621. 12 Joyce Hall, Carrickmines Avenue, Carrickmines W, Foxrock, Dublin 18",3900, Dublin 18
"622. Merrion Street, Dublin 2",5750, Dublin 2
"623. Newtownsmith, Sandycove, Co. Dublin",2600, Co. Dublin
"624. Shieling Square, Raheny, Dublin 5",2450, Dublin 5
"625. Ros Mor View, Knocklyon, Dublin 16",1800, Dublin 16
"626. 75 Duplex Shieling Square, Raheny, Dublin 5",3200, Dublin 5
"627. The Links, Elm Park, Merrion Road, Dublin 4",2250, Dublin 4
"628. Laurel, Hazeldene, Ballsbridge, Dublin 4",2500, Dublin 4
"629. The Lansdowne, Pembroke Square, Dublin 4",2200, Dublin 4
"630. Forbes Quay, Lazer Lane, Grand Canal Dock, Dublin 2",3000, Dublin 2
"631. Gallery Quay, Block 3, Grand Canal Dock, Dublin 2",3800, Dublin 2
"632. The Westmoreland, Charlotte Quay Dock, Grand Canal Dock, Dublin 4",2100, Dublin 4
"633. Burton House, Custom House Square, IFSC, Dublin 1",2212, Dublin 1
"634. Gallery Quay, Block 2, Grand Canal Dock, Dublin 2",3600, Dublin 2
"635. 18-21 Mount Street, Lower Mount St., Dublin 2",4500, Dublin 2
"636. Millennium Tower, Grand Canal Dock, Dublin 4",8000, Dublin 4
"637. The Waterfront, Grand Canal Dock, Dublin 2",4400, Dublin 2
"638. Ardoyne House, Off Pembroke Park, Ballsbridge, Dublin 4",2500, Dublin 4
"639. Montgomery Court Foley Street, Dublin 1",2500, Dublin 1
"640. Gallery Quay, Block 8, Grand Canal Dock, Dublin 2",3000, Dublin 2
"641. Clarion Quay Penthouse, IFSC, Dublin 1",4500, Dublin 1
"642. Park House, Benson Street, Grand Canal Dock, Dublin 2",3800, Dublin 2
"643. Longboat Quay South, Grand Canal Dock, Dublin 2",1800, Dublin 2
"644. 33-35 Talbot Street, Dublin 1",1300, Dublin 1
"645. Farmleigh Woods, Castleknock, Dublin 15, Castleknock, Dublin 15",2100, Dublin 15
"646. Garryknock, Bracken Park Drive, Castleknock, Dublin 15",2075, Dublin 15
"647. Chancery Lane, Dublin 8",2450, Dublin 8
"648. Adelaide Square, Dublin 2",2300, Dublin 2
"649. 41 Pembroke Road, Ballsbridge, Dublin 4",2100, Dublin 4
"650. 5 The Willows, Rock Road, Blackrock, Co. Dublin",2000, Co. Dublin
"651. Dunlin, Redcourt Oaks, Seafield Road, Clontarf, Dublin 3",1850, Dublin 3
"652. Crescent building, Park West Pointe, Park West, Dublin 12",1800, Dublin 12
"653. Hamilton Court, (Rear of 77 Ailesbury Road), Nutle, Dublin 4",1650, Dublin 4
"654. Landscape Court, Landscape Road, Churchtown, Dublin 14",1750, Dublin 14
"655. The Cedars, Herbert Park, Ballsbridge, Dublin 4",1795, Dublin 4
"656. Corn Exchange, Burgh Quay, Dublin 2",3000, Dublin 2
"657. 2 Kilininny Court, Firhouse, Dublin 24",1650, Dublin 24
"658. 41 Burleigh Court, Ballsbridge, Dublin 4",1890, Dublin 4
"659. The Cedars, Herbert Park, Ballsbridge, Dublin 4",1600, Dublin 4
"660. The Lodge, Portmarnock, Co. Dublin",1350, Co. Dublin
"661. 3 Railway Road, Clongriffin, Dublin 13",1196, Dublin 13
"662. Latchford Square, Clonee, Dublin 15",1500, Dublin 15
"663. Rathbourne Court, Rathbourne, Ashtown, Dublin 15",1570, Dublin 15
"664. Woodlawn Avenue, Santry, Santry, Dublin 9",1400, Dublin 9
"665. Granitfield Manor, Rochestown Avenue, Dun Laoghaire, Co. Dublin",1800, Co. Dublin
"666. School House Court, Santry, Dublin 9",675, Dublin 9
"667. Northwood, Santry, Dublin 9",900, Dublin 9
"668. 40 Main Street, Chapelizod, Chapelizod, Dublin 20",1350, Dublin 20
"669. Baggotrath House, Newbridge Ave, Ballsbridge, Dublin 4",3360, Dublin 4
"670. Baggot Rath House, Newbridge Ave, Ballsbridge, Dublin 4",5460, Dublin 4
"671. Blackthorn Drive, Sandyford, Dublin 18",4760, Dublin 18
"672. Ardoyne House, Pembroke Park, Ballsbridge, Dublin 4",3200, Dublin 4
"673. The Academy Building, Park West, Dublin 12",1600, Dublin 12
"674. Baileys court, Baileys Row, Dublin 1",2000, Dublin 1
"675. Whiteoak, Clonskeagh, Dublin 14",1950, Dublin 14
"676. Cherrywood road, Loughlinstown, Co. Dublin",1500, Co. Dublin
"677. Cherrywood road, Cherrywood, Co. Dublin",1500, Co. Dublin
"678. The Holly Rockfield Apartments, Dundrum, Dublin 14",3000, Dublin 14
"679. The Oaks Rockfield Apartments, Dundrum, Dublin 14",3500, Dublin 14
"680. Premier Square, Finglas Road, Finglas, Dublin 11",1475, Dublin 11
"681. Apartment 4, 154-155 Capel Street, Dublin 1",1515, Dublin 1
"682. (1) Elmfield, Ballyogan Road, Leopardstown, Dublin 18",1606, Dublin 18
"683. (3) Elmfield, Ballyogan Road, Leopardstown, Dublin 18",2425, Dublin 18
"684. Park Lodge, North Circular Road, Dublin 7",1650, Dublin 7
"685. HSQ, St. Johns Rd West, Kilmainham, Dublin 8",2077, Dublin 8
"686. Cedar Hall Milltown Road, Milltown, Dublin 6",2250, Dublin 6
"687. Finglas Road, Finglas, Dublin 11",1304, Dublin 11
"688. The Innings, Observatory Lane, Rathmines, Dublin 6",1950, Dublin 6
"689. Meadow Grove, Churchtown, Dublin 14",1400, Dublin 14
"690. Malin Hall, Waterville, Blanchardstown, Dublin 15",1352, Dublin 15
"691. Luxury Flat, Heart of the City, Liffey View, Dublin 2",2500, Dublin 2
"692. IFSC, The Steelworks, Foley Street, Dublin 1",2500, Dublin 1
"693. Bellevue, Islandbridge, Dublin 8",1600, Dublin 8
"694. Blackhall View, Dublin 7",1650, Dublin 7
"695. Hollybrook, Foxrock, Dublin 18",3500, Dublin 18
"696. The Lansdowne Block, Pembroke Square, Grand Canal Dock, Dublin 4",2000, Dublin 4
"697. 3rd Floor Apartment, No 6 Ushers Quay, Dublin 8, Dublin 8",1800, Dublin 8
"698. 13 Portland St North, Dublin 1",1100, Dublin 1
"699. 58 Serpentine Avenue, Ballsbridge, Dublin 4",2350, Dublin 4
"700. Spencer dock, Dublin 1",1800, Dublin 1
"701. 205 The Park, Clon Brugh, Sandyford, Dublin 18",1695, Dublin 18
"702. Brackenwood, Balbriggan, Co. Dublin",1500, Co. Dublin
"703. The Northumberlands, Love Lane, Lower Mount Street, Dublin 2",2300, Dublin 2
"704. Rosse Court, Lucan, Co. Dublin",1400, Co. Dublin
"705. 10 Madison House, Rathgar, Dublin 6",1650, Dublin 6
"706. Holywell lane, Swords, Co. Dublin",1475, Co. Dublin
"707. GEORGES QUAY, Dublin 2",2400, Dublin 2
"708. Elm Court Merrion Road Ballsbridge, Dublin 4",2400, Dublin 4
"709. 121 The Forum, Ballymoss Road, Sandyford, Dublin 1, Sandyford, Dublin 18",1900, Dublin 18
"710. Malahide Marina Village, Malahide, Co. Dublin",1500, Co. Dublin
"711. Adelaide Road, Dublin 2",1800, Dublin 2
"712. Hunters Green, Ballycullen Road, Ballycullen, Dublin 24",1600, Dublin 24
"713. Christchurch, Christchurch, Dublin 8",2000, Dublin 8
"714. Christchurch Place, Christchurch, Dublin 8",1700, Dublin 8
"715. St Raphaela\\\\\\\'s Road, Off Upper Kilmacud Road, Stillorgan, Co. Dublin",2100, Co. Dublin
"716. Dargle Wood, Knocklyon, Dublin 16",1350, Dublin 16
"717. corr castle, Sutton, Dublin 13",1900, Dublin 13
"718. 87 Old Kilmainham Village, Kilmainham, Dublin 8",1600, Dublin 8
"719. Burnel Square, Northern Cross, Malahide, Clarehall, Dublin 17",1800, Dublin 17
"720. The Oaks, Rockfield, Dundrum, Dublin 16",1900, Dublin 16
"721. 21 Synod Place Lusk Village, Lusk, Co. Dublin",1350, Co. Dublin
"722. Morrow House, Myrtle Drive, Baldoyle, Dublin 13",1220, Dublin 13
"723. Emmet Road, Kilmainham, Dublin 8",1900, Dublin 8
"724. 87 Bow Bridge Place, Dublin 8",1500, Dublin 8
"725. Slade Saggart, Saggart, Co. Dublin",900, Co. Dublin
"726. Olivemount house, Olivemount road, Dundrum, Dublin 14",1200, Dublin 14
"727. Wyckham Place, Dundrum Dublin 14, Dundrum, Dublin 14",2400, Dublin 14
"728. Granite Court, Stepaside Park, Stepaside, Dublin 18",1930, Dublin 18
"729. 16 The Cammock, Mount Brown, Kilmainham, Dublin 8",1900, Dublin 8
"730. Apartment To Rent, Pudding Row, West Essex Street, Temple Bar, Dublin 2",2200, Dublin 2
"731. 33 Danesford Castle Ave, Clontarf, Dublin 3",1600, Dublin 3
"732. The Iona, Prospect Hill, Finglas, Dublin 11",1600, Dublin 11
"733. Bayview Ave, North Strand, Dublin 3",1700, Dublin 3
"734. Block C, Smithfield Market - 26C, Smithfield, Dublin 1",3900, Dublin 1
"735. Carrickmines, Carrickmines, Dublin 18",1850, Dublin 18
"736. Herbert Park Lane, Ballsbridge, Dublin 4",2500, Dublin 4
"737. Burlington Gardens, Burlington Road, Dublin 4",2350, Dublin 4
"738. Castleland Court, Balbriggan, Balbriggan, Co. Dublin",1250, Co. Dublin
"739. 25 Saddlers Court, Rathmines, Dublin 6",1400, Dublin 6
"740. The Oaks, Parkview, Stepaside, Stepaside, Dublin 18",1500, Dublin 18
"741. The Links, Portmarnock, Co. Dublin",1300, Co. Dublin
"742. Rockview, Sandyford, Dublin 18",2300, Dublin 18
"743. Bracken Hill, Blackglen Road, Simon's Ridge, Sandyford, Dublin 18",1595, Dublin 18
"744. 5 Loftus Sq. Rathfarnham Dublin 14, Rathfarnham, Dublin 14",1600, Dublin 14
"745. Custom Hall Upper Gadiner Street dublin 1, Dublin 1",1400, Dublin 1
"746. Rockview, Simonsridge, Sandyford, Dublin 18",1856, Dublin 18
"747. Bushy Park House, Terenure, Dublin 6",1900, Dublin 6
"748. Cairnbrook View, Carrickmines, Dublin 18",2080, Dublin 18
"749. Gardiner Street Upper, North Circular Road, Dublin 1",1500, Dublin 1
"750. Philipsburg Avenue, Fairview, Dublin 3",1650, Dublin 3
"751. 6 Saint Samson's Square, Balgriffin, Dublin 13",1700, Dublin 13
"752. Belmayne Park North, Balgriffin, Dublin 13",1365, Dublin 13
"753. The square , haddington rd, Ballsbridge, Dublin 4",2400, Dublin 4
"754. Malahide Road, Balgriffin, Dublin 13",2300, Dublin 13
"755. Lyndsay House, Dean Court, Patrick St, The Coombe, Dublin 8",1995, Dublin 8
"756. Swords Road, Malahide, Co Dublin, Malahide, Co. Dublin",1800, Co. Dublin
"757. Riverbank, Churchtown, Dublin 14",2000, Dublin 14
"758. Sandyford view - beside parade of local shops, Sandyford, Dublin 18",2300, Dublin 18
"759. Greenfield Manor, beside RTE & UCD, Donnybrook, Dublin 4",3200, Dublin 4
"760. Braemor Road, Churchtown, Dublin 14",2000, Dublin 14
"761. Elmfield Court, Ninth Lock Road, Clondalkin, Dublin 22",1950, Dublin 22
"762. 231 Wyckham Point, Wyckham Way, Dundrum, Dublin 16",2250, Dublin 16
"763. Parsons Court, Newcastle, Co. Dublin",1400, Co. Dublin
"764. Leeson Street, Ballsbridge, Dublin 4",2150, Dublin 4
"765. Belfield Court, Donnybrook, Dublin 4",1850, Dublin 4
"766. 67 Main St, Clongriffin, Dublin 13",2000, Dublin 13
"767. Dowth Avenue, Cabra, Dublin 7",1450, Dublin 7
"768. 8 esker meadow green, Lucan, Dublin 22",1200, Dublin 22
"769. Manor Hall Mount Brown, Dublin 8",1800, Dublin 8
"770. Luxury Apartments, Chamley Gardens, Malahide, Co. Dublin",2200, Co. Dublin
"771. 28A Bettyglen, Watermill Road, Raheny, Dublin 5",1300, Dublin 5
"772. 34 The Sycamores, Stradbrook Hill, Blackrock, Co. Dublin",1500, Co. Dublin
"773. Apartment 4, 88 Sandymount road, Sandymount, Dublin 4",3000, Dublin 4
"774. Apartment 1, Marlay House, Taylors Hill, Rathfarnham, Dublin 16",1750, Dublin 16
"775. Fishermans Green, Malahide, Co. Dublin",1985, Co. Dublin
"776. 6 Mountjoy Square, Dublin 1",2000, Dublin 1
"777. Upper Gardiner Street, on corner of Dorset St., Dublin 1",1500, Dublin 1
"778. Bremore Pastures Way., Balbriggan, Co. Dublin",1450, Co. Dublin
"779. Ring Commons, Balbriggan, Co. Dublin",1100, Co. Dublin
"780. Oak House, Seven Oaks, Sarsfield Road, Ballyfermot, Dublin 10",3200, Dublin 10
"781. 64 Corr Castle, Howth Road, Howth, Dublin 13",2000, Dublin 13
"782. 40 kenilworth park, dublin 6w, Harold's Cross, Dublin 6",1450, Dublin 6
"783. Shelbourne Park, Aylesbury, Dublin 24",3000, Dublin 24
"784. 10 the copse, stockingwood, stockingwood avenue, Rathfarnham, Dublin 14",1799, Dublin 14
"785. 24 holywell dene, Swords, Dublin 13",1650, Dublin 13
"786. Stockyard, The Steelwork, Foley street, IFSC, Dublin 1",1700, Dublin 1
"787. Stapolin House, Myrtle, The Coast, Grange Road, Baldoyle, Dublin 13",1600, Dublin 13
"788. Bissett's Loft, Strand Street, Malahide, Co. Dublin",2700, Co. Dublin
"789. Fitzwilliam Quay, Ringsend, Dublin 4",2000, Dublin 4
"790. 41 Carrigmore Cresent, Saggart, Co. Dublin",1100, Co. Dublin
"791. 52 hillcourt highfield road, Rathgar, Dublin 6",1800, Dublin 6
"792. River Gardens Glasnevin, Glasnevin, Dublin 9",1500, Dublin 9
"793. 19 Ashleigh Court, Casleknock, Dublin 15, Castleknock, Dublin 15",1800, Dublin 15
"794. Beacon South Quarter, Sandyford, Dublin 18",1790, Dublin 18
"795. Belfield Park, Stillorgan, Co. Dublin",1620, Co. Dublin
"796. The Beacon South Quarter, Sandyford, Dublin 18",2700, Dublin 18
"797. The Waterfront, Hanover Quay, Hanover Quay, Dublin 2",3000, Dublin 2
"798. 25 Upper Pembroke Street, Dublin 2",3400, Dublin 2
"799. 25 Upper Pembroke Street, Dublin 2",3500, Dublin 2
"800. martins row chapelizod, Chapelizod, Dublin 20",1450, Dublin 20
"1. Apartment 2, Garrison, Co. Fermanagh, BT93 4AE",400456, BT93 4AE
"1. Arch Mews, William St, Galway City, Co. Galway",1300, Co. Galway
"2. Rahoon, Drum East, Co. Galway",1300, Co. Galway
"3. Bowling Green, Galway City, Co. Galway",1675, Co. Galway
"4. The Plaza, Headford Road, Co. Galway",1455, Co. Galway
"5. Crescent Green, Galway City, Co. Galway",1700, Co. Galway
"6. Vicar Street, Tuam, Co. Galway",600, Co. Galway
"7. Cois na hAbhainn, Ballygaddy Road, Tuam, Co. Galway",800, Co. Galway
"8. Bishop O\'Donnell Road, Rahoon, Co. Galway",560, Co. Galway
"9. Abbey Court, Mary Street, Galway City, Co. Galway",1395, Co. Galway
"10. Church St, Loughrea, Co. Galway",750, Co. Galway
"11. Costa Na Mara, Oranmore, Co. Galway",1175, Co. Galway
"12. Dunkellin Street, Loughrea, Co. Galway",600, Co. Galway
"13. Sheerwater House, Galway City, Co. Galway",2000, Co. Galway
"14. Temple Jarlath Court, Tuam, Co. Galway",950, Co. Galway
"15. Altenagh House, Nun\'s Island, Nun's Island, Co. Galway",1495, Co. Galway
"16. Ce Na Mara, The Docks, Galway City, Co. Galway",1560, Co. Galway
"17. Arus Grattan, Grattan Road, Upper Salthill, galwa, Galway City, Co. Galway",1200, Co. Galway
"18. 4 Arus Bun Caise, Rahoon, Co. Galway",1450, Co. Galway
"19. Cuirt Seoige, Bohermore, Co. Galway",1500, Co. Galway
"20. Carnmore, Oranmore, Co. Galway",1000, Co. Galway
"21. Drum East, Drum East, Co. Galway",1300, Co. Galway
"22. 136 fionnuisce, Doughiska, Co. Galway",1200, Co. Galway
"23. Aras Bun Caise, Rahoon, Co. Galway",1350, Co. Galway
"24. Shannon Oaks St Joesphs Road, Portumna, Co. Galway",700, Co. Galway
"25. The Cresent ,Taylors Hill, Galway City, Co. Galway",900, Co. Galway
"26. 24 Glenview Drive, Riverside, Tuam Road, Co. Galway",820, Co. Galway
"27. Avondale House, Rosshill, Co. Galway",1000, Co. Galway
"28. ballindooley, headford road, Headford Road, Co. Galway",650, Co. Galway
"29. 21 Carraig Palmer, Galway City, Co. Galway",1200, Co. Galway
"30. Leas Na Mara, Ballymoneen Road, Knocknacarra, Co. Galway",950, Co. Galway
"31. Dunlo street, Ballinasloe, Co. Galway",800, Co. Galway
"32. Radharc Na Locha, Bealdangan, Co. Galway",650, Co. Galway
"33. churchfield, Salthill, Co. Galway",1700, Co. Galway
"34. H91 DXR5, Annaghdown, Co. Galway",800, Co. Galway
"35. Shannon Oaks Apartments, Portumna, Co. Galway",700, Co. Galway
"36. Masonbrook, Loughrea, Co. Galway",600, Co. Galway
"37. Fairhill Lower, Off Domnick Street, Galway City, Co. Galway",845, Co. Galway
"38. Balrobuck, Corrandulla, Co. Galway",1100, Co. Galway
"39. Lacklea, Barna, Co. Galway",785, Co. Galway
"40. Rockbarton Court, Salthill, Co. Galway",1800, Co. Galway
"41. Carnmore, Oranmore, Co. Galway",1000, Co. Galway
"42. 47 Aengus House, Dock Street - 5 month lease only, Galway City, Co. Galway",1800, Co. Galway
"43. City Centre Cill Ard Galway, Bohermore, Co. Galway",1400, Co. Galway
"44. Sheerwater House, Galway City, Co. Galway",1600, Co. Galway
"45. Coolough, Briarhill, Co. Galway",1200, Co. Galway
"46. 29b St. Brendans Ave, Woodquay, Co. Galway",1850, Co. Galway
"47. Granary Suites, 58 Dominick Street Lower, Galway C, Galway City, Co. Galway",2250, Co. Galway
"48. Ocean Towers, Blackrock, Salthill, Co. Galway",1600, Co. Galway
"49. The Connacht Hotel, Dublin Road, Renmore, Co. Galway",1820, Co. Galway
"50. Maree Oranmore, Oranmore, Co. Galway",1150, Co. Galway
"51. Apt 1, The Vineyard Apartments, Lombard Street, Galway City, Co. Galway",1450, Co. Galway
"52. bridge street, Ballinasloe, Co. Galway",750, Co. Galway
"53. Seabury, Barna House & Demesne, Barna Road, Ga, Barna, Co. Galway",1500, Co. Galway
"54. Mountain View, Clonbur, Co. Galway",550, Co. Galway
"55. Lough Atalia Road, Galway City, Co. Galway",1200, Co. Galway
"56. Lackagh Village, Claregalway, Co. Galway",700, Co. Galway
"57. Area, Athenry, Co. Galway",1000, Co. Galway
"58. Station House Apartment, 502, Clifden, Co. Galway",650, Co. Galway
"59. Bride Street, Loughrea, Co. Galway",800, Co. Galway
"1. Flemings Lane, High Street, Killarney, Co. Kerry",750, Co. Kerry
"2. Sunhill Road, Killorglin, Co. Kerry",650, Co. Kerry
"3. Upper Castle Street Tralee, Tralee, Co. Kerry",650, Co. Kerry
"4. William Street, Listowel, Co. Kerry",480, Co. Kerry
"5. The Paddocks, Killorglin, Co. Kerry",750, Co. Kerry
"6. Apartment 4 Town Centre, Killorglin, Co. Kerry",600, Co. Kerry
"7. E Block, Edward Court, Edward Street, Tralee, Co. Kerry",775, Co. Kerry
"8. Edward Court, Edward Street, Tralee, Tralee, Co. Kerry",625, Co. Kerry
"9. Caherslee, Tralee, Co. Kerry",625, Co. Kerry
"10. An Sean Mhuileann, Tralee, Co. Kerry",795, Co. Kerry
"11. Fairway Heights, The Kerries, Tralee, Co. Kerry",750, Co. Kerry
"12. The Marina Apartments, Tralee, Co. Kerry",775, Co. Kerry
"13. 33 Upper Castle Street, Tralee, Co. Kerry",575, Co. Kerry
"14. Beach, Court, New Street, Killarney, Co. Kerry",700, Co. Kerry
"15. New Street Killarney, Killarney, Co. Kerry",1000, Co. Kerry
"16. Kileen, Iveragh Road, Killorglin, Co. Kerry",675, Co. Kerry
"17. Fairway Heights Knocknacuig, Tralee, Co. Kerry",725, Co. Kerry
"18. pembroke street, Tralee, Co. Kerry",580, Co. Kerry
"19. Rockwell Close, Tralee, Co. Kerry",650, Co. Kerry
"20. Oakdale park road, Killarney, Co. Kerry",1100, Co. Kerry
"21. Park Road, Killarney, Co. Kerry",980, Co. Kerry
"22. Ref 777 - Apartment, New Street, Cahersiveen, Co. Kerry",600, Co. Kerry
"23. Termons Upper, Waterville, Co. Kerry",950, Co. Kerry
"24. 5 Park Place, Mary Street, Tralee, Co. Kerry",750, Co. Kerry
"25. 10 The Square, Tralee, Co. Kerry",580, Co. Kerry
"26. Plunkett Street, Killarney, Co. Kerry",1000, Co. Kerry
"27. Ardfert village, Tralee, Co. Kerry",1000, Co. Kerry
"28. SEASIDE CARAVAN PARK CAMP TRALEE, Camp, Co. Kerry",520, Co. Kerry
"1. the strand road, Ballickmoyler, Co. Laois",600, Co. Laois
"2. Block One Fieldbrook Dublin Road Portlaoise, Portlaoise, Co. Laois",750, Co. Laois
"3. New Row, Mountmellick Road, Portlaoise, Co. Laois",800, Co. Laois
"4. The Maples, Forest Park, Portlaoise, Co. Laois",850, Co. Laois
"5. De Vesci Court, Portlaoise, Co. Laois",800, Co. Laois
"6. Stradbrook, Stradbally Rd, Portlaoise, Co. Laois",1000, Co. Laois
"7. Sawgrass, Killenard, Co. Laois",1000, Co. Laois
"8. Crann Nua, Portarlington, Co. Laois",850, Co. Laois
"9. Crann Nua, Portarlington, Co. Laois",800, Co. Laois
"10. Main Street, Portarlington, Co. Laois",800, Co. Laois
"11. Eglington Apartments, Portarlington, Co. Laois",1000, Co. Laois
"12. Kilnacourt Woods, Portarlington, Co. Laois",650, Co. Laois
"1. Leitrim Village, Leitrim, Co. Leitrim",700, Co. Leitrim
"2. 4 Library Corner, Manorhamilton, Co. Leitrim",500, Co. Leitrim
"3. Quay Road, Carrick-on-Shannon, Co. Leitrim",550, Co. Leitrim
"4. Ayrefield Manor, Carrick-on-Shannon, Co. Leitrim",550, Co. Leitrim
"5. Marymount, Carrick-on-Shannon, Co. Leitrim",550, Co. Leitrim
"6. The Waterfront, Leitrim, Co. Leitrim",700, Co. Leitrim
"7. Riverview, Carrick-on-Shannon, Co. Leitrim",600, Co. Leitrim
"8. The Pavillion, Carrick-on-Shannon, Co. Leitrim",650, Co. Leitrim
"9. No.6 Hyde Place, Hyde Street, Mohill, Co. Leitrim",450, Co. Leitrim
"1. Cois Ghruda, Castletroy, Co. Limerick",1050, Co. Limerick
"2. Cloisters, Nr.O'Connell Monument, O'Connell Street, Limerick City, Co. Limerick",1100, Co. Limerick
"3. The Strand Complex, Ennis Road, Co. Limerick",1600, Co. Limerick
"4. Drominbeg, Rhebogue, Co. Limerick",1400, Co. Limerick
"5. Glendara, Dooradoyle, Co. Limerick",1100, Co. Limerick
"6. 65 Log na gCapall, South Circular Road, Co. Limerick",1000, Co. Limerick
"7. Main Street, Adare, Co. Limerick",1100, Co. Limerick
"8. Apt. Lisanalta, Dooradoyle, Co. Limerick",1100, Co. Limerick
"9. 50 Thomas Street, Limerick City, Co. Limerick",1050, Co. Limerick
"10. Ballantyne Place, Steamboat Quay, Limerick City, Co. Limerick",1100, Co. Limerick
"11. Alandale Hall, South Circular Road, Co. Limerick",1300, Co. Limerick
"12. An Cluain, Clonmacken, Co. Limerick",950, Co. Limerick
"13. Harveys Quay, Limerick City, Co. Limerick",1300, Co. Limerick
"14. Landsdowne Hall, O'Callaghan Strand, Limerick City, Co. Limerick",1300, Co. Limerick
"15. 20 Fishermans Quay, Grove Island, Corbally, Co. Limerick",1100, Co. Limerick
"16. Knockhill, Ennis Road, Co. Limerick",1100, Co. Limerick
"17. Main Street, Ballylanders, Co. Limerick",550, Co. Limerick
"18. Thornfield, South Circular Road, Co. Limerick",1300, Co. Limerick
"19. The Steeples, Limerick City, Co. Limerick",950, Co. Limerick
"20. Coolbane, Castleconnell, Co. Limerick",950, Co. Limerick
"21. Apt2, 20 O'Curry Street, Limerick City, Co. Limerick",800, Co. Limerick
"22. 19 thornfield allendale south circular road, South Circular Road, Co. Limerick",1600, Co. Limerick
"23. Black abby coutr, Adare, Co. Limerick",1100, Co. Limerick
"24. Richmond Court, Mount Kennett, Dock Road, Limerick City, Co. Limerick",950, Co. Limerick
"25. 20/21 Lower Gerald Griffin St, Limerick, Limerick City, Co. Limerick",1250, Co. Limerick
"26. Wellesley Court, Ennis Road, Co. Limerick",1100, Co. Limerick
"27. 701 Riverpoint, Limerick City, Co. Limerick",1200, Co. Limerick
"28. 31 Pery Court, Limerick City, Co. Limerick",1050, Co. Limerick
"29. Log na gCapall, South Circular Road, Co. Limerick",1400, Co. Limerick
"30. Glendara, Dooradoyle, Co. Limerick",1000, Co. Limerick
"31. 10 The Steeples Mulgrave Street, Limerick City, Co. Limerick",950, Co. Limerick
"32. Glenlara House, Mount Kenneth, Limerick City, Co. Limerick",850, Co. Limerick
"33. Penthouse Apartment, Charlotte Quay, Limerick, Limerick City, Co. Limerick",1200, Co. Limerick
"34. Upper William Street, Limerick City, Co. Limerick",1100, Co. Limerick
"35. Broad Street, Limerick City, Co. Limerick",1100, Co. Limerick
"36. Palmerstown Court, Mungret Street, Limerick City, Co. Limerick",1050, Co. Limerick
"37. Palmerstown Court, Limerick City, Co. Limerick",1200, Co. Limerick
"38. Main Street, Kilfinane, Co. Limerick",550, Co. Limerick
"1. 13 Harbour Point, Longford Town, Co. Longford",650, Co. Longford
"2. French Hall,Prospect Wood, Longford Town, Co. Longford",650, Co. Longford
"3. Cartron Brac, Longford Town, Co. Longford",550, Co. Longford
