Apartment Index,Address,Price,County,Room,Approx price per room
458,"Windmill Terrace, Clonsilla, Dublin 15",1400, Dublin 15,2,700.00
459,"Hatch place, Dublin 2",1800, Dublin 2,1,1800.00
460,"Stewart Hall, Parnell Street, Dublin 1",2000, Dublin 1,2,1000.00
461,"Cedarbrook Avenue, Park West, Dublin 12",1875, Dublin 12,2,937.50
462,"Whatley Hall, Archers Wood, Clonee, Dublin 15",1600, Dublin 15,2,800.00
463,"Lanesborough Square, Finglas, Dublin 11",1800, Dublin 11,3,600.00
464,"Windmill Terrace, Clonsilla, Dublin 15",1400, Dublin 15,2,700.00
465,"Bantry Square, Waterville, Blanchardstown, Dublin 15",1700, Dublin 15,2,850.00
466,"Kilmore house, Spencer Dock, Dublin 1",2600, Dublin 1,2,1300.00
467,"Kilmore house, Spencer Dock, Dublin 1",2500, Dublin 1,2,1250.00
468,"Hunters Run, Clonee, Dublin 15",1000, Dublin 15,1,1000.00
469,"The Hardwicke, Smithfield, Dublin 7",1500, Dublin 7,1,1500.00
470,"Meadow Copse, Blanchardstown, Dublin 15",950, Dublin 15,1,950.00
471,"Stewart Hall, Parnell Street, Dublin 1",2000, Dublin 1,2,1000.00
472,"Hansted, Lucan, Co. Dublin",1850, Co. Dublin,3,616.67
473,"New Seskin Court, Tallaght, Dublin 24",1900, Dublin 24,2,950.00
474,"Townsend Street, Dublin 2",2100, Dublin 2,2,1050.00
475,"Cedarbrook Avenue, Cherry Orchard, Dublin 10",1650, Dublin 10,2,825.00
476,"Lanesborough Square, Finglas, Dublin 11",1550, Dublin 11,2,775.00
477,"The Chandler, Arran Quay, Dublin 7",1500, Dublin 7,1,1500.00
478,"Rosebank Place, Clondalkin, Dublin 22",1400, Dublin 22,1,1400.00
479,"Kings Court, Parnell Street, Dublin 1",1500, Dublin 1,1,1500.00
480,"Bayview Avenue, North Strand, Dublin 3",1650, Dublin 3,1,1650.00
481,"Gandon Hall, Gardiner Street, Dublin 1",1650, Dublin 1,1,1650.00
482,"Saunders House, Spencer Dock, Dublin 1",3000, Dublin 1,2,1500.00
483,"Rathborne Court, Ashtown, Dublin 15",2950, Dublin 15,4,737.50
484,"Rathborne Court, Ashtown, Dublin 7",2750, Dublin 7,4,687.50
485,"The Holly, Rockfield, Dundrum, Dublin 14",1840, Dublin 14,2,920.00
486,"Custom Hall, Gardiner Street, Dublin 1",2000, Dublin 1,2,1000.00
487,"Penthouse,Rivervale, Ashtown, Dublin 15",3100, Dublin 15,4,775.00
488,"Jervis Street, Dublin 1",2300, Dublin 1,2,1150.00
489,"Hatch place, Dublin 2",1800, Dublin 2,1,1800.00
490,"College House, Taylors Hill, Rathfarnham, Dublin 16",1700, Dublin 16,2,850.00
491,"23 Adelaide Street, Dun Laoghaire, Co. Dublin",1248, Co. Dublin,2,624.00
492,"La Rochelle, Christchurch, Dublin 8",2600, Dublin 8,3,866.67
493,"Carrig Court, Citywest, Co. Dublin",1700, Co. Dublin,2,850.00
494,"8 esker meadow green, Lucan, Dublin 22",1200, Dublin 22,1,1200.00
495,"Alexandra Walk, Off South Great George's Street, Dublin 2",2600, Dublin 2,1,2600.00
496,"The Aston Building, Aston Quay, Dublin 2",3360, Dublin 2,1,3360.00
497,"Alto Vetro, Grand Canal Square, Dublin 2",3560, Dublin 2,2,1780.00
498,"Grand Canal Dock, Grand Canal Square, Dublin 2",3560, Dublin 2,2,1780.00
499,"Beacon South Quarter, Sandyford, Dublin 18",3196, Dublin 18,2,1598.00
500,"Beacon South Quarter, Sandyford, Dublin 18",2796, Dublin 18,1,2796.00
501,"Hanover Dock, Hanover Quay, Dublin 2",3800, Dublin 2,1,3800.00
502,"Hanover Dock, Hanover Quay, Dublin 2",4400, Dublin 2,2,2200.00
503,"Grand Canal Dock, Grand Canal Square, Dublin 2",3560, Dublin 2,2,1780.00
504,"Alto Vetro, Grand Canal Square, Dublin 2",3560, Dublin 2,2,1780.00
505,"Alexandra Walk, Whitefriar Street, Dublin 8",2600, Dublin 8,1,2600.00
506,"Hanover Dock, Grand Canal Square, Dublin 2",4400, Dublin 2,2,2200.00
507,"Castleway, Golden Lane, Dublin 8",3360, Dublin 8,1,3360.00
508,"Castleway, Golden Lane, Dublin 8",3680, Dublin 8,2,1840.00
509,"Shelbourne Road, Ballsbridge, Dublin 4",3880, Dublin 4,1,3880.00
510,"The Aston Building, Aston Quay, Dublin 2",3600, Dublin 2,2,1800.00
511,"Hanover Dock, Grand Canal Square, Dublin 2",3800, Dublin 2,1,3800.00
512,"Shelbourne Road, Ballsbridge, Dublin 4",4800, Dublin 4,2,2400.00
513,"Castleway, Off South Great George's Street, Dublin 2",3360, Dublin 2,1,3360.00
514,"Beacon South Quarter, Sandyford, Dublin 18",3196, Dublin 18,2,1598.00
515,"Alexandra Walk, Off South Great Georges Street, Dublin 2",3360, Dublin 2,2,1680.00
516,"Alexandra Walk, Whitefriar Street, Dublin 8",3360, Dublin 8,2,1680.00
517,"Alto Vetro, Grand Canal Square, Dublin 2",3560, Dublin 2,2,1780.00
518,"The Aston Building, Aston Quay, Dublin 2",3600, Dublin 2,2,1800.00
519,"The Grange, Brewery Road, Stillorgan, Co. Dublin",1900, Co. Dublin,1,1900.00
520,"Vantage by Kennedy Wilson, Central Park, Leopardst, Sandyford, Dublin 18",2100, Dublin 18,2,1050.00
521,"The Grange, Brewery Road, Stillorgan, Co. Dublin",1900, Co. Dublin,1,1900.00
522,"Vantage by Kennedy Wilson, Central Park, Leopardst, Sandyford, Dublin 18",2100, Dublin 18,2,1050.00
523,"Clancy Quay by Kennedy Wilson, Dublin 8",1900, Dublin 8,2,950.00
524,"Clancy Quay, Phase Two by Kennedy WIlson, Islandbridge, Dublin 8",2200, Dublin 8,2,1100.00
525,"The Grange, Brewery Road, Stillorgan, Co. Dublin",2100, Co. Dublin,2,1050.00
526,"Hanbury Mews, Hanbury Lane, Dublin 8",1500, Dublin 8,1,1500.00
527,"2 Grove House, 36 Grove Road, Rathmines, Dublin 6",2200, Dublin 6,2,1100.00
528,"Mobhi Court, Corporate Letting, Short term, Drumcondra, Dublin 9",2200, Dublin 9,1,2200.00
529,"Apt 3, Woodlawn Avenue, Santry, Santry, Dublin 9",1400, Dublin 9,1,1400.00
530,"Granitfield Manor, Rochestown Avenue, Dun Laoghaire, Co. Dublin",1800, Co. Dublin,2,900.00
531,"Lanesborough Court, Finglas, Dublin 11",1280, Dublin 11,2,640.00
532,"Northwood, Santry, Dublin 9",900, Dublin 9,4,225.00
533,"Mobhi Court, Glasnevin, Dublin 9",2200, Dublin 9,1,2200.00
534,"Merchamp, Seafield Road, Clontarf, Dublin 3",1427, Dublin 3,2,713.50
535,"8 Dunlin House House, Red Court Oaks, Seafield Roa, Clontarf, Dublin 3",1850, Dublin 3,2,925.00
536,"Lansdowne Wood, Ballsbridge, Dublin 4",3000, Dublin 4,2,1500.00
537,"Hunters Hall , Hunterswood, Ballycullen, Dublin 24",1650, Dublin 24,2,825.00
538,"Glenealy Downs, Clonsilla, Dublin 15",1300, Dublin 15,1,1300.00
539,"Terenure Road, Dublin W6, Terenure, Dublin 6",1275, Dublin 6,1,1275.00
540,"Gleneagle House, Ridgewood, Swords, Co. Dublin",1600, Co. Dublin,2,800.00
541,"Elgin Road, Ballsbridge, Dublin 4",3200, Dublin 4,2,1600.00
542,"Mount Seskin Court, Killinardan, Tallaght, Dublin 24",1600, Dublin 24,2,800.00
543,"Grace Park Hall, 102 Grace Park Road, Drumcondra, Dublin 3",1456, Dublin 3,1,1456.00
544,"Danesfort, Castle Avenue, Clontarf, Dublin 3",2000, Dublin 3,2,1000.00
545,"Alexandra Place, East Road, East Wall, Dublin 3",2400, Dublin 3,3,800.00
546,"Alexandra Place, East Road, Dublin 1",2400, Dublin 1,3,800.00
547,"Alexandra Walk, Dublin 8",2350, Dublin 8,2,1175.00
548,"Bachelors Walk, Dublin 2",1400, Dublin 2,1,1400.00
549,"Garville Avenue, Rathgar, Dublin 6",2000, Dublin 6,2,1000.00
550,"Ranelagh Village, Ranelagh, Dublin 6",3250, Dublin 6,2,1625.00
551,"Newmarket Square, Dublin 8",1200, Dublin 8,1,1200.00
552,"Wyckham Point, Dundrum, Dublin 14",1800, Dublin 14,1,1800.00
553,"21 Grandecentral, Rockbrook, Sandyford, Dublin 18",1750, Dublin 18,1,1750.00
554,"Premier Square, Finglas road, Glasnevin, Dublin 9",1800, Dublin 9,2,900.00
555,"North Circular Road North Dublin City, North Circular Road, Dublin 1",900, Dublin 1,1,900.00
556,"Elmfield Court, Ninth Lock Road, Clondalkin, Dublin 22",1950, Dublin 22,2,975.00
557,"Herbert Park Lane, Ballsbridge, Dublin 4",2700, Dublin 4,2,1350.00
558,"The Distillery, Distillery Road, Drumcondra, Dublin 3",1750, Dublin 3,1,1750.00
559,"Barrow House, Custom House Square, IFSC, Dublin 1",1925, Dublin 1,1,1925.00
560,"Riverbank Hall, Addison Park, Glasnevin, Dublin 11",1700, Dublin 11,1,1700.00
561,"Kings Court, Parnell Street, Dublin 1",1950, Dublin 1,2,975.00
562,"Landscape Court, Landscape Road, Churchtown, Dublin 14",1695, Dublin 14,2,847.50
563,"2 Kilininny Court, Firhouse, Dublin 24",1650, Dublin 24,2,825.00
564,"Corn Exchange, Burgh Quay, Dublin 2",3000, Dublin 2,1,3000.00
565,"Castle Lawn, Kilgobbin Wood, Leopardstown, Dublin 18",2195, Dublin 18,3,731.67
566,"Landscape Court, Landscape Road, Churchtown, Dublin 14",1750, Dublin 14,2,875.00
567,"17 Castle Lawns Kilgobbin Wood, Sandyford, Dublin 18",2195, Dublin 18,3,731.67
568,"Milltown Avenue, Mount St. Annes, Milltown, Dublin 6",2300, Dublin 6,2,1150.00
569,"Brook House, Corrig Avenue, Dun Laoghaire, Co. Dublin",2700, Co. Dublin,2,1350.00
570,"Skyview, Sorrento Road, Dalkey, Co. Dublin",2500, Co. Dublin,3,833.33
571,"Linden Court, Grove Avenue, Blackrock, Co. Dublin",1650, Co. Dublin,1,1650.00
572,"Mayor Street, Dublin 1",960, Dublin 1,1,960.00
573,"Mayor Street, Dublin 1",1080, Dublin 1,1,1080.00
574,"Richmond Avenue, Fairview, Dublin 3",1600, Dublin 3,2,800.00
575,"Collins Square, Benburb Street, Dublin 7",2100, Dublin 7,2,1050.00
576,"The Tramyard, Inchicore, Dublin 8",1775, Dublin 8,2,887.50
577,"Ballsbridge court, serpentine Avenue, Ballsbridge, Dublin 4",1800, Dublin 4,1,1800.00
578,"Apartment 155 Bachelors Walk, Dublin 1",2400, Dublin 1,2,1200.00
579,"Seafield Court, Castle Ave, Clontarf, Dublin 3",1330, Dublin 3,1,1330.00
580,"The Maltings, Bonham Street, Dublin 8",1350, Dublin 8,1,1350.00
581,"The Maltings, Bonham Street, Dublin 8",1350, Dublin 8,1,1350.00
582,"Bracken Hill, Blackglen Road, Sandyford, Dublin 18",1950, Dublin 18,2,975.00
583,"Bloomfield Park, Bloomfield Avenue, Donnybrook, Dublin 4",2390, Dublin 4,2,1195.00
584,"Baggotrath House, Newbridge Ave, Ballsbridge, Dublin 4",3360, Dublin 4,1,3360.00
585,"Baggoth Rath, Newbridge Avenue, Ballsbridge, Dublin 4",4200, Dublin 4,2,2100.00
586,"Baggot Rath House, Newbridge Ave, Ballsbridge, Dublin 4",5460, Dublin 4,3,1820.00
587,"Blackthorn Drive, Sandyford, Dublin 18",4760, Dublin 18,2,2380.00
588,"Olivemount house, Olivemount road, Dundrum, Dublin 14",1200, Dublin 14,1,1200.00
589,"Sweepstakes, Ballsbridge, Dublin 4",3000, Dublin 4,3,1000.00
590,"The Courtyard, Block B, North Great Georges St, Dublin 1",1782, Dublin 1,2,891.00
591,"Belfield Court, Donnybrook, Dublin 4",1875, Dublin 4,2,937.50
592,"Kilmore House Drynam Hall, Kinsealy, Co. Dublin",1560, Co. Dublin,2,780.00
593,"Amiens Square Amiens Street, Dublin 1",1575, Dublin 1,1,1575.00
594,"Seamount, Stillorgan, Co. Dublin",2300, Co. Dublin,2,1150.00
595,"OCallaghan Court, Grand Canal Dock, Dublin 2",2250, Dublin 2,1,2250.00
596,"Old Quay Terrace, Strand Road, Sutton, Dublin 13",1853, Dublin 13,2,926.50
597,"Achill Square, Waterville, Blanchardstown, Dublin 15",1700, Dublin 15,2,850.00
598,"Southmede, Ballinteer Road, Dundrum, Dublin 16",2000, Dublin 16,2,1000.00
599,"Francis Street, Christchurch, Dublin 8",2000, Dublin 8,2,1000.00
600,"Esker Manor, Lucan, Co. Dublin",1460, Co. Dublin,2,730.00
601,"Fernley Court, Long Lane, Dublin 8",1500, Dublin 8,1,1500.00
602,"Ardoyne House, Pembroke Park, Ballsbridge, Dublin 4",3000, Dublin 4,3,1000.00
603,"Leeson Street Upper, Dublin 4",2300, Dublin 4,2,1150.00
604,"Mount Merrion Avenue, Blackrock, Blackrock, Co. Dublin",1900, Co. Dublin,2,950.00
605,"Seabury, Sandymount, Dublin 4",2250, Dublin 4,2,1125.00
606,"The square , haddington rd, Ballsbridge, Dublin 4",2400, Dublin 4,2,1200.00
607,"3 Richmond Mews Richmond Ave, Fairview, Dublin 3",1400, Dublin 3,1,1400.00
608,"Main Street Swords, Swords, Co. Dublin",1350, Co. Dublin,1,1350.00
609,"South Circular Rd, Dublin 8",1350, Dublin 8,1,1350.00
610,"58 Serpentine Avenue, Ballsbridge, Dublin 4",2250, Dublin 4,2,1125.00
611,"Pembroke Square, Grand Canal Street Upper, Grand Canal Dock, Dublin 4",3300, Dublin 4,3,1100.00
612,"181 Bellevue, Islandbridge, Dublin 8",2000, Dublin 8,2,1000.00
613,"Wellington Road, Ballsbridge, Dublin 4",3500, Dublin 4,2,1750.00
614,"clarion quay bl 5, Dublin 1",2300, Dublin 1,1,2300.00
615,"1 Blackhorse Downs, Dublin 7",1600, Dublin 7,2,800.00
616,"Wynnsward Park, Clonskeagh, Dublin 14",1500, Dublin 14,2,750.00
617,"Timber Mills, Artane, Dublin 5",1550, Dublin 5,2,775.00
618,"Fortunes Walk, Citypark, Citywest, Co. Dublin",2200, Co. Dublin,3,733.33
619,"dame street, Dublin 2",2300, Dublin 2,1,2300.00
620,"169 171 James's street, Dublin 8",1600, Dublin 8,1,1600.00
621,"Terenure road east, Rathgar, Dublin 6",1600, Dublin 6,1,1600.00
622,"Shelbourne Court, Ballsbridge, Dublin 4",3120, Dublin 4,2,1560.00
623,"4857, North Circular Road, Dublin 1",1500, Dublin 1,2,750.00
624,"mayor street, IFSC, Dublin 1",1900, Dublin 1,1,1900.00
625,"8 Lynton Court, Ballsbridge, Dublin 4",3640, Dublin 4,4,910.00
626,"66 The Birch, Riversdale, Dundrum, Dublin 14",1850, Dublin 14,2,925.00
627,"4 Millstream, The Links, Portmarnock, Portmarnock, Co. Dublin",1650, Co. Dublin,2,825.00
628,"208 The links, Elm Park, Merrion, Dublin 4",2300, Dublin 4,2,1150.00
629,"Finsbury House 79-81 Pembroke Road, Ballsbridge, Dublin 4",2600, Dublin 4,2,1300.00
630,"The Charter, Santry Cross, Ballymun, Dublin 9",2000, Dublin 9,2,1000.00
631,"Charles Street Great, Dublin 1",1400, Dublin 1,1,1400.00
632,"Charles Street Great, Dublin 1",2300, Dublin 1,3,766.67
633,"Airfield Manor, Donnybrook, Dublin 4",2000, Dublin 4,2,1000.00
634,"1 BED Priorsgate, Greenhills Road, Tallaght, Dublin 24",1172, Dublin 24,1,1172.00
635,"Bracken Hill, Blackglen Road, Sandyford, Dublin 18",2300, Dublin 18,1,2300.00
636,"Brennanstown Square, Cabinteely, Dublin 18",2400, Dublin 18,2,1200.00
637,"Dunluce, Anglesea Road, Ballsbridge, Dublin 4",3250, Dublin 4,2,1625.00
638,"Fitzwilliam Place, Dublin 2",3000, Dublin 2,2,1500.00
639,"Francis Street, Dublin 8",2500, Dublin 8,2,1250.00
640,"The Hibernian,The Gasworks, Barrow Street, Grand Canal Dock, Dublin 4",3810, Dublin 4,1,3810.00
641,"Longboat Quay, Sir Rogeron's Quay, Grand Canal Dock, Dublin 2",4200, Dublin 2,1,4200.00
642,"The Cedars, Herbert Park Lane, Ballsbridge, Dublin 4",3600, Dublin 4,1,3600.00
643,"The Dickens, The Gasworks, Barrow Street, Grand Canal Dock, Dublin 4",3810, Dublin 4,1,3810.00
644,"William Bligh, The Gasworks, Barrow Street, Grand Canal Dock, Dublin 4",3600, Dublin 4,1,3600.00
645,"The Cedars, Herbert Park Lane, Ballsbridge, Dublin 4",3600, Dublin 4,1,3600.00
646,"The Hibernian,The Gasworks, Barrow Street, Grand Canal Dock, Dublin 4",3390, Dublin 4,1,3390.00
647,"The Poolbeg, The Gasworks, Barrow Street, Grand Canal Dock, Dublin 4",3600, Dublin 4,1,3600.00
648,"Warrington Place, Dublin 2, Ballsbridge, Dublin 4",3600, Dublin 4,1,3600.00
649,"Upper Leeson Street, Dublin 4",3800, Dublin 4,1,3800.00
650,"The Hibernian,The Gasworks, Barrow Street, Grand Canal Dock, Dublin 4",3390, Dublin 4,1,3390.00
651,"Hanover Riverside, Sir Rogerson's Quay, Dublin 2, Grand Canal Dock, Dublin 2",3810, Dublin 2,1,3810.00
652,"Hanover Quay, The Waterfront, Grand Canal Dock, Dublin 2",4800, Dublin 2,2,2400.00
653,"The Sweepstakes, Ballsbridge, Ballsbridge, Dublin 4",3640, Dublin 4,2,1820.00
654,"The Clayton, The Gasworks, Barrow Street, Ballsbridge, Dublin 4",3390, Dublin 4,1,3390.00
655,"William Bligh, The Gasworks, Barrow Street, Grand Canal Dock, Dublin 4",3400, Dublin 4,1,3400.00
656,"The Hibernian,The Gasworks, Barrow Street, Grand Canal Dock, Dublin 4",3600, Dublin 4,1,3600.00
657,"The Argyle, Custom House Quay, IFSC, Dublin 1",3600, Dublin 1,1,3600.00
658,"The Alliance, The Gasworks, South Lotts Road, Ballsbridge, Dublin 4",4500, Dublin 4,2,2250.00
659,"Gallery Quay, Grand Canal Quay, Grand Canal Dock, Dublin 2",4500, Dublin 2,2,2250.00
660,"William Bligh, The Gasworks, Barrow Street, Grand Canal Dock, Dublin 4",3400, Dublin 4,1,3400.00
661,"The Poolbeg, The Gasworks, Barrow Street, Grand Canal Dock, Dublin 4",3810, Dublin 4,1,3810.00
662,"The Clayton, The Gasworks, Barrow Street, Ballsbridge, Dublin 4",3390, Dublin 4,1,3390.00
663,"The Hibernian,The Gasworks, Barrow Street, Grand Canal Dock, Dublin 4",3390, Dublin 4,1,3390.00
664,"The Cedars, Herbert Park Lane, Ballsbridge, Dublin 4",3600, Dublin 4,1,3600.00
665,"The Cedars, Herbert Park Lane, Ballsbridge, Dublin 4",3600, Dublin 4,1,3600.00
666,"Herbert Park Lane, The Pines, Ballsbridge, Dublin 4",3600, Dublin 4,2,1800.00
667,"25 Richmond Square, Morning Star avenue, Smithfield, Dublin 7",2000, Dublin 7,2,1000.00
668,"Madison Court, Grattan Street, Dublin 2",2400, Dublin 2,2,1200.00
669,"El Greco, St James Court, Ballsbridge, Dublin 4",1750, Dublin 4,1,1750.00
670,"Shrewsbury Square, Sandymount Avenue, Ballsbridge, Dublin 4",3250, Dublin 4,2,1625.00
671,"214 The Distillery, Distillery Road, Fairview, Dublin 3",1950, Dublin 3,2,975.00
672,"Apt 25 Cherry Lodge Farmleigh, Castleknock, Dublin 15",1450, Dublin 15,1,1450.00
673,"1 Bedroom Apartment, Island Key, East Wall, Dublin 3",1600, Dublin 3,1,1600.00
674,"Richmond Street North, Dublin 1",1300, Dublin 1,1,1300.00
675,"The Water Rill, Waterside, Co Dublin, Malahide, Co. Dublin",1500, Co. Dublin,2,750.00
676,"Brittas, Brittas, Co. Dublin",1150, Co. Dublin,1,1150.00
677,"Rathborne Court, Ashtown, Dublin 15",1900, Dublin 15,2,950.00
678,"North Circular Road, Dublin 1",2100, Dublin 1,3,700.00
679,"Adelaide Square, Dublin 2",3000, Dublin 2,1,3000.00
680,"Alexandra Walk, Dublin 2",3740, Dublin 2,2,1870.00
681,"Alexandra Walk, Dublin 2",3200, Dublin 2,2,1600.00
682,"Pembroke Row, Dublin 2",3400, Dublin 2,2,1700.00
683,"Adelaide Square, Dublin 2",2600, Dublin 2,1,2600.00
684,"Alexandra Walk, Dublin 2",3400, Dublin 2,2,1700.00
685,"Alexandra Walk, Dublin 2",3740, Dublin 2,2,1870.00
686,"Adelaide Square, Dublin 2",3000, Dublin 2,1,3000.00
687,"Adelaide Square, Dublin 2",3200, Dublin 2,1,3200.00
688,"Alexandra Walk, Dublin 2",3400, Dublin 2,1,3400.00
689,"Alexandra Walk, Dublin 2",3300, Dublin 2,2,1650.00
690,"Adelaide Square, Dublin 2",3240, Dublin 2,2,1620.00
691,"Alexandra Walk, Dublin 2",3740, Dublin 2,2,1870.00
692,"Pembroke Row, Dublin 2",2600, Dublin 2,2,1300.00
693,"Adelaide Square, Dublin 2",3400, Dublin 2,2,1700.00
694,"Alexandra Walk, Dublin 2",3320, Dublin 2,1,3320.00
695,"Alexandra Walk, Dublin 2",3400, Dublin 2,1,3400.00
696,"Adelaide Square, Dublin 2",3240, Dublin 2,1,3240.00
697,"Adelaide Square, Dublin 2",3080, Dublin 2,1,3080.00
698,"Adelaide Square, Dublin 2",3380, Dublin 2,2,1690.00
699,"Alexandra Walk, Dublin 2",3600, Dublin 2,2,1800.00
700,"Adelaide Square Penthouse, Dublin 2",3600, Dublin 2,2,1800.00
701,"Adelaide Square Penthouse, Dublin 2",4100, Dublin 2,1,4100.00
702,"Pembroke Row, Dublin 2",3520, Dublin 2,2,1760.00
703,"Adelaide Square, Dublin 2",2880, Dublin 2,1,2880.00
704,"Adelaide Square Penthouse, Dublin 2",3800, Dublin 2,2,1900.00
705,"Adelaide Square, Dublin 2",2760, Dublin 2,1,2760.00
706,"Adelaide Square, Dublin 2",2400, Dublin 2,1,2400.00
707,"Adelaide Square Penthouse, Dublin 2",4800, Dublin 2,2,2400.00
708,"Adelaide Square, Dublin 2",3400, Dublin 2,2,1700.00
709,"Adelaide Square, Dublin 2",4200, Dublin 2,1,4200.00
710,"Adelaide Square, Dublin 2",3000, Dublin 2,1,3000.00
711,"Mayor Street Lower, Dublin 2, Dublin 2",2400, Dublin 2,1,2400.00
712,"Pembroke Row, Dublin 2",2880, Dublin 2,1,2880.00
713,"Adelaide Square, Dublin 2",2200, Dublin 2,1,2200.00
714,"Alexandra Walk, Dublin 2",3300, Dublin 2,2,1650.00
715,"Pembroke Row, Dublin 2",3480, Dublin 2,2,1740.00
716,"Gardiner Place, Dublin 1",2750, Dublin 1,2,1375.00
717,"(1) Tallaght Cross East, Tallaght, Dublin 24",1350, Dublin 24,1,1350.00
718,"Applewood Village, Swords, Co. Dublin",1600, Co. Dublin,2,800.00
719,"3 Grove House, Maxwell Road, Rathmines, Dublin 6",1750, Dublin 6,2,875.00
720,"Wikeford Hall, Thornleigh Road, Swords, Co. Dublin",1700, Co. Dublin,2,850.00
721,"2 Church Mews, Church Gardens, Rathmines, Dublin 6",1333, Dublin 6,1,1333.00
722,"Aranmore, Custom House Harbour, I.F.S.C, Dublin 1",2250, Dublin 1,2,1125.00
723,"Rockview, Simonsridge, Sandyford, Sandyford, Dublin 18",1800, Dublin 18,2,900.00
724,"144 blackhall square north Brunswick street dublin, Dublin 7",1800, Dublin 7,1,1800.00
725,"Custom House Square, Mayor Street Lower, IFSC, Dublin 1",2100, Dublin 1,2,1050.00
726,"Greenlea Place, Terenure Road West, Terenure, Dublin 6w",1450, Dublin 6w,1,1450.00
727,"Amiens Square, Corner Of Amiens Street & Talbot St, Dublin 1",1400, Dublin 1,1,1400.00
728,"Gratton Wood, Clongriffin, Dublin 13",1200, Dublin 13,1,1200.00
729,"Manor Street, Stoneybatter, Dublin 7",1650, Dublin 7,2,825.00
730,"Summer Street North, Dublin 1",1300, Dublin 1,1,1300.00
731,"Mountjoy Square, Dublin 1",2200, Dublin 1,3,733.33
732,"64 Drumcondra Road Upper, Drumcondra, Dublin 9",2250, Dublin 9,3,750.00
733,"32 Finglas Road, Finglas, Dublin 11",1200, Dublin 11,1,1200.00
734,"Block 5, Portland Lock, Portland Place, Dublin 1",2100, Dublin 1,2,1050.00
735,"The Island Chapelizod, Chapelizod, Dublin 20",1750, Dublin 20,2,875.00
736,"Smithfield Gate, Smithfield, Dublin 7",1500, Dublin 7,1,1500.00
737,"Ballymount Square, Walkinstown, Dublin 12",1350, Dublin 12,1,1350.00
738,"53 St. Samsons Square, Balgriffin, Dublin 13",1600, Dublin 13,2,800.00
739,"Howth Lodge, Howth, Dublin 13",2390, Dublin 13,2,1195.00
740,"Lansdowne Gate, Drimnagh, Dublin 12",1525, Dublin 12,1,1525.00
741,"32 Lansdowne Gate, Long Mile Road, Dublin 12, Drimnagh, Dublin 12",1805, Dublin 12,2,902.50
742,"Charlestown Place, Finglas, Dublin 11",1580, Dublin 11,2,790.00
743,"Sunnybank, Conyngham Road, Islandbridge, Dublin 8",1770, Dublin 8,2,885.00
744,"120 The Oval, Tullyvale, Cabinteely, Dublin 18",1800, Dublin 18,2,900.00
745,"5 Dunville Court, Rathmines, Dublin 6",1600, Dublin 6,1,1600.00
746,"Highfield Park, Dundrum, Dublin 14",4500, Dublin 14,5,900.00
747,"Market Square, Green Street, Off Capel Street, Dublin 1",1560, Dublin 1,1,1560.00
748,"Harbour View, Crofton Road, Dun Laoghaire, Co. Dublin",2484, Co. Dublin,2,1242.00
749,"Shelbourne Hall, Shelbourne Road, Ballsbridge, Dublin 4",3450, Dublin 4,2,1725.00
750,"Shelbourne Hall, Shelbourne Rd, Ballsbridge, Dublin 4",2274, Dublin 4,2,1137.00
751,"The Sweepstakes, Ballsbridge Park, Merrion Road, Ballsbridge, Dublin 4",1745, Dublin 4,1,1745.00
752,"grand canal dock, Dublin 2",3560, Dublin 2,3,1186.67
753,"clarendon st, Dublin 2",3200, Dublin 2,1,3200.00
754,"86 Thomas Street, Dublin 8",1850, Dublin 8,2,925.00
755,"83 Waterville Terrace, Blanchardstown, Dublin 15",1308, Dublin 15,2,654.00
756,"4 Grange Lodge Court, Clongriffin, Dublin 13",1250, Dublin 13,1,1250.00
757,"28, Talbot Hall, Riverbank, Swords, Co. Dublin",1600, Co. Dublin,2,800.00
758,"Wyckham Place, Dundrum Dublin 14, Dundrum, Dublin 14",2400, Dublin 14,1,2400.00
759,"14 the moyle prospect hill, Finglas, Dublin 11",1400, Dublin 11,1,1400.00
760,"235 Marina Village Malahide, Malahide, Co. Dublin",1450, Co. Dublin,1,1450.00
761,"229 Phibsborough Road, Phibsborough, Dublin 7",1650, Dublin 7,1,1650.00
762,"8 Harcourt Hall Charlotte Way, Dublin 2",2380, Dublin 2,1,2380.00
763,"24 holywell dene, Swords, Dublin 13",1650, Dublin 13,2,825.00
764,"The Rowan, Rockfield, Dundrum, Dublin 16",2300, Dublin 16,2,1150.00
765,"2 Harbour View, Balbriggan, Co. Dublin",1750, Co. Dublin,2,875.00
766,"Lymewood Mews, northwood, Santry, Dublin 9",2200, Dublin 9,2,1100.00
767,"Sorrento Heights, Sorrento Rd, Dalkey, Co. Dublin",3450, Co. Dublin,3,1150.00
768,"Boyne House, Custom House Square, IFSC, Dublin 1",1950, Dublin 1,1,1950.00
769,"Ashwood house, mount street, Dublin 2, Grand Canal Dock, Dublin 2",2600, Dublin 2,2,1300.00
770,"the forum, Sandyford, Dublin 18",2600, Dublin 18,2,1300.00
771,"Juliet Square, St. Edmunds, Lucan, Co. Dublin",1691, Co. Dublin,2,845.50
772,"109 Parnell St, Dublin 1",2000, Dublin 1,1,2000.00
773,"Phibsborough Road, Phibsborough, Dublin 7",1400, Dublin 7,1,1400.00
774,"50 Howth Lodge, Practically On The Beach, Howth, Dublin 13",2500, Dublin 13,2,1250.00
