House,Price,County
"375. Hansted, Lucan, Co. Dublin",1850, Co. Dublin
"376. Townsend Street, Dublin 2",2100, Dublin 2
"377. Cedarbrook Avenue, Cherry Orchard, Dublin 10",1650, Dublin 10
"378. Lanesborough Square, Finglas, Dublin 11",1550, Dublin 11
"379. The Chandler, Arran Quay, Dublin 7",1500, Dublin 7
"380. Kings Court, Parnell Street, Dublin 1",1500, Dublin 1
"381. Saunders House, Spencer Dock, Dublin 1",3000, Dublin 1
"382. Lanesborough Square, Finglas, Dublin 11",1550, Dublin 11
"383. Townsend Street, Dublin 2",2100, Dublin 2
"384. Kings Court, Parnell Street, Dublin 1",1500, Dublin 1
"385. Crookshane, Rathcoole, Co. Dublin",950, Co. Dublin
"386. Kilmore house, Spencer Dock, Dublin 1",2600, Dublin 1
"387. The Chandler, Arran Quay, Dublin 7",1500, Dublin 7
"388. Penthouse,Rivervale, Ashtown, Dublin 15",3100, Dublin 15
"389. Frascati Hall, Sweetmans Avenue, Blackrock, Co. Dublin",1950, Co. Dublin
"390. Jervis Street, Dublin 1",2300, Dublin 1
"391. The Ramparts, Victoria Road, Rathgar, Dublin 6",1850, Dublin 6
"392. Brookville Park, Coolock, Dublin 5",1750, Dublin 5
"393. Hybreasal, Kilmainham, Dublin 8",2050, Dublin 8
"394. Shonvalley, Newcastle Road, The Grange, Lucan, Co. Dublin",1050, Co. Dublin
"395. Rehoboth Court, Rehoboth Place, Rialto, Dublin 8",1250, Dublin 8
"396. Doonbeg House, Clarehall, Dublin 17",2000, Dublin 17
"397. Smithfield Village, Smithfield, Dublin 7",1700, Dublin 7
"398. Acorn House, Seven Oaks, Rathmines, Dublin 6",1400, Dublin 6
"399. St Annes, Ailesbury Road, Donnybrook, Dublin 4",2020, Dublin 4
"400. Jervis Park Apartments, Jervis Street, Dublin 1",2259, Dublin 1
"401. Jervis Park Apartments, Jervis Street, Dublin 1",2259, Dublin 1
"402. Booterstown Wood, Booterstown Avenue, Booterstown, Co. Dublin",2541, Co. Dublin
"403. 52 Collegefort, Collegewood, Castleknock, Dublin 15",1750, Dublin 15
"404. Lyndsay House, Dean Court, Patrick St, The Coombe, Dublin 8",1995, Dublin 8
"405. The Pines, Herbert Park Lane, Ballsbridge, Dublin 4",3500, Dublin 4
"406. Eastmoreland Court, Ballsbridge, Dublin 4",2500, Dublin 4
"407. The Pines, Herbert Park Lane, Ballsbridge, Dublin 4",4000, Dublin 4
"408. 44 Millrace Road, Castleknock, Dublin 15",1825, Dublin 15
"409. Milltown Hall, Mount Saint Annes, Milltown, Dublin 6",1800, Dublin 6
"410. 122 belgrave, Rathmines, Dublin 6",1250, Dublin 6
"411. Farmleigh Woods, Castleknock, Dublin 15, Castleknock, Dublin 15",2100, Dublin 15
"412. Swords Road, Malahide, Co Dublin, Malahide, Co. Dublin",1800, Co. Dublin
"413. Merrion Grove, Stillorgan, Co. Dublin",1600, Co. Dublin
"414. La Rochelle, Christchurch, Dublin 8",1675, Dublin 8
"415. Riverbank, Churchtown, Dublin 14",2000, Dublin 14
"416. Sandyford view - beside parade of local shops, Sandyford, Dublin 18",2300, Dublin 18
"417. Greenfield Manor, beside RTE & UCD, Donnybrook, Dublin 4",3200, Dublin 4
"418. Braemor Road, Churchtown, Dublin 14",2000, Dublin 14
"419. 16 Grenville,110 Rathgar Road, Rathgar, Dublin 6",1795, Dublin 6
"420. Hanover Quarter, Hanover Quay, off Asgard Road, Grand Canal Dock, Dublin 2",3500, Dublin 2
"421. Adelaide Square, Dublin 2",2300, Dublin 2
"422. Gateway Student Villagew, Ballymun Ave, Ballymun, Dublin 9",556, Dublin 9
"423. 249 Kilmainham Square, Kilmainham, Dublin 8",2200, Dublin 8
"424. 44 The Oaks, Rockfield, Dundrum, Dublin 14",2000, Dublin 14
"425. Elmfield Court, Ninth Lock Road, Clondalkin, Dublin 22",1950, Dublin 22
"426. 231 Wyckham Point, Wyckham Way, Dundrum, Dublin 16",2250, Dublin 16
"427. Parsons Court, Newcastle, Co. Dublin",1400, Co. Dublin
"428. Shelbourne Road Apartments, Shelbourne Road, Ballsbridge, Dublin 4",4450, Dublin 4
"429. Gateway Student Villagew, Ballymun Ave, Ballymun, Dublin 9",700, Dublin 9
"430. Clarinda Court, Dun Laoghaire, Co. Dublin",1675, Co. Dublin
"431. Bushy Park House, Templeogue Road, Templeogue, Dublin 6w",2300, Dublin 6w
"432. Leeson Street, Ballsbridge, Dublin 4",2150, Dublin 4
"433. 51 Leeson Street Upper - 1, Dublin 4",2700, Dublin 4
"434. 51 Leeson Street Upper - 1, Dublin 4",2000, Dublin 4
"435. Belfield Court, Donnybrook, Dublin 4",1850, Dublin 4
"436. Malahide Marina Village, Malahide, Co. Dublin",1800, Co. Dublin
"437. The Island, Chapelizod, Dublin 20",1450, Dublin 20
"438. Stocking Wood Copse, Stocking Wood, Rathfarnham, Dublin 16",1700, Dublin 16
"439. 67 Main St, Clongriffin, Dublin 13",2000, Dublin 13
"440. Mobhi Court, Glasnevin, Dublin 9",2200, Dublin 9
"441. White Oaks, Roebuck Road, Clonskeagh, Dublin 14",1950, Dublin 14
"442. 87 The Willow, Charleville Square, Rathfarnham, Dublin 14",2000, Dublin 14
"443. Dargle Wood, Knocklyon, Dublin 16",1350, Dublin 16
"444. Derrylavin, North Circular Road, Dublin 7",1560, Dublin 7
"445. Rathbourne Court, Rathbourne, Ashtown, Dublin 15",1570, Dublin 15
"446. Forest Lawn, Kingswood, Dublin 24",1300, Dublin 24
"447. Woodlawn Avenue, Santry, Santry, Dublin 9",1400, Dublin 9
"448. Granitfield Manor, Rochestown Avenue, Dun Laoghaire, Co. Dublin",1800, Co. Dublin
"449. School House Court, Santry, Dublin 9",675, Dublin 9
"450. Northwood, Santry, Dublin 9",900, Dublin 9
"451. Distillery Row, Drumcondra, Dublin 3",1700, Dublin 3
"452. Castlegrange Court, Clonsilla, Dublin 15",2200, Dublin 15
"453. 20 Castlegrange Court, Clonsilla, Dublin 15",1800, Dublin 15
"454. Pearse Street 107, Hanover Quay, Dublin 2",2200, Dublin 2
"455. Grande Central, Sandyford, Dublin 18",3220, Dublin 18
"456. Baggot Rath Penthouse Apartment, Newbridge Avenue, Ballsbridge, Dublin 4",4508, Dublin 4
"457. Baggot Rath 2BS4, Newbridge Avenue, Dublin 4",4200, Dublin 4
"458. The Forum, Sandyford, Dublin 18",3220, Dublin 18
"459. Baggot Rath 3BS5, Newbridge Avenue, Ballsbridge, Dublin 4",4620, Dublin 4
"460. Ferncourt, Stepaside, Dublin 18",3360, Dublin 18
"461. Galloping Green Stillorgan Co Dublin, Stillorgan, Co. Dublin",5600, Co. Dublin
"462. Adelphi House, Dun Laoghaire, Co. Dublin",3600, Co. Dublin
"463. Edges 1 Beacon South Quarter, Sandyford, Dublin 18",3780, Dublin 18
"464. The Cubes 3 Floor 4 Beacon South Quarter, Sandyford, Dublin 18",3920, Dublin 18
"465. Greenacre, Westmanstown, Lucan, Co. Dublin",1800, Co. Dublin
"466. The Amber The Grange Brewery Road, Blackrock, Co. Dublin",3780, Co. Dublin
"467. Ridge Hall Ballybrack, Glenageary, Co. Dublin",5600, Co. Dublin
"468. Aikens Village, Sandyford, Dublin 18",2800, Dublin 18
"469. Lynton Court, Ballsbridge, Dublin 4",3500, Dublin 4
"470. Rochfort House, Brennanstown Square, Cabinteely, Dublin 18",1725, Dublin 18
"471. Robin Hill, Dundrum, Dublin 16",2600, Dublin 16
"472. Frankfort Avenue, Rathgar, Dublin 6",2200, Dublin 6
"473. The Rectory, Stepaside, Dublin 18",1900, Dublin 18
"474. Cherryfield Avenue Lower, Ranelagh, Dublin 6",2300, Dublin 6
"475. Skyview, Sorrento Road, Dalkey, Co. Dublin",3000, Co. Dublin
"476. The Rectory, Stepaside, Dublin 18",1850, Dublin 18
"477. Ramleh Hall, Mount St. Annes, Milltown, Dublin 6",1750, Dublin 6
"478. Robin Hill, Dundrum, Dublin 16",2400, Dublin 16
"479. The Elms, Abberley, Shanganagh Road, Killiney, Co. Dublin",2000, Co. Dublin
"480. 3 Railway Road, Clongriffin, Dublin 13",1196, Dublin 13
"481. Achill House, Custom House Square, IFSC, Dublin 1",1850, Dublin 1
"482. The Sweepstakes, Ballsbridge Park, Merrion Road, Ballsbridge, Dublin 4",1985, Dublin 4
"483. Dowth Avenue, Cabra, Dublin 7",1450, Dublin 7
"484. Brooklawn House,Brooklawn wood, Blackrock, Co. Dublin",1600, Co. Dublin
"485. Merrion court ,Ailesbury Road Ballsbridge, Ballsbridge, Dublin 4",2395, Dublin 4
"486. 86 Grand Canal Square, Grand Canal, Dublin 2",3045, Dublin 2
"487. 30 The Marker residence, Grand Canal Dock, Dublin 2",3535, Dublin 2
"488. bakers yard, North portland street, Dublin 1",2000, Dublin 1
"489. Lansdowne Gate, Drimnagh, Dublin 12",1525, Dublin 12
"490. 71 the marker residence, Grand Canal Dock, Dublin 2",3055, Dublin 2
"491. Goatstown Road, Clonskeagh, Dublin 14",1800, Dublin 14
"492. Burton House, Custom House Square, IFSC, Dublin 1",2212, Dublin 1
"493. 8 esker meadow green, Lucan, Dublin 22",1200, Dublin 22
"494. Venetian Hall, Killester, Dublin 5",1750, Dublin 5
"495. The Gallery, Turvey Walk, Donabate, Co. Dublin",1700, Co. Dublin
"496. Baileys court, Baileys Row, Dublin 1",2000, Dublin 1
"497. Marine Road, Dun Laoghaire, Co. Dublin",2800, Co. Dublin
"498. Wellington Court, Whitehall Road West, Perrystown, Dublin 12",1300, Dublin 12
"499. The Ash, Parkview, Stepaside, Dublin 18",1550, Dublin 18
"500. Holywell avenue, Swords, Co. Dublin",1250, Co. Dublin
"501. Kiltipper Gate, Tallaght, Dublin 24",1800, Dublin 24
"502. Apartment 134 Seamount, Blackrock, Co. Dublin",1950, Co. Dublin
"503. Ranelagh Village, Ranelagh, Dublin 6",3500, Dublin 6
"504. Leinster Road, Rathmines, Dublin 6",1100, Dublin 6
"505. Sherrard Street Lower, Dublin 1",1500, Dublin 1
"506. Grove Park, Rathmines, Dublin 6",1595, Dublin 6
"507. Santry Cross, Ballymun, Ballymun, Dublin 11",2250, Dublin 11
"508. Milltown Avenue, Milltown, Dublin 6",2800, Dublin 6
"509. Temple Hall, Mount Saint Anne\'s, Milltown, Dublin 6",2600, Dublin 6
"510. Milltown Hall, Milltown, Dublin 6",2800, Dublin 6
"511. Beech House, Carrickmines Green, Glenamuck Road, Carrickmines, Dublin 18",1675, Dublin 18
"512. Carrickmines Wood, Foxrock, Dublin 18",2900, Dublin 18
"513. Convent Hall, Milltown, Dublin 6",1975, Dublin 6
"514. Richmond Hall, Mount Saint Anne\'s, Milltown, Milltown, Dublin 6",1872, Dublin 6
"515. Milltown Hall, Milltown, Dublin 6",2392, Dublin 6
"516. Mount Saint Annes, Milltown, Dublin 6",2600, Dublin 6
"517. Beech House, Carrickmines Green, Glenamuck Road, Carrickmines, Dublin 18",1675, Dublin 18
"518. Smithfield Market, Smithfield, Dublin 7",2400, Dublin 7
"519. Manor Hall Mount Brown, Dublin 8",1800, Dublin 8
"520. Hunters Green, Ballycullen Road, Ballycullen, Dublin 24",1600, Dublin 24
"521. Luxury Apartments, Chamley Gardens, Malahide, Co. Dublin",2200, Co. Dublin
"522. The View, Carrickmines Manor, Carrickmines, Dublin 18",2000, Dublin 18
"523. Apt 65 St Gabriels, Johnstown Road, Cabinteely, Dublin 18",2450, Dublin 18
"524. Landscape Court, Landscape Road, Churchtown, Dublin 14",1750, Dublin 14
"525. 2 Kilininny Court, Firhouse, Dublin 24",1650, Dublin 24
"526. The Cedars, Herbert Park, Ballsbridge, Dublin 4",1795, Dublin 4
"527. 41 Burleigh Court, Ballsbridge, Dublin 4",1890, Dublin 4
"528. The Cedars, Herbert Park, Ballsbridge, Dublin 4",1600, Dublin 4
"529. Corn Exchange, Burgh Quay, Dublin 2",3000, Dublin 2
"530. 28A Bettyglen, Watermill Road, Raheny, Dublin 5",1300, Dublin 5
"531. Courtney House Appian Way, Dublin 4",1700, Dublin 4
"532. Eaton Terrace, Rathcoole, Co. Dublin",1400, Co. Dublin
"533. Lymewood Mews, Northwood, Santry, Dublin 9",1650, Dublin 9
"534. College View, Ballymun, Dublin 11",1500, Dublin 11
"535. 34 The Sycamores, Stradbrook Hill, Blackrock, Co. Dublin",1500, Co. Dublin
"536. Garryknock, Bracken Park Drive, Castleknock, Dublin 15",2075, Dublin 15
"537. Chancery Lane, Dublin 8",2450, Dublin 8
"538. Apartment 4, 88 Sandymount road, Sandymount, Dublin 4",3000, Dublin 4
"539. Hansfield Wood, Clonsilla, Clonsilla, Dublin 15",1800, Dublin 15
"540. 53 Temple Gardens Northwood, Santry, Dublin 9",1800, Dublin 9
"541. 136 Temple Gardens, Santry, Dublin 9",3000, Dublin 9
"542. Clonsheaugh Woods, Coolock, Dublin 17",1600, Dublin 17
"543. Cardy Rock View, Balbriggan, Co. Dublin",1400, Co. Dublin
"544. Eustace Court, Dun Laoghaire, Co Dublin, Dun Laoghaire, Co. Dublin",2500, Co. Dublin
"545. Valentia House, Custom House Square, Mayor Street, IFSC, Dublin 1",2300, Dublin 1
"546. 41 Pembroke Road, Ballsbridge, Dublin 4",2100, Dublin 4
"547. 5 The Willows, Rock Road, Blackrock, Co. Dublin",2000, Co. Dublin
"548. Apartment 1, Marlay House, Taylors Hill, Rathfarnham, Dublin 16",1750, Dublin 16
"549. Elgin Road, Ballsbridge, Dublin 4",3400, Dublin 4
"550. Fishermans Green, Malahide, Co. Dublin",1985, Co. Dublin
"551. The Oaks, Rockfield, Dundrum, Dublin 16",1900, Dublin 16
"552. 6 Mountjoy Square, Dublin 1",2000, Dublin 1
"553. Upper Gardiner Street, on corner of Dorset St., Dublin 1",1500, Dublin 1
"554. The Lodge, Portmarnock, Co. Dublin",1400, Co. Dublin
"555. Bremore Pastures Way., Balbriggan, Co. Dublin",1450, Co. Dublin
"556. Latchford Square, Clonee, Dublin 15",1500, Dublin 15
"557. Ring Commons, Balbriggan, Co. Dublin",1100, Co. Dublin
"558. HSQ, St. Johns Rd West, Kilmainham, Dublin 8",2077, Dublin 8
"559. Oak House, Seven Oaks, Sarsfield Road, Ballyfermot, Dublin 10",3200, Dublin 10
"560. Olivemount house, Olivemount road, Dundrum, Dublin 14",1200, Dublin 14
"561. 64 Corr Castle, Howth Road, Howth, Dublin 13",2000, Dublin 13
"562. 30 boyd house myrtle avenue baldoyle, Baldoyle, Dublin 13",2250, Dublin 13
"563. Apartment 3, 540 North Circular Road, North Circular Road, Dublin 1",1870, Dublin 1
"564. Sorrento Heights, Sorrento Rd, Dalkey, Co. Dublin",3450, Co. Dublin
"565. Spencer dock, Dublin 1",1800, Dublin 1
"566. Clanbrassil Street Lower, Dublin 8",1675, Dublin 8
"567. 40 kenilworth park, dublin 6w, Harold's Cross, Dublin 6",1450, Dublin 6
"568. (1) Elmfield, Ballyogan Road, Leopardstown, Dublin 18",1606, Dublin 18
"569. (3) Elmfield, Ballyogan Road, Leopardstown, Dublin 18",2425, Dublin 18
"570. (2) Elmfield, Ballyogan Road, Leopardstown, Dublin 18",2066, Dublin 18
"571. Park Lodge, North Circular Road, Dublin 7",1650, Dublin 7
"572. heather court, stepaside park, Stepaside, Dublin 18",1900, Dublin 18
"573. Luxury Flat, Heart of the City, Liffey View, Dublin 2",2500, Dublin 2
"574. IFSC, The Steelworks, Foley Street, Dublin 1",2500, Dublin 1
"575. Mayor Street, Dublin 1",960, Dublin 1
"576. Mayor Street, Dublin 1",1080, Dublin 1
"577. Richmond Avenue, Fairview, Dublin 3",1700, Dublin 3
"578. 69 Cluain Shee, Aikens Village, Stepaside, Dublin 18",1768, Dublin 18
"579. 235 Marina Village Malahide, Malahide, Co. Dublin",1450, Co. Dublin
"580. 58 Serpentine Avenue, Ballsbridge, Dublin 4",2350, Dublin 4
"581. Shelbourne Park, Aylesbury, Dublin 24",3000, Dublin 24
"582. 10 the copse, stockingwood, stockingwood avenue, Rathfarnham, Dublin 14",1799, Dublin 14
"583. 24 holywell dene, Swords, Dublin 13",1650, Dublin 13
"584. Stockyard, The Steelwork, Foley street, IFSC, Dublin 1",1700, Dublin 1
"585. Stapolin House, Myrtle, The Coast, Grange Road, Baldoyle, Dublin 13",1600, Dublin 13
"586. Bissett's Loft, Strand Street, Malahide, Co. Dublin",2700, Co. Dublin
"587. The Northumberlands, Love Lane, Lower Mount Street, Dublin 2",2300, Dublin 2
"588. The Edges 1, Beacon South Quarter, Sandyford, Dublin 18",2200, Dublin 18
"589. Fitzwilliam Quay, Ringsend, Dublin 4",2000, Dublin 4
"590. Apartment 6 26 st james walk Herberton Rialto dubl, Rialto, Dublin 8",1700, Dublin 8
"591. 340 Castleforbes Square, Dublin 1",2400, Dublin 1
"592. 42 Newmarket Square, Christchurch, Dublin 8",1800, Dublin 8
"593. 41 Carrigmore Cresent, Saggart, Co. Dublin",1100, Co. Dublin
"594. Grand Central Apartments, Sandyford, Dublin 18",1700, Dublin 18
"595. 52 hillcourt highfield road, Rathgar, Dublin 6",1800, Dublin 6
"596. Merrion Village, Ballsbridge, Dublin 4",2400, Dublin 4
"597. The Pines, Herbert Park Lane, Ballsbridge, Dublin 4",3800, Dublin 4
"598. River Gardens Glasnevin, Glasnevin, Dublin 9",1500, Dublin 9
"599. The Rectory, Stepaside, Dublin 18",1800, Dublin 18
"600. Annesley Bridge Road, North Strand, Fairview, Dublin 3",1400, Dublin 3
"601. Gracepark Manor, Drumcondra, Dublin 9",1800, Dublin 9
"602. 19 Ashleigh Court, Casleknock, Dublin 15, Castleknock, Dublin 15",1800, Dublin 15
"603. Mongomery Court, Foley Street, Dublin 1",2250, Dublin 1
"604. Beacon South Quarter, Sandyford, Dublin 18",1790, Dublin 18
"605. 205 The Park, Clon Brugh, Sandyford, Dublin 18",1695, Dublin 18
"606. Belfield Park, Stillorgan, Co. Dublin",1620, Co. Dublin
"607. North Circular Road, Phibsborough, Dublin 7",1750, Dublin 7
"608. Fairview Avenue Lower, Fairview, Dublin 3",1500, Dublin 3
"609. Upper Clanbrassil Street, Portobello, Dublin 8",1300, Dublin 8
"610. The Beacon South Quarter, Sandyford, Dublin 18",2700, Dublin 18
"611. 21 Synod Place Lusk Village, Lusk, Co. Dublin",1350, Co. Dublin
"612. Dunlin, Redcourt Oaks, Seafield Road, Clontarf, Dublin 3",1850, Dublin 3
"613. The Waterfront, Hanover Quay, Hanover Quay, Dublin 2",3000, Dublin 2
"614. Westend Village, Blanchardstown, Dublin 15",1500, Dublin 15
"615. 25 Upper Pembroke Street, Dublin 2",3400, Dublin 2
"616. 25 Upper Pembroke Street, Dublin 2",3500, Dublin 2
"617. martins row chapelizod, Chapelizod, Dublin 20",1450, Dublin 20
"618. Charles Street Great, North Circular Road, Dublin 1",1500, Dublin 1
"619. 32 Charles Street Great, North Circular Road, Dublin 1",1550, Dublin 1
"620. Friarsland Crescent, Roebuck Road, Clonskeagh, Dublin 14",2000, Dublin 14
"621. Brennanstown Avenue, Cabinteely, Dublin 18",1940, Dublin 18
"622. Carrick Terrace, Rialto, Dublin 8",1500, Dublin 8
"623. Carrick Terrace, Rialto, Dublin 8",1600, Dublin 8
"624. Richmond Hall, Richmond Road, Fairview, Dublin 3",1610, Dublin 3
"625. Brooklands, Nutley Lane, Dublin 4",2250, Dublin 4
"626. Merrion Street, Dublin 2",5750, Dublin 2
"627. Oakleigh, Balbriggan, Co. Dublin",1650, Co. Dublin
"628. 12 Joyce Hall, Carrickmines Avenue, Carrickmines W, Foxrock, Dublin 18",3900, Dublin 18
"629. Merrion Court, Sydney Parade Avenue, Ballsbridge, Sandymount, Dublin 4",2288, Dublin 4
"630. Hybreasal House, Kilmainham, Dublin 8, Kilmainham, Dublin 8",2200, Dublin 8
"631. The Island, Martins Row, Chapelizod, Dublin 20",1296, Dublin 20
"632. The Hops, James Walk, Dublin 8",2000, Dublin 8
"633. Mountfield Park, Malahide, Co. Dublin",2000, Co. Dublin
"634. Collins Square, Benburb Street, Dublin 7",2100, Dublin 7
"635. Gleann Na Ri, Cabinteely, Dublin 18",1650, Dublin 18
"636. rathfarnham castle, Rathfarnham, Dublin 14",1800, Dublin 14
"637. Auburn Park, Auburn Avenue, Castleknock, Dublin 15",1780, Dublin 15
"638. Grattan Wood, Hole in the Wall Rd, Donaghmede, Dublin 13",1750, Dublin 13
"639. East Courtyard, Tullyvale, Druid Valley, Cabinteely, Dublin 18",1460, Dublin 18
"640. Pembroke Square, Grand Canal Street Upper, Grand C, Ballsbridge, Dublin 4",3500, Dublin 4
"641. Highfield Park, Dundrum, Dublin 14",4500, Dublin 14
"642. Raglan Hall, Clyde Road, Ballsbridge, Dublin 4",3600, Dublin 4
"643. Aranmore, Custom House Harbour, I.F.S.C, Dublin 1",2250, Dublin 1
"644. Blackhall Square, Smithfield, Dublin 1",2000, Dublin 1
"645. Baggotrath House, Newbridge Ave, Ballsbridge, Dublin 4",3360, Dublin 4
"646. Baggot Rath House, Newbridge Ave, Ballsbridge, Dublin 4",5460, Dublin 4
"647. Blackthorn Drive, Sandyford, Dublin 18",4760, Dublin 18
"648. The Pines, Herbert Park Lane Apartments, Ballsbridge, Dublin 4",2800, Dublin 4
"649. Bushy Park Apartments, Terenure, Terenure, Dublin 6w",2000, Dublin 6w
"650. Shrewsbury Park, Ballsbridge, Dublin 4",4100, Dublin 4
"651. Penthouse The Pines, Herbert Park Lane, Ballsbridge, Dublin 4",3900, Dublin 4
"652. Penthouse The Pines, Herbert Park Lane, Ballsbridge, Dublin 4",3500, Dublin 4
"653. Herbert Park Lane Apts, Ballsbridge, Dublin 4",3200, Dublin 4
"654. North Great George Street, Dublin 1",3000, Dublin 1
"655. Bloomfield Park, Morehampton Road, Donnybrook, Dublin 4",2800, Dublin 4
"656. Mount Sandford Apts, Milltown Road, Milltown, Dublin 6",2700, Dublin 6
"657. Roebuck Lawn, Clonskeagh, Dublin 14",1575, Dublin 14
"658. Cranford Court, Donnybrook, Dublin 4",1500, Dublin 4
"659. Hawthorn, Bird Avenue, Clonskeagh, Dublin 14",3100, Dublin 14
"660. Old Kilmainham Village, Kilmainham, Dublin 8",1484, Dublin 8
"661. Stocking Wood Copse, Stocking Wood, Rathfarnham, Dublin 16",1437, Dublin 16
"662. Saint James Walk, Dublin 8",2200, Dublin 8
"663. Smithfield market, Smithfield, Dublin 7",2600, Dublin 7
"664. Orwell Hall, Marianella, Rathgar, Dublin 6",2350, Dublin 6
"665. Stanford, Harlech Grove, Clonskeagh, Dublin 14",2700, Dublin 14
"666. 15 Upper Mount Pleasant Avenue, Rathmines, Dublin 6",1700, Dublin 6
"667. Bowbridge Place, Kilmainham, Dublin 8",2600, Dublin 8
"668. Ardoyne House, Pembroke Park, Ballsbridge, Dublin 4",3200, Dublin 4
"669. Radcliff Hall, St. John\'s Road, Sandymount, Dublin 4",3500, Dublin 4
"670. The Concourse, Roebuck Hill, Mount Merrion, Co. Dublin",2000, Co. Dublin
"671. Rochfort House, Brennanstown, Cabinteely, Dublin 18",1900, Dublin 18
"672. Roebuck Court, Clonskeagh, Dublin 14",1900, Dublin 14
"673. One Beacon, Beacon Hotel, Sandyford, Dublin 18",2500, Dublin 18
"674. One Beacon, Beacon Hotel, Sandyford, Dublin 18",2600, Dublin 18
"675. Beacon One, Beacon Hotel, Sandyford, Dublin 18",2700, Dublin 18
"676. One Beacon, Beacon Hotel, Sandyford, Dublin 18",2500, Dublin 18
"677. Cubes 6, Beacon South Quarter, Sandyford, Dublin 18",2200, Dublin 18
"678. The Cubes, Beacon South Quarter, Sandyford, Dublin 18",2400, Dublin 18
"679. Killiney Court Apartments, Killiney, Co. Dublin",3500, Co. Dublin
"680. The Concourse, Roebuck Hill, Clonskeagh, Dublin 14",2000, Dublin 14
"681. Shandon Hall, Blackrock, Co. Dublin",2000, Co. Dublin
"682. Killiney Court Apartments, Station Road, Killiney, Co. Dublin",3500, Co. Dublin
"683. Shandon Hall, Monkstown, Co. Dublin",2000, Co. Dublin
"684. Cairnbrook Manor, Carrickmines, Dublin 18",2500, Dublin 18
"685. Killiney Court, Killiney Bay, Killiney, Co. Dublin",3500, Co. Dublin
"686. 42 Beresford House, custom House Square IFSC, IFSC, Dublin 1",1900, Dublin 1
"687. 37 Cranmer Place, Ballsbridge, Dublin 4",2200, Dublin 4
"688. Bloomfield park, Donnybrook, Dublin 4",2600, Dublin 4
"689. Broadford, Ballinteer, Dublin 16",1160, Dublin 16
"690. Brackenwood, Balbriggan, Co. Dublin",1500, Co. Dublin
"691. 28 Collis Court, Jugback Lane, Swords., Swords, Co. Dublin",1650, Co. Dublin
"692. 71 moylaragh rise, Balbriggan, Co. Dublin",1200, Co. Dublin
"693. 121 The Forum, Ballymoss Road, Sandyford, Dublin 1, Sandyford, Dublin 18",1900, Dublin 18
"694. Stillorgan, Dublin 4",1700, Dublin 4
"695. 607 Kilmainham Square, Kilmainham, Dublin 8",1950, Dublin 8
"696. The Wood, Clon Brugh, Aiken\'s Village, Sandyford, Dublin 18",1600, Dublin 18
"697. Adamstown Avenue, Lucan, Co. Dublin",1950, Co. Dublin
"698. Warrenhouse Road, Baldoyle, Dublin 13",2000, Dublin 13
"699. The Concert Building, Parkwest Pointe, Park West, Dublin 12",1900, Dublin 12
"700. Ballintyre Square, Ballinteer, Dublin 16",1800, Dublin 16
"Lee Road, Cork City, Co. Cork",1300, Co. Cork
"1. 16 Kingsbridge, South Douglas Road, Ballinlough, Co. Cork",1450, Co. Cork
"2. The Elysian, Eglinton Street, Cork City, Co. Cork",3170, Co. Cork
"3. River Towers, Lee Road, Cork City, Co. Cork",2400, Co. Cork
"4. 81 Eagle Valley, Wilton, Co. Cork",1000, Co. Cork
"5. Hartys Quay, Rochestown, Co. Cork",1650, Co. Cork
"6. The Hermitage Glasheen Rd Cork, Glasheen, Co. Cork",1125, Co. Cork
"7. Watergold, Douglas, Co. Cork",1750, Co. Cork
"8. Dwyer House Douglas Road, Douglas, Co. Cork",1100, Co. Cork
"9. Harbour Heights, Passage West, Co. Cork",1450, Co. Cork
"10. The Elysian, Eglinton Street, Cork City, Co. Cork",3500, Co. Cork
"11. Apt No 1 Brook Vale, Cloghroe, Co. Cork",895, Co. Cork
"12. North Quay Place, Popes Quay, Cork City, Co. Cork",370, Co. Cork
"13. Pembroke Grove, Passage West, Co. Cork",1400, Co. Cork
"14. The Oaks, Wentworth Gardens, Bishopstown, Co. Cork",1252, Co. Cork
"15. First Floor, 19 Military Road, St. Lukes, Co. Cork",1500, Co. Cork
"16. Alfred Street, Cork City, Co. Cork",1456, Co. Cork
"17. Maryborough Ridge, Douglas, Co. Cork",1620, Co. Cork
"18. Cork City Centre, Cork City, Co. Cork",1230, Co. Cork
"19. Navillus, Togher (Cork City), Co. Cork",1200, Co. Cork
"21. watercourse road, Blackpool, Co. Cork",850, Co. Cork
"22. Pinecourt ,Church Road, Blackrock, Co. Cork",1120, Co. Cork
"23. Fullers Lodge, College Road, Cork City, Co. Cork",888, Co. Cork
"24. The Kingfisher, Jacob\'s Island, Ballinure, Co. Cork",1450, Co. Cork
"25. 9 Summerstown Avenue, Glasheen, Co. Cork",1400, Co. Cork
"26. watercourse road cork, Blackpool, Co. Cork",850, Co. Cork
"27. Lisin, Sunday's Well, Co. Cork",1735, Co. Cork
"28. Wentworth Gardens, Wilton, Co. Cork",1000, Co. Cork
"29. 37 Downview, Faranlea Road, Cork City, Victoria Cross, Co. Cork",2600, Co. Cork
"30. Glanmire Village, Glanmire, Co. Cork",1200, Co. Cork
"31. Rutland Place, South Terrace, Cork City, Co. Cork",1400, Co. Cork
"32. Grand Parade, Cork City, Co. Cork",1400, Co. Cork
"33. Woodhill, Tivoli, Co. Cork",1300, Co. Cork
